"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   1.66934066772E+02   1.61900604248E+02  HO_102      
   1.80730377197E+02   1.76052505493E+02  HO_103      
   1.78347351074E+02   1.69026794434E+02  HO_104      
   1.78996765137E+02   1.67771102905E+02  HO_105      
   1.75430068970E+02   1.66303497314E+02  HO_106      
   1.77764617920E+02   1.69649902344E+02  HO_107      
   1.76121597290E+02   1.70872406006E+02  HO_108      
   1.77147827148E+02   1.71620697021E+02  HO_109      
   1.77358459473E+02   1.70513793945E+02  HO_110      
   1.77859878540E+02   1.71233596802E+02  HO_111      
   1.77865097046E+02   1.71661804199E+02  HO_112      
   1.82030685425E+02   1.68600097656E+02  HO_113      
   1.78214889526E+02   1.71884002686E+02  HO_114      
   2.41971862793E+02   2.48593399048E+02  HO_115      
   2.36918197632E+02   2.37550704956E+02  HO_116      
   2.35862121582E+02   2.45390304565E+02  HO_117      
   2.28771133423E+02   2.33659698486E+02  HO_118      
   2.31001052856E+02   2.39383804321E+02  HO_119      
   2.54978881836E+02   2.50395599365E+02  HO_120      
   2.39584838867E+02   2.37750106812E+02  HO_121      
   2.39036651611E+02   3.15903900146E+02  HO_122      
   2.36381988525E+02   2.61981689453E+02  HO_123      
   2.53338607788E+02   2.66225311279E+02  HO_124      
   2.31177337646E+02   2.73722290039E+02  HO_125      
   2.33248123169E+02   2.36408996582E+02  HO_126      
   2.15863586426E+02   2.22768295288E+02  HO_127      
   2.13369689941E+02   1.81576995850E+02  HO_128      
   2.37306884766E+02   2.45484405518E+02  HO_129      
   2.06075225830E+02   2.02239501953E+02  HO_130      
   2.25516677856E+02   2.29000793457E+02  HO_131      
   2.14858444214E+02   2.09319396973E+02  HO_132      
   2.34755096436E+02   2.39668395996E+02  HO_133      
   2.34358306885E+02   2.39430404663E+02  HO_134      
   2.09493530273E+02   2.12784896851E+02  HO_135      
   2.20901519775E+02   2.16193801880E+02  HO_136      
   2.34140350342E+02   2.35840301514E+02  HO_137      
   2.15860076904E+02   2.21047103882E+02  HO_138      
   2.13060073853E+02   2.40238296509E+02  HO_139      
   2.13165222168E+02   2.38408493042E+02  HO_140      
   2.39451461792E+02   2.43412002563E+02  HO_141      
   2.44008605957E+02   2.16590896606E+02  HO_142      
   2.44973602295E+02   2.46857498169E+02  HO_143      
   2.15922851562E+02   2.19979797363E+02  HO_144      
   2.15841369629E+02   2.35419296265E+02  HO_145      
   2.54908920288E+02   2.61614410400E+02  HO_146      
   2.53575317383E+02   2.58690185547E+02  HO_147      
   2.17133712769E+02   2.23727798462E+02  HO_148      
   2.17228363037E+02   2.16577194214E+02  HO_149      
   2.31594818115E+02   2.48271804810E+02  HO_150      
   2.34250289917E+02   2.50716293335E+02  HO_151      
   1.90105834961E+02   1.89683395386E+02  HO_152      
   1.88404205322E+02   1.84069503784E+02  HO_153      
   1.88920593262E+02   1.80046905518E+02  HO_154      
   1.88920593262E+02   1.77786300659E+02  HO_155      
   1.88920593262E+02   1.77568893433E+02  HO_156      
   1.88920593262E+02   1.77361602783E+02  HO_157      
   2.11244995117E+02   2.01250106812E+02  HO_158      
   2.11244995117E+02   1.87113693237E+02  HO_159      
   2.11244995117E+02   1.96249496460E+02  HO_160      
   2.84638275146E+02   2.96002014160E+02  HO_161      
   2.17319198608E+02   2.11044006348E+02  HO_162      
   2.13734954834E+02   2.19070404053E+02  HO_163      
   2.13608978271E+02   2.15009506226E+02  HO_164      
   2.31417510986E+02   2.31485900879E+02  HO_165      
   2.19371643066E+02   2.22935699463E+02  HO_166      
