name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
ks_1,0.377412,1.92474,-3.47207,4.2269,0.341219,0.564788,-0.788357,1.4708
ks_10,0.263498,1.92474,-3.58599,4.11298,0.273131,1.92443,-3.57574,4.122
ks_100,-4.1891,2.17474,-8.53858,0.160389,-3.5295,0.361745,-4.25299,-2.80601
ks_101,-3.15989,1.92474,-7.00938,0.689591,-3.09266,1.91704,-6.92675,0.741421
ks_102,-4.13077,2.17474,-8.48025,0.218717,-4.03225,2.16965,-8.37155,0.307039
ks_103,-3.46344,1.92474,-7.31293,0.386043,-3.33578,1.91889,-7.17357,0.502006
ks_104,-5.01412,2.17474,-9.36361,-0.66464,-4.99306,2.17082,-9.33469,-0.651419
ks_105,-5.00966,2.17474,-9.35915,-0.660176,-4.98677,2.1454,-9.27757,-0.695973
ks_106,-3.83863,1.92474,-7.68812,0.010853,-3.80973,1.92158,-7.6529,0.0334368
ks_107,-3.60033,1.92474,-7.44981,0.249159,-3.48419,1.90745,-7.29909,0.330703
ks_108,0.652651,1.92474,-3.19683,4.50214,0.64823,1.92201,-3.19579,4.49225
ks_109,0.879498,1.92474,-2.96999,4.72898,0.87467,1.92342,-2.97217,4.72151
ks_11,-0.458685,1.92474,-4.30817,3.3908,-0.330463,1.56159,-3.45364,2.79272
ks_110,0.581321,1.92474,-3.26816,4.43081,0.563228,1.91731,-3.2714,4.39785
ks_111,0.949968,1.92474,-2.89952,4.79945,0.891896,1.66438,-2.43687,4.22066
ks_112,0.664827,1.92474,-3.18466,4.51431,0.60066,1.92046,-3.24025,4.44157
ks_113,-1.1522,1.92474,-5.00169,2.69728,-1.30356,0.684756,-2.67307,0.0659552
ks_114,0.989559,1.92474,-2.85993,4.83904,0.9252,0.488246,-0.0512912,1.90169
ks_115,0.830076,1.92474,-3.01941,4.67956,0.844937,1.91034,-2.97574,4.66561
ks_116,-0.408683,1.92474,-4.25817,3.4408,-0.40728,1.7724,-3.95208,3.13752
ks_117,1.1429,1.92474,-2.70658,4.99239,1.14815,1.08488,-1.0216,3.3179
ks_118,0.297972,1.92474,-3.55151,4.14746,0.287218,1.914,-3.54077,4.11521
ks_119,1.02847,1.92474,-2.82101,4.87796,1.02825,1.91732,-2.8064,4.8629
ks_12,0.967035,1.92474,-2.88245,4.81652,0.967657,1.91514,-2.86262,4.79793
ks_120,-0.913607,1.92474,-4.76309,2.93588,-0.988221,1.67751,-4.34324,2.3668
ks_121,0.362177,1.92474,-3.48731,4.21166,0.351465,1.80216,-3.25285,3.95578
ks_122,1.62604,1.92474,-2.22345,5.47552,1.66067,1.85218,-2.0437,5.36504
ks_123,0.985268,1.92474,-2.86422,4.83475,0.891995,1.89938,-2.90677,4.69076
ks_124,0.327011,1.92474,-3.52247,4.1765,0.325772,1.91559,-3.50541,4.15696
ks_125,1.4743,1.92474,-2.37519,5.32378,1.56943,1.24002,-0.910612,4.04947
ks_126,2.42325,1.92474,-1.42624,6.27273,2.69897,1.86737,-1.03578,6.43372
ks_127,-0.0321821,1.92474,-3.88167,3.8173,-0.0577912,1.89685,-3.8515,3.73592
ks_128,0.670847,1.92474,-3.17864,4.52033,0.758546,0.923871,-1.0892,2.60629
ks_129,0.81602,1.92474,-3.03347,4.6655,0.692614,1.92252,-3.15243,4.53766
ks_13,-0.139816,1.92474,-3.9893,3.70967,0.116288,0.571329,-1.02637,1.25895
ks_130,0.744962,1.92474,-3.10452,4.59445,0.59554,1.87462,-3.1537,4.34478
ks_131,-3.6968,1.92474,-7.54629,0.152681,-3.6724,1.9211,-7.51461,0.169814
ks_132,-3.70115,1.92474,-7.55063,0.148338,-3.65764,1.92064,-7.49893,0.18365
ks_133,-3.6968,1.92474,-7.54629,0.152681,-3.66801,1.91673,-7.50147,0.165458
ks_134,-1.56541,1.92474,-5.41489,2.28408,-1.56653,1.92459,-5.41571,2.28265
ks_135,-3.7986,1.92474,-7.64809,0.0508821,-3.77267,1.91453,-7.60173,0.0563966
ks_136,-3.61261,1.92474,-7.4621,0.236875,-3.49242,1.9167,-7.32582,0.340984
ks_137,-2.41454,1.92474,-6.26402,1.43495,-2.10643,1.88717,-5.88077,1.66791
ks_138,0.82867,1.92474,-3.02082,4.67815,0.830902,1.92236,-3.01381,4.67562
ks_139,-3.64016,1.92474,-7.48965,0.20932,-3.58456,1.92035,-7.42525,0.256132
ks_14,0.639096,1.92474,-3.21039,4.48858,0.63561,1.91703,-3.19845,4.46967
ks_140,1.17628,1.92474,-2.6732,5.02577,1.1974,1.90781,-2.61821,5.01301
