name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
ks_1,0.377412,1.92474,-3.47207,4.2269,0.343023,0.576419,-0.809816,1.49586
ks_10,0.263498,1.92474,-3.58599,4.11298,0.271342,1.90317,-3.53499,4.07767
ks_100,-4.1891,2.17474,-8.53858,0.160389,-3.49172,0.383116,-4.25795,-2.72549
ks_101,-3.15989,1.92474,-7.00938,0.689591,-3.08431,1.91608,-6.91647,0.747846
ks_102,-4.13077,2.17474,-8.48025,0.218717,-4.02695,2.14651,-8.31997,0.266071
ks_103,-3.46344,1.92474,-7.31293,0.386043,-3.3287,1.91859,-7.16588,0.508494
ks_104,-5.01412,2.17474,-9.36361,-0.66464,-4.99121,2.16788,-9.32698,-0.655442
ks_105,-5.00966,2.17474,-9.35915,-0.660176,-4.98578,2.17268,-9.33114,-0.640428
ks_106,-3.83863,1.92474,-7.68812,0.010853,-3.8029,1.92085,-7.64461,0.0388084
ks_107,-3.60033,1.92474,-7.44981,0.249159,-3.47772,1.89734,-7.27241,0.316967
ks_108,0.652651,1.92474,-3.19683,4.50214,0.645822,1.92219,-3.19857,4.49021
ks_109,0.879498,1.92474,-2.96999,4.72898,0.872415,1.92368,-2.97494,4.71977
ks_11,-0.458685,1.92474,-4.30817,3.3908,-0.319072,1.49421,-3.30749,2.66935
ks_110,0.581321,1.92474,-3.26816,4.43081,0.555382,1.91588,-3.27639,4.38715
ks_111,0.949968,1.92474,-2.89952,4.79945,0.878314,1.59129,-2.30426,4.06089
ks_112,0.664827,1.92474,-3.18466,4.51431,0.593331,1.92217,-3.25101,4.43767
ks_113,-1.1522,1.92474,-5.00169,2.69728,-1.31564,0.681599,-2.67883,0.0475615
ks_114,0.989559,1.92474,-2.85993,4.83904,0.917907,0.513808,-0.109708,1.94552
ks_115,0.830076,1.92474,-3.01941,4.67956,0.844851,1.91105,-2.97725,4.66695
ks_116,-0.408683,1.92474,-4.25817,3.4408,-0.413953,1.76767,-3.9493,3.12139
ks_117,1.1429,1.92474,-2.70658,4.99239,1.14118,1.09099,-1.0408,3.32317
ks_118,0.297972,1.92474,-3.55151,4.14746,0.287863,1.91555,-3.54324,4.11896
ks_119,1.02847,1.92474,-2.82101,4.87796,1.02284,1.91634,-2.80985,4.85553
ks_12,0.967035,1.92474,-2.88245,4.81652,0.978331,1.91871,-2.85909,4.81575
ks_120,-0.913607,1.92474,-4.76309,2.93588,-0.994481,1.67031,-4.3351,2.34614
ks_121,0.362177,1.92474,-3.48731,4.21166,0.342639,1.81055,-3.27845,3.96373
ks_122,1.62604,1.92474,-2.22345,5.47552,1.67721,1.85972,-2.04224,5.39666
ks_123,0.985268,1.92474,-2.86422,4.83475,0.876906,1.89467,-2.91244,4.66625
ks_124,0.327011,1.92474,-3.52247,4.1765,0.336048,1.91354,-3.49103,4.16313
ks_125,1.4743,1.92474,-2.37519,5.32378,1.60517,1.38018,-1.15518,4.36552
ks_126,2.42325,1.92474,-1.42624,6.27273,2.69897,1.86063,-1.02229,6.42023
ks_127,-0.0321821,1.92474,-3.88167,3.8173,-0.0517196,1.91302,-3.87775,3.77431
ks_128,0.670847,1.92474,-3.17864,4.52033,0.752544,0.480301,-0.208058,1.71315
ks_129,0.81602,1.92474,-3.03347,4.6655,0.694673,1.92454,-3.15441,4.54375
ks_13,-0.139816,1.92474,-3.9893,3.70967,0.0977806,0.5846,-1.07142,1.26698
ks_130,0.744962,1.92474,-3.10452,4.59445,0.591819,1.89091,-3.18999,4.37363
ks_131,-3.6968,1.92474,-7.54629,0.152681,-3.66479,1.91965,-7.50408,0.174502
ks_132,-3.70115,1.92474,-7.55063,0.148338,-3.64882,1.91976,-7.48834,0.190691
ks_133,-3.6968,1.92474,-7.54629,0.152681,-3.66581,1.91785,-7.50151,0.169892
ks_134,-1.56541,1.92474,-5.41489,2.28408,-1.56784,1.92411,-5.41606,2.28038
ks_135,-3.7986,1.92474,-7.64809,0.0508821,-3.7545,1.91983,-7.59415,0.0851625
ks_136,-3.61261,1.92474,-7.4621,0.236875,-3.48955,1.91923,-7.328,0.348902
ks_137,-2.41454,1.92474,-6.26402,1.43495,-2.08636,1.87611,-5.83857,1.66585
ks_138,0.82867,1.92474,-3.02082,4.67815,0.826792,1.89891,-2.97102,4.62461
ks_139,-3.64016,1.92474,-7.48965,0.20932,-3.57694,1.91935,-7.41564,0.261763
ks_14,0.639096,1.92474,-3.21039,4.48858,0.63389,1.9181,-3.20231,4.47009
ks_140,1.17628,1.92474,-2.6732,5.02577,1.20806,1.91682,-2.62558,5.0417
ks_141,-3.70333,1.92474,-7.55282,0.14615,-3.64521,1.91949,-7.4842,0.193779
ks_142,-3.69897,1.92474,-7.54846,0.150515,-3.66751,1.91954,-7.50659,0.171574
