name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
ks_1,0.377412,1.92474,-3.47207,4.2269,0.403687,0.587286,-0.770885,1.57826
ks_10,0.263498,1.92474,-3.58599,4.11298,0.259758,1.89369,-3.52761,4.04713
ks_100,-4.1891,2.17474,-8.53858,0.160389,-3.67317,0.444695,-4.56256,-2.78379
ks_101,-3.15989,1.92474,-7.00938,0.689591,-3.12722,1.91797,-6.96316,0.708708
ks_102,-4.13077,2.17474,-8.48025,0.218717,-4.0562,2.17081,-8.39781,0.285419
ks_103,-3.46344,1.92474,-7.31293,0.386043,-3.3657,1.91984,-7.20537,0.473974
ks_104,-5.01412,2.17474,-9.36361,-0.66464,-5.00654,2.17328,-9.35309,-0.659981
ks_105,-5.00966,2.17474,-9.35915,-0.660176,-5.00028,2.17327,-9.34682,-0.653737
ks_106,-3.83863,1.92474,-7.68812,0.010853,-3.83154,1.92169,-7.67492,0.0118317
ks_107,-3.60033,1.92474,-7.44981,0.249159,-3.51023,1.90468,-7.31959,0.299121
ks_108,0.652651,1.92474,-3.19683,4.50214,0.650445,1.92381,-3.19718,4.49807
ks_109,0.879498,1.92474,-2.96999,4.72898,0.876208,1.92371,-2.97121,4.72363
ks_11,-0.458685,1.92474,-4.30817,3.3908,-0.37188,1.63331,-3.63851,2.89475
ks_110,0.581321,1.92474,-3.26816,4.43081,0.568076,1.92064,-3.2732,4.40935
ks_111,0.949968,1.92474,-2.89952,4.79945,0.911946,1.69781,-2.48366,4.30756
ks_112,0.664827,1.92474,-3.18466,4.51431,0.626573,1.92019,-3.21381,4.46695
ks_113,-1.1522,1.92474,-5.00169,2.69728,-1.26165,0.707563,-2.67677,0.153479
ks_114,0.989559,1.92474,-2.85993,4.83904,0.947836,0.794185,-0.640534,2.53621
ks_115,0.830076,1.92474,-3.01941,4.67956,0.830967,1.8827,-2.93443,4.59637
ks_116,-0.408683,1.92474,-4.25817,3.4408,-0.402898,1.78688,-3.97665,3.17086
ks_117,1.1429,1.92474,-2.70658,4.99239,1.15111,1.08137,-1.01163,3.31386
ks_118,0.297972,1.92474,-3.55151,4.14746,0.291715,1.91396,-3.53621,4.11964
ks_119,1.02847,1.92474,-2.82101,4.87796,1.02798,1.92232,-2.81665,4.87261
ks_12,0.967035,1.92474,-2.88245,4.81652,0.968225,1.9247,-2.88119,4.81763
ks_120,-0.913607,1.92474,-4.76309,2.93588,-0.968283,1.66674,-4.30176,2.36519
ks_121,0.362177,1.92474,-3.48731,4.21166,0.355464,1.86885,-3.38224,4.09317
ks_122,1.62604,1.92474,-2.22345,5.47552,1.64964,1.8667,-2.08376,5.38305
ks_123,0.985268,1.92474,-2.86422,4.83475,0.919189,1.91032,-2.90144,4.73982
ks_124,0.327011,1.92474,-3.52247,4.1765,0.326402,1.9247,-3.523,4.17581
ks_125,1.4743,1.92474,-2.37519,5.32378,1.52976,0.872601,-0.21544,3.27496
ks_126,2.42325,1.92474,-1.42624,6.27273,2.69897,1.86853,-1.03809,6.43603
ks_127,-0.0321821,1.92474,-3.88167,3.8173,-0.0451844,1.91215,-3.86947,3.77911
ks_128,0.670847,1.92474,-3.17864,4.52033,0.755356,0.953462,-1.15157,2.66228
ks_129,0.81602,1.92474,-3.03347,4.6655,0.691577,1.92472,-3.15786,4.54101
ks_13,-0.139816,1.92474,-3.9893,3.70967,0.189588,0.631556,-1.07353,1.4527
ks_130,0.744962,1.92474,-3.10452,4.59445,0.614349,1.80417,-2.99399,4.22269
ks_131,-3.6968,1.92474,-7.54629,0.152681,-3.69626,1.92123,-7.53872,0.146195
ks_132,-3.70115,1.92474,-7.55063,0.148338,-3.68522,1.92089,-7.527,0.156563
