FID,index,nseg,icalc,outseg,iupseg,iprior,nstrpts,flow,runoff,etsw,pptsw,roughch,roughbk,cdpth,fdpth,awdth,bwdth,hcond1,thickm1,elevup,width1,depth1,thts1,thti1,eps1,uhc1,hcond2,thickm2,elevdn,width2,depth2,thts2,thti2,eps2,uhc2,subbasin
10,562.000000000000000,563.000000000000000,1.000000000000000,0.000000000000000,391.000000000000000,0.000000000000000,0.000000000000000,0.579879164696000,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17
11,563.000000000000000,564.000000000000000,1.000000000000000,0.000000000000000,389.000000000000000,0.000000000000000,0.000000000000000,845.942199706999986,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17
12,564.000000000000000,565.000000000000000,1.000000000000000,0.000000000000000,389.000000000000000,0.000000000000000,0.000000000000000,215.841384887700002,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17
13,565.000000000000000,566.000000000000000,1.000000000000000,0.000000000000000,383.000000000000000,0.000000000000000,0.000000000000000,408.788360595699999,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17
14,567.000000000000000,568.000000000000000,1.000000000000000,0.000000000000000,372.000000000000000,0.000000000000000,0.000000000000000,73.161598205570002,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17
15,571.000000000000000,572.000000000000000,1.000000000000000,0.000000000000000,372.000000000000000,0.000000000000000,0.000000000000000,1101.476562500000000,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16
16,575.000000000000000,576.000000000000000,1.000000000000000,0.000000000000000,348.000000000000000,0.000000000000000,0.000000000000000,164.195938110399993,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16
17,576.000000000000000,577.000000000000000,1.000000000000000,0.000000000000000,341.000000000000000,0.000000000000000,0.000000000000000,882.995971679700006,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16
18,577.000000000000000,578.000000000000000,1.000000000000000,0.000000000000000,357.000000000000000,0.000000000000000,0.000000000000000,265.904113769499986,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16
19,450.000000000000000,451.000000000000000,1.000000000000000,0.000000000000000,83.000000000000000,0.000000000000000,0.000000000000000,824.485595703099989,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4
20,585.000000000000000,586.000000000000000,1.000000000000000,0.000000000000000,281.000000000000000,0.000000000000000,0.000000000000000,578.041503906199978,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14
21,591.000000000000000,592.000000000000000,1.000000000000000,0.000000000000000,214.000000000000000,0.000000000000000,0.000000000000000,793.441040039100017,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9
22,593.000000000000000,594.000000000000000,1.000000000000000,0.000000000000000,228.000000000000000,0.000000000000000,0.000000000000000,521.631896972700019,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9
23,600.000000000000000,601.000000000000000,1.000000000000000,0.000000000000000,262.000000000000000,0.000000000000000,0.000000000000000,1008.980407714999956,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9
24,602.000000000000000,603.000000000000000,1.000000000000000,0.000000000000000,270.000000000000000,0.000000000000000,0.000000000000000,189.183547973600014,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9
25,604.000000000000000,605.000000000000000,1.000000000000000,0.000000000000000,278.000000000000000,0.000000000000000,0.000000000000000,215.266372680699988,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10
26,605.000000000000000,606.000000000000000,1.000000000000000,0.000000000000000,282.000000000000000,0.000000000000000,0.000000000000000,162.540481567400008,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10
27,478.000000000000000,479.000000000000000,1.000000000000000,0.000000000000000,170.000000000000000,0.000000000000000,0.000000000000000,20.488510131839998,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6
28,607.000000000000000,608.000000000000000,1.000000000000000,0.000000000000000,296.000000000000000,0.000000000000000,0.000000000000000,522.398437500000000,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10
29,611.000000000000000,612.000000000000000,1.000000000000000,0.000000000000000,308.000000000000000,0.000000000000000,0.000000000000000,374.698211669899990,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10
30,490.000000000000000,491.000000000000000,1.000000000000000,0.000000000000000,161.000000000000000,0.000000000000000,0.000000000000000,45.702789306640000,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6
31,491.000000000000000,492.000000000000000,1.000000000000000,0.000000000000000,153.000000000000000,0.000000000000000,0.000000000000000,287.158752441399997,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6
32,620.000000000000000,621.000000000000000,1.000000000000000,0.000000000000000,318.000000000000000,0.000000000000000,0.000000000000000,474.334503173799988,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10
33,623.000000000000000,624.000000000000000,1.000000000000000,0.000000000000000,323.000000000000000,0.000000000000000,0.000000000000000,1386.541015625000000,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12
34,632.000000000000000,633.000000000000000,1.000000000000000,0.000000000000000,310.000000000000000,0.000000000000000,0.000000000000000,29.702590942379999,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11
35,634.000000000000000,635.000000000000000,1.000000000000000,0.000000000000000,408.000000000000000,0.000000000000000,0.000000000000000,68.397430419919999,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18
36,635.000000000000000,636.000000000000000,1.000000000000000,0.000000000000000,422.000000000000000,0.000000000000000,0.000000000000000,104.685501098600000,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21
37,637.000000000000000,638.000000000000000,1.000000000000000,0.000000000000000,416.000000000000000,0.000000000000000,0.000000000000000,516.903869628899997,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21
38,638.000000000000000,639.000000000000000,1.000000000000000,0.000000000000000,426.000000000000000,0.000000000000000,0.000000000000000,35.683475494390002,0.000000000000000,0.000000000000000,0.000000000000000,0.039999999106000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21
