name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
ks_1,-0.0733276,1.92474,-3.92281,3.77616,-0.0730734,0.237662,-0.548398,0.402251
ks_10,0.246582,1.92474,-3.6029,4.09607,0.24656,1.91991,-3.59325,4.08637
ks_100,-5,2.17474,-9.34949,-0.650515,-4.99925,2.15529,-9.30984,-0.688668
ks_101,-3.07444,1.92474,-6.92393,0.775043,-3.07444,1.91799,-6.91042,0.761551
ks_102,-4.10073,2.17474,-8.45021,0.248758,-4.10075,2.17165,-8.44405,0.24255
ks_103,-3.36421,1.92474,-7.21369,0.485275,-3.36429,1.91833,-7.20095,0.472368
ks_104,-5,2.17474,-9.34949,-0.650515,-5.0001,2.17334,-9.34678,-0.65341
ks_105,-4.99568,2.17474,-9.34516,-0.646194,-4.9957,2.17333,-9.34236,-0.64903
ks_106,-3.83841,1.92474,-7.6879,0.0110746,-3.8384,1.92196,-7.68232,0.00551177
ks_107,-3.5071,1.92474,-7.35659,0.342382,-3.5071,1.9114,-7.32989,0.315692
ks_108,0.648601,1.92474,-3.20088,4.49809,0.648555,1.92407,-3.19959,4.4967
ks_109,0.855804,1.92474,-2.99368,4.70529,0.855793,1.87667,-2.89755,4.60913
ks_11,-0.513501,1.92474,-4.36299,3.33598,-0.513405,1.76865,-4.05071,3.0239
ks_110,0.591057,1.92474,-3.25843,4.44054,0.590941,1.92365,-3.25636,4.43824
ks_111,0.683327,1.92474,-3.16616,4.53281,0.640144,1.70612,-2.77211,4.05239
ks_112,0.501648,1.92474,-3.34784,4.35113,0.504357,1.9196,-3.33484,4.34355
ks_113,-0.995705,1.92474,-4.84519,2.85378,-0.995386,0.427531,-1.85045,-0.140324
ks_114,0.916144,1.92474,-2.93334,4.76563,0.916184,0.721363,-0.526541,2.35891
ks_115,0.808699,1.92474,-3.04079,4.65818,0.808717,1.87583,-2.94295,4.56038
ks_116,-0.393246,1.92474,-4.24273,3.45624,-0.393295,1.82358,-4.04046,3.25387
ks_117,1.14226,1.92474,-2.70722,4.99175,1.14208,1.14912,-1.15617,3.44032
ks_118,0.308198,1.92474,-3.54129,4.15768,0.308116,1.91428,-3.52045,4.13668
ks_119,1.01924,1.92474,-2.83025,4.86872,1.01919,1.89652,-2.77386,4.81224
ks_12,0.951704,1.92474,-2.89778,4.80119,0.951714,1.9247,-2.89768,4.80111
ks_120,-0.80022,1.92474,-4.6497,3.04927,-0.800426,1.59082,-3.98206,2.38121
ks_121,0.333692,1.92474,-3.51579,4.18318,0.33383,1.80561,-3.27739,3.94505
ks_122,1.59814,1.92474,-2.25135,5.44762,1.59817,1.82449,-2.0508,5.24715
ks_123,1.04673,1.92474,-2.80275,4.89622,0.685348,1.83771,-2.99007,4.36076
ks_124,0.302572,1.92474,-3.54691,4.15206,0.30258,1.92473,-3.54689,4.15205
ks_125,2.64905,1.92474,-1.20043,6.49854,2.64896,1.11002,0.428914,4.869
ks_126,2.69128,1.92474,-1.15821,6.54076,2.69134,1.86696,-1.04259,6.42526
ks_127,0.278221,1.92474,-3.57126,4.12771,0.278266,1.90016,-3.52205,4.07858
ks_128,0.537076,1.92474,-3.31241,4.38656,0.536947,1.28783,-2.0387,3.1126
ks_129,0.778353,1.92474,-3.07113,4.62784,0.778347,1.92454,-3.07073,4.62742
ks_13,0.22743,1.92474,-3.62206,4.07691,0.227161,0.393143,-0.559124,1.01345
ks_130,1.12145,1.92474,-2.72803,4.97094,1.12118,1.69661,-2.27203,4.5144
ks_131,-3.69653,1.92474,-7.54601,0.15296,-3.69652,1.92151,-7.53953,0.146493
ks_132,-3.70083,1.92474,-7.55031,0.148659,-3.70085,1.92099,-7.54284,0.14113
ks_133,-3.69697,1.92474,-7.54646,0.152515,-3.697,1.92133,-7.53965,0.145656
ks_134,-1.58016,1.92474,-5.42964,2.26933,-1.58042,1.92474,-5.4299,2.26906
ks_135,-3.79959,1.92474,-7.64908,0.049895,-3.79959,1.92184,-7.64328,0.0440953
ks_136,-3.53818,1.92474,-7.38767,0.311302,-3.53819,1.9136,-7.36539,0.289008
ks_137,-2.38139,1.92474,-6.23087,1.4681,-2.38163,1.9005,-6.18264,1.41938
ks_138,0.808623,1.92474,-3.04086,4.65811,0.808592,1.92441,-3.04022,4.65741
ks_139,-3.64055,1.92474,-7.49004,0.208933,-3.64055,1.9213,-7.48316,0.202057
ks_14,0.656075,1.92474,-3.19341,4.50556,0.656016,1.924,-3.19198,4.50402
ks_140,1.15983,1.92474,-2.68966,5.00931,1.15959,1.92089,-2.68218,5.00137
ks_141,-3.70386,1.92474,-7.55334,0.145628,-3.70386,1.92153,-7.54692,0.139208
ks_142,-3.69934,1.92474,-7.54883,0.150141,-3.69934,1.92152,-7.54238,0.14369
ks_143,-2.76204,1.92474,-6.61153,1.08744,-2.76204,1.9143,-6.59063,1.06655
ks_144,0.00397043,1.92474,-3.84551,3.85346,0.00396433,1.91265,-3.82134,3.82927
ks_145,1.4682,1.92474,-2.38128,5.31769,1.46821,1.92451,-2.3808,5.31723
ks_146,0.758082,1.92474,-3.0914,4.60757,0.758053,1.92284,-3.08763,4.60374
ks_147,0.607333,1.92474,-3.24215,4.45682,0.607096,1.92378,-3.24047,4.45466
ks_148,0.775739,1.92474,-3.07375,4.62522,0.782155,1.92466,-3.06716,4.63147
ks_149,-3.57848,1.92474,-7.42797,0.271002,-3.57848,1.92106,-7.4206,0.263643
ks_15,0.433551,1.92474,-3.41593,4.28304,0.433344,0.316154,-0.198964,1.06565
ks_150,0.859452,1.92474,-2.99003,4.70894,0.859457,1.92473,-2.99001,4.70892
ks_151,0.778673,1.92474,-3.07081,4.62816,0.778679,1.92474,-3.0708,4.62816
ks_152,-1.00476,1.92474,-4.85424,2.84473,-1.00432,1.92116,-4.84664,2.83799
ks_153,1.58345,1.92474,-2.26604,5.43293,1.58519,1.91116,-2.23713,5.40752
ks_154,1.74999,1.92474,-2.0995,5.59947,0.940088,1.91697,-2.89385,4.77403
ks_155,-3.71063,1.92474,-7.56011,0.138858,-3.71062,1.91967,-7.54995,0.128716
ks_156,-0.731944,1.92474,-4.58143,3.11754,-0.73182,1.73705,-4.20592,2.74228
ks_157,-0.705202,1.92474,-4.55469,3.14428,-0.705448,1.37811,-3.46166,2.05076
ks_158,-0.202789,1.92474,-4.05227,3.6467,-0.20284,1.92417,-4.05118,3.6455
ks_159,-1.5723,1.92474,-5.42178,2.27719,-1.57234,1.92471,-5.42176,2.27709
ks_16,2.69072,1.92474,-1.15877,6.5402,2.69081,1.82457,-0.958322,6.33994
ks_160,0.02264,1.92474,-3.82684,3.87213,0.0227129,1.88217,-3.74163,3.78706
ks_161,2.55771,1.92474,-1.29178,6.40719,2.56126,1.33772,-0.114182,5.2367
ks_162,-0.729042,1.92474,-4.57853,3.12044,-0.729077,1.91529,-4.55966,3.10151
ks_163,-1.16305,1.92474,-5.01254,2.68643,-1.16305,1.9226,-5.00824,2.68214
ks_164,-1.26359,1.92474,-5.11308,2.58589,-1.26359,1.92455,-5.11268,2.5855
ks_165,0.797021,1.92474,-3.05246,4.64651,0.797029,1.79755,-2.79807,4.39212
ks_166,-1.80537,1.92474,-5.65486,2.04411,-1.8054,1.92471,-5.65481,2.04402
ks_167,-1.42653,1.92474,-5.27602,2.42295,-1.42664,1.91936,-5.26536,2.41209
ks_168,-0.930829,1.92474,-4.78031,2.91866,-0.931091,0.433998,-1.79909,-0.0630957
ks_169,-3.58067,1.92474,-7.43016,0.268814,-3.58069,1.91923,-7.41915,0.25777
ks_17,0.222276,1.92474,-3.62721,4.07176,0.222261,1.92442,-3.62658,4.07111
ks_170,-2.69577,1.92474,-6.54525,1.15372,-2.69576,1.91334,-6.52244,1.13092
ks_171,0.071725,1.92474,-3.77776,3.92121,0.071488,1.91659,-3.7617,3.90467
ks_172,-1.70658,1.92474,-5.55607,2.1429,-1.70658,1.92467,-5.55592,2.14276
ks_173,-2.09596,1.92474,-5.94545,1.75352,-2.09596,1.89239,-5.88074,1.68881
ks_174,0.766772,1.92474,-3.08271,4.61626,0.766777,1.92474,-3.08271,4.61626
ks_175,-0.902474,1.92474,-4.75196,2.94701,-0.902639,1.92474,-4.75212,2.94684
ks_176,-2.34758,1.92474,-6.19706,1.50191,-2.34756,1.90129,-6.15015,1.45502
ks_177,0.0448308,1.92474,-3.80465,3.89432,0.044814,1.9245,-3.80418,3.89381
ks_178,-3.69822,1.92474,-7.5477,0.151266,-3.69821,1.92151,-7.54124,0.144813
ks_179,0.291013,1.92474,-3.55847,4.1405,0.290818,1.6652,-3.03958,3.62122
ks_18,0.403881,1.92474,-3.4456,4.25337,0.403848,1.91272,-3.42159,4.22928
ks_180,-4.7122,2.17474,-9.06168,-0.362713,-4.7122,2.17038,-9.05296,-0.371434
ks_181,-1.53621,1.92474,-5.3857,2.31327,-1.53644,0.386663,-2.30977,-0.763114
ks_182,0.686639,1.92474,-3.16285,4.53612,0.686598,1.92474,-3.16288,4.53608
ks_183,-0.0165486,1.92474,-3.86603,3.83294,-0.0165424,1.92474,-3.86603,3.83294
ks_184,-3.39374,1.92474,-7.24322,0.455749,-3.3936,1.54987,-6.49334,-0.293865
ks_185,-4.02,2.17474,-8.36948,0.329488,-4.01999,2.17141,-8.3628,0.322818
ks_186,-4.00789,2.17474,-8.35737,0.341596,-4.00839,2.17136,-8.35112,0.334333
ks_187,-3.96139,1.92474,-7.81088,-0.111907,-3.96138,1.92229,-7.80596,-0.116809
ks_188,-3.40802,1.92474,-7.25751,0.441464,-3.40805,1.91912,-7.24628,0.430186
ks_189,-3.94008,1.92474,-7.78957,-0.0905996,-3.94008,1.92223,-7.78455,-0.0956128
ks_19,1.65044,1.92474,-2.19905,5.49992,1.65045,1.92474,-2.19904,5.49993
ks_190,-5,2.17474,-9.34949,-0.650515,-5.84205,2.17399,-10.19,-1.49407
ks_191,-3.9963,1.92474,-7.84578,-0.146813,-3.99629,1.92237,-7.84103,-0.151547
ks_192,-3.89064,1.92474,-7.74012,-0.0411525,-3.89063,1.9221,-7.73484,-0.0464219
ks_193,-3.69064,1.92474,-7.54012,0.158847,-3.68884,1.92134,-7.53152,0.15384
ks_194,-5,2.17474,-9.34949,-0.650515,-5.00027,2.17334,-9.34696,-0.653585
ks_195,-3.11118,1.92474,-6.96066,0.738308,-3.11117,1.91781,-6.94679,0.724445
ks_196,-5,2.17474,-9.34949,-0.650515,-5.00027,2.17334,-9.34696,-0.653584
ks_197,-3.8826,1.92474,-7.73209,-0.0331177,-3.88259,1.92207,-7.72673,-0.0384569
ks_198,-3.77179,1.92474,-7.62127,0.0776954,-3.77161,1.92042,-7.61245,0.0692383
ks_199,-4.95078,2.17474,-9.30027,-0.601297,-4.95078,2.17329,-9.29736,-0.604209
ks_2,-1.52414,1.92474,-5.37363,2.32534,-1.52421,1.8724,-5.26901,2.22059
ks_20,-0.424999,1.92474,-4.27448,3.42449,-0.424812,0.741219,-1.90725,1.05763
ks_200,-4.9914,2.17474,-9.34088,-0.641915,-4.99143,2.17266,-9.33674,-0.646113
ks_201,-5,2.17474,-9.34949,-0.650515,-5.00027,2.17334,-9.34696,-0.653585
ks_202,-3.99385,1.92474,-7.84333,-0.144361,-3.99384,1.92185,-7.83753,-0.150147
ks_203,-3.94427,1.92474,-7.79376,-0.0947889,-3.94427,1.92224,-7.78876,-0.0997826
ks_204,-4.00568,2.17474,-8.35517,0.343802,-4.00568,2.17134,-8.34837,0.337005
ks_205,-3.98455,1.92474,-7.83403,-0.135063,-3.98457,1.91185,-7.80827,-0.160866
ks_206,-5,2.17474,-9.34949,-0.650515,-5.65487,2.17389,-10.0026,-1.3071
ks_207,-3.99242,1.92474,-7.84191,-0.142938,-3.99242,1.92231,-7.83704,-0.147798
ks_208,-4.86012,2.17474,-9.20961,-0.510636,-4.87814,2.16538,-9.20889,-0.547386
ks_209,-3.5312,1.92474,-7.38068,0.318287,-3.5311,1.8895,-7.31011,0.247906
ks_21,-0.165866,1.92474,-4.01535,3.68362,-0.905731,1.89628,-4.69829,2.88683
ks_210,-4.06198,2.17474,-8.41147,0.287504,-4.06198,2.16917,-8.40031,0.276359
ks_211,-4.05502,2.17474,-8.40451,0.294461,-4.0554,2.17152,-8.39843,0.28763
ks_212,-3.98912,1.92474,-7.8386,-0.139634,-3.98912,1.92235,-7.83382,-0.144406
ks_213,-4.01954,2.17474,-8.36903,0.329943,-4.01954,2.1714,-8.36234,0.323259
ks_214,-4.00393,2.17474,-8.35341,0.345559,-4.00392,2.17135,-8.34662,0.338776
ks_215,-4.00833,2.17474,-8.35782,0.341154,-4.00912,2.17137,-8.35185,0.333609
ks_216,-3.99891,1.92474,-7.84839,-0.149422,-3.9989,1.92041,-7.83973,-0.158076
ks_217,-4.02595,2.17474,-8.37543,0.323536,-4.02595,2.06141,-8.14878,0.0968762
ks_218,-4.28651,2.17474,-8.63599,0.0629755,-4.2865,2.17216,-8.63082,0.0578103
ks_219,-3.98377,1.92474,-7.83325,-0.134284,-3.98377,1.92234,-7.82845,-0.139086
ks_22,-0.334704,1.92474,-4.18419,3.51478,-0.334627,0.26983,-0.874287,0.205033
ks_220,-4.03527,2.17474,-8.38475,0.314216,-4.03526,2.17145,-8.37817,0.30764
ks_221,-3.87437,1.92474,-7.72385,-0.0248809,-3.87436,1.92206,-7.71848,-0.0302391
ks_222,-3.96355,1.92474,-7.81304,-0.114066,-3.96355,1.92229,-7.80814,-0.118965
ks_223,-3.9372,1.92474,-7.78668,-0.0877112,-3.93731,1.6378,-7.21291,-0.661711
ks_224,-4.00087,2.17474,-8.35035,0.348616,-4.00087,2.17134,-8.34355,0.341809
ks_225,-4.99568,2.17474,-9.34516,-0.646194,-4.99568,2.17334,-9.34236,-0.649002
ks_226,-3.97749,1.92474,-7.82697,-0.128,-3.97748,1.9223,-7.82208,-0.132885
ks_227,-4.06248,2.17474,-8.41197,0.287003,-4.06249,1.99771,-8.05791,-0.0670782
ks_228,-4.05799,2.17474,-8.40748,0.291493,-4.05807,2.13464,-8.32735,0.21121
ks_229,-3.37174,1.92474,-7.22122,0.477749,-3.37172,1.91969,-7.2111,0.467662
ks_23,2.40686,1.92474,-1.44262,6.25635,2.40739,1.55775,-0.708111,5.52289
ks_230,-4.98297,2.17474,-9.33245,-0.633482,-4.98268,0.750234,-6.48315,-3.48221
ks_231,-4.47237,2.17474,-8.82186,-0.122885,-4.47237,0.458472,-5.38931,-3.55543
ks_232,-3.45077,1.92474,-7.30026,0.39871,-3.45077,1.92049,-7.29175,0.390196
ks_233,-4.21753,2.17474,-8.56701,0.131958,-4.21759,2.17156,-8.56071,0.125533
ks_24,-1.3094,1.92474,-5.15888,2.54009,-1.30936,1.92331,-5.15597,2.53726
ks_25,-1.06091,1.92474,-4.9104,2.78857,-1.06078,1.87493,-4.81064,2.68907
ks_26,2.69897,2.17474,-1.65051,7.04846,3.69897,2.14146,-0.583949,7.98189
ks_27,-0.135236,1.92474,-3.98472,3.71425,-0.135496,1.46465,-3.0648,2.79381
ks_28,-0.405017,1.92474,-4.2545,3.44447,-0.405134,0.407618,-1.22037,0.410103
ks_29,0.51008,1.92474,-3.33941,4.35956,0.509958,1.20247,-1.89498,2.91489
ks_3,-0.14415,1.92474,-3.99364,3.70533,-0.144076,1.8961,-3.93628,3.64813
