name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
ks_1,-0.0733276,1.92474,-3.92281,3.77616,-0.0733276,0.205508,-0.484344,0.337689
ks_10,0.246582,1.92474,-3.6029,4.09607,0.246582,1.9232,-3.59981,4.09298
ks_100,-5,2.17474,-9.34949,-0.650515,-5,0.818089,-6.63618,-3.36382
ks_101,-3.07444,1.92474,-6.92393,0.775043,-3.07444,1.92317,-6.92078,0.771898
ks_102,-4.10073,2.17474,-8.45021,0.248758,-4.10073,2.17247,-8.44566,0.244208
ks_103,-3.36421,1.92474,-7.21369,0.485275,-3.36421,1.9215,-7.2072,0.478785
ks_104,-5,2.17474,-9.34949,-0.650515,-5,2.11408,-9.22815,-0.771845
ks_105,-4.99568,2.17474,-9.34516,-0.646194,-4.99568,2.17231,-9.3403,-0.651057
ks_106,-3.83841,1.92474,-7.6879,0.0110746,-3.83841,1.92317,-7.68475,0.00792438
ks_107,-3.5071,1.92474,-7.35659,0.342382,-3.5071,1.91667,-7.34045,0.32624
ks_108,0.648601,1.92474,-3.20088,4.49809,0.648601,1.92274,-3.19687,4.49407
ks_109,0.855804,1.92474,-2.99368,4.70529,0.855804,1.91177,-2.96774,4.67935
ks_11,-0.513501,1.92474,-4.36299,3.33598,-0.513501,1.83417,-4.18185,3.15485
ks_110,0.591057,1.92474,-3.25843,4.44054,0.591057,1.9217,-3.25235,4.43446
ks_111,0.683327,1.92474,-3.16616,4.53281,0.683327,1.7283,-2.77327,4.13992
ks_112,0.501648,1.92474,-3.34784,4.35113,0.501648,1.21183,-1.92202,2.92531
ks_113,-0.995705,1.92474,-4.84519,2.85378,-0.995705,0.451716,-1.89914,-0.0922727
ks_114,0.916144,1.92474,-2.93334,4.76563,0.916144,0.5843,-0.252456,2.08474
ks_115,0.808699,1.92474,-3.04079,4.65818,0.808699,1.90912,-3.00954,4.62694
ks_116,-0.393246,1.92474,-4.24273,3.45624,-0.393246,1.72801,-3.84927,3.06278
ks_117,1.14226,1.92474,-2.70722,4.99175,1.14226,1.51138,-1.8805,4.16503
ks_118,0.308198,1.92474,-3.54129,4.15768,0.308198,1.91496,-3.52172,4.13812
ks_119,1.01924,1.92474,-2.83025,4.86872,1.01924,1.8987,-2.77816,4.81664
ks_12,0.951704,1.92474,-2.89778,4.80119,0.951704,1.92319,-2.89467,4.79808
ks_120,-0.80022,1.92474,-4.6497,3.04927,-0.80022,1.57283,-3.94587,2.34543
ks_121,0.333692,1.92474,-3.51579,4.18318,0.333692,1.8132,-3.2927,3.96009
ks_122,1.59814,1.92474,-2.25135,5.44762,1.59814,1.72393,-1.84972,5.046
ks_123,1.04673,1.92474,-2.80275,4.89622,1.04673,1.87097,-2.6952,4.78867
ks_124,0.302572,1.92474,-3.54691,4.15206,0.302572,1.92313,-3.54369,4.14883
ks_125,2.64905,1.92474,-1.20043,6.49854,2.64905,0.790367,1.06832,4.22979
ks_126,2.69128,1.92474,-1.15821,6.54076,2.69128,1.91611,-1.14093,6.52349
ks_127,0.278221,1.92474,-3.57126,4.12771,0.278221,1.90188,-3.52554,4.08198
ks_128,0.537076,1.92474,-3.31241,4.38656,0.537076,1.24822,-1.95936,3.03351
ks_129,0.778353,1.92474,-3.07113,4.62784,0.778353,1.92313,-3.0679,4.62461
ks_13,0.22743,1.92474,-3.62206,4.07691,0.22743,0.384333,-0.541237,0.996096
