name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
ks_1,-0.0760558,1.92474,-3.92554,3.77343,-0.0756953,0.235495,-0.546686,0.395295
ks_10,0.247198,1.92474,-3.60229,4.09668,0.247198,1.91038,-3.57357,4.06796
ks_100,-5,1.92474,-8.84949,-1.15051,-5,0.795994,-6.59199,-3.40801
ks_101,-3.07394,1.92474,-6.92342,0.775546,-3.07394,1.91829,-6.91052,0.76264
ks_102,-4.09909,1.92474,-7.94857,-0.249602,-4.09909,1.92474,-7.94857,-0.249602
ks_103,-3.35941,1.92474,-7.2089,0.490075,-3.35941,1.92338,-7.20618,0.487353
ks_104,-5,1.92474,-8.84949,-1.15051,-5,1.88363,-8.76727,-1.23273
ks_105,-4.99568,1.92474,-8.84516,-1.14619,-4.99568,1.92465,-8.84498,-1.14638
ks_106,-3.8382,1.92474,-7.68768,0.0112871,-3.8382,1.92474,-7.68768,0.0112869
ks_107,-3.50414,1.92474,-7.35363,0.34534,-3.50414,1.91808,-7.3403,0.332013
ks_108,0.637271,1.92474,-3.21221,4.48676,0.637271,1.90149,-3.1657,4.44025
ks_109,0.837924,1.92474,-3.01156,4.68741,0.837924,1.92355,-3.00917,4.68502
ks_11,-0.493226,1.92474,-4.34271,3.35626,-0.4931,1.66885,-3.83079,2.84459
ks_110,0.593729,1.92474,-3.25576,4.44321,0.593728,1.92334,-3.25295,4.44041
ks_112,0.496788,1.92474,-3.3527,4.34627,0.496787,1.90687,-3.31695,4.31053
ks_113,0.0210845,1.92474,-3.8284,3.87057,0.0210829,1.1708,-2.32051,2.36268
ks_114,0.889783,1.92474,-2.9597,4.73927,0.889783,0.823432,-0.75708,2.53665
ks_115,0.808334,1.92474,-3.04115,4.65782,0.808335,1.91336,-3.01837,4.63505
ks_116,-0.400685,1.92474,-4.25017,3.4488,-0.400686,1.71962,-3.83993,3.03856
ks_117,1.12747,1.92474,-2.72202,4.97695,1.12747,1.70667,-2.28587,4.54082
ks_118,0.308838,1.92474,-3.54065,4.15832,0.308838,1.91522,-3.5216,4.13928
ks_119,1.01934,1.92474,-2.83014,4.86883,1.01934,1.89971,-2.78008,4.81876
ks_12,0.951898,1.92474,-2.89759,4.80138,0.951898,1.92415,-2.89641,4.8002
ks_120,-0.796382,1.92474,-4.64587,3.0531,-0.796384,1.48479,-3.76597,2.1732
ks_121,0.332334,1.92474,-3.51715,4.18182,0.332335,1.89133,-3.45032,4.11499
ks_122,1.58572,1.92474,-2.26377,5.4352,1.58572,1.50243,-1.41914,4.59058
ks_123,1.04895,1.92474,-2.80054,4.89843,1.04895,1.87066,-2.69236,4.79026
ks_124,0.302595,1.92474,-3.54689,4.15208,0.302594,1.92471,-3.54682,4.15201
ks_125,2.69319,1.92474,-1.15629,6.54268,2.69319,1.21719,0.258805,5.12757
ks_126,2.69897,1.92474,-1.15051,6.54846,2.69897,1.92013,-1.14129,6.53923
ks_127,0.287577,1.92474,-3.56191,4.13706,0.287575,1.90378,-3.51998,4.09513
ks_128,0.527063,1.92474,-3.32242,4.37655,0.527064,1.48951,-2.45196,3.50608
ks_129,0.777694,1.92474,-3.07179,4.62718,0.777694,1.92431,-3.07092,4.62631
ks_13,0.230704,1.92474,-3.61878,4.08019,0.230718,0.510859,-0.791001,1.25244
ks_130,1.14754,1.92474,-2.70194,4.99703,1.14754,1.79801,-2.44848,4.74356
ks_131,-3.69635,1.92474,-7.54583,0.153137,-3.69635,1.92474,-7.54583,0.153138
ks_132,-3.69871,1.92474,-7.54819,0.15078,-3.69871,1.92451,-7.54772,0.150307
ks_133,-3.69472,1.92474,-7.54421,0.154761,-3.69472,1.92428,-7.54328,0.153835
ks_134,-1.58014,1.92474,-5.42963,2.26934,-1.58014,1.92474,-5.42963,2.26934
ks_135,-3.79937,1.92474,-7.64885,0.0501167,-3.79937,1.92474,-7.64885,0.0501166
ks_136,-3.536,1.92474,-7.38548,0.313485,-3.536,1.91819,-7.37238,0.300386
ks_137,-2.37717,1.92474,-6.22666,1.47231,-2.37717,1.92047,-6.21812,1.46377
ks_138,0.799902,1.92474,-3.04958,4.64939,0.799902,1.92399,-3.04808,4.64788
ks_139,-3.64039,1.92474,-7.48988,0.209095,-3.64039,1.92474,-7.48988,0.209095
ks_14,0.65698,1.92474,-3.19251,4.50646,0.656979,1.91512,-3.17326,4.48721
ks_140,1.16025,1.92474,-2.68924,5.00973,1.16025,1.92365,-2.68706,5.00756
ks_141,-3.70368,1.92474,-7.55316,0.145806,-3.70368,1.92474,-7.55316,0.145804
ks_142,-3.69917,1.92474,-7.54865,0.150317,-3.69917,1.92474,-7.54865,0.150317
ks_143,-2.7586,1.92474,-6.60809,1.09088,-2.7586,1.92468,-6.60796,1.09076
ks_144,0.00429127,1.92474,-3.84519,3.85378,0.00429136,1.88704,-3.76979,3.77838
ks_145,1.4596,1.92474,-2.38989,5.30908,1.4596,1.9246,-2.38959,5.30879
ks_146,0.758433,1.92474,-3.09105,4.60792,0.758433,1.92256,-3.08668,4.60354
ks_147,0.607441,1.92474,-3.24204,4.45693,0.607441,1.92404,-3.24063,4.45551
ks_148,0.775951,1.92474,-3.07353,4.62544,0.775951,1.92472,-3.0735,4.6254
ks_149,-3.57822,1.92474,-7.42771,0.271262,-3.57822,1.92474,-7.42771,0.271261
ks_15,0.43204,1.92474,-3.41744,4.28153,0.432038,0.396346,-0.360654,1.22473
ks_150,0.858719,1.92474,-2.99077,4.7082,0.858719,1.92473,-2.99074,4.70818
ks_151,0.778634,1.92474,-3.07085,4.62812,0.778634,1.92474,-3.07085,4.62812
ks_152,-1.00881,1.92474,-4.85829,2.84068,-1.0088,1.9001,-4.80901,2.7914
ks_153,1.57488,1.92474,-2.27461,5.42436,1.57489,1.82935,-2.08381,5.2336
ks_155,-3.70826,1.92474,-7.55775,0.141224,-3.70826,1.92444,-7.55715,0.140629
ks_156,-0.732713,1.92474,-4.5822,3.11677,-0.732713,1.77749,-4.28769,2.82227
ks_157,-0.719264,1.92474,-4.56875,3.13022,-0.719265,1.28256,-3.28439,1.84586
ks_158,-0.204345,1.92474,-4.05383,3.64514,-0.204345,1.9243,-4.05294,3.64425
ks_159,-1.57203,1.92474,-5.42152,2.27745,-1.57203,1.92421,-5.42046,2.27639
ks_16,2.69709,1.92474,-1.1524,6.54657,2.69709,1.88821,-1.07934,6.47351
ks_160,0.0143328,1.92474,-3.83515,3.86382,0.0143369,1.91656,-3.81879,3.84747
ks_161,2.53829,1.92474,-1.3112,6.38777,2.53837,1.3928,-0.247234,5.32398
ks_162,-0.728953,1.92474,-4.57844,3.12053,-0.728953,1.90669,-4.54233,3.08443
ks_163,-1.16256,1.92474,-5.01205,2.68692,-1.16256,1.92408,-5.01072,2.6856
ks_164,-1.26337,1.92474,-5.11286,2.58611,-1.26337,1.92417,-5.11171,2.58496
ks_165,0.794146,1.92474,-3.05534,4.64363,0.794147,1.74979,-2.70544,4.29374
ks_166,-1.80539,1.92474,-5.65487,2.0441,-1.80539,1.9247,-5.65479,2.04402
ks_167,-1.42176,1.92474,-5.27124,2.42773,-1.42176,1.92126,-5.26427,2.42075
ks_168,-0.911498,1.92474,-4.76098,2.93799,-0.9115,0.621689,-2.15488,0.331879
ks_169,-3.58128,1.92474,-7.43077,0.2682,-3.58128,1.9241,-7.42949,0.266919
ks_17,0.222605,1.92474,-3.62688,4.07209,0.222605,1.92316,-3.62372,4.06893
ks_170,-2.69164,1.92474,-6.54112,1.15785,-2.69164,1.92435,-6.54034,1.15706
ks_171,0.0345206,1.92474,-3.81496,3.88401,0.0345212,1.91562,-3.79672,3.86576
ks_172,-1.71877,1.92474,-5.56825,2.13072,-1.71877,1.90198,-5.52272,2.08519
ks_173,-2.09709,1.92474,-5.94658,1.75239,-2.09709,1.92361,-5.94431,1.75012
ks_174,0.76678,1.92474,-3.0827,4.61627,0.76678,1.92474,-3.0827,4.61626
ks_175,-0.902452,1.92474,-4.75194,2.94703,-0.902452,1.92474,-4.75193,2.94703
ks_176,-2.34514,1.92474,-6.19462,1.50435,-2.34514,1.90456,-6.15426,1.46398
ks_177,0.0448214,1.92474,-3.80466,3.89431,0.0448209,1.92365,-3.80247,3.89211
ks_178,-3.69716,1.92474,-7.54664,0.152329,-3.69716,1.92435,-7.54585,0.15154
ks_179,0.310493,1.92474,-3.53899,4.15998,0.310491,1.69736,-3.08423,3.70521
ks_18,0.402742,1.92474,-3.44674,4.25223,0.402742,1.92272,-3.4427,4.24819
ks_181,-0.50822,1.92474,-4.3577,3.34127,-0.508222,1.54366,-3.59555,2.5791
ks_182,0.686074,1.92474,-3.16341,4.53556,0.686074,1.92434,-3.1626,4.53475
ks_183,-0.0164615,1.92474,-3.86595,3.83302,-0.0164615,1.92474,-3.86595,3.83302
