name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
ks_1,-0.0760558,1.92474,-3.92554,3.77343,-0.0760558,0.230894,-0.537844,0.385733
ks_10,0.247198,1.92474,-3.60229,4.09668,0.247198,1.92473,-3.60226,4.09666
ks_100,-5,1.92474,-8.84949,-1.15051,-5,0.795791,-6.59158,-3.40842
ks_101,-3.07394,1.92474,-6.92342,0.775546,-3.07394,1.92304,-6.92002,0.772137
ks_102,-4.09909,1.92474,-7.94857,-0.249602,-4.09909,1.92474,-7.94857,-0.249602
ks_103,-3.35941,1.92474,-7.2089,0.490075,-3.35941,1.92336,-7.20614,0.487319
ks_104,-5,1.92474,-8.84949,-1.15051,-5,1.88359,-8.76717,-1.23283
ks_105,-4.99568,1.92474,-8.84516,-1.14619,-4.99568,1.92463,-8.84495,-1.14641
ks_106,-3.8382,1.92474,-7.68768,0.0112871,-3.8382,1.92474,-7.68768,0.011287
ks_107,-3.50414,1.92474,-7.35363,0.34534,-3.50414,1.91806,-7.34026,0.331972
ks_108,0.637271,1.92474,-3.21221,4.48676,0.637271,1.92449,-3.21171,4.48625
ks_109,0.837924,1.92474,-3.01156,4.68741,0.837924,1.922,-3.00607,4.68192
ks_11,-0.493226,1.92474,-4.34271,3.35626,-0.493226,1.69285,-3.87892,2.89247
ks_110,0.593729,1.92474,-3.25576,4.44321,0.593729,1.8753,-3.15688,4.34433
ks_112,0.496788,1.92474,-3.3527,4.34627,0.496788,1.90952,-3.32226,4.31583
ks_113,0.0210845,1.92474,-3.8284,3.87057,0.0210845,1.17042,-2.31975,2.36192
ks_114,0.889783,1.92474,-2.9597,4.73927,0.889783,0.823692,-0.757601,2.53717
ks_115,0.808334,1.92474,-3.04115,4.65782,0.808334,1.90004,-2.99174,4.60841
ks_116,-0.400685,1.92474,-4.25017,3.4488,-0.400685,1.71068,-3.82204,3.02067
ks_117,1.12747,1.92474,-2.72202,4.97695,1.12747,1.67947,-2.23148,4.48641
ks_118,0.308838,1.92474,-3.54065,4.15832,0.308838,1.91523,-3.52162,4.1393
ks_119,1.01934,1.92474,-2.83014,4.86883,1.01934,1.89979,-2.78023,4.81891
ks_12,0.951898,1.92474,-2.89759,4.80138,0.951898,1.92451,-2.89712,4.80091
ks_120,-0.796382,1.92474,-4.64587,3.0531,-0.796382,1.48495,-3.76629,2.17352
ks_121,0.332334,1.92474,-3.51715,4.18182,0.332334,1.89246,-3.45258,4.11725
ks_122,1.58572,1.92474,-2.26377,5.4352,1.58572,1.83787,-2.09002,5.26146
ks_123,1.04895,1.92474,-2.80054,4.89843,1.04895,1.87289,-2.69683,4.79472
ks_124,0.302595,1.92474,-3.54689,4.15208,0.302595,1.92432,-3.54604,4.15123
ks_125,2.69319,1.92474,-1.15629,6.54268,2.69319,1.20528,0.282623,5.10376
