Date, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22
1990-01-14, 1.718E-02, 4.491E-03, 2.185E-03, 5.663E-03, 9.058E-03, 5.633E-03, 8.025E-03, 3.449E-03, 1.059E-02, 1.241E-02, 9.652E-03, 1.849E-02, 8.671E-03, 4.767E-03, 2.151E-02, 1.400E-02, 1.634E-02, 8.952E-03, 6.317E-03, 1.134E-03, 4.807E-03, 2.116E-03
1990-01-15, 1.683E-02, 4.373E-03, 2.128E-03, 5.530E-03, 8.867E-03, 5.513E-03, 7.830E-03, 3.361E-03, 1.033E-02, 1.210E-02, 9.418E-03, 1.808E-02, 8.470E-03, 4.660E-03, 2.106E-02, 1.370E-02, 1.596E-02, 8.672E-03, 6.152E-03, 1.092E-03, 4.666E-03, 2.075E-03
1990-01-16, 1.655E-02, 4.277E-03, 2.113E-03, 5.460E-03, 8.739E-03, 5.419E-03, 7.625E-03, 3.264E-03, 1.006E-02, 1.181E-02, 9.183E-03, 1.769E-02, 8.272E-03, 4.547E-03, 2.062E-02, 1.341E-02, 1.560E-02, 8.446E-03, 6.003E-03, 1.048E-03, 4.533E-03, 2.032E-03
1990-01-17, 1.622E-02, 4.178E-03, 2.068E-03, 5.345E-03, 8.557E-03, 5.293E-03, 7.423E-03, 3.162E-03, 9.807E-03, 1.152E-02, 8.955E-03, 1.729E-02, 8.079E-03, 4.431E-03, 2.016E-02, 1.312E-02, 1.524E-02, 8.188E-03, 5.852E-03, 1.004E-03, 4.404E-03, 1.982E-03
1990-01-18, 1.588E-02, 4.072E-03, 2.012E-03, 5.218E-03, 8.370E-03, 5.166E-03, 7.238E-03, 3.070E-03, 9.560E-03, 1.124E-02, 8.737E-03, 1.691E-02, 7.892E-03, 4.320E-03, 1.972E-02, 1.283E-02, 1.488E-02, 7.939E-03, 5.705E-03, 9.620E-04, 4.281E-03, 1.933E-03
1990-01-19, 1.555E-02, 3.968E-03, 1.957E-03, 5.096E-03, 8.186E-03, 5.042E-03, 7.051E-03, 2.978E-03, 9.320E-03, 1.097E-02, 8.524E-03, 1.653E-02, 7.713E-03, 4.211E-03, 1.929E-02, 1.255E-02, 1.453E-02, 7.700E-03, 5.565E-03, 9.214E-04, 4.163E-03, 1.884E-03
1990-01-20, 1.522E-02, 3.871E-03, 1.907E-03, 4.980E-03, 8.009E-03, 4.923E-03, 6.869E-03, 2.888E-03, 9.090E-03, 1.071E-02, 8.316E-03, 1.617E-02, 7.540E-03, 4.106E-03, 1.887E-02, 1.227E-02, 1.420E-02, 7.476E-03, 5.430E-03, 8.837E-04, 4.050E-03, 1.837E-03
1990-01-21, 1.490E-02, 3.776E-03, 1.858E-03, 4.865E-03, 7.834E-03, 4.806E-03, 6.695E-03, 2.803E-03, 8.868E-03, 1.045E-02, 8.115E-03, 1.581E-02, 7.373E-03, 4.003E-03, 1.845E-02, 1.200E-02, 1.387E-02, 7.263E-03, 5.299E-03, 8.482E-04, 3.942E-03, 1.790E-03
1990-01-22, 1.459E-02, 3.683E-03, 1.808E-03, 4.751E-03, 7.661E-03, 4.691E-03, 6.527E-03, 2.720E-03, 8.651E-03, 1.021E-02, 7.920E-03, 1.546E-02, 7.210E-03, 3.904E-03, 1.805E-02, 1.174E-02, 1.355E-02, 7.058E-03, 5.172E-03, 8.147E-04, 3.838E-03, 1.745E-03
1990-01-23, 1.427E-02, 3.592E-03, 1.759E-03, 4.641E-03, 7.491E-03, 4.579E-03, 6.364E-03, 2.640E-03, 8.439E-03, 9.965E-03, 7.730E-03, 1.512E-02, 7.051E-03, 3.807E-03, 1.765E-02, 1.148E-02, 1.324E-02, 6.861E-03, 5.048E-03, 7.830E-04, 3.737E-03, 1.700E-03
1990-01-24, 1.397E-02, 3.504E-03, 1.712E-03, 4.534E-03, 7.324E-03, 4.469E-03, 6.204E-03, 2.563E-03, 8.233E-03, 9.729E-03, 7.544E-03, 1.478E-02, 6.895E-03, 3.712E-03, 1.725E-02, 1.123E-02, 1.293E-02, 6.671E-03, 4.928E-03, 7.528E-04, 3.639E-03, 1.657E-03
1990-01-25, 1.367E-02, 3.420E-03, 1.667E-03, 4.429E-03, 7.161E-03, 4.361E-03, 6.043E-03, 2.488E-03, 8.033E-03, 9.500E-03, 7.363E-03, 1.445E-02, 6.745E-03, 3.621E-03, 1.687E-02, 1.098E-02, 1.264E-02, 6.492E-03, 4.812E-03, 7.242E-04, 3.546E-03, 1.615E-03
1990-01-26, 1.340E-02, 3.344E-03, 1.623E-03, 4.337E-03, 7.010E-03, 4.260E-03, 5.892E-03, 2.416E-03, 7.842E-03, 9.280E-03, 7.189E-03, 1.413E-02, 6.598E-03, 3.533E-03, 1.650E-02, 1.074E-02, 1.236E-02, 6.323E-03, 4.711E-03, 7.172E-04, 3.478E-03, 1.574E-03
1990-01-27, 1.312E-02, 3.268E-03, 1.582E-03, 4.241E-03, 6.858E-03, 4.162E-03, 5.752E-03, 2.350E-03, 7.657E-03, 9.066E-03, 7.021E-03, 1.382E-02, 6.453E-03, 3.448E-03, 1.614E-02, 1.050E-02, 1.207E-02, 6.158E-03, 4.602E-03, 6.916E-04, 3.392E-03, 1.536E-03
1990-01-28, 1.284E-02, 3.193E-03, 1.544E-03, 4.147E-03, 6.709E-03, 4.066E-03, 5.615E-03, 2.288E-03, 7.477E-03, 8.857E-03, 6.858E-03, 1.352E-02, 6.313E-03, 3.365E-03, 1.578E-02, 1.027E-02, 1.180E-02, 5.998E-03, 4.495E-03, 6.685E-04, 3.309E-03, 1.499E-03
1990-01-29, 1.258E-02, 3.122E-03, 1.516E-03, 4.067E-03, 6.586E-03, 3.999E-03, 5.487E-03, 2.231E-03, 7.308E-03, 8.657E-03, 6.698E-03, 1.322E-02, 6.176E-03, 3.287E-03, 1.544E-02, 1.005E-02, 1.154E-02, 5.849E-03, 4.395E-03, 6.653E-04, 3.236E-03, 1.466E-03
1990-01-30, 1.270E-02, 3.298E-03, 1.603E-03, 4.122E-03, 6.609E-03, 4.005E-03, 5.444E-03, 2.229E-03, 7.263E-03, 8.528E-03, 6.657E-03, 1.307E-02, 6.078E-03, 3.274E-03, 1.523E-02, 9.898E-03, 1.138E-02, 5.897E-03, 4.499E-03, 7.642E-04, 3.488E-03, 1.482E-03
1990-01-31, 1.254E-02, 3.227E-03, 1.570E-03, 4.086E-03, 6.566E-03, 4.059E-03, 5.359E-03, 2.202E-03, 7.144E-03, 8.373E-03, 6.515E-03, 1.281E-02, 5.963E-03, 3.220E-03, 1.497E-02, 9.715E-03, 1.118E-02, 5.782E-03, 4.412E-03, 7.995E-04, 3.419E-03, 1.476E-03
1990-02-01, 1.260E-02, 3.371E-03, 1.671E-03, 4.196E-03, 6.594E-03, 4.046E-03, 5.478E-03, 2.294E-03, 7.254E-03, 8.419E-03, 6.603E-03, 1.283E-02, 5.976E-03, 3.324E-03, 1.501E-02, 9.746E-03, 1.129E-02, 6.089E-03, 4.574E-03, 1.093E-03, 3.625E-03, 1.561E-03
1990-02-02, 1.238E-02, 3.289E-03, 1.633E-03, 4.118E-03, 6.473E-03, 3.973E-03, 5.358E-03, 2.241E-03, 7.096E-03, 8.231E-03, 6.453E-03, 1.255E-02, 5.846E-03, 3.250E-03, 1.469E-02, 9.532E-03, 1.103E-02, 5.930E-03, 4.462E-03, 1.050E-03, 3.525E-03, 1.533E-03
1990-02-03, 1.246E-02, 3.399E-03, 1.780E-03, 4.187E-03, 6.591E-03, 4.062E-03, 5.285E-03, 2.195E-03, 6.937E-03, 8.411E-03, 6.856E-03, 1.280E-02, 6.021E-03, 3.270E-03, 1.481E-02, 9.796E-03, 1.108E-02, 5.797E-03, 4.430E-03, 1.060E-03, 3.457E-03, 1.515E-03
1990-02-04, 1.231E-02, 3.349E-03, 1.742E-03, 4.211E-03, 6.541E-03, 4.087E-03, 5.615E-03, 2.442E-03, 7.378E-03, 8.361E-03, 6.681E-03, 1.260E-02, 5.884E-03, 3.513E-03, 1.480E-02, 9.575E-03, 1.117E-02, 6.304E-03, 4.727E-03, 1.275E-03, 3.828E-03, 1.760E-03
1990-02-05, 1.208E-02, 3.282E-03, 1.706E-03, 4.122E-03, 6.449E-03, 4.064E-03, 5.475E-03, 2.373E-03, 7.197E-03, 8.161E-03, 6.564E-03, 1.235E-02, 5.750E-03, 3.419E-03, 1.446E-02, 9.358E-03, 1.091E-02, 6.130E-03, 4.637E-03, 1.264E-03, 3.771E-03, 1.718E-03
1990-02-06, 1.200E-02, 3.281E-03, 1.722E-03, 4.138E-03, 6.405E-03, 4.010E-03, 5.427E-03, 2.368E-03, 7.152E-03, 8.030E-03, 6.412E-03, 1.210E-02, 5.649E-03, 3.411E-03, 1.425E-02, 9.204E-03, 1.072E-02, 5.997E-03, 4.528E-03, 1.257E-03, 3.658E-03, 1.748E-03
1990-02-07, 1.175E-02, 3.194E-03, 1.672E-03, 4.037E-03, 6.261E-03, 3.909E-03, 5.280E-03, 2.296E-03, 6.975E-03, 7.841E-03, 6.251E-03, 1.183E-02, 5.521E-03, 3.318E-03, 1.392E-02, 8.996E-03, 1.048E-02, 5.826E-03, 4.404E-03, 1.186E-03, 3.539E-03, 1.697E-03
1990-02-08, 1.152E-02, 3.120E-03, 1.633E-03, 3.953E-03, 6.137E-03, 3.820E-03, 5.143E-03, 2.229E-03, 6.799E-03, 7.654E-03, 6.095E-03, 1.156E-02, 5.397E-03, 3.227E-03, 1.361E-02, 8.793E-03, 1.023E-02, 5.657E-03, 4.286E-03, 1.122E-03, 3.425E-03, 1.647E-03
1990-02-09, 1.127E-02, 3.039E-03, 1.588E-03, 3.863E-03, 6.000E-03, 3.726E-03, 5.007E-03, 2.160E-03, 6.624E-03, 7.468E-03, 5.939E-03, 1.129E-02, 5.272E-03, 3.136E-03, 1.329E-02, 8.589E-03, 9.984E-03, 5.491E-03, 4.169E-03, 1.062E-03, 3.316E-03, 1.598E-03
1990-02-10, 1.101E-02, 2.959E-03, 1.541E-03, 3.768E-03, 5.858E-03, 3.627E-03, 4.873E-03, 2.093E-03, 6.449E-03, 7.281E-03, 5.787E-03, 1.102E-02, 5.149E-03, 3.047E-03, 1.297E-02, 8.385E-03, 9.738E-03, 5.328E-03, 4.053E-03, 1.005E-03, 3.210E-03, 1.548E-03
1990-02-11, 1.076E-02, 2.875E-03, 1.491E-03, 3.667E-03, 5.711E-03, 3.526E-03, 4.738E-03, 2.025E-03, 6.276E-03, 7.098E-03, 5.636E-03, 1.076E-02, 5.029E-03, 2.959E-03, 1.265E-02, 8.185E-03, 9.497E-03, 5.171E-03, 3.942E-03, 9.519E-04, 3.108E-03, 1.497E-03
1990-02-12, 1.051E-02, 2.798E-03, 1.447E-03, 3.574E-03, 5.571E-03, 3.430E-03, 4.607E-03, 1.961E-03, 6.110E-03, 6.921E-03, 5.489E-03, 1.051E-02, 4.912E-03, 2.875E-03, 1.235E-02, 7.990E-03, 9.263E-03, 5.021E-03, 3.834E-03, 9.033E-04, 3.011E-03, 1.448E-03
1990-02-13, 1.028E-02, 2.726E-03, 1.405E-03, 3.485E-03, 5.440E-03, 3.341E-03, 4.481E-03, 1.902E-03, 5.954E-03, 6.754E-03, 5.352E-03, 1.027E-02, 4.803E-03, 2.797E-03, 1.206E-02, 7.809E-03, 9.045E-03, 4.881E-03, 3.735E-03, 8.591E-04, 2.921E-03, 1.404E-03
1990-02-14, 1.006E-02, 2.660E-03, 1.368E-03, 3.402E-03, 5.317E-03, 3.259E-03, 4.365E-03, 1.848E-03, 5.810E-03, 6.597E-03, 5.222E-03, 1.004E-02, 4.696E-03, 2.724E-03, 1.179E-02, 7.634E-03, 8.838E-03, 4.750E-03, 3.642E-03, 8.210E-04, 2.839E-03, 1.364E-03
1990-02-15, 9.973E-03, 2.596E-03, 1.337E-03, 3.326E-03, 5.236E-03, 3.234E-03, 4.286E-03, 1.810E-03, 5.685E-03, 6.455E-03, 5.098E-03, 9.812E-03, 4.592E-03, 2.658E-03, 1.155E-02, 7.464E-03, 8.636E-03, 4.626E-03, 3.552E-03, 7.867E-04, 2.760E-03, 1.332E-03
1990-02-16, 1.067E-02, 2.888E-03, 1.654E-03, 3.758E-03, 5.685E-03, 3.520E-03, 4.819E-03, 2.110E-03, 6.121E-03, 7.109E-03, 6.226E-03, 1.089E-02, 5.058E-03, 3.055E-03, 1.243E-02, 8.193E-03, 9.521E-03, 5.875E-03, 4.230E-03, 1.154E-03, 3.338E-03, 1.597E-03
1990-02-17, 1.088E-02, 3.051E-03, 1.726E-03, 3.868E-03, 5.813E-03, 3.650E-03, 5.078E-03, 2.291E-03, 6.350E-03, 7.271E-03, 6.400E-03, 1.103E-02, 5.128E-03, 3.228E-03, 1.261E-02, 8.287E-03, 9.796E-03, 6.285E-03, 4.453E-03, 1.337E-03, 3.533E-03, 1.744E-03
1990-02-18, 1.063E-02, 2.975E-03, 1.675E-03, 3.776E-03, 5.682E-03, 3.578E-03, 5.046E-03, 2.294E-03, 6.365E-03, 7.119E-03, 6.298E-03, 1.083E-02, 4.997E-03, 3.229E-03, 1.238E-02, 8.082E-03, 9.626E-03, 6.195E-03, 4.343E-03, 1.318E-03, 3.415E-03, 1.787E-03
1990-02-19, 1.037E-02, 2.942E-03, 1.656E-03, 3.717E-03, 5.556E-03, 3.478E-03, 4.900E-03, 2.221E-03, 6.194E-03, 6.932E-03, 6.109E-03, 1.056E-02, 4.869E-03, 3.124E-03, 1.207E-02, 7.879E-03, 9.375E-03, 5.971E-03, 4.206E-03, 1.242E-03, 3.294E-03, 1.721E-03
1990-02-20, 1.011E-02, 2.847E-03, 1.590E-03, 3.600E-03, 5.406E-03, 3.375E-03, 4.754E-03, 2.145E-03, 6.020E-03, 6.744E-03, 5.921E-03, 1.029E-02, 4.744E-03, 3.020E-03, 1.176E-02, 7.676E-03, 9.122E-03, 5.750E-03, 4.071E-03, 1.171E-03, 3.174E-03, 1.656E-03
1990-02-21, 9.861E-03, 2.765E-03, 1.536E-03, 3.494E-03, 5.264E-03, 3.276E-03, 4.604E-03, 2.066E-03, 5.849E-03, 6.562E-03, 5.734E-03, 1.002E-02, 4.624E-03, 2.918E-03, 1.146E-02, 7.481E-03, 8.878E-03, 5.541E-03, 3.941E-03, 1.103E-03, 3.061E-03, 1.592E-03
1990-02-22, 9.611E-03, 2.684E-03, 1.483E-03, 3.391E-03, 5.120E-03, 3.175E-03, 4.458E-03, 1.991E-03, 5.679E-03, 6.379E-03, 5.553E-03, 9.756E-03, 4.504E-03, 2.821E-03, 1.116E-02, 7.283E-03, 8.635E-03, 5.342E-03, 3.816E-03, 1.042E-03, 2.953E-03, 1.530E-03
1990-02-23, 9.364E-03, 2.601E-03, 1.426E-03, 3.290E-03, 4.977E-03, 3.075E-03, 4.311E-03, 1.913E-03, 5.505E-03, 6.194E-03, 5.369E-03, 9.487E-03, 4.384E-03, 2.723E-03, 1.085E-02, 7.084E-03, 8.386E-03, 5.142E-03, 3.690E-03, 9.820E-04, 2.846E-03, 1.468E-03
1990-02-24, 9.125E-03, 2.520E-03, 1.370E-03, 3.193E-03, 4.840E-03, 2.979E-03, 4.175E-03, 1.840E-03, 5.336E-03, 6.014E-03, 5.195E-03, 9.225E-03, 4.266E-03, 2.630E-03, 1.054E-02, 6.888E-03, 8.142E-03, 4.950E-03, 3.569E-03, 9.270E-04, 2.744E-03, 1.410E-03
1990-02-25, 8.891E-03, 2.441E-03, 1.317E-03, 3.099E-03, 4.707E-03, 2.886E-03, 4.037E-03, 1.771E-03, 5.174E-03, 5.840E-03, 5.029E-03, 8.973E-03, 4.155E-03, 2.541E-03, 1.025E-02, 6.702E-03, 7.910E-03, 4.772E-03, 3.454E-03, 8.766E-04, 2.647E-03, 1.355E-03
1990-02-26, 8.672E-03, 2.368E-03, 1.267E-03, 3.012E-03, 4.583E-03, 2.797E-03, 3.900E-03, 1.705E-03, 5.021E-03, 5.676E-03, 4.870E-03, 8.735E-03, 4.051E-03, 2.459E-03, 9.978E-03, 6.527E-03, 7.696E-03, 4.608E-03, 3.350E-03, 8.309E-04, 2.558E-03, 1.303E-03
1990-02-27, 8.450E-03, 2.295E-03, 1.220E-03, 2.925E-03, 4.458E-03, 2.711E-03, 3.770E-03, 1.643E-03, 4.875E-03, 5.519E-03, 4.719E-03, 8.505E-03, 3.949E-03, 2.382E-03, 9.715E-03, 6.356E-03, 7.490E-03, 4.454E-03, 3.250E-03, 7.899E-04, 2.474E-03, 1.254E-03
1990-02-28, 8.234E-03, 2.225E-03, 1.175E-03, 2.841E-03, 4.337E-03, 2.628E-03, 3.648E-03, 1.585E-03, 4.734E-03, 5.366E-03, 4.575E-03, 8.282E-03, 3.849E-03, 2.308E-03, 9.458E-03, 6.190E-03, 7.289E-03, 4.307E-03, 3.155E-03, 7.519E-04, 2.395E-03, 1.209E-03
1990-03-01, 8.051E-03, 2.157E-03, 1.133E-03, 2.759E-03, 4.215E-03, 2.549E-03, 3.531E-03, 1.531E-03, 4.599E-03, 5.219E-03, 4.438E-03, 8.066E-03, 3.753E-03, 2.237E-03, 9.209E-03, 6.029E-03, 7.095E-03, 4.168E-03, 3.063E-03, 7.170E-04, 2.319E-03, 1.166E-03
1990-03-02, 8.141E-03, 2.263E-03, 1.149E-03, 2.758E-03, 4.221E-03, 2.562E-03, 3.476E-03, 1.505E-03, 4.531E-03, 5.331E-03, 4.519E-03, 8.163E-03, 3.845E-03, 2.258E-03, 9.376E-03, 6.281E-03, 7.220E-03, 4.140E-03, 3.062E-03, 8.225E-04, 2.287E-03, 1.152E-03
1990-03-03, 8.081E-03, 2.243E-03, 1.128E-03, 2.726E-03, 4.158E-03, 2.530E-03, 3.457E-03, 1.499E-03, 4.477E-03, 5.226E-03, 4.389E-03, 8.009E-03, 3.753E-03, 2.220E-03, 9.223E-03, 6.130E-03, 7.219E-03, 4.387E-03, 3.137E-03, 8.341E-04, 2.375E-03, 1.135E-03
1990-03-04, 8.185E-03, 2.355E-03, 1.228E-03, 2.783E-03, 4.269E-03, 2.653E-03, 3.437E-03, 1.500E-03, 4.508E-03, 5.206E-03, 4.449E-03, 7.995E-03, 3.751E-03, 2.268E-03, 9.192E-03, 6.145E-03, 7.135E-03, 4.312E-03, 3.160E-03, 8.241E-04, 2.450E-03, 1.208E-03
1990-03-05, 8.063E-03, 2.328E-03, 1.206E-03, 2.799E-03, 4.216E-03, 2.628E-03, 3.447E-03, 1.519E-03, 4.539E-03, 5.106E-03, 4.317E-03, 7.824E-03, 3.655E-03, 2.277E-03, 9.045E-03, 5.981E-03, 7.081E-03, 4.469E-03, 3.155E-03, 8.620E-04, 2.430E-03, 1.251E-03
1990-03-06, 7.855E-03, 2.267E-03, 1.169E-03, 2.726E-03, 4.103E-03, 2.553E-03, 3.358E-03, 1.474E-03, 4.410E-03, 4.960E-03, 4.192E-03, 7.610E-03, 3.557E-03, 2.205E-03, 8.786E-03, 5.813E-03, 6.871E-03, 4.317E-03, 3.053E-03, 8.215E-04, 2.349E-03, 1.210E-03
1990-03-07, 7.666E-03, 2.196E-03, 1.137E-03, 2.656E-03, 4.011E-03, 2.492E-03, 3.256E-03, 1.426E-03, 4.281E-03, 4.817E-03, 4.066E-03, 7.403E-03, 3.465E-03, 2.134E-03, 8.539E-03, 5.652E-03, 6.674E-03, 4.166E-03, 2.958E-03, 7.808E-04, 2.271E-03, 1.168E-03
1990-03-08, 7.481E-03, 2.135E-03, 1.099E-03, 2.583E-03, 3.907E-03, 2.446E-03, 3.215E-03, 1.416E-03, 4.351E-03, 4.723E-03, 3.952E-03, 7.229E-03, 3.396E-03, 2.179E-03, 8.392E-03, 5.537E-03, 6.524E-03, 4.048E-03, 2.887E-03, 7.509E-04, 2.211E-03, 1.259E-03
1990-03-09, 7.344E-03, 2.075E-03, 1.063E-03, 2.511E-03, 3.803E-03, 2.378E-03, 3.130E-03, 1.375E-03, 4.234E-03, 4.597E-03, 3.877E-03, 7.070E-03, 3.309E-03, 2.114E-03, 8.168E-03, 5.390E-03, 6.348E-03, 3.919E-03, 2.803E-03, 7.169E-04, 2.144E-03, 1.217E-03
1990-03-10, 7.382E-03, 2.109E-03, 1.106E-03, 2.539E-03, 3.833E-03, 2.395E-03, 3.084E-03, 1.356E-03, 4.138E-03, 4.516E-03, 3.833E-03, 6.966E-03, 3.255E-03, 2.064E-03, 8.040E-03, 5.309E-03, 6.248E-03, 3.879E-03, 2.811E-03, 7.813E-04, 2.216E-03, 1.190E-03
1990-03-11, 7.291E-03, 2.083E-03, 1.097E-03, 2.538E-03, 3.785E-03, 2.359E-03, 3.032E-03, 1.340E-03, 4.098E-03, 4.416E-03, 3.726E-03, 6.803E-03, 3.178E-03, 2.042E-03, 7.884E-03, 5.178E-03, 6.115E-03, 3.809E-03, 2.790E-03, 8.221E-04, 2.237E-03, 1.200E-03
1990-03-12, 7.123E-03, 2.031E-03, 1.067E-03, 2.486E-03, 3.703E-03, 2.300E-03, 2.951E-03, 1.303E-03, 3.999E-03, 4.300E-03, 3.633E-03, 6.639E-03, 3.099E-03, 1.987E-03, 7.681E-03, 5.043E-03, 5.956E-03, 3.694E-03, 2.710E-03, 7.855E-04, 2.168E-03, 1.167E-03
1990-03-13, 7.005E-03, 1.978E-03, 1.036E-03, 2.424E-03, 3.609E-03, 2.236E-03, 2.868E-03, 1.264E-03, 3.890E-03, 4.186E-03, 3.535E-03, 6.470E-03, 3.022E-03, 1.928E-03, 7.477E-03, 4.911E-03, 5.797E-03, 3.578E-03, 2.631E-03, 7.497E-04, 2.100E-03, 1.128E-03
1990-03-14, 7.011E-03, 1.995E-03, 1.095E-03, 2.450E-03, 3.631E-03, 2.236E-03, 2.793E-03, 1.231E-03, 3.799E-03, 4.100E-03, 3.452E-03, 6.329E-03, 2.968E-03, 1.880E-03, 7.329E-03, 4.825E-03, 5.670E-03, 3.469E-03, 2.560E-03, 7.228E-04, 2.034E-03, 1.104E-03
1990-03-15, 6.885E-03, 1.949E-03, 1.066E-03, 2.447E-03, 3.583E-03, 2.200E-03, 2.745E-03, 1.210E-03, 3.735E-03, 3.999E-03, 3.353E-03, 6.162E-03, 2.888E-03, 1.843E-03, 7.150E-03, 4.691E-03, 5.521E-03, 3.402E-03, 2.522E-03, 8.520E-04, 2.052E-03, 1.095E-03
1990-03-16, 6.690E-03, 1.888E-03, 1.027E-03, 2.370E-03, 3.476E-03, 2.130E-03, 2.665E-03, 1.173E-03, 3.623E-03, 3.880E-03, 3.254E-03, 5.986E-03, 2.809E-03, 1.784E-03, 6.938E-03, 4.554E-03, 5.357E-03, 3.297E-03, 2.440E-03, 8.098E-04, 1.983E-03, 1.057E-03
