193.55	0	0
193.8405627	3545.86	5078.89
194.1311253	7091.72	10157.78
194.421688	10637.58	15236.66
194.7122507	14183.44	20315.55
195.0028133	17729.3	25394.44
195.293376	21275.16	30473.33
195.5839386	24821.02	35552.22
195.8745013	28366.88	40631.1
196.165064	31912.74	45709.99
196.4556266	41330.51	56952.86
196.7461893	57769.03	75137.69
197.036752	79447.8	96564.56
197.3273146	107317.54	119859.02
197.6178773	141928.49	145891.06
197.90844	184034.39	177170.83
198.1990026	235148.9	212920.63
198.4895653	296603.37	250367.81
198.780128	368903.07	288793.4
199.0706906	452316.25	329199.05
199.3612533	547407.84	372150.62
199.6518159	654897.94	418675.46
199.9423786	776153.18	469367.3
200.2329413	912517.85	522511.31
200.5235039	1064286.28	572521.37
200.8140666	1230554.53	617263.45
201.1046293	1409802.18	660774.9
201.3951919	1601663.93	706829.92
201.6857546	1806864.37	756876.88
201.9763173	2026553.97	812013.63
202.2668799	2262198.84	872065.83
202.5574426	2515224.03	937930.17
202.8480053	2787298.52	1008605.78
203.1385679	3079834.05	1079021.04
203.4291306	3392811.19	1147737.3
203.7196932	3725699.98	1215283.58
204.0102559	4078206.04	1276408.17
204.3008186	4448542.01	1328624.27
204.5913812	4834064.6	1376629.22
204.8819439	5233539.22	1421560.58
205.1725066	5646074.56	1463990.52
205.4630692	6070912.8	1506267.56
205.7536319	6507990.06	1549578.28
206.0441946	6957652.74	1592631.62
206.3347572	7420410.76	1636262.43
206.6253199	7895815.81	1682969.48
206.9158826	8384757.12	1732202.84
207.2064452	8887965.55	1783602.72
207.4970079	9406068.02	1839357.94
207.7875705	9940317.15	1898459.32
208.0781332	10491686.16	1960260.86
208.3686959	11060957.18	2022014.34
208.6592585	11648135.13	2080767.27
208.9498212	12252368.24	2139732.3
209.2403839	12873671.06	2205553.44
209.5309465	13513975.43	2282347.71
209.8215092	14176438.15	2367354.27
210.1120719	14863511.04	2453815.94
210.4026345	15575661.25	2536426.84
210.6931972	16311851.03	2609709.93
210.9837599	17069411.27	2673555.6
211.2743225	17845524.79	2733985.1
211.5648852	18639176.83	2793022.13
211.8554478	19449931.47	2852929.77
212.1460105	20278011.99	2915514.95
212.4365732	21124811.46	2980827.94
212.7271358	21990899.89	3053915.94
213.0176985	22878170.26	3139887.47
213.3082612	23790344.35	3232435.28
213.5988238	24729332.69	3325477.58
213.8893865	25695291.77	3417467.17
214.1799492	26687919.74	3513831.72
214.4705118	27708453.86	3630461.79
214.7610745	28762661.98	3767103.38
215.0516372	29856378.58	3908624.71
215.3421998	30991136.53	4044559.23
215.6327625	32165354.54	4175062.19
215.9233251	33377426.61	4308563.57
216.2138878	34628102.46	4452329.97
216.5044505	35920354.14	4608675.07
216.7950131	37257741.98	4784106.13
217.0855758	38645722.1	4956953.94
217.3761385	40084779.32	5053617.97
217.6667011	41552575.5	5107187.66
217.9572638	43035417.75	5193192
218.2478265	44543163.35	5281128.84
218.5383891	46076644.7	5373408.04
218.8289518	47637941.96	5471448.19
219.1195145	49227656.68	5572816.26
219.4100771	50846751.34	5668927.77
219.7006398	52493715.37	5751637.8
219.9912024	54164689.83	5825380.72
220.2817651	55857065.44	5896746.22
220.5723278	57570130.81	5966651.27
220.8628904	59303467.29	6034245.67
221.1534531	61056411.5	6099580.67
221.4440158	62828307.06	6160852.92
221.7345784	64618002.63	6216681.52
222.0251411	66423923.1	6268768.05
222.3157038	68244958.44	6320163.04
222.6062664	70080881.72	6373644.39
222.8968291	71932267.8	6430453.65
223.1873918	73800097.61	6487970.18
223.4779544	75684636.84	6542026.01
223.7685171	77584900.4	6592214.21
224.0590797	79499724.4	6641535.17
224.3496424	81428847.4	6690567.59
224.6402051	83372211.41	6737686.36
224.9307677	85329815.65	6782167.09
225.2213304	87300434.87	6823018.5
225.5118931	89282897.75	6857955.02
225.8024557	91275495.91	6887905.57
226.0930184	93276786.27	6916646.08
226.3835811	95286409.23	6944711.17
226.6741437	97304169.85	6971996.44
226.9647064	99329843.14	6997729.51
227.2552691	101362985.4	7021615.29
227.5458317	103403062.3	7044762.24
227.8363944	105449848.7	7066908.14
228.126957	107503068.2	7087219.64
228.4175197	109562190.7	7106508.77
228.7080824	111626904.4	7125797.9
228.998645	113697209.3	7145087.04
229.2892077	115773105.5	7164376.17
229.5797704	117854592.9	7183665.3
229.870333	119941671.6	7202954.43
230.1608957	122034341.5	7222488.49
230.4514584	124132648.5	7243703.53
230.742021	126237105.5	7264941.13
231.0325837	128347830.9	7288126.67
231.3231464	130465481.9	7313164.7
231.613709	132590389.9	7338240.57
231.9042717	134722566.5	7365017.71
232.1948343	136862501.5	7392022.5
232.485397	139010264.2	7420539.52
232.7759597	141166286.8	7450890.94
233.0665223	143331099.6	7483050.3
233.357085	145505225.4	7517081.09
233.6476477	147689204.7	7551817.42
233.9382103	149883253	7587577.52
234.228773	152087653.7	7625172.02
234.5193357	154302937	7663733.27
234.8098983	156529398.1	7703059.32
235.100461	158767240.3	7743591.84
235.3910237	161016831.9	7784099.01
235.6815863	163278165.1	7824596.73
235.972149	165551237.5	7865080.45
236.2627116	167836043.9	7905620.53
236.5532743	170132601.9	7945938.67
236.843837	172440872.7	7984516.93
237.1343996	174760326	8023095.2
