name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
ks_1,-0.0733276,1.92474,-3.92281,3.77616,0.0118909,0.239215,-0.466539,0.490321
ks_10,0.246582,1.92474,-3.6029,4.09607,0.264248,1.92474,-3.58523,4.11373
ks_100,-5,2.17474,-9.34949,-0.650515,-4.68592,0.616643,-5.91921,-3.45264
ks_101,-3.07444,1.92474,-6.92393,0.775043,-3.12823,1.91141,-6.95106,0.694597
ks_102,-4.10073,2.17474,-8.45021,0.248758,-4.11367,2.1714,-8.45648,0.229132
ks_103,-3.36421,1.92474,-7.21369,0.485275,-3.4342,1.9201,-7.2744,0.405993
ks_104,-5,2.17474,-9.34949,-0.650515,-5.00082,2.17326,-9.34733,-0.654308
ks_105,-4.99568,2.17474,-9.34516,-0.646194,-4.99644,2.17325,-9.34294,-0.649936
ks_106,-3.83841,1.92474,-7.6879,0.0110746,-3.83837,1.92178,-7.68193,0.00519658
ks_107,-3.5071,1.92474,-7.35659,0.342382,-3.57942,1.91995,-7.41932,0.260483
ks_108,0.648601,1.92474,-3.20088,4.49809,0.657853,1.92443,-3.191,4.5067
ks_109,0.855804,1.92474,-2.99368,4.70529,0.886466,1.92342,-2.96038,4.73331
ks_11,-0.513501,1.92474,-4.36299,3.33598,-0.480248,1.66898,-3.8182,2.8577
ks_110,0.591057,1.92474,-3.25843,4.44054,0.60139,1.92356,-3.24572,4.4485
ks_111,0.683327,1.92474,-3.16616,4.53281,0.971927,1.81315,-2.65438,4.59823
ks_112,0.501648,1.92474,-3.34784,4.35113,0.652987,1.84569,-3.03839,4.34437
ks_113,-0.995705,1.92474,-4.84519,2.85378,-1.11424,0.372774,-1.85978,-0.368687
ks_114,0.916144,1.92474,-2.93334,4.76563,1.03628,0.839398,-0.642513,2.71508
ks_115,0.808699,1.92474,-3.04079,4.65818,0.826708,1.88935,-2.95199,4.60541
ks_116,-0.393246,1.92474,-4.24273,3.45624,-0.397862,1.76748,-3.93281,3.13709
ks_117,1.14226,1.92474,-2.70722,4.99175,1.12779,0.412444,0.302899,1.95268
ks_118,0.308198,1.92474,-3.54129,4.15768,0.305158,1.91682,-3.52849,4.1388
ks_119,1.01924,1.92474,-2.83025,4.86872,1.03271,1.89392,-2.75513,4.82056
ks_12,0.951704,1.92474,-2.89778,4.80119,0.968206,1.9247,-2.88119,4.8176
ks_120,-0.80022,1.92474,-4.6497,3.04927,-0.863818,1.70749,-4.2788,2.55116
ks_121,0.333692,1.92474,-3.51579,4.18318,0.358703,1.80503,-3.25136,3.96876
ks_122,1.59814,1.92474,-2.25135,5.44762,1.61959,1.7715,-1.92341,5.1626
ks_123,1.04673,1.92474,-2.80275,4.89622,1.02176,1.84915,-2.67654,4.72005
ks_124,0.302572,1.92474,-3.54691,4.15206,0.327842,1.92295,-3.51807,4.17375
ks_125,2.64905,1.92474,-1.20043,6.49854,1.74126,1.0263,-0.311331,3.79385
ks_126,2.69128,1.92474,-1.15821,6.54076,2.46467,1.89518,-1.3257,6.25504
ks_127,0.278221,1.92474,-3.57126,4.12771,0.133739,1.86778,-3.60182,3.8693
ks_128,0.537076,1.92474,-3.31241,4.38656,0.618855,0.781886,-0.944917,2.18263
ks_129,0.778353,1.92474,-3.07113,4.62784,0.810612,1.92294,-3.03527,4.6565
ks_13,0.22743,1.92474,-3.62206,4.07691,0.0986716,0.382336,-0.665999,0.863343
ks_130,1.12145,1.92474,-2.72803,4.97094,0.967678,1.77422,-2.58076,4.51612
ks_131,-3.69653,1.92474,-7.54601,0.15296,-3.69656,1.9213,-7.53916,0.146047
ks_132,-3.70083,1.92474,-7.55031,0.148659,-3.7009,1.921,-7.54291,0.141108
ks_133,-3.69697,1.92474,-7.54646,0.152515,-3.69704,1.92116,-7.53936,0.145286
ks_134,-1.58016,1.92474,-5.42964,2.26933,-1.56419,1.92474,-5.41367,2.2853
ks_135,-3.79959,1.92474,-7.64908,0.049895,-3.79966,1.92166,-7.64298,0.0436592
ks_136,-3.53818,1.92474,-7.38767,0.311302,-3.58974,1.91218,-7.4141,0.234624
ks_137,-2.38139,1.92474,-6.23087,1.4681,-2.36499,1.90189,-6.16878,1.43879
ks_138,0.808623,1.92474,-3.04086,4.65811,0.827835,1.92446,-3.02109,4.67676
ks_139,-3.64055,1.92474,-7.49004,0.208933,-3.64072,1.92109,-7.4829,0.20145
ks_14,0.656075,1.92474,-3.19341,4.50556,0.654636,1.9246,-3.19457,4.50384
ks_140,1.15983,1.92474,-2.68966,5.00931,1.18213,1.92105,-2.65998,5.02424
ks_141,-3.70386,1.92474,-7.55334,0.145628,-3.70255,1.92132,-7.5452,0.140098
ks_142,-3.69934,1.92474,-7.54883,0.150141,-3.69948,1.92131,-7.54211,0.143146
ks_143,-2.76204,1.92474,-6.61153,1.08744,-2.81966,1.9146,-6.64887,1.00955
ks_144,0.00397043,1.92474,-3.84551,3.85346,0.0197881,1.91944,-3.8191,3.85867
ks_145,1.4682,1.92474,-2.38128,5.31769,1.46607,1.90891,-2.35175,5.2839
ks_146,0.758082,1.92474,-3.0914,4.60757,0.772836,1.92243,-3.07203,4.6177
ks_147,0.607333,1.92474,-3.24215,4.45682,0.737779,1.8608,-2.98383,4.45938
ks_148,0.775739,1.92474,-3.07375,4.62522,0.791256,1.92473,-3.0582,4.64071
ks_149,-3.57848,1.92474,-7.42797,0.271002,-3.57534,1.92081,-7.41697,0.266281
ks_15,0.433551,1.92474,-3.41593,4.28304,0.435246,0.358225,-0.281204,1.1517
