name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
ks_1,-0.0733276,1.92474,-3.92281,3.77616,-0.0736052,0.195781,-0.465166,0.317956
ks_10,0.246582,1.92474,-3.6029,4.09607,0.24668,1.92214,-3.59761,4.09097
ks_100,-5,2.17474,-9.34949,-0.650515,-4.99689,1.90742,-8.81174,-1.18205
ks_101,-3.07444,1.92474,-6.92393,0.775043,-3.07435,1.91783,-6.91002,0.76131
ks_102,-4.10073,2.17474,-8.45021,0.248758,-4.10064,2.17063,-8.4419,0.240629
ks_103,-3.36421,1.92474,-7.21369,0.485275,-3.36424,1.91844,-7.20112,0.472638
ks_104,-5,2.17474,-9.34949,-0.650515,-4.99991,2.17168,-9.34326,-0.656549
ks_105,-4.99568,2.17474,-9.34516,-0.646194,-4.99558,2.17167,-9.33892,-0.652229
ks_106,-3.83841,1.92474,-7.6879,0.0110746,-3.83832,1.9214,-7.68112,0.00448133
ks_107,-3.5071,1.92474,-7.35659,0.342382,-3.50709,1.91226,-7.3316,0.317425
ks_108,0.648601,1.92474,-3.20088,4.49809,0.648661,1.92283,-3.19701,4.49433
ks_109,0.855804,1.92474,-2.99368,4.70529,0.855909,1.8993,-2.94269,4.65451
ks_11,-0.513501,1.92474,-4.36299,3.33598,-0.513427,1.66222,-3.83787,2.81101
ks_110,0.591057,1.92474,-3.25843,4.44054,0.591036,1.91622,-3.24141,4.42348
ks_111,0.683327,1.92474,-3.16616,4.53281,0.681468,1.71802,-2.75457,4.11751
ks_112,0.501648,1.92474,-3.34784,4.35113,0.501474,1.92112,-3.34076,4.34371
ks_113,-0.995705,1.92474,-4.84519,2.85378,-0.995883,0.399856,-1.7956,-0.19617
ks_114,0.916144,1.92474,-2.93334,4.76563,0.914304,0.722326,-0.530348,2.35896
ks_115,0.808699,1.92474,-3.04079,4.65818,0.808808,1.9096,-3.01039,4.628
ks_116,-0.393246,1.92474,-4.24273,3.45624,-0.393195,1.81808,-4.02935,3.24296
ks_117,1.14226,1.92474,-2.70722,4.99175,1.14191,0.984478,-0.82705,3.11086
ks_118,0.308198,1.92474,-3.54129,4.15768,0.308226,1.91188,-3.51554,4.13199
ks_119,1.01924,1.92474,-2.83025,4.86872,1.01932,1.89354,-2.76776,4.8064
ks_12,0.951704,1.92474,-2.89778,4.80119,0.951794,1.92218,-2.89257,4.79616
ks_120,-0.80022,1.92474,-4.6497,3.04927,-0.8004,1.60241,-4.00523,2.40443
ks_121,0.333692,1.92474,-3.51579,4.18318,0.333834,1.8831,-3.43236,4.10003
ks_122,1.59814,1.92474,-2.25135,5.44762,1.59828,1.83808,-2.07788,5.27444
ks_123,1.04673,1.92474,-2.80275,4.89622,1.04668,1.85523,-2.66377,4.75714
ks_124,0.302572,1.92474,-3.54691,4.15206,0.302663,1.92193,-3.5412,4.14653
ks_125,2.64905,1.92474,-1.20043,6.49854,2.64437,0.998922,0.646522,4.64221
ks_126,2.69128,1.92474,-1.15821,6.54076,2.69105,1.852,-1.01295,6.39506
ks_127,0.278221,1.92474,-3.57126,4.12771,0.27793,1.91494,-3.55194,4.1078
ks_128,0.537076,1.92474,-3.31241,4.38656,0.535884,1.09607,-1.65626,2.72803
ks_129,0.778353,1.92474,-3.07113,4.62784,0.778527,1.92198,-3.06543,4.62249
ks_13,0.22743,1.92474,-3.62206,4.07691,0.224814,0.476053,-0.727291,1.17692
ks_131,-3.69653,1.92474,-7.54601,0.15296,-3.69644,1.92103,-7.5385,0.145632
ks_132,-3.70083,1.92474,-7.55031,0.148659,-3.70074,1.92051,-7.54176,0.140281
ks_133,-3.69697,1.92474,-7.54646,0.152515,-3.69689,1.92085,-7.53859,0.144821
ks_134,-1.58016,1.92474,-5.42964,2.26933,-1.58007,1.9223,-5.42466,2.26452
ks_135,-3.79959,1.92474,-7.64908,0.049895,-3.79959,1.92131,-7.64221,0.0430281
ks_136,-3.53818,1.92474,-7.38767,0.311302,-3.53815,1.9125,-7.36315,0.286847
ks_137,-2.38139,1.92474,-6.23087,1.4681,-2.38318,1.89881,-6.18079,1.41444
ks_138,0.808623,1.92474,-3.04086,4.65811,0.808718,1.9217,-3.03467,4.65211
ks_139,-3.64055,1.92474,-7.49004,0.208933,-3.64055,1.92086,-7.48228,0.201176
ks_14,0.656075,1.92474,-3.19341,4.50556,0.656118,1.92163,-3.18714,4.49938
ks_140,1.15983,1.92474,-2.68966,5.00931,1.15803,1.91735,-2.67668,4.99274
ks_141,-3.70386,1.92474,-7.55334,0.145628,-3.70386,1.92084,-7.54554,0.137828
ks_142,-3.69934,1.92474,-7.54883,0.150141,-3.69934,1.92104,-7.54143,0.142741
ks_143,-2.76204,1.92474,-6.61153,1.08744,-2.76196,1.91423,-6.59041,1.0665
ks_144,0.00397043,1.92474,-3.84551,3.85346,0.00407294,1.91956,-3.83505,3.8432
ks_146,0.758082,1.92474,-3.0914,4.60757,0.758166,1.92147,-3.08478,4.60111
ks_147,0.607333,1.92474,-3.24215,4.45682,0.605541,1.92025,-3.23495,4.44603
ks_148,0.775739,1.92474,-3.07375,4.62522,0.775871,1.9221,-3.06834,4.62008
ks_149,-3.57848,1.92474,-7.42797,0.271002,-3.57839,1.92044,-7.41928,0.262494
ks_15,0.433551,1.92474,-3.41593,4.28304,0.431694,0.28706,-0.142425,1.00581
ks_150,0.859452,1.92474,-2.99003,4.70894,0.85952,1.92214,-2.98476,4.7038
ks_151,0.778673,1.92474,-3.07081,4.62816,0.778764,1.92217,-3.06557,4.6231
