name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
ks_1,-0.0733276,1.92474,-3.92281,3.77616,-0.0732238,0.199631,-0.472486,0.326039
ks_10,0.246582,1.92474,-3.6029,4.09607,0.264127,1.92474,-3.58536,4.11361
ks_100,-5,2.17474,-9.34949,-0.650515,-4.90032,0.534578,-5.96947,-3.83116
ks_101,-3.07444,1.92474,-6.92393,0.775043,-3.1056,1.91686,-6.93932,0.728128
ks_102,-4.10073,2.17474,-8.45021,0.248758,-4.10062,2.1714,-8.44343,0.242188
ks_103,-3.36421,1.92474,-7.21369,0.485275,-3.41398,1.91988,-7.25374,0.425785
ks_104,-5,2.17474,-9.34949,-0.650515,-5.0008,2.17323,-9.34726,-0.654344
ks_105,-4.99568,2.17474,-9.34516,-0.646194,-4.99643,2.17322,-9.34288,-0.64998
ks_106,-3.83841,1.92474,-7.6879,0.0110746,-3.83815,1.92173,-7.6816,0.00531367
ks_107,-3.5071,1.92474,-7.35659,0.342382,-3.56288,1.91968,-7.40224,0.276478
ks_108,0.648601,1.92474,-3.20088,4.49809,0.660565,1.92427,-3.18797,4.5091
ks_109,0.855804,1.92474,-2.99368,4.70529,0.890184,1.92274,-2.9553,4.73567
ks_11,-0.513501,1.92474,-4.36299,3.33598,-0.482704,1.77114,-4.02499,3.05958
ks_110,0.591057,1.92474,-3.25843,4.44054,0.611439,1.92047,-3.2295,4.45238
ks_111,0.683327,1.92474,-3.16616,4.53281,0.977705,1.81737,-2.65704,4.61245
ks_112,0.501648,1.92474,-3.34784,4.35113,0.643205,1.84137,-3.03953,4.32594
ks_113,-0.995705,1.92474,-4.84519,2.85378,-1.07018,0.384351,-1.83889,-0.301481
ks_114,0.916144,1.92474,-2.93334,4.76563,0.981545,0.622441,-0.263337,2.22643
ks_115,0.808699,1.92474,-3.04079,4.65818,0.826258,1.91987,-3.01349,4.666
ks_116,-0.393246,1.92474,-4.24273,3.45624,-0.392933,1.79581,-3.98454,3.19868
ks_117,1.14226,1.92474,-2.70722,4.99175,1.12108,0.408864,0.303353,1.93881
ks_118,0.308198,1.92474,-3.54129,4.15768,0.306917,1.91733,-3.52774,4.14158
ks_119,1.01924,1.92474,-2.83025,4.86872,1.03402,1.89307,-2.75211,4.82015
ks_12,0.951704,1.92474,-2.89778,4.80119,0.968206,1.92474,-2.88128,4.81769
ks_120,-0.80022,1.92474,-4.6497,3.04927,-0.844979,1.70176,-4.2485,2.55854
ks_121,0.333692,1.92474,-3.51579,4.18318,0.359831,1.85329,-3.34675,4.06641
ks_122,1.59814,1.92474,-2.25135,5.44762,1.61682,1.7762,-1.93557,5.16922
ks_123,1.04673,1.92474,-2.80275,4.89622,1.04413,1.85597,-2.6678,4.75607
ks_124,0.302572,1.92474,-3.54691,4.15206,0.327842,1.92468,-3.52152,4.17721
ks_125,2.64905,1.92474,-1.20043,6.49854,1.89437,0.725108,0.44415,3.34458
ks_126,2.69128,1.92474,-1.15821,6.54076,2.51457,1.89591,-1.27724,6.30638
ks_127,0.278221,1.92474,-3.57126,4.12771,0.210915,1.8636,-3.51628,3.93811
ks_128,0.537076,1.92474,-3.31241,4.38656,0.650996,1.04196,-1.43292,2.73492
ks_129,0.778353,1.92474,-3.07113,4.62784,0.80442,1.92471,-3.045,4.65384
ks_13,0.22743,1.92474,-3.62206,4.07691,0.222313,0.467553,-0.712793,1.15742
ks_130,1.12145,1.92474,-2.72803,4.97094,1.11772,1.71492,-2.31213,4.54757
ks_131,-3.69653,1.92474,-7.54601,0.15296,-3.69623,1.92124,-7.53871,0.146253
ks_132,-3.70083,1.92474,-7.55031,0.148659,-3.70056,1.92096,-7.54247,0.141358
ks_133,-3.69697,1.92474,-7.54646,0.152515,-3.6967,1.92111,-7.53892,0.14553
ks_134,-1.58016,1.92474,-5.42964,2.26933,-1.56419,1.92474,-5.41367,2.2853
ks_135,-3.79959,1.92474,-7.64908,0.049895,-3.79941,1.92161,-7.64262,0.0437959
ks_136,-3.53818,1.92474,-7.38767,0.311302,-3.57298,1.91236,-7.3977,0.25174
ks_137,-2.38139,1.92474,-6.23087,1.4681,-2.32937,1.90018,-6.12972,1.47099
ks_138,0.808623,1.92474,-3.04086,4.65811,0.82693,1.92441,-3.02189,4.67575
ks_139,-3.64055,1.92474,-7.49004,0.208933,-3.64034,1.92102,-7.48238,0.201705
ks_14,0.656075,1.92474,-3.19341,4.50556,0.660502,1.92441,-3.18832,4.50932
ks_140,1.15983,1.92474,-2.68966,5.00931,1.18146,1.91866,-2.65585,5.01878
ks_141,-3.70386,1.92474,-7.55334,0.145628,-3.70223,1.92126,-7.54476,0.140298
ks_142,-3.69934,1.92474,-7.54883,0.150141,-3.69915,1.92125,-7.54166,0.143349
ks_143,-2.76204,1.92474,-6.61153,1.08744,-2.80407,1.9142,-6.63247,1.02433
ks_144,0.00397043,1.92474,-3.84551,3.85346,0.0191554,1.92105,-3.82294,3.86125
ks_145,1.4682,1.92474,-2.38128,5.31769,1.4683,1.92372,-2.37914,5.31573
ks_146,0.758082,1.92474,-3.0914,4.60757,0.773341,1.92425,-3.07517,4.62185
ks_147,0.607333,1.92474,-3.24215,4.45682,0.735707,1.92373,-3.11176,4.58318
ks_148,0.775739,1.92474,-3.07375,4.62522,0.79376,1.92471,-3.05566,4.64319
ks_149,-3.57848,1.92474,-7.42797,0.271002,-3.57488,1.92074,-7.41636,0.266608
ks_15,0.433551,1.92474,-3.41593,4.28304,0.427632,0.302055,-0.176477,1.03174
ks_150,0.859452,1.92474,-2.99003,4.70894,0.885115,1.92474,-2.96437,4.7346
ks_151,0.778673,1.92474,-3.07081,4.62816,0.795837,1.92474,-3.05365,4.64532
ks_152,-1.00476,1.92474,-4.85424,2.84473,-0.970412,1.90365,-4.77771,2.83689
ks_153,1.58345,1.92474,-2.26604,5.43293,1.62096,1.90732,-2.19367,5.43559
ks_155,-3.71063,1.92474,-7.56011,0.138858,-3.72598,1.92135,-7.56868,0.116722
ks_156,-0.731944,1.92474,-4.58143,3.11754,-0.725402,1.78251,-4.29042,2.83962
ks_157,-0.705202,1.92474,-4.55469,3.14428,-0.650702,1.21975,-3.09019,1.78879
ks_158,-0.202789,1.92474,-4.05227,3.6467,-0.190453,1.92423,-4.0389,3.658
ks_159,-1.5723,1.92474,-5.42178,2.27719,-1.57335,1.92471,-5.42277,2.27607
ks_16,2.69072,1.92474,-1.15877,6.5402,2.51592,1.85323,-1.19054,6.22238
ks_160,0.02264,1.92474,-3.82684,3.87213,0.0325511,1.91714,-3.80173,3.86683
ks_161,2.55771,1.92474,-1.29178,6.40719,2.54932,1.44309,-0.336851,5.43549
ks_162,-0.729042,1.92474,-4.57853,3.12044,-0.705026,1.92434,-4.55371,3.14365
ks_163,-1.16305,1.92474,-5.01254,2.68643,-1.15059,1.92456,-4.99971,2.69852
ks_164,-1.26359,1.92474,-5.11308,2.58589,-1.24806,1.9246,-5.09725,2.60114
ks_165,0.797021,1.92474,-3.05246,4.64651,0.839608,1.90347,-2.96733,4.64654
ks_166,-1.80537,1.92474,-5.65486,2.04411,-1.80516,1.92474,-5.65465,2.04432
ks_167,-1.42653,1.92474,-5.27602,2.42295,-1.52829,1.92203,-5.37235,2.31576
ks_168,-0.930829,1.92474,-4.78031,2.91866,-0.938384,0.209051,-1.35649,-0.520282
ks_169,-3.58067,1.92474,-7.43016,0.268814,-3.59796,1.92084,-7.43963,0.243709
ks_17,0.222276,1.92474,-3.62721,4.07176,0.236804,1.92007,-3.60333,4.07694
ks_170,-2.69577,1.92474,-6.54525,1.15372,-2.74099,1.9132,-6.56739,1.0854
ks_171,0.071725,1.92474,-3.77776,3.92121,-0.0207368,1.91491,-3.85056,3.80909
ks_172,-1.70658,1.92474,-5.55607,2.1429,-1.68984,1.92461,-5.53906,2.15937
ks_173,-2.09596,1.92474,-5.94545,1.75352,-2.06196,1.88453,-5.83103,1.7071
ks_174,0.766772,1.92474,-3.08271,4.61626,0.78333,1.92474,-3.06616,4.63281
ks_175,-0.902474,1.92474,-4.75196,2.94701,-0.886963,1.92474,-4.73644,2.96252
ks_176,-2.34758,1.92474,-6.19706,1.50191,-2.51018,1.90532,-6.32082,1.30045
ks_177,0.0448308,1.92474,-3.80465,3.89432,0.0644486,1.92465,-3.78486,3.91375
ks_178,-3.69822,1.92474,-7.5477,0.151266,-3.69795,1.92125,-7.54044,0.144546
ks_179,0.291013,1.92474,-3.55847,4.1405,0.0669262,1.77889,-3.49086,3.62471
ks_18,0.403881,1.92474,-3.4456,4.25337,0.396255,1.92194,-3.44762,4.24013
ks_180,-4.7122,2.17474,-9.06168,-0.362713,-4.7123,2.16842,-9.04914,-0.375468
ks_181,-1.53621,1.92474,-5.3857,2.31327,-1.54755,0.375674,-2.29889,-0.796196
ks_182,0.686639,1.92474,-3.16285,4.53612,0.719123,1.92474,-3.13036,4.56861
ks_183,-0.0165486,1.92474,-3.86603,3.83294,-0.00048431,1.92474,-3.84997,3.849
ks_184,-3.39374,1.92474,-7.24322,0.455749,-3.43169,1.91997,-7.27164,0.408257
ks_185,-4.02,2.17474,-8.36948,0.329488,-4.01969,2.17112,-8.36193,0.322538
ks_186,-4.00789,2.17474,-8.35737,0.341596,-4.00759,2.17108,-8.34976,0.334576
ks_187,-3.96139,1.92474,-7.81088,-0.111907,-3.96111,1.92209,-7.80528,-0.116935
ks_188,-3.40802,1.92474,-7.25751,0.441464,-3.44564,1.92013,-7.28589,0.394612
ks_189,-3.94008,1.92474,-7.78957,-0.0905996,-3.93981,1.92203,-7.78386,-0.0957533
ks_19,1.65044,1.92474,-2.19905,5.49992,1.66459,1.92463,-2.18466,5.51385
ks_190,-5,2.17474,-9.34949,-0.650515,-5.00314,2.17323,-9.3496,-0.656673
ks_191,-3.9963,1.92474,-7.84578,-0.146813,-3.996,1.92218,-7.84036,-0.151647
ks_192,-3.89064,1.92474,-7.74012,-0.0411525,-3.91479,1.92196,-7.7587,-0.0708741
