name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
ks_1,-0.0733276,1.92474,-3.92281,3.77616,-0.0733276,0.176182,-0.425692,0.279036
ks_10,0.246582,1.92474,-3.6029,4.09607,0.246582,1.92321,-3.59985,4.09301
ks_100,-5,2.17474,-9.34949,-0.650515,-5,0.86243,-6.72486,-3.27514
ks_101,-3.07444,1.92474,-6.92393,0.775043,-3.07444,1.92317,-6.92079,0.771903
ks_102,-4.10073,2.17474,-8.45021,0.248758,-4.10073,2.17248,-8.44568,0.244225
ks_103,-3.36421,1.92474,-7.21369,0.485275,-3.36421,1.92169,-7.20758,0.479163
ks_104,-5,2.17474,-9.34949,-0.650515,-5,2.17248,-9.34495,-0.655047
ks_105,-4.99568,2.17474,-9.34516,-0.646194,-4.99568,2.17239,-9.34047,-0.650891
ks_106,-3.83841,1.92474,-7.6879,0.0110746,-3.83841,1.92317,-7.68475,0.00793239
ks_107,-3.5071,1.92474,-7.35659,0.342382,-3.5071,1.92026,-7.34763,0.333426
ks_108,0.648601,1.92474,-3.20088,4.49809,0.648601,1.92275,-3.19691,4.49411
ks_109,0.855804,1.92474,-2.99368,4.70529,0.855804,1.91189,-2.96798,4.67959
ks_11,-0.513501,1.92474,-4.36299,3.33598,-0.513501,1.82423,-4.16195,3.13495
ks_110,0.591057,1.92474,-3.25843,4.44054,0.591057,1.92172,-3.25238,4.43449
ks_111,0.683327,1.92474,-3.16616,4.53281,0.683327,1.72888,-2.77442,4.14108
ks_112,0.501648,1.92474,-3.34784,4.35113,0.501648,1.21513,-1.92861,2.9319
ks_113,-0.995705,1.92474,-4.84519,2.85378,-0.995705,0.460586,-1.91688,-0.0745333
ks_114,0.916144,1.92474,-2.93334,4.76563,0.916144,0.588992,-0.26184,2.09413
ks_115,0.808699,1.92474,-3.04079,4.65818,0.808699,1.909,-3.00931,4.62671
ks_116,-0.393246,1.92474,-4.24273,3.45624,-0.393246,1.7211,-3.83544,3.04895
ks_117,1.14226,1.92474,-2.70722,4.99175,1.14226,1.51666,-1.89105,4.17557
ks_118,0.308198,1.92474,-3.54129,4.15768,0.308198,1.91497,-3.52174,4.13813
ks_119,1.01924,1.92474,-2.83025,4.86872,1.01924,1.89874,-2.77824,4.81671
ks_12,0.951704,1.92474,-2.89778,4.80119,0.951704,1.9232,-2.8947,4.79811
ks_120,-0.80022,1.92474,-4.6497,3.04927,-0.80022,1.57307,-3.94635,2.34592
ks_121,0.333692,1.92474,-3.51579,4.18318,0.333692,1.81325,-3.29282,3.9602
ks_122,1.59814,1.92474,-2.25135,5.44762,1.59814,1.6833,-1.76846,4.96474
ks_123,1.04673,1.92474,-2.80275,4.89622,1.04673,1.86502,-2.6833,4.77677
ks_124,0.302572,1.92474,-3.54691,4.15206,0.302572,1.9231,-3.54363,4.14877
ks_125,2.64905,1.92474,-1.20043,6.49854,2.64905,0.772976,1.1031,4.19501
ks_126,2.69128,1.92474,-1.15821,6.54076,2.69128,1.91629,-1.14129,6.52385
ks_127,0.278221,1.92474,-3.57126,4.12771,0.278221,1.90326,-3.52831,4.08475
ks_128,0.537076,1.92474,-3.31241,4.38656,0.537076,1.24306,-1.94905,3.0232
ks_129,0.778353,1.92474,-3.07113,4.62784,0.778353,1.92313,-3.06791,4.62461
ks_13,0.22743,1.92474,-3.62206,4.07691,0.22743,0.4813,-0.735171,1.19003
ks_130,1.12145,1.92474,-2.72803,4.97094,1.12145,1.75908,-2.3967,4.63961
ks_131,-3.69653,1.92474,-7.54601,0.15296,-3.69653,1.92317,-7.54287,0.149817
ks_132,-3.70083,1.92474,-7.55031,0.148659,-3.70083,1.923,-7.54682,0.145168
