hru_id,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,ratio_7,ratio_8,ratio_9,ratio_10,ratio_11,ratio_12
51502,1.0,1.0,1.0,1.0,0.9585507258697783,0.9698348225287139,0.967309725154462,0.9578442626780326,0.9593759391697316,1.0,1.0,1.0
51754,1.0,1.0,1.0,1.0,0.9318896392276897,0.9511496938295148,0.9450994745182723,0.9275242814326732,0.925789324923215,1.0,1.0,1.0
51755,1.0,1.0,1.0,1.0,0.7962564582828422,0.8542265235925339,0.8381261093301149,0.785440408023736,0.780333067602416,1.0,1.0,1.0
50944,1.0,1.0,1.0,1.0,0.7558700897911488,0.8222059587893269,0.8199598904592931,0.7635113520237167,0.7727816539891155,1.0,1.0,1.0
51197,1.0,1.0,1.0,1.0,0.7548477783637045,0.8217668710866441,0.816573933645437,0.7579952503039034,0.7621946772459471,1.0,1.0,1.0
51198,1.0,1.0,1.0,1.0,0.9069308598542838,0.931731325016049,0.9306056313985922,0.9094781647860007,0.9132559797187011,1.0,1.0,1.0
51450,1.0,1.0,1.0,1.0,0.9974624653949172,0.9981475640224554,0.9980912829175868,0.9974943119209487,0.997550836633458,1.0,1.0,1.0
51451,1.0,1.0,1.0,1.0,0.9996376742346261,0.9997345089539267,0.9997292319093962,0.9996456438690372,0.9996553697012588,1.0,1.0,1.0
51951,0.6833681226373396,0.7267673073374299,0.776641712056126,0.7778986273990534,0.8034900346179018,0.7901522500567284,0.7514836119360346,0.7424653178743374,0.7304298964550361,0.7056342318862732,0.690714370627177,0.6612066794584861
51698,1.0213756971743237,1.0034790853203148,0.991103882040984,0.9711660500459524,0.9663201026173397,0.9584667201314194,0.9508780240728585,0.9553957889919015,0.964563232026061,0.9767062615191281,1.0047118674945512,1.0240444875561696
51952,0.9409830869079001,0.9492175495828804,0.9586061333630964,0.9579101913947816,0.9623743066314896,0.9594322123619909,0.9519347547620056,0.9505962031486632,0.9488376209184213,0.9444815641637425,0.9421581071094154,0.936465014672268
52204,0.9693694608262704,0.9733318898895373,0.9781680387017213,0.9785120233441679,0.9811114319459082,0.9800304626563247,0.9765094253348163,0.975559752813005,0.974271404324973,0.9717318877780311,0.9700948997584016,0.9672425367389064
52205,0.8030110946164841,0.8296102154414733,0.8613073404104794,0.8590029992965342,0.8742427297366722,0.8648650751142625,0.8404916063183284,0.8360020861560397,0.8300633094939336,0.8149989106821083,0.806769182274601,0.7874745400109647
49696,1.0,1.0,1.0,1.0,0.7825847401103148,0.8426435991108923,0.8329556163904792,0.778129169667509,0.7745388433380034,1.0,1.0,1.0
49949,1.0,1.0,1.0,1.0,0.7758069705573637,0.8390336332855755,0.8284583044202177,0.7695037780056444,0.7603571392506181,1.0,1.0,1.0
49950,1.0,1.0,1.0,1.0,0.9680160521408152,0.9770586327059659,0.9754991657426756,0.9670217107195738,0.9654858307155098,1.0,1.0,1.0
50203,1.0,1.0,1.0,1.0,0.9790943987711367,0.9847225310462809,0.9839997552017321,0.9790979516118098,0.9798204921007649,1.0,1.0,1.0
50202,1.0,1.0,1.0,1.0,0.9582246192630999,0.9698695713086606,0.9680690193481372,0.9570534354232595,0.9546780276564419,1.0,1.0,1.0
49948,1.0,1.0,1.0,1.0,0.8872305149169638,0.9198851677540353,0.9144318340362833,0.8835630923933998,0.8764781300651181,1.0,1.0,1.0
49695,1.0,1.0,1.0,1.0,0.869832705569098,0.9076981465017935,0.9018627130092142,0.8689323704061354,0.8740869991658062,1.0,1.0,1.0
49444,1.0,1.0,1.0,1.0,0.9112346009929174,0.9364325238133109,0.931246395548566,0.9076959787962416,0.9042448185563103,1.0,1.0,1.0
49445,1.0,1.0,1.0,1.0,0.707352049194861,0.7883820491768992,0.7715777905745815,0.6958098998038704,0.6840161811193244,1.0,1.0,1.0
49697,1.0,1.0,1.0,1.0,0.9217590940508009,0.9433212648534828,0.9394774503574166,0.9193790758543549,0.9162148695866503,1.0,1.0,1.0
49698,1.0,1.0,1.0,1.0,0.9022338467030464,0.9239804127058365,0.9221371082267285,0.908767097555481,0.9045335077648944,0.952671871026269,1.0,1.0
49192,1.0,1.0,1.0,1.0,0.8335407900276626,0.870498375248879,0.865919398112981,0.8430401557503224,0.836977066314371,0.9235246226963776,1.0,1.0
49699,1.0,1.0,1.0,1.0,0.9602364431167456,0.9646524596434809,0.9663397357089337,0.9697151959764437,0.9685483841579744,0.9479077778071227,1.0,1.0
49191,1.0,1.0,1.0,1.0,0.9179133618496297,0.9413841523025908,0.9364468524621979,0.9143579439451919,0.9100691148049924,1.0,1.0,1.0
49193,1.0,1.0,1.0,1.0,0.8599217822915497,0.875811844375384,0.8808303199010671,0.8931001706834483,0.8885204209387675,0.8137528835909678,1.0,1.0
48935,1.0,1.0,1.0,1.0,0.9815695674943847,0.9869300843690764,0.9859830213627032,0.9809492820506764,0.9801244631041176,1.0,1.0,1.0
49189,1.0,1.0,1.0,1.0,0.6331459638684614,0.7379997343121734,0.7195292509560243,0.6210044336354303,0.60406037476249,1.0,1.0,1.0
49188,1.0,1.0,1.0,1.0,0.9595471374936281,0.97105446212429,0.9692542713943151,0.9584203984295294,0.9563743345069419,1.0,1.0,1.0
48936,1.0,1.0,1.0,1.0,0.8431198116857104,0.8880807420004312,0.8797299260804611,0.8377196489087403,0.8317310836805316,1.0,1.0,1.0
49190,1.0,1.0,1.0,1.0,0.8850666302614345,0.9176501097457903,0.9113817212369963,0.8810629219408002,0.8762217651497297,1.0,1.0,1.0
48683,1.0,1.0,1.0,1.0,0.8020417168386138,0.856336905611264,0.8479466015194208,0.8008491089520321,0.8108996864421512,1.0,1.0,1.0
48684,1.0,1.0,1.0,1.0,0.9915404469842294,0.9938675514420476,0.9934164198087592,0.9912890658724473,0.9911115005503702,1.0,1.0,1.0
48937,1.0,1.0,1.0,1.0,0.8642211985103296,0.902335720630456,0.8948542578971797,0.8600182908477622,0.8572919473758737,1.0,1.0,1.0
48938,1.0,1.0,1.0,1.0,0.999475468367983,0.999625042366613,0.9995920353607255,0.999451543218804,0.9994253236720512,1.0,1.0,1.0
48685,1.0,1.0,1.0,1.0,0.8316255094674727,0.8492328335215984,0.8569367434367378,0.8773968819682136,0.8797383725060077,0.7777114068550658,1.0,1.0
48686,1.0,1.0,1.0,1.0,0.9865035084956898,0.9879049157579087,0.9884439816471534,0.9900570310656283,0.9902204627377554,0.98207556346301,1.0,1.0
49940,1.0,1.0,1.0,1.0,0.8904742998133593,0.9218818387041469,0.920326833903166,0.8906973808764111,0.8836417079592176,1.0,1.0,1.0
49941,1.0,1.0,1.0,1.0,0.9880841796136853,0.9913023929397708,0.9912388761102423,0.9883368615475422,0.9880969756447417,1.0,1.0,1.0
49434,1.0,1.0,1.0,1.0,0.967934041421809,0.9768684736999517,0.9767682854666341,0.9691448454945615,0.970501789069873,1.0,1.0,1.0
49686,1.0,1.0,1.0,1.0,0.919587814865437,0.9424776721332674,0.9410113660429801,0.9194918377971389,0.9144897536749551,1.0,1.0,1.0
49433,1.0,1.0,1.0,1.0,0.7258561991943698,0.8008238940642713,0.798947329777455,0.7337222838845298,0.7398155651251963,1.0,1.0,1.0
49687,1.0,1.0,1.0,1.0,0.8103802915799309,0.8645626008709133,0.860980571190831,0.8101127082525943,0.7991050308621948,1.0,1.0,1.0
49432,1.0,1.0,1.0,1.0,0.8818594547820389,0.9142430683546812,0.9128065654105189,0.8835064575822542,0.8812926324040069,1.0,1.0,1.0
49685,1.0,1.0,1.0,1.0,0.971897674751949,0.9796748798825895,0.9793104543645725,0.972147706545001,0.9709548939414063,1.0,1.0,1.0
49431,1.0,1.0,1.0,1.0,0.8864798646940018,0.9186228909652918,0.9177775331985373,0.8893211641314336,0.8900570273552902,1.0,1.0,1.0
49684,1.0,1.0,1.0,1.0,0.9587338741031787,0.97031385178787,0.9700428826111839,0.9600334107964651,0.9614711390150951,1.0,1.0,1.0
48163,1.0,1.0,1.0,1.0,0.7858725724377699,0.8458506054537683,0.8447855190814149,0.7944794819648303,0.8067417174119378,1.0,1.0,1.0
48416,1.0,1.0,1.0,1.0,0.8554491102898898,0.8966471521047313,0.8939029709381856,0.8584034527361428,0.863683058267778,1.0,1.0,1.0
49931,1.0,1.0,1.0,1.0,0.96260590907322,0.9732775328507413,0.97150524308316,0.9612959806255211,0.9585277262531243,1.0,1.0,1.0
49678,1.0,1.0,1.0,1.0,0.6860269460787252,0.770855234868135,0.758035108988858,0.6828002760640379,0.6864874926602011,1.0,1.0,1.0
49679,1.0,1.0,1.0,1.0,0.981201937814493,0.986412953913171,0.9856099403071452,0.9808435460176569,0.9804569997563598,1.0,1.0,1.0
49163,1.0,1.0,1.0,1.0,0.5537127812281275,0.6758188992071109,0.6646494947974944,0.5571807132896036,0.5598311483228091,1.0,1.0,1.0
48911,1.0,1.0,1.0,1.0,0.9440673704099241,0.9598365341573808,0.9578033786323589,0.9432086082969795,0.9406919092463816,1.0,1.0,1.0
49164,1.0,1.0,1.0,1.0,0.91423956705296,0.9376227972404412,0.9352269818289558,0.9137681239720732,0.9103430245186703,1.0,1.0,1.0
49165,1.0,1.0,1.0,1.0,0.9750322608556304,0.9819758556495214,0.9812424804693912,0.97481224663354,0.9736195856187789,1.0,1.0,1.0
49416,1.0,1.0,1.0,1.0,0.8601196642914594,0.898805949440259,0.8948249733505451,0.8610096623735531,0.8636127525831243,1.0,1.0,1.0
49417,1.0,1.0,1.0,1.0,0.9789121407725423,0.9849036743230832,0.9843119631273701,0.9791003192898252,0.9796929459970481,1.0,1.0,1.0
48909,1.0,1.0,1.0,1.0,0.9140074726789414,0.9380089445843638,0.9358692551729257,0.9152061174578082,0.9184089213564511,1.0,1.0,1.0
48910,1.0,1.0,1.0,1.0,0.9776807039787666,0.9839249673809982,0.9831729663216657,0.9774110126610619,0.9764504589518171,1.0,1.0,1.0
48656,1.0,1.0,1.0,1.0,0.9998210605956959,0.9998723706034603,0.9998674073839672,0.9998216220618105,0.9998175609212214,1.0,1.0,1.0
48406,1.0,1.0,1.0,1.0,0.7531564929107255,0.8220090880541947,0.8142978146657409,0.7559546842654734,0.7637510760459886,1.0,1.0,1.0
48405,1.0,1.0,1.0,1.0,0.9218128111444925,0.9433695493852758,0.9410554703881385,0.9231160711253164,0.9270630104931238,1.0,1.0,1.0
48150,1.0,1.0,1.0,1.0,0.9573940837176895,0.9696436204029646,0.9680096217387796,0.9567560726816038,0.9545169758234593,1.0,1.0,1.0
48151,1.0,1.0,1.0,1.0,0.8251781698708758,0.8768390520363438,0.8687703810039401,0.8211185943700305,0.8110014723228642,1.0,1.0,1.0
48148,0.9996667912294457,0.9997079856542237,0.9997665889334916,0.9997630918359128,0.8273221526846781,0.8776787579871734,0.8721242534428675,0.8258213942913643,0.8162196979265792,0.999699632279974,0.9996771096215461,0.9996406144881134
48147,0.9780620219867161,0.9807313108805689,0.984648073363225,0.9846873299987636,0.9869757460094071,0.9865049162649437,0.9842285957000578,0.983545755020438,0.9824833205960409,0.9803073420397436,0.9787245456714072,0.9764315430113155
48400,0.9177024610937902,0.9274293369076462,0.941525547495042,0.9421346919040932,0.9507495308660343,0.9494549662604808,0.9418092459277592,0.9393407012094305,0.9354603094310743,0.9271293348645635,0.9206531314849578,0.9117210445537876
48401,0.983342505873114,0.9853279376497901,0.9883680631593247,0.9884954718825506,0.9903304447146052,0.9900241649509491,0.9883074571664641,0.9877169505055056,0.9868175770871276,0.9850711285094458,0.9838254001998047,0.9821340590159053
47643,1.0,1.0,1.0,1.0,0.906621157586053,0.9329481959746558,0.9282181287527039,0.903661916732204,0.8976796131154979,1.0,1.0,1.0
47644,1.0,1.0,1.0,1.0,0.931868562699764,0.950390489064364,0.9477518312228108,0.9311014981560972,0.9294836292519801,1.0,1.0,1.0
47897,1.0,1.0,1.0,1.0,0.7203927541250289,0.8002069005984476,0.7889464747093957,0.7177306839347293,0.7114909325027172,1.0,1.0,1.0
47896,1.0,1.0,1.0,1.0,0.9285037566354499,0.9495719507487729,0.9463642110161722,0.9267074855128977,0.9217910649587041,1.0,1.0,1.0
47642,1.0,1.0,1.0,1.0,0.9984314990523739,0.9988691847379164,0.9987924254206612,0.9983812165748852,0.9982699045614578,1.0,1.0,1.0
47390,1.0,1.0,1.0,1.0,0.93138306124848,0.9500756314803522,0.9468210549768504,0.9299898232751567,0.9283864041833355,1.0,1.0,1.0
47389,1.0,1.0,1.0,1.0,0.3992368521871168,0.5711440348598037,0.5358450722171411,0.37647832118796165,0.3428729774046483,1.0,1.0,1.0
47388,1.0,1.0,1.0,1.0,0.9938318739513001,0.9955480411285467,0.9952169722822797,0.9936154886228044,0.9932162260464603,1.0,1.0,1.0
47126,1.0,1.0,1.0,1.0,0.4766387080840111,0.6228673928920297,0.6079992761988098,0.47474915275140894,0.4523881513468147,1.0,1.0,1.0
46873,1.0,1.0,1.0,1.0,0.9662079778879148,0.9761047066730434,0.9747177466642021,0.9653734441118562,0.962800312689344,1.0,1.0,1.0
47125,1.0,1.0,1.0,1.0,0.9850006180996723,0.9891978455552961,0.9888882787589308,0.9851287724068637,0.9847750259163632,1.0,1.0,1.0
47379,1.0,1.0,1.0,1.0,0.9620658180540229,0.9728814894734472,0.9718483141980816,0.961807645765849,0.959466054534475,1.0,1.0,1.0
47380,1.0,1.0,1.0,1.0,0.9853971420770515,0.9895862779884959,0.9891942999899361,0.9852937285845587,0.9843550606755683,1.0,1.0,1.0
47127,1.0,1.0,1.0,1.0,0.796289339071472,0.8546200859648784,0.8478610949173915,0.7939236460902284,0.7823458480002914,1.0,1.0,1.0
47625,1.0,1.0,1.0,1.0,0.6287347663722884,0.7368690510238811,0.7310433007938049,0.634445094994183,0.6263034314782623,1.0,1.0,1.0
47373,1.0,1.0,1.0,1.0,0.8944256559116115,0.9244716263841054,0.9231105037781346,0.8963121837127914,0.8939640044264774,1.0,1.0,1.0
47626,1.0,1.0,1.0,1.0,0.9101718902171194,0.936008815595996,0.9348085291211596,0.9117244063354283,0.9096907225680879,1.0,1.0,1.0
47372,1.0,1.0,1.0,1.0,0.8852683005203819,0.9194802758796343,0.9166699445574219,0.8847908623245031,0.877309050361924,1.0,1.0,1.0
48128,1.0,1.0,1.0,1.0,0.7902024088762508,0.8518695019125169,0.8470401820728182,0.7899368131024186,0.7781785696549101,1.0,1.0,1.0
48129,1.0,1.0,1.0,1.0,0.6701018408005581,0.766141279593084,0.7592867273725151,0.6733347333445932,0.6664874740083984,1.0,1.0,1.0
48130,1.0,1.0,1.0,1.0,0.9912313953700984,0.9937298852941178,0.9936689824399679,0.991550671300622,0.9918566642303974,1.0,1.0,1.0
48382,1.0,1.0,1.0,1.0,0.881072898897043,0.9151702685978658,0.9135770436254383,0.8845263041078404,0.8884106078286372,1.0,1.0,1.0
48381,1.0,1.0,1.0,1.0,0.7273487091116251,0.8066957040260538,0.8026992125441919,0.735785816452716,0.7490590938317632,1.0,1.0,1.0
48634,1.0,1.0,1.0,1.0,0.7293247243928075,0.8087414322094,0.8025344268270166,0.735978060241538,0.7526269213622244,1.0,1.0,1.0
48635,1.0,1.0,1.0,1.0,0.7891484131358942,0.8512570299400444,0.8465579236083478,0.7943408520609483,0.8067565556251706,1.0,1.0,1.0
48888,1.0,1.0,1.0,1.0,0.9670015670772886,0.9763639989537278,0.9754873805523134,0.9674834847296315,0.968493344525949,1.0,1.0,1.0
48636,1.0,1.0,1.0,1.0,0.9392821893056906,0.9570638673784383,0.9557437728649374,0.940687133268741,0.9436020038886777,1.0,1.0,1.0
48633,1.0,1.0,1.0,1.0,0.6281133309573572,0.7324803278065226,0.7271122759599119,0.6395953800005012,0.6574364147207306,1.0,1.0,1.0
48380,1.0,1.0,1.0,1.0,0.851680563415757,0.8956477975899287,0.8923757994490458,0.8541147564945433,0.8563302759706133,1.0,1.0,1.0
48887,1.0,1.0,1.0,1.0,0.9972602014268594,0.9980593290721024,0.9979643062802407,0.9972197999302604,0.9970543519770334,1.0,1.0,1.0
48379,1.0,1.0,1.0,1.0,0.5484166922843903,0.6784939654141714,0.6687194397171348,0.5551878805835158,0.5580407767842231,1.0,1.0,1.0
48632,1.0,1.0,1.0,1.0,0.9608328976193554,0.9724960616585766,0.9711902034605343,0.9603131283916312,0.9579508864249352,1.0,1.0,1.0
48378,1.0,1.0,1.0,1.0,0.7008303866019117,0.7849384735367684,0.7798399752541032,0.7045607450882867,0.6978594686894769,1.0,1.0,1.0
48886,1.0,1.0,1.0,1.0,0.9907743289250435,0.9932743492820759,0.9931671742425148,0.9911138429907427,0.9917172877561299,1.0,1.0,1.0
48125,1.0,1.0,1.0,1.0,0.9586722133655557,0.9700567293015441,0.9699676810529074,0.9605939997208893,0.9631182655840655,1.0,1.0,1.0
48126,1.0,1.0,1.0,1.0,0.7073585681878977,0.7936433435574783,0.7882172492739747,0.7137151309467853,0.7203282339984185,1.0,1.0,1.0
48127,1.0,1.0,1.0,1.0,0.9189497244141416,0.9419167254728511,0.9413791202804885,0.9220073918928899,0.9253152151614352,1.0,1.0,1.0
47873,1.0,1.0,1.0,1.0,0.971370824036473,0.9794847964388498,0.9794131970066036,0.972764475230147,0.9746305085517586,1.0,1.0,1.0
47621,1.0,1.0,1.0,1.0,0.9355423812713688,0.9553894996384845,0.9537237245277028,0.9351039902634081,0.9302980655750723,1.0,1.0,1.0
47368,1.0,1.0,1.0,1.0,0.671162843511112,0.7694065502824146,0.7627259313824308,0.6729040923427736,0.6565895439191107,1.0,1.0,1.0
47369,1.0,1.0,1.0,1.0,0.9958257027035892,0.9970810798165826,0.9969807101802055,0.9958056285991624,0.9955004356551895,1.0,1.0,1.0
47114,1.0,1.0,1.0,1.0,0.7973291897065927,0.8554779464087496,0.8515486377387955,0.7998304254624901,0.7954331279165181,1.0,1.0,1.0
47367,1.0,1.0,1.0,1.0,0.9868862948521703,0.9906723789336945,0.9904251807793928,0.9869983477292276,0.9864654558203483,1.0,1.0,1.0
46861,1.0,1.0,1.0,1.0,0.9098224403206994,0.9353165839319385,0.9336486689825347,0.9109759864190792,0.9089630672376546,1.0,1.0,1.0
46862,1.0,1.0,1.0,1.0,0.9895211660801443,0.9925118940310022,0.9922308520787414,0.9894767990362678,0.9888893708595996,1.0,1.0,1.0
47115,1.0,1.0,1.0,1.0,0.9908072513029268,0.9933908954557168,0.9932444349097502,0.9909443117434422,0.9907343562691,1.0,1.0,1.0
46610,1.0,1.0,1.0,1.0,0.9442759948622336,0.9604838894300495,0.9583898387066586,0.9433573798896522,0.940029842198173,1.0,1.0,1.0
46356,1.0,1.0,1.0,1.0,0.9228428424920022,0.9443256925627297,0.9419211065542163,0.9227209356484417,0.9208829001267306,1.0,1.0,1.0
46357,1.0,1.0,1.0,1.0,0.7752999904567305,0.8369782104888466,0.8299317244939682,0.7747933464379101,0.769381233769587,1.0,1.0,1.0
46104,1.0,1.0,1.0,1.0,0.800612740113057,0.8555006260079722,0.8474445791603585,0.7969129036910274,0.7867789956365532,1.0,1.0,1.0
46103,1.0,1.0,1.0,1.0,0.9222458354415263,0.9437068702057488,0.9404946249543349,0.9205145966044027,0.9158531447914191,1.0,1.0,1.0
45850,1.0,1.0,1.0,1.0,0.9929181675948558,0.9947912305191968,0.9945303841102311,0.992855479790189,0.9926958888180558,1.0,1.0,1.0
45851,1.0,1.0,1.0,1.0,0.7303534781933267,0.8060778676206386,0.7926874715694238,0.722208725907908,0.7053131169741165,1.0,1.0,1.0
39793,1.0,1.0,1.0,1.0,0.7562892291948489,0.8283997821076472,0.8265676416447612,0.7612005988447265,0.747104116422334,1.0,1.0,1.0
39792,1.0,1.0,1.0,1.0,0.6877152865470318,0.778462423776092,0.7777105315190689,0.6973035767513608,0.6855860750899561,1.0,1.0,1.0
40046,1.0,1.0,1.0,1.0,0.997263846603091,0.9980607666679974,0.9980806323691761,0.9974322955793735,0.9975765518712595,1.0,1.0,1.0
40047,1.0,1.0,1.0,1.0,0.7636073441464871,0.8374604111499444,0.8365040959897528,0.7714793806286494,0.7663221239956054,1.0,1.0,1.0
39794,1.0,1.0,1.0,1.0,0.9838623567794998,0.98886786689394,0.9885616825116976,0.9839348037184683,0.9828545549510814,1.0,1.0,1.0
40301,1.0,1.0,1.0,1.0,0.9236867562724145,0.9467295757885342,0.9462813793500433,0.9259434641948218,0.9241186646302363,1.0,1.0,1.0
40048,1.0,1.0,1.0,1.0,0.968415020286636,0.9783390878265615,0.9780792235012241,0.9692948568299327,0.9685620097796825,1.0,1.0,1.0
40300,1.0,1.0,1.0,1.0,0.7740651912285395,0.8452666875182437,0.8437351752072255,0.7801982746913914,0.7720981992650113,1.0,1.0,1.0
39795,1.0,1.0,1.0,1.0,0.7085422660996841,0.8017540395544269,0.797638596220954,0.7128275711019341,0.6973724968520769,1.0,1.0,1.0
39796,1.0,1.0,1.0,1.0,0.5564056386764157,0.6929415544402707,0.6911810176974966,0.570619726190823,0.5583174755663792,1.0,1.0,1.0
39542,1.0,1.0,1.0,1.0,0.7924600515338884,0.8582448803325824,0.8564423521497188,0.7982512239305499,0.7935926575091745,1.0,1.0,1.0
39543,1.0,1.0,1.0,1.0,0.2144254272780669,0.45695599877531556,0.4513650307639201,0.2347620265221364,0.20373874677499848,1.0,1.0,1.0
39290,1.0,1.0,1.0,1.0,0.9546751035915043,0.968913631115563,0.9678625337103742,0.9544369357396082,0.9505102021627757,1.0,1.0,1.0
39797,1.0,1.0,1.0,1.0,0.621669279258768,0.7365107854450599,0.7333060695824155,0.6299629927561274,0.6116033052456661,1.0,1.0,1.0
40302,1.0,1.0,1.0,1.0,0.8389089150961845,0.8886150346247339,0.8876471372644898,0.8437336118807466,0.8399125795045618,1.0,1.0,1.0
40049,1.0,1.0,1.0,1.0,0.5558625113157603,0.696621994009377,0.6941367179339347,0.5699736019303047,0.5602791903050139,1.0,1.0,1.0
40303,1.0,1.0,1.0,1.0,0.8803536527713172,0.9180428423766074,0.917467479315754,0.8842372902493033,0.8815864921531503,1.0,1.0,1.0
40050,1.0,1.0,1.0,1.0,0.27626395635457773,0.5024655166476689,0.49876355436894737,0.2978826797128071,0.2745299391170077,1.0,1.0,1.0
39798,1.0,1.0,1.0,1.0,0.9889881196757045,0.9925085820764555,0.9922877647707846,0.9890036125770031,0.9881260843752522,1.0,1.0,1.0
40051,1.0,1.0,1.0,1.0,0.9660417607181779,0.9767497642890486,0.9764669474396797,0.9669869249969053,0.9662055486732026,1.0,1.0,1.0
41563,1.0,1.0,1.0,1.0,0.973925320529846,0.9819135215712208,0.9818618286243634,0.9750014765558256,0.9750909606800005,1.0,1.0,1.0
41310,1.0,1.0,1.0,1.0,0.9621945926933486,0.9740162443220813,0.9736859591593867,0.9630688705332964,0.9615687217915773,1.0,1.0,1.0
41309,1.0,1.0,1.0,1.0,0.9797671523357544,0.9863041566533784,0.9858453843651854,0.9796783716303245,0.9779654752622134,1.0,1.0,1.0
