158.32   0.00   0.00
158.44   0.16   3.96
158.56   1.29  15.83
158.69   4.34  35.61
158.81  10.29  63.31
158.93  20.10  98.92
159.05  34.73 142.45
159.17  55.16 193.89
159.30  82.33 253.24
159.42 117.23 320.51
159.54 160.81 395.69
159.66 214.04 478.79
159.78 277.88 569.80
159.90 353.30 668.72
160.03 441.26 775.56
160.15 542.73 890.31
160.27 658.67 1012.97
160.39 790.06 1143.55
160.51 937.84 1282.05
160.64 1102.99 1428.45
160.76 1286.47 1582.77
160.88 1489.25 1745.01
161.00 1712.30 1915.15
161.12 1956.57 2093.22
161.25 2223.03 2279.19
161.37 2512.64 2473.08
161.49 2826.38 2674.88
161.61 3165.21 2884.60
161.73 3530.08 3102.23
161.86 3921.98 3327.78
161.98 4341.85 3561.24
162.10 4790.67 3802.61
162.22 5269.40 4051.90
162.34 5779.00 4309.10
162.47 6320.45 4574.21
162.59 6894.70 4847.24
162.71 7502.72 5128.18
162.83 8145.47 5417.04
162.95 8823.92 5713.81
163.07 9539.04 6018.49
163.20 10291.79 6331.09
163.32 11083.13 6651.60
163.44 11914.04 6980.02
163.56 12785.46 7316.36
163.68 13698.37 7660.62
163.81 14653.74 8012.78
163.93 15652.53 8372.86
164.05 16695.70 8740.86
164.17 17784.22 9116.77
164.29 18919.05 9500.59
164.42 20101.16 9892.32
164.54 21331.51 10291.97
164.66 22611.07 10699.54
164.78 23940.80 11115.02
164.90 25321.67 11538.41
165.03 26754.64 11969.71
165.15 28240.68 12408.93
165.27 29780.75 12856.06
165.39 31375.81 13311.11
165.51 33026.84 13774.07
165.64 34734.80 14244.95
165.76 36500.64 14723.74
165.88 38325.35 15210.44
166.00 40209.87 15705.05
166.12 42155.18 16207.58
166.24 44162.24 16718.03
166.37 46232.01 17236.39
166.49 48365.47 17762.66
166.61 50563.57 18296.84
166.73 52827.28 18838.94
166.85 55157.57 19388.96
166.98 57555.40 19946.88
167.10 60021.73 20512.72
167.22 62557.53 21086.48
167.34 65163.77 21668.15
167.46 67841.40 22257.73
167.59 70591.40 22855.23
167.71 73414.73 23460.64
167.83 76312.35 24073.96
167.95 79285.23 24695.20
168.07 82334.33 25324.35
168.20 85460.63 25961.42
168.32 88665.07 26606.40
168.44 91948.64 27259.29
168.56 95312.28 27920.10
168.68 98756.98 28588.82
168.81 102283.68 29265.45
168.93 105893.37 29950.00
169.05 109587.00 30642.46
169.17 113365.53 31342.84
169.29 117229.94 32051.13
169.41 121181.18 32767.34
169.54 125220.23 33491.45
169.66 129348.04 34223.49
169.78 133565.59 34963.43
169.90 137873.83 35711.29
170.02 142273.73 36467.06
170.15 146766.26 37230.75
170.27 151352.37 38002.35
170.39 156033.05 38781.87
170.51 160809.24 39569.30
170.63 165681.93 40364.64
170.76 170652.06 41167.90
170.88 175720.60 41979.07
171.00 180888.53 42798.15
171.12 186156.80 43625.15
171.24 191526.38 44460.06
171.37 196998.24 45302.89
171.49 202573.33 46153.63
171.61 208252.64 47012.28
171.73 214037.10 47878.85
171.85 219927.71 48753.33
171.98 225925.41 49635.73
172.10 232031.18 50526.04
172.22 238245.97 51424.26
172.34 244570.76 52330.40
172.46 251006.51 53244.45
172.58 257554.18 54166.41
172.71 264214.73 55096.29
172.83 270989.15 56034.08
172.95 277878.37 56979.79
173.07 284883.39 57933.41
173.19 292005.14 58894.94
173.32 299244.62 59864.39
173.44 306602.76 60841.75
173.56 314080.56 61827.03
173.68 321678.95 62820.22
173.80 329398.92 63821.32
173.93 337241.43 64830.34
174.05 345207.44 65847.27
174.17 353297.91 66872.11
174.29 361513.82 67904.87
174.41 369856.12 68945.54
174.54 378325.78 69994.13
174.66 386923.77 71050.63
174.78 395651.04 72115.05
174.90 404508.58 73187.37
175.02 413497.33 74267.61
175.14 422618.27 75355.77
175.27 431872.36 76451.84
175.39 441260.57 77555.82
175.51 450783.85 78667.72
175.63 460443.18 79787.53
175.75 470239.52 80915.26
175.88 480173.83 82050.90
176.00 490247.08 83194.45
176.12 500460.24 84345.92
176.24 510814.26 85505.30
176.36 521310.12 86672.59
176.49 531948.78 87847.80
176.61 542731.20 89030.92
