time,tasmax_day_CNRM-CM5_rcp85
2006-10-27 00:00:00+00:00,302.16986
2006-10-28 00:00:00+00:00,301.88782
2006-10-29 00:00:00+00:00,295.8412
2006-10-30 00:00:00+00:00,291.83694
2006-10-31 00:00:00+00:00,294.207
2006-11-01 00:00:00+00:00,293.11484
2006-11-02 00:00:00+00:00,294.61453
2006-11-03 00:00:00+00:00,291.22302
2006-11-04 00:00:00+00:00,290.2792
2006-11-05 00:00:00+00:00,294.41068
2006-11-06 00:00:00+00:00,297.0373
2006-11-07 00:00:00+00:00,295.97653
2006-11-08 00:00:00+00:00,293.8638
2006-11-09 00:00:00+00:00,294.2665
2006-11-10 00:00:00+00:00,295.6294
2006-11-11 00:00:00+00:00,292.32312
2006-11-12 00:00:00+00:00,292.23282
2006-11-13 00:00:00+00:00,290.166
2006-11-14 00:00:00+00:00,286.8227
2006-11-15 00:00:00+00:00,285.9802
2006-11-16 00:00:00+00:00,288.38483
2006-11-17 00:00:00+00:00,288.8426
2006-11-18 00:00:00+00:00,288.00272
2006-11-19 00:00:00+00:00,286.18784
2006-11-20 00:00:00+00:00,283.93854
2006-11-21 00:00:00+00:00,288.4618
2006-11-22 00:00:00+00:00,288.6773
2006-11-23 00:00:00+00:00,290.11707
2006-11-24 00:00:00+00:00,289.8331
2006-11-25 00:00:00+00:00,291.50745
2006-11-26 00:00:00+00:00,293.03003
2006-11-27 00:00:00+00:00,294.11478
2006-11-28 00:00:00+00:00,294.34015
2006-11-29 00:00:00+00:00,293.71442
2006-11-30 00:00:00+00:00,291.84885
2006-12-01 00:00:00+00:00,295.8504
2006-12-02 00:00:00+00:00,295.31882
2006-12-03 00:00:00+00:00,295.6083
2006-12-04 00:00:00+00:00,288.77625
2006-12-05 00:00:00+00:00,286.6718
2006-12-06 00:00:00+00:00,287.48026
2006-12-07 00:00:00+00:00,289.74658
2006-12-08 00:00:00+00:00,290.87668
2006-12-09 00:00:00+00:00,289.2598
2006-12-10 00:00:00+00:00,287.76776
2006-12-11 00:00:00+00:00,284.2053
2006-12-12 00:00:00+00:00,285.2554
2006-12-13 00:00:00+00:00,285.73117
2006-12-14 00:00:00+00:00,285.28284
2006-12-15 00:00:00+00:00,283.53046
2006-12-16 00:00:00+00:00,283.54224
2006-12-17 00:00:00+00:00,284.5687
2006-12-18 00:00:00+00:00,284.6788
2006-12-19 00:00:00+00:00,288.54303
2006-12-20 00:00:00+00:00,291.33218
2006-12-21 00:00:00+00:00,287.46518
2006-12-22 00:00:00+00:00,290.10922
2006-12-23 00:00:00+00:00,287.0838
2006-12-24 00:00:00+00:00,290.28174
2006-12-25 00:00:00+00:00,289.63583
2006-12-26 00:00:00+00:00,287.36127
2006-12-27 00:00:00+00:00,283.19006
2006-12-28 00:00:00+00:00,283.55502
2006-12-29 00:00:00+00:00,284.30707
2006-12-30 00:00:00+00:00,287.8339
2006-12-31 00:00:00+00:00,288.3429
2007-01-01 00:00:00+00:00,287.16898
2007-01-02 00:00:00+00:00,287.42773
2007-01-03 00:00:00+00:00,287.6948
2007-01-04 00:00:00+00:00,288.30902
2007-01-05 00:00:00+00:00,288.53696
2007-01-06 00:00:00+00:00,287.7519
2007-01-07 00:00:00+00:00,284.615
2007-01-08 00:00:00+00:00,285.41885
2007-01-09 00:00:00+00:00,285.26773
2007-01-10 00:00:00+00:00,288.36703
2007-01-11 00:00:00+00:00,287.1137
2007-01-12 00:00:00+00:00,286.6136
2007-01-13 00:00:00+00:00,285.33978
2007-01-14 00:00:00+00:00,283.62405
2007-01-15 00:00:00+00:00,285.6321
2007-01-16 00:00:00+00:00,285.39157
2007-01-17 00:00:00+00:00,286.4439
2007-01-18 00:00:00+00:00,288.6063
2007-01-19 00:00:00+00:00,287.84747
2007-01-20 00:00:00+00:00,289.18863
2007-01-21 00:00:00+00:00,286.95157
2007-01-22 00:00:00+00:00,287.86923
2007-01-23 00:00:00+00:00,288.71686
2007-01-24 00:00:00+00:00,289.7105
2007-01-25 00:00:00+00:00,289.21652
2007-01-26 00:00:00+00:00,286.834
2007-01-27 00:00:00+00:00,286.7586
2007-01-28 00:00:00+00:00,289.49564
2007-01-29 00:00:00+00:00,290.08182
2007-01-30 00:00:00+00:00,289.41486
2007-01-31 00:00:00+00:00,292.4066
2007-02-01 00:00:00+00:00,293.33084
2007-02-02 00:00:00+00:00,294.5927
2007-02-03 00:00:00+00:00,293.01776
2007-02-04 00:00:00+00:00,289.34055
2007-02-05 00:00:00+00:00,285.50253
2007-02-06 00:00:00+00:00,284.55325
2007-02-07 00:00:00+00:00,287.38568
2007-02-08 00:00:00+00:00,284.60098
2007-02-09 00:00:00+00:00,285.57977
2007-02-10 00:00:00+00:00,286.08252
2007-02-11 00:00:00+00:00,287.49368
2007-02-12 00:00:00+00:00,287.62708
2007-02-13 00:00:00+00:00,288.2126
2007-02-14 00:00:00+00:00,288.74197
2007-02-15 00:00:00+00:00,290.3034
2007-02-16 00:00:00+00:00,287.00253
2007-02-17 00:00:00+00:00,289.50568
2007-02-18 00:00:00+00:00,295.259
2007-02-19 00:00:00+00:00,295.28876
2007-02-20 00:00:00+00:00,296.96762
2007-02-21 00:00:00+00:00,297.8807
2007-02-22 00:00:00+00:00,298.3642
2007-02-23 00:00:00+00:00,295.66895
2007-02-24 00:00:00+00:00,288.99698
2007-02-25 00:00:00+00:00,287.5692
2007-02-26 00:00:00+00:00,287.36868
2007-02-27 00:00:00+00:00,286.839
2007-02-28 00:00:00+00:00,290.70264
2007-03-01 00:00:00+00:00,294.12885
2007-03-02 00:00:00+00:00,295.13947
2007-03-03 00:00:00+00:00,294.26437
2007-03-04 00:00:00+00:00,291.25146
2007-03-05 00:00:00+00:00,287.2297
2007-03-06 00:00:00+00:00,285.56528
2007-03-07 00:00:00+00:00,284.0801
2007-03-08 00:00:00+00:00,286.23288
2007-03-09 00:00:00+00:00,287.56708
2007-03-10 00:00:00+00:00,286.47937
2007-03-11 00:00:00+00:00,286.80093
2007-03-12 00:00:00+00:00,285.07648
2007-03-13 00:00:00+00:00,286.4788
2007-03-14 00:00:00+00:00,287.21054
2007-03-15 00:00:00+00:00,288.22513
2007-03-16 00:00:00+00:00,289.9256
2007-03-17 00:00:00+00:00,291.39523
2007-03-18 00:00:00+00:00,295.4311
2007-03-19 00:00:00+00:00,295.7644
2007-03-20 00:00:00+00:00,293.9247
2007-03-21 00:00:00+00:00,293.0719
2007-03-22 00:00:00+00:00,290.1154
2007-03-23 00:00:00+00:00,289.33005
2007-03-24 00:00:00+00:00,292.07962
2007-03-25 00:00:00+00:00,294.11548
2007-03-26 00:00:00+00:00,293.46503
2007-03-27 00:00:00+00:00,292.78882
2007-03-28 00:00:00+00:00,292.06592
2007-03-29 00:00:00+00:00,296.4684
2007-03-30 00:00:00+00:00,295.66904
2007-03-31 00:00:00+00:00,295.1085
2007-04-01 00:00:00+00:00,295.9805
2007-04-02 00:00:00+00:00,292.7415
2007-04-03 00:00:00+00:00,293.9377
2007-04-04 00:00:00+00:00,291.06012
2007-04-05 00:00:00+00:00,291.47784
2007-04-06 00:00:00+00:00,291.105
2007-04-07 00:00:00+00:00,291.67212
2007-04-08 00:00:00+00:00,290.48468
2007-04-09 00:00:00+00:00,291.39288
2007-04-10 00:00:00+00:00,291.83948
2007-04-11 00:00:00+00:00,288.5674
2007-04-12 00:00:00+00:00,289.54633
2007-04-13 00:00:00+00:00,292.04413
2007-04-14 00:00:00+00:00,291.65213
2007-04-15 00:00:00+00:00,292.72015
2007-04-16 00:00:00+00:00,292.35236
2007-04-17 00:00:00+00:00,291.63522
2007-04-18 00:00:00+00:00,292.5652
2007-04-19 00:00:00+00:00,295.57513
2007-04-20 00:00:00+00:00,295.4896
2007-04-21 00:00:00+00:00,295.41827
2007-04-22 00:00:00+00:00,296.4858
2007-04-23 00:00:00+00:00,298.53284
2007-04-24 00:00:00+00:00,298.5387
2007-04-25 00:00:00+00:00,299.36737
2007-04-26 00:00:00+00:00,296.3436
2007-04-27 00:00:00+00:00,294.30197
2007-04-28 00:00:00+00:00,295.4827
2007-04-29 00:00:00+00:00,295.49283
2007-04-30 00:00:00+00:00,295.4487
2007-05-01 00:00:00+00:00,296.04132
2007-05-02 00:00:00+00:00,300.0336
2007-05-03 00:00:00+00:00,299.26254
2007-05-04 00:00:00+00:00,297.6815
2007-05-05 00:00:00+00:00,298.15842
2007-05-06 00:00:00+00:00,298.56546
2007-05-07 00:00:00+00:00,299.7397
2007-05-08 00:00:00+00:00,304.4228
2007-05-09 00:00:00+00:00,299.78265
2007-05-10 00:00:00+00:00,302.55197
2007-05-11 00:00:00+00:00,300.59213
2007-05-12 00:00:00+00:00,296.83112
2007-05-13 00:00:00+00:00,298.01022
2007-05-14 00:00:00+00:00,297.84827
2007-05-15 00:00:00+00:00,297.7902
2007-05-16 00:00:00+00:00,296.76868
2007-05-17 00:00:00+00:00,300.57736
2007-05-18 00:00:00+00:00,300.30197
2007-05-19 00:00:00+00:00,303.286
2007-05-20 00:00:00+00:00,300.0079
2007-05-21 00:00:00+00:00,299.85913
2007-05-22 00:00:00+00:00,299.9864
2007-05-23 00:00:00+00:00,299.78827
2007-05-24 00:00:00+00:00,302.69223
2007-05-25 00:00:00+00:00,299.33298
2007-05-26 00:00:00+00:00,302.49557
2007-05-27 00:00:00+00:00,306.80673
2007-05-28 00:00:00+00:00,310.78275
2007-05-29 00:00:00+00:00,307.62262
2007-05-30 00:00:00+00:00,299.70514
2007-05-31 00:00:00+00:00,297.00687
2007-06-01 00:00:00+00:00,297.88577
2007-06-02 00:00:00+00:00,294.92294
2007-06-03 00:00:00+00:00,295.96158
2007-06-04 00:00:00+00:00,302.7336
2007-06-05 00:00:00+00:00,300.70502
2007-06-06 00:00:00+00:00,305.25555
2007-06-07 00:00:00+00:00,301.7844
2007-06-08 00:00:00+00:00,298.97336
2007-06-09 00:00:00+00:00,302.02017
2007-06-10 00:00:00+00:00,301.03708
2007-06-11 00:00:00+00:00,300.44037
2007-06-12 00:00:00+00:00,298.96106
2007-06-13 00:00:00+00:00,297.19336
2007-06-14 00:00:00+00:00,295.06134
2007-06-15 00:00:00+00:00,294.59946
2007-06-16 00:00:00+00:00,298.1327
2007-06-17 00:00:00+00:00,304.06348
2007-06-18 00:00:00+00:00,306.55212
2007-06-19 00:00:00+00:00,306.37463
2007-06-20 00:00:00+00:00,303.05292
2007-06-21 00:00:00+00:00,298.63797
2007-06-22 00:00:00+00:00,302.13763
2007-06-23 00:00:00+00:00,305.029
2007-06-24 00:00:00+00:00,300.68692
2007-06-25 00:00:00+00:00,299.2842
2007-06-26 00:00:00+00:00,300.35065
2007-06-27 00:00:00+00:00,305.32996
2007-06-28 00:00:00+00:00,313.5915
2007-06-29 00:00:00+00:00,314.11105
2007-06-30 00:00:00+00:00,313.77548
2007-07-01 00:00:00+00:00,313.175
2007-07-02 00:00:00+00:00,314.64633
2007-07-03 00:00:00+00:00,312.7756
2007-07-04 00:00:00+00:00,314.12018
2007-07-05 00:00:00+00:00,304.45636
2007-07-06 00:00:00+00:00,304.36868
2007-07-07 00:00:00+00:00,304.4066
2007-07-08 00:00:00+00:00,306.7489
2007-07-09 00:00:00+00:00,310.16428
2007-07-10 00:00:00+00:00,308.6025
2007-07-11 00:00:00+00:00,304.32452
2007-07-12 00:00:00+00:00,301.40442
2007-07-13 00:00:00+00:00,300.27008
2007-07-14 00:00:00+00:00,303.4843
2007-07-15 00:00:00+00:00,300.0231
2007-07-16 00:00:00+00:00,298.4041
2007-07-17 00:00:00+00:00,297.97467
2007-07-18 00:00:00+00:00,297.40118
2007-07-19 00:00:00+00:00,302.19235
2007-07-20 00:00:00+00:00,304.47766
2007-07-21 00:00:00+00:00,307.3161
2007-07-22 00:00:00+00:00,302.38687
2007-07-23 00:00:00+00:00,304.6344
2007-07-24 00:00:00+00:00,308.35522
2007-07-25 00:00:00+00:00,309.99622
2007-07-26 00:00:00+00:00,308.4054
2007-07-27 00:00:00+00:00,307.79758
2007-07-28 00:00:00+00:00,304.07617
2007-07-29 00:00:00+00:00,303.4296
2007-07-30 00:00:00+00:00,304.77942
2007-07-31 00:00:00+00:00,304.3151
2007-08-01 00:00:00+00:00,302.31476
2007-08-02 00:00:00+00:00,303.84512
2007-08-03 00:00:00+00:00,309.63107
2007-08-04 00:00:00+00:00,309.44345
2007-08-05 00:00:00+00:00,308.02435
2007-08-06 00:00:00+00:00,304.26636
2007-08-07 00:00:00+00:00,304.83408
2007-08-08 00:00:00+00:00,303.80478
2007-08-09 00:00:00+00:00,305.23456
2007-08-10 00:00:00+00:00,305.325
2007-08-11 00:00:00+00:00,303.2215
2007-08-12 00:00:00+00:00,302.12698
2007-08-13 00:00:00+00:00,302.22775
2007-08-14 00:00:00+00:00,300.43396
2007-08-15 00:00:00+00:00,300.039
2007-08-16 00:00:00+00:00,298.55862
2007-08-17 00:00:00+00:00,306.22748
2007-08-18 00:00:00+00:00,310.55173
2007-08-19 00:00:00+00:00,304.7573
2007-08-20 00:00:00+00:00,303.89352
2007-08-21 00:00:00+00:00,304.61395
2007-08-22 00:00:00+00:00,302.57242
2007-08-23 00:00:00+00:00,303.22238
2007-08-24 00:00:00+00:00,305.54208
2007-08-25 00:00:00+00:00,306.89035
2007-08-26 00:00:00+00:00,311.8114
2007-08-27 00:00:00+00:00,313.44492
2007-08-28 00:00:00+00:00,314.3948
2007-08-29 00:00:00+00:00,315.03397
2007-08-30 00:00:00+00:00,315.11496
2007-08-31 00:00:00+00:00,315.39185
2007-09-01 00:00:00+00:00,307.99442
2007-09-02 00:00:00+00:00,301.40805
2007-09-03 00:00:00+00:00,303.1855
2007-09-04 00:00:00+00:00,301.549
2007-09-05 00:00:00+00:00,301.60986
2007-09-06 00:00:00+00:00,313.95956
2007-09-07 00:00:00+00:00,309.21323
2007-09-08 00:00:00+00:00,309.4706
2007-09-09 00:00:00+00:00,304.02274
2007-09-10 00:00:00+00:00,300.36185
2007-09-11 00:00:00+00:00,306.493
2007-09-12 00:00:00+00:00,308.37204
2007-09-13 00:00:00+00:00,307.2101
2007-09-14 00:00:00+00:00,301.52713
2007-09-15 00:00:00+00:00,299.86792
2007-09-16 00:00:00+00:00,299.28833
2007-09-17 00:00:00+00:00,298.61758
2007-09-18 00:00:00+00:00,299.66782
2007-09-19 00:00:00+00:00,301.27634
2007-09-20 00:00:00+00:00,305.13138
2007-09-21 00:00:00+00:00,306.01218
2007-09-22 00:00:00+00:00,305.8826
2007-09-23 00:00:00+00:00,307.41022
2007-09-24 00:00:00+00:00,304.96762
2007-09-25 00:00:00+00:00,299.61902
2007-09-26 00:00:00+00:00,298.72623
2007-09-27 00:00:00+00:00,300.08987
