time,pr_day_MIROC5_historical
1964-03-26 00:00:00+00:00,2.5069552e-05
1964-03-27 00:00:00+00:00,7.9867044e-05
1964-03-28 00:00:00+00:00,1.6408549e-05
1964-03-29 00:00:00+00:00,0.0
1964-03-30 00:00:00+00:00,0.00012907182
1964-03-31 00:00:00+00:00,4.8728543e-05
1964-04-01 00:00:00+00:00,0.0
1964-04-02 00:00:00+00:00,0.0
1964-04-03 00:00:00+00:00,0.0
1964-04-04 00:00:00+00:00,0.0
1964-04-05 00:00:00+00:00,0.0
1964-04-06 00:00:00+00:00,0.0
1964-04-07 00:00:00+00:00,0.0
1964-04-08 00:00:00+00:00,0.0
1964-04-09 00:00:00+00:00,0.0
1964-04-10 00:00:00+00:00,0.0
1964-04-11 00:00:00+00:00,0.0
1964-04-12 00:00:00+00:00,0.0
1964-04-13 00:00:00+00:00,1.762001e-05
1964-04-14 00:00:00+00:00,0.0
1964-04-15 00:00:00+00:00,0.0
1964-04-16 00:00:00+00:00,1.9849367e-06
1964-04-17 00:00:00+00:00,0.0
1964-04-18 00:00:00+00:00,0.0
1964-04-19 00:00:00+00:00,2.6221755e-05
1964-04-20 00:00:00+00:00,0.000112056936
1964-04-21 00:00:00+00:00,3.1322747e-05
1964-04-22 00:00:00+00:00,3.4685436e-05
1964-04-23 00:00:00+00:00,4.1337007e-05
1964-04-24 00:00:00+00:00,2.520138e-06
1964-04-25 00:00:00+00:00,0.0
1964-04-26 00:00:00+00:00,0.0
1964-04-27 00:00:00+00:00,0.0
1964-04-28 00:00:00+00:00,0.0
1964-04-29 00:00:00+00:00,0.0
1964-04-30 00:00:00+00:00,0.0
1964-05-01 00:00:00+00:00,1.0345493e-06
1964-05-02 00:00:00+00:00,1.2502264e-06
1964-05-03 00:00:00+00:00,0.0
1964-05-04 00:00:00+00:00,0.0
1964-05-05 00:00:00+00:00,0.0
1964-05-06 00:00:00+00:00,0.0
1964-05-07 00:00:00+00:00,0.0
1964-05-08 00:00:00+00:00,0.0
1964-05-09 00:00:00+00:00,0.0
1964-05-10 00:00:00+00:00,0.0
1964-05-11 00:00:00+00:00,0.0
1964-05-12 00:00:00+00:00,0.0
1964-05-13 00:00:00+00:00,2.1485705e-06
1964-05-14 00:00:00+00:00,0.0
1964-05-15 00:00:00+00:00,9.0812443e-07
1964-05-16 00:00:00+00:00,0.0
1964-05-17 00:00:00+00:00,0.0
1964-05-18 00:00:00+00:00,0.0
1964-05-19 00:00:00+00:00,0.0
1964-05-20 00:00:00+00:00,0.0
1964-05-21 00:00:00+00:00,0.0
1964-05-22 00:00:00+00:00,0.0
1964-05-23 00:00:00+00:00,0.0
1964-05-24 00:00:00+00:00,0.0
1964-05-25 00:00:00+00:00,0.0
1964-05-26 00:00:00+00:00,0.0
1964-05-27 00:00:00+00:00,0.0
1964-05-28 00:00:00+00:00,0.0
1964-05-29 00:00:00+00:00,0.0
1964-05-30 00:00:00+00:00,0.0
1964-05-31 00:00:00+00:00,0.0
1964-06-01 00:00:00+00:00,0.0
1964-06-02 00:00:00+00:00,0.0
1964-06-03 00:00:00+00:00,0.0
1964-06-04 00:00:00+00:00,0.0
1964-06-05 00:00:00+00:00,0.0
1964-06-06 00:00:00+00:00,0.0
1964-06-07 00:00:00+00:00,0.0
1964-06-08 00:00:00+00:00,0.0
1964-06-09 00:00:00+00:00,0.0
1964-06-10 00:00:00+00:00,0.0
1964-06-11 00:00:00+00:00,0.0
1964-06-12 00:00:00+00:00,0.0
1964-06-13 00:00:00+00:00,0.0
1964-06-14 00:00:00+00:00,0.0
1964-06-15 00:00:00+00:00,0.0
1964-06-16 00:00:00+00:00,0.0
1964-06-17 00:00:00+00:00,0.0
1964-06-18 00:00:00+00:00,0.0
1964-06-19 00:00:00+00:00,0.0
1964-06-20 00:00:00+00:00,0.0
1964-06-21 00:00:00+00:00,0.0
1964-06-22 00:00:00+00:00,0.0
1964-06-23 00:00:00+00:00,0.0
1964-06-24 00:00:00+00:00,0.0
1964-06-25 00:00:00+00:00,0.0
1964-06-26 00:00:00+00:00,0.0
1964-06-27 00:00:00+00:00,0.0
1964-06-28 00:00:00+00:00,0.0
1964-06-29 00:00:00+00:00,0.0
1964-06-30 00:00:00+00:00,0.0
1964-07-01 00:00:00+00:00,0.0
1964-07-02 00:00:00+00:00,0.0
1964-07-03 00:00:00+00:00,0.0
1964-07-04 00:00:00+00:00,0.0
1964-07-05 00:00:00+00:00,0.0
1964-07-06 00:00:00+00:00,0.0
1964-07-07 00:00:00+00:00,0.0
1964-07-08 00:00:00+00:00,0.0
1964-07-09 00:00:00+00:00,0.0
1964-07-10 00:00:00+00:00,0.0
1964-07-11 00:00:00+00:00,0.0
1964-07-12 00:00:00+00:00,0.0
1964-07-13 00:00:00+00:00,0.0
1964-07-14 00:00:00+00:00,0.0
1964-07-15 00:00:00+00:00,0.0
1964-07-16 00:00:00+00:00,0.0
1964-07-17 00:00:00+00:00,0.0
1964-07-18 00:00:00+00:00,0.0
1964-07-19 00:00:00+00:00,0.0
1964-07-20 00:00:00+00:00,0.0
1964-07-21 00:00:00+00:00,0.0
1964-07-22 00:00:00+00:00,0.0
1964-07-23 00:00:00+00:00,0.0
1964-07-24 00:00:00+00:00,0.0
1964-07-25 00:00:00+00:00,0.0
1964-07-26 00:00:00+00:00,0.0
1964-07-27 00:00:00+00:00,0.0
1964-07-28 00:00:00+00:00,0.0
1964-07-29 00:00:00+00:00,0.0
1964-07-30 00:00:00+00:00,0.0
1964-07-31 00:00:00+00:00,0.0
1964-08-01 00:00:00+00:00,0.0
1964-08-02 00:00:00+00:00,0.0
1964-08-03 00:00:00+00:00,0.0
1964-08-04 00:00:00+00:00,0.0
1964-08-05 00:00:00+00:00,0.0
1964-08-06 00:00:00+00:00,0.0
1964-08-07 00:00:00+00:00,0.0
1964-08-08 00:00:00+00:00,0.0
1964-08-09 00:00:00+00:00,0.0
1964-08-10 00:00:00+00:00,0.0
1964-08-11 00:00:00+00:00,0.0
1964-08-12 00:00:00+00:00,0.0
1964-08-13 00:00:00+00:00,0.0
1964-08-14 00:00:00+00:00,0.0
1964-08-15 00:00:00+00:00,6.6137873e-06
1964-08-16 00:00:00+00:00,0.0
1964-08-17 00:00:00+00:00,0.0
1964-08-18 00:00:00+00:00,4.867356e-07
1964-08-19 00:00:00+00:00,1.324777e-07
1964-08-20 00:00:00+00:00,0.0
1964-08-21 00:00:00+00:00,0.0
1964-08-22 00:00:00+00:00,0.0
1964-08-23 00:00:00+00:00,0.0
1964-08-24 00:00:00+00:00,0.0
1964-08-25 00:00:00+00:00,0.0
1964-08-26 00:00:00+00:00,0.0
1964-08-27 00:00:00+00:00,0.0
1964-08-28 00:00:00+00:00,9.628117e-07
1964-08-29 00:00:00+00:00,0.0
1964-08-30 00:00:00+00:00,0.0
1964-08-31 00:00:00+00:00,0.0
1964-09-01 00:00:00+00:00,0.0
1964-09-02 00:00:00+00:00,0.0
1964-09-03 00:00:00+00:00,0.0
1964-09-04 00:00:00+00:00,0.0
1964-09-05 00:00:00+00:00,0.0
1964-09-06 00:00:00+00:00,0.0
1964-09-07 00:00:00+00:00,0.0
1964-09-08 00:00:00+00:00,0.0
1964-09-09 00:00:00+00:00,0.0
1964-09-10 00:00:00+00:00,0.0
1964-09-11 00:00:00+00:00,0.0
1964-09-12 00:00:00+00:00,0.0
1964-09-13 00:00:00+00:00,0.0
1964-09-14 00:00:00+00:00,0.0
1964-09-15 00:00:00+00:00,2.3525086e-05
1964-09-16 00:00:00+00:00,1.2055893e-05
1964-09-17 00:00:00+00:00,0.0
1964-09-18 00:00:00+00:00,0.0
1964-09-19 00:00:00+00:00,0.0
1964-09-20 00:00:00+00:00,0.0
1964-09-21 00:00:00+00:00,0.0
1964-09-22 00:00:00+00:00,0.0
1964-09-23 00:00:00+00:00,0.0
1964-09-24 00:00:00+00:00,0.0
1964-09-25 00:00:00+00:00,0.0
1964-09-26 00:00:00+00:00,0.0
1964-09-27 00:00:00+00:00,0.0
1964-09-28 00:00:00+00:00,4.3936066e-06
1964-09-29 00:00:00+00:00,0.00012168194
1964-09-30 00:00:00+00:00,3.805946e-05
1964-10-01 00:00:00+00:00,7.394368e-07
1964-10-02 00:00:00+00:00,0.0
1964-10-03 00:00:00+00:00,2.5152141e-05
1964-10-04 00:00:00+00:00,1.051028e-05
1964-10-05 00:00:00+00:00,0.0
1964-10-06 00:00:00+00:00,0.0
1964-10-07 00:00:00+00:00,0.0
1964-10-08 00:00:00+00:00,0.0
1964-10-09 00:00:00+00:00,0.0
1964-10-10 00:00:00+00:00,3.1891952e-06
1964-10-11 00:00:00+00:00,0.0
1964-10-12 00:00:00+00:00,0.0
1964-10-13 00:00:00+00:00,0.0
1964-10-14 00:00:00+00:00,0.0
1964-10-15 00:00:00+00:00,0.0
1964-10-16 00:00:00+00:00,1.6333182e-06
1964-10-17 00:00:00+00:00,1.1436645e-05
1964-10-18 00:00:00+00:00,3.4101868e-06
1964-10-19 00:00:00+00:00,0.0
1964-10-20 00:00:00+00:00,0.0
1964-10-21 00:00:00+00:00,0.0
1964-10-22 00:00:00+00:00,0.0
1964-10-23 00:00:00+00:00,0.0
1964-10-24 00:00:00+00:00,7.879676e-06
1964-10-25 00:00:00+00:00,0.0
1964-10-26 00:00:00+00:00,0.0
1964-10-27 00:00:00+00:00,0.0
1964-10-28 00:00:00+00:00,1.0613369e-06
1964-10-29 00:00:00+00:00,0.0
1964-10-30 00:00:00+00:00,0.0
1964-10-31 00:00:00+00:00,0.0
1964-11-01 00:00:00+00:00,0.0
1964-11-02 00:00:00+00:00,0.0
1964-11-03 00:00:00+00:00,0.0
1964-11-04 00:00:00+00:00,0.0
1964-11-05 00:00:00+00:00,9.6215135e-06
1964-11-06 00:00:00+00:00,8.429768e-06
1964-11-07 00:00:00+00:00,0.0
1964-11-08 00:00:00+00:00,0.0
1964-11-09 00:00:00+00:00,0.0
1964-11-10 00:00:00+00:00,0.0
1964-11-11 00:00:00+00:00,0.0
1964-11-12 00:00:00+00:00,0.0
1964-11-13 00:00:00+00:00,6.1047654e-06
1964-11-14 00:00:00+00:00,6.3933903e-06
1964-11-15 00:00:00+00:00,5.8078564e-07
1964-11-16 00:00:00+00:00,0.0
1964-11-17 00:00:00+00:00,1.4510745e-06
1964-11-18 00:00:00+00:00,4.1671054e-05
1964-11-19 00:00:00+00:00,0.0
1964-11-20 00:00:00+00:00,0.0
1964-11-21 00:00:00+00:00,0.0
1964-11-22 00:00:00+00:00,0.0
1964-11-23 00:00:00+00:00,0.0
1964-11-24 00:00:00+00:00,0.0
1964-11-25 00:00:00+00:00,0.0
1964-11-26 00:00:00+00:00,0.0
1964-11-27 00:00:00+00:00,0.0
1964-11-28 00:00:00+00:00,9.2554685e-05
1964-11-29 00:00:00+00:00,0.0002481793
1964-11-30 00:00:00+00:00,5.431136e-06
1964-12-01 00:00:00+00:00,7.642952e-06
1964-12-02 00:00:00+00:00,7.551589e-05
1964-12-03 00:00:00+00:00,2.8951956e-05
1964-12-04 00:00:00+00:00,1.1184107e-05
1964-12-05 00:00:00+00:00,0.0
1964-12-06 00:00:00+00:00,0.0
1964-12-07 00:00:00+00:00,0.0
1964-12-08 00:00:00+00:00,0.0
1964-12-09 00:00:00+00:00,0.0
1964-12-10 00:00:00+00:00,7.6884084e-05
1964-12-11 00:00:00+00:00,0.00013904029
1964-12-12 00:00:00+00:00,0.0
1964-12-13 00:00:00+00:00,0.0
1964-12-14 00:00:00+00:00,0.0
1964-12-15 00:00:00+00:00,0.0
1964-12-16 00:00:00+00:00,0.0
1964-12-17 00:00:00+00:00,0.0
1964-12-18 00:00:00+00:00,0.0
1964-12-19 00:00:00+00:00,0.0
1964-12-20 00:00:00+00:00,3.2402286e-06
1964-12-21 00:00:00+00:00,0.0
1964-12-22 00:00:00+00:00,9.788683e-05
1964-12-23 00:00:00+00:00,0.00010295056
1964-12-24 00:00:00+00:00,0.000120189135
1964-12-25 00:00:00+00:00,0.00010160334
1964-12-26 00:00:00+00:00,1.5242767e-06
1964-12-27 00:00:00+00:00,1.2066572e-05
1964-12-28 00:00:00+00:00,0.00024090741
1964-12-29 00:00:00+00:00,0.00049407664
1964-12-30 00:00:00+00:00,0.00042424875
1964-12-31 00:00:00+00:00,0.00046641246
1965-01-01 00:00:00+00:00,0.00024233026
1965-01-02 00:00:00+00:00,0.0003054356
1965-01-03 00:00:00+00:00,8.990898e-05
1965-01-04 00:00:00+00:00,0.00023066049
1965-01-05 00:00:00+00:00,0.0003275378
1965-01-06 00:00:00+00:00,0.00036916017
1965-01-07 00:00:00+00:00,9.812012e-07
1965-01-08 00:00:00+00:00,5.0866605e-05
1965-01-09 00:00:00+00:00,3.3145585e-05
1965-01-10 00:00:00+00:00,1.8103829e-05
1965-01-11 00:00:00+00:00,0.0003161346
1965-01-12 00:00:00+00:00,0.00025124982
1965-01-13 00:00:00+00:00,5.9952963e-05
1965-01-14 00:00:00+00:00,0.00027935312
1965-01-15 00:00:00+00:00,0.00035637917
1965-01-16 00:00:00+00:00,0.00018955761
1965-01-17 00:00:00+00:00,7.2458664e-05
1965-01-18 00:00:00+00:00,6.317743e-05
1965-01-19 00:00:00+00:00,1.0647444e-06
1965-01-20 00:00:00+00:00,0.0
1965-01-21 00:00:00+00:00,0.000420252
1965-01-22 00:00:00+00:00,0.00031049052
1965-01-23 00:00:00+00:00,0.00042113103
1965-01-24 00:00:00+00:00,0.0001666843
1965-01-25 00:00:00+00:00,0.00020845616
1965-01-26 00:00:00+00:00,0.00012817013
1965-01-27 00:00:00+00:00,3.0065394e-05
1965-01-28 00:00:00+00:00,0.0002676062
1965-01-29 00:00:00+00:00,0.00040382028
1965-01-30 00:00:00+00:00,0.00015694424
1965-01-31 00:00:00+00:00,0.00025752184
1965-02-01 00:00:00+00:00,0.00042588927
1965-02-02 00:00:00+00:00,0.00036614062
1965-02-03 00:00:00+00:00,0.00024972644
1965-02-04 00:00:00+00:00,9.3073366e-05
1965-02-05 00:00:00+00:00,6.626079e-05
1965-02-06 00:00:00+00:00,3.2002885e-05
1965-02-07 00:00:00+00:00,3.129591e-05
1965-02-08 00:00:00+00:00,1.4582229e-05
1965-02-09 00:00:00+00:00,6.161261e-06
1965-02-10 00:00:00+00:00,0.0
1965-02-11 00:00:00+00:00,0.0
1965-02-12 00:00:00+00:00,6.6485125e-05
1965-02-13 00:00:00+00:00,0.00020949908
1965-02-14 00:00:00+00:00,0.00023361958
1965-02-15 00:00:00+00:00,0.0
1965-02-16 00:00:00+00:00,0.00015331044
1965-02-17 00:00:00+00:00,0.000335541
1965-02-18 00:00:00+00:00,0.00040763634
1965-02-19 00:00:00+00:00,0.000225786
1965-02-20 00:00:00+00:00,0.00013740288
1965-02-21 00:00:00+00:00,0.00027405698
1965-02-22 00:00:00+00:00,0.00079780363
1965-02-23 00:00:00+00:00,0.00020520319
1965-02-24 00:00:00+00:00,1.419173e-05
1965-02-25 00:00:00+00:00,0.0
1965-02-26 00:00:00+00:00,1.4332369e-06
1965-02-27 00:00:00+00:00,0.000106444786
1965-02-28 00:00:00+00:00,0.00018551215
1965-03-01 00:00:00+00:00,7.966561e-05
1965-03-02 00:00:00+00:00,4.7879503e-06
1965-03-03 00:00:00+00:00,0.0
1965-03-04 00:00:00+00:00,0.0
1965-03-05 00:00:00+00:00,0.0
1965-03-06 00:00:00+00:00,8.2947125e-05
1965-03-07 00:00:00+00:00,0.00017355112
1965-03-08 00:00:00+00:00,9.787598e-05
1965-03-09 00:00:00+00:00,0.00014245213
1965-03-10 00:00:00+00:00,9.493761e-05
1965-03-11 00:00:00+00:00,8.552113e-06
1965-03-12 00:00:00+00:00,0.0
1965-03-13 00:00:00+00:00,7.369852e-05
1965-03-14 00:00:00+00:00,0.00021201464
1965-03-15 00:00:00+00:00,6.445687e-05
1965-03-16 00:00:00+00:00,0.0
1965-03-17 00:00:00+00:00,0.0
1965-03-18 00:00:00+00:00,1.707843e-05
1965-03-19 00:00:00+00:00,1.1350295e-05
1965-03-20 00:00:00+00:00,8.002018e-06
1965-03-21 00:00:00+00:00,0.0
1965-03-22 00:00:00+00:00,0.0
1965-03-23 00:00:00+00:00,0.0
1965-03-24 00:00:00+00:00,0.0
1965-03-25 00:00:00+00:00,0.0
1965-03-26 00:00:00+00:00,0.0
1965-03-27 00:00:00+00:00,0.0
1965-03-28 00:00:00+00:00,7.78023e-07
1965-03-29 00:00:00+00:00,4.4070293e-06
1965-03-30 00:00:00+00:00,0.0
1965-03-31 00:00:00+00:00,0.0
1965-04-01 00:00:00+00:00,0.0
1965-04-02 00:00:00+00:00,0.0
1965-04-03 00:00:00+00:00,0.0
1965-04-04 00:00:00+00:00,0.0
1965-04-05 00:00:00+00:00,0.0
1965-04-06 00:00:00+00:00,2.4162762e-05
1965-04-07 00:00:00+00:00,2.8430186e-05
1965-04-08 00:00:00+00:00,5.024166e-07
1965-04-09 00:00:00+00:00,0.0
1965-04-10 00:00:00+00:00,0.0
1965-04-11 00:00:00+00:00,0.0
1965-04-12 00:00:00+00:00,0.0
1965-04-13 00:00:00+00:00,0.0
1965-04-14 00:00:00+00:00,0.0
1965-04-15 00:00:00+00:00,9.1002954e-07
1965-04-16 00:00:00+00:00,2.8948684e-06
1965-04-17 00:00:00+00:00,0.0
1965-04-18 00:00:00+00:00,0.0
1965-04-19 00:00:00+00:00,0.0
1965-04-20 00:00:00+00:00,0.0
1965-04-21 00:00:00+00:00,0.0
1965-04-22 00:00:00+00:00,1.2366474e-05
1965-04-23 00:00:00+00:00,4.3150125e-05
1965-04-24 00:00:00+00:00,1.2672118e-06
1965-04-25 00:00:00+00:00,0.0
1965-04-26 00:00:00+00:00,0.0
1965-04-27 00:00:00+00:00,0.0
1965-04-28 00:00:00+00:00,0.0
1965-04-29 00:00:00+00:00,4.301009e-06
1965-04-30 00:00:00+00:00,0.0
1965-05-01 00:00:00+00:00,0.0
1965-05-02 00:00:00+00:00,7.0259325e-06
1965-05-03 00:00:00+00:00,2.2878852e-05
1965-05-04 00:00:00+00:00,0.0
1965-05-05 00:00:00+00:00,0.0
1965-05-06 00:00:00+00:00,0.0
1965-05-07 00:00:00+00:00,0.0
1965-05-08 00:00:00+00:00,0.0
1965-05-09 00:00:00+00:00,0.0
1965-05-10 00:00:00+00:00,0.0
1965-05-11 00:00:00+00:00,0.0
1965-05-12 00:00:00+00:00,0.0
1965-05-13 00:00:00+00:00,1.0425094e-05
1965-05-14 00:00:00+00:00,4.1634863e-05
1965-05-15 00:00:00+00:00,7.6167844e-06
1965-05-16 00:00:00+00:00,7.2980333e-06
1965-05-17 00:00:00+00:00,7.020449e-05
1965-05-18 00:00:00+00:00,5.53424e-05
1965-05-19 00:00:00+00:00,2.0172916e-07
1965-05-20 00:00:00+00:00,0.0
1965-05-21 00:00:00+00:00,6.619412e-05
1965-05-22 00:00:00+00:00,0.00012926768
1965-05-23 00:00:00+00:00,0.0
1965-05-24 00:00:00+00:00,0.0
1965-05-25 00:00:00+00:00,5.8254784e-05
1965-05-26 00:00:00+00:00,2.2608958e-05
1965-05-27 00:00:00+00:00,5.931264e-05
1965-05-28 00:00:00+00:00,0.0
1965-05-29 00:00:00+00:00,0.0
1965-05-30 00:00:00+00:00,0.0
1965-05-31 00:00:00+00:00,0.0
1965-06-01 00:00:00+00:00,1.8188977e-05
1965-06-02 00:00:00+00:00,1.6507145e-06
1965-06-03 00:00:00+00:00,0.0
1965-06-04 00:00:00+00:00,0.0
1965-06-05 00:00:00+00:00,0.0
1965-06-06 00:00:00+00:00,0.0
1965-06-07 00:00:00+00:00,0.0
1965-06-08 00:00:00+00:00,0.0
1965-06-09 00:00:00+00:00,0.0
1965-06-10 00:00:00+00:00,0.0
1965-06-11 00:00:00+00:00,0.0
1965-06-12 00:00:00+00:00,0.0
1965-06-13 00:00:00+00:00,0.0
1965-06-14 00:00:00+00:00,0.0
1965-06-15 00:00:00+00:00,0.0
1965-06-16 00:00:00+00:00,0.0
1965-06-17 00:00:00+00:00,0.0001666834
1965-06-18 00:00:00+00:00,0.00029375133
1965-06-19 00:00:00+00:00,0.0
1965-06-20 00:00:00+00:00,0.0
1965-06-21 00:00:00+00:00,0.0
1965-06-22 00:00:00+00:00,7.653852e-07
1965-06-23 00:00:00+00:00,0.0
1965-06-24 00:00:00+00:00,0.0
1965-06-25 00:00:00+00:00,2.9604285e-08
1965-06-26 00:00:00+00:00,2.2138757e-07
1965-06-27 00:00:00+00:00,0.0
1965-06-28 00:00:00+00:00,0.0
1965-06-29 00:00:00+00:00,0.0
1965-06-30 00:00:00+00:00,4.0450573e-06
1965-07-01 00:00:00+00:00,0.0
1965-07-02 00:00:00+00:00,0.0
1965-07-03 00:00:00+00:00,0.0
1965-07-04 00:00:00+00:00,0.0
1965-07-05 00:00:00+00:00,0.0
1965-07-06 00:00:00+00:00,1.2299832e-07
1965-07-07 00:00:00+00:00,0.0
1965-07-08 00:00:00+00:00,0.0
1965-07-09 00:00:00+00:00,8.09191e-05
1965-07-10 00:00:00+00:00,0.00011086651
1965-07-11 00:00:00+00:00,0.0
1965-07-12 00:00:00+00:00,0.0
1965-07-13 00:00:00+00:00,0.0
1965-07-14 00:00:00+00:00,0.0
1965-07-15 00:00:00+00:00,0.0
1965-07-16 00:00:00+00:00,0.0
1965-07-17 00:00:00+00:00,0.0
1965-07-18 00:00:00+00:00,0.0
1965-07-19 00:00:00+00:00,0.0
1965-07-20 00:00:00+00:00,0.0
1965-07-21 00:00:00+00:00,0.0
1965-07-22 00:00:00+00:00,0.0
1965-07-23 00:00:00+00:00,0.0
1965-07-24 00:00:00+00:00,0.0
1965-07-25 00:00:00+00:00,0.0
1965-07-26 00:00:00+00:00,0.0
1965-07-27 00:00:00+00:00,0.0
1965-07-28 00:00:00+00:00,0.0
1965-07-29 00:00:00+00:00,0.0
1965-07-30 00:00:00+00:00,0.0
1965-07-31 00:00:00+00:00,0.0
1965-08-01 00:00:00+00:00,0.0
1965-08-02 00:00:00+00:00,2.7931388e-05
1965-08-03 00:00:00+00:00,0.00012085813
1965-08-04 00:00:00+00:00,0.0
1965-08-05 00:00:00+00:00,0.0
1965-08-06 00:00:00+00:00,0.0
1965-08-07 00:00:00+00:00,0.0
1965-08-08 00:00:00+00:00,0.0
1965-08-09 00:00:00+00:00,0.0
1965-08-10 00:00:00+00:00,0.0
1965-08-11 00:00:00+00:00,0.0
1965-08-12 00:00:00+00:00,0.0
1965-08-13 00:00:00+00:00,0.0
1965-08-14 00:00:00+00:00,0.0
1965-08-15 00:00:00+00:00,0.0
1965-08-16 00:00:00+00:00,0.0
1965-08-17 00:00:00+00:00,0.0
1965-08-18 00:00:00+00:00,0.0
1965-08-19 00:00:00+00:00,5.240128e-06
1965-08-20 00:00:00+00:00,3.0822386e-05
1965-08-21 00:00:00+00:00,3.0670224e-05
1965-08-22 00:00:00+00:00,4.507416e-06
1965-08-23 00:00:00+00:00,4.4547673e-06
1965-08-24 00:00:00+00:00,4.5081965e-06
1965-08-25 00:00:00+00:00,0.0
1965-08-26 00:00:00+00:00,0.0
1965-08-27 00:00:00+00:00,0.0
1965-08-28 00:00:00+00:00,4.129718e-06
1965-08-29 00:00:00+00:00,4.080179e-05
1965-08-30 00:00:00+00:00,0.0
1965-08-31 00:00:00+00:00,0.0
1965-09-01 00:00:00+00:00,0.0
1965-09-02 00:00:00+00:00,0.0
1965-09-03 00:00:00+00:00,0.0
1965-09-04 00:00:00+00:00,0.0
1965-09-05 00:00:00+00:00,0.0
1965-09-06 00:00:00+00:00,0.0
1965-09-07 00:00:00+00:00,0.0
1965-09-08 00:00:00+00:00,1.4755034e-05
1965-09-09 00:00:00+00:00,6.643787e-06
1965-09-10 00:00:00+00:00,2.158811e-06
1965-09-11 00:00:00+00:00,1.304606e-06
1965-09-12 00:00:00+00:00,1.9761255e-06
1965-09-13 00:00:00+00:00,5.9214126e-06
1965-09-14 00:00:00+00:00,0.0
1965-09-15 00:00:00+00:00,1.1251941e-05
1965-09-16 00:00:00+00:00,8.379051e-06
1965-09-17 00:00:00+00:00,0.0
1965-09-18 00:00:00+00:00,0.0
1965-09-19 00:00:00+00:00,0.0
1965-09-20 00:00:00+00:00,0.0
1965-09-21 00:00:00+00:00,0.0
1965-09-22 00:00:00+00:00,0.0
1965-09-23 00:00:00+00:00,0.0
1965-09-24 00:00:00+00:00,0.0
1965-09-25 00:00:00+00:00,0.0
1965-09-26 00:00:00+00:00,0.0
1965-09-27 00:00:00+00:00,0.0
1965-09-28 00:00:00+00:00,0.0
1965-09-29 00:00:00+00:00,0.0
1965-09-30 00:00:00+00:00,0.0
1965-10-01 00:00:00+00:00,0.0
1965-10-02 00:00:00+00:00,0.0
1965-10-03 00:00:00+00:00,0.0
1965-10-04 00:00:00+00:00,0.0
1965-10-05 00:00:00+00:00,0.0
1965-10-06 00:00:00+00:00,0.0
1965-10-07 00:00:00+00:00,0.0
1965-10-08 00:00:00+00:00,0.0
1965-10-09 00:00:00+00:00,0.0
1965-10-10 00:00:00+00:00,1.2699325e-05
1965-10-11 00:00:00+00:00,0.0
1965-10-12 00:00:00+00:00,0.0
1965-10-13 00:00:00+00:00,6.314847e-05
1965-10-14 00:00:00+00:00,0.000103695995
1965-10-15 00:00:00+00:00,4.3139873e-05
1965-10-16 00:00:00+00:00,1.668939e-05
1965-10-17 00:00:00+00:00,0.0
1965-10-18 00:00:00+00:00,0.0
1965-10-19 00:00:00+00:00,0.0
1965-10-20 00:00:00+00:00,0.0
1965-10-21 00:00:00+00:00,0.0
1965-10-22 00:00:00+00:00,0.0
1965-10-23 00:00:00+00:00,0.0
1965-10-24 00:00:00+00:00,2.3048592e-06
1965-10-25 00:00:00+00:00,0.0
1965-10-26 00:00:00+00:00,6.465851e-05
1965-10-27 00:00:00+00:00,0.00011660191
1965-10-28 00:00:00+00:00,0.00015266349
1965-10-29 00:00:00+00:00,0.00016180622
1965-10-30 00:00:00+00:00,2.6878677e-06
1965-10-31 00:00:00+00:00,0.0
1965-11-01 00:00:00+00:00,0.0
1965-11-02 00:00:00+00:00,0.0
1965-11-03 00:00:00+00:00,0.0
1965-11-04 00:00:00+00:00,0.0
1965-11-05 00:00:00+00:00,0.0
1965-11-06 00:00:00+00:00,0.0
1965-11-07 00:00:00+00:00,3.0545864e-06
1965-11-08 00:00:00+00:00,0.0
1965-11-09 00:00:00+00:00,0.0
1965-11-10 00:00:00+00:00,0.0
1965-11-11 00:00:00+00:00,0.0
1965-11-12 00:00:00+00:00,1.12506805e-05
1965-11-13 00:00:00+00:00,0.0
1965-11-14 00:00:00+00:00,0.0
1965-11-15 00:00:00+00:00,0.0
1965-11-16 00:00:00+00:00,0.0
1965-11-17 00:00:00+00:00,0.000120812845
1965-11-18 00:00:00+00:00,3.0487092e-05
1965-11-19 00:00:00+00:00,1.5187296e-06
1965-11-20 00:00:00+00:00,0.0
1965-11-21 00:00:00+00:00,0.0
1965-11-22 00:00:00+00:00,0.0
1965-11-23 00:00:00+00:00,0.0
1965-11-24 00:00:00+00:00,0.00031709686
1965-11-25 00:00:00+00:00,0.00049067533
1965-11-26 00:00:00+00:00,0.0001483464
1965-11-27 00:00:00+00:00,0.0
1965-11-28 00:00:00+00:00,0.00020803286
1965-11-29 00:00:00+00:00,0.000105965366
1965-11-30 00:00:00+00:00,0.0
1965-12-01 00:00:00+00:00,4.514215e-06
1965-12-02 00:00:00+00:00,5.098908e-06
1965-12-03 00:00:00+00:00,0.0
1965-12-04 00:00:00+00:00,9.553208e-06
1965-12-05 00:00:00+00:00,9.697431e-06
1965-12-06 00:00:00+00:00,1.7197728e-05
1965-12-07 00:00:00+00:00,0.0
1965-12-08 00:00:00+00:00,4.5110162e-05
1965-12-09 00:00:00+00:00,7.1762306e-06
