time,tasmax_day_HadGEM2-ES_rcp45
2006-03-22 00:00:00+00:00,290.20786
2006-03-23 00:00:00+00:00,290.48355
2006-03-24 00:00:00+00:00,291.06363
2006-03-25 00:00:00+00:00,291.6333
2006-03-26 00:00:00+00:00,295.18192
2006-03-27 00:00:00+00:00,293.5393
2006-03-28 00:00:00+00:00,288.594
2006-03-29 00:00:00+00:00,287.34595
2006-03-30 00:00:00+00:00,289.73068
2006-03-31 00:00:00+00:00,289.65118
2006-04-01 00:00:00+00:00,287.20447
2006-04-02 00:00:00+00:00,288.70065
2006-04-03 00:00:00+00:00,292.2289
2006-04-04 00:00:00+00:00,292.70288
2006-04-05 00:00:00+00:00,288.81686
2006-04-06 00:00:00+00:00,290.43204
2006-04-07 00:00:00+00:00,290.1246
2006-04-08 00:00:00+00:00,292.707
2006-04-09 00:00:00+00:00,294.0504
2006-04-10 00:00:00+00:00,295.93988
2006-04-11 00:00:00+00:00,291.2444
2006-04-12 00:00:00+00:00,292.52682
2006-04-13 00:00:00+00:00,294.9449
2006-04-14 00:00:00+00:00,295.1266
2006-04-15 00:00:00+00:00,292.32492
2006-04-16 00:00:00+00:00,291.16266
2006-04-17 00:00:00+00:00,295.34076
2006-04-18 00:00:00+00:00,301.9451
2006-04-19 00:00:00+00:00,298.0114
2006-04-20 00:00:00+00:00,289.39307
2006-04-21 00:00:00+00:00,288.9499
2006-04-22 00:00:00+00:00,287.45526
2006-04-23 00:00:00+00:00,289.73477
2006-04-24 00:00:00+00:00,288.7076
2006-04-25 00:00:00+00:00,291.6394
2006-04-26 00:00:00+00:00,298.6768
2006-04-27 00:00:00+00:00,302.9145
2006-04-28 00:00:00+00:00,305.27524
2006-04-29 00:00:00+00:00,305.94
2006-04-30 00:00:00+00:00,305.4175
2006-05-01 00:00:00+00:00,299.5411
2006-05-02 00:00:00+00:00,297.94913
2006-05-03 00:00:00+00:00,299.16803
2006-05-04 00:00:00+00:00,297.49612
2006-05-05 00:00:00+00:00,297.55103
2006-05-06 00:00:00+00:00,296.48993
2006-05-07 00:00:00+00:00,295.21744
2006-05-08 00:00:00+00:00,294.05322
2006-05-09 00:00:00+00:00,292.466
2006-05-10 00:00:00+00:00,292.80545
2006-05-11 00:00:00+00:00,295.52652
2006-05-12 00:00:00+00:00,296.54813
2006-05-13 00:00:00+00:00,293.84854
2006-05-14 00:00:00+00:00,296.1519
2006-05-15 00:00:00+00:00,296.2145
2006-05-16 00:00:00+00:00,296.61478
2006-05-17 00:00:00+00:00,295.93246
2006-05-18 00:00:00+00:00,296.7514
2006-05-19 00:00:00+00:00,292.26038
2006-05-20 00:00:00+00:00,290.66675
2006-05-21 00:00:00+00:00,292.52902
2006-05-22 00:00:00+00:00,295.11008
2006-05-23 00:00:00+00:00,298.27542
2006-05-24 00:00:00+00:00,301.65234
2006-05-25 00:00:00+00:00,302.97626
2006-05-26 00:00:00+00:00,301.5167
2006-05-27 00:00:00+00:00,305.38068
2006-05-28 00:00:00+00:00,298.56354
2006-05-29 00:00:00+00:00,293.8689
2006-05-30 00:00:00+00:00,293.88342
2006-05-31 00:00:00+00:00,295.7244
2006-06-01 00:00:00+00:00,299.50217
2006-06-02 00:00:00+00:00,298.89783
2006-06-03 00:00:00+00:00,297.8529
2006-06-04 00:00:00+00:00,299.79904
2006-06-05 00:00:00+00:00,299.39996
2006-06-06 00:00:00+00:00,299.9735
2006-06-07 00:00:00+00:00,299.56247
2006-06-08 00:00:00+00:00,306.27667
2006-06-09 00:00:00+00:00,313.0919
2006-06-10 00:00:00+00:00,312.30362
2006-06-11 00:00:00+00:00,307.79108
2006-06-12 00:00:00+00:00,308.7091
2006-06-13 00:00:00+00:00,314.28516
2006-06-14 00:00:00+00:00,307.70883
2006-06-15 00:00:00+00:00,306.54526
2006-06-16 00:00:00+00:00,303.48282
2006-06-17 00:00:00+00:00,302.72116
2006-06-18 00:00:00+00:00,299.9423
2006-06-19 00:00:00+00:00,301.90506
2006-06-20 00:00:00+00:00,305.0109
2006-06-21 00:00:00+00:00,306.97028
2006-06-22 00:00:00+00:00,307.92395
2006-06-23 00:00:00+00:00,304.30072
2006-06-24 00:00:00+00:00,300.39923
2006-06-25 00:00:00+00:00,299.48926
2006-06-26 00:00:00+00:00,299.2347
2006-06-27 00:00:00+00:00,301.1353
2006-06-28 00:00:00+00:00,304.64975
2006-06-29 00:00:00+00:00,311.2332
2006-06-30 00:00:00+00:00,309.60364
2006-07-01 00:00:00+00:00,307.92752
2006-07-02 00:00:00+00:00,301.768
2006-07-03 00:00:00+00:00,305.26355
2006-07-04 00:00:00+00:00,301.8319
2006-07-05 00:00:00+00:00,297.937
2006-07-06 00:00:00+00:00,296.65283
2006-07-07 00:00:00+00:00,297.84445
2006-07-08 00:00:00+00:00,300.24893
2006-07-09 00:00:00+00:00,300.6245
2006-07-10 00:00:00+00:00,303.46042
2006-07-11 00:00:00+00:00,304.76443
2006-07-12 00:00:00+00:00,307.81677
2006-07-13 00:00:00+00:00,307.2757
2006-07-14 00:00:00+00:00,308.71252
2006-07-15 00:00:00+00:00,307.51575
2006-07-16 00:00:00+00:00,309.0953
2006-07-17 00:00:00+00:00,310.4593
2006-07-18 00:00:00+00:00,307.90207
2006-07-19 00:00:00+00:00,302.41824
2006-07-20 00:00:00+00:00,302.38086
2006-07-21 00:00:00+00:00,301.62552
2006-07-22 00:00:00+00:00,304.0346
2006-07-23 00:00:00+00:00,303.2647
2006-07-24 00:00:00+00:00,301.85703
2006-07-25 00:00:00+00:00,301.92615
2006-07-26 00:00:00+00:00,302.81693
2006-07-27 00:00:00+00:00,301.2297
2006-07-28 00:00:00+00:00,302.23703
2006-07-29 00:00:00+00:00,301.5376
2006-07-30 00:00:00+00:00,299.94687
2006-07-31 00:00:00+00:00,298.0683
2006-08-01 00:00:00+00:00,302.85184
2006-08-02 00:00:00+00:00,305.5637
2006-08-03 00:00:00+00:00,309.69745
2006-08-04 00:00:00+00:00,309.2184
2006-08-05 00:00:00+00:00,307.94858
2006-08-06 00:00:00+00:00,307.45944
2006-08-07 00:00:00+00:00,305.31992
2006-08-08 00:00:00+00:00,305.16724
2006-08-09 00:00:00+00:00,308.25
2006-08-10 00:00:00+00:00,305.54086
2006-08-11 00:00:00+00:00,306.22324
2006-08-12 00:00:00+00:00,304.48767
2006-08-13 00:00:00+00:00,304.41376
2006-08-14 00:00:00+00:00,302.7278
2006-08-15 00:00:00+00:00,301.24323
2006-08-16 00:00:00+00:00,300.97433
2006-08-17 00:00:00+00:00,299.5937
2006-08-18 00:00:00+00:00,297.73236
2006-08-19 00:00:00+00:00,303.63272
2006-08-20 00:00:00+00:00,300.4424
2006-08-21 00:00:00+00:00,302.057
2006-08-22 00:00:00+00:00,304.16205
2006-08-23 00:00:00+00:00,303.8863
2006-08-24 00:00:00+00:00,303.7872
2006-08-25 00:00:00+00:00,303.81375
2006-08-26 00:00:00+00:00,304.67487
2006-08-27 00:00:00+00:00,304.5596
2006-08-28 00:00:00+00:00,304.75687
2006-08-29 00:00:00+00:00,305.14447
2006-08-30 00:00:00+00:00,302.61612
2006-08-31 00:00:00+00:00,298.87735
2006-09-01 00:00:00+00:00,296.36038
2006-09-02 00:00:00+00:00,299.95786
2006-09-03 00:00:00+00:00,300.83572
2006-09-04 00:00:00+00:00,296.74323
2006-09-05 00:00:00+00:00,299.431
2006-09-06 00:00:00+00:00,298.0137
2006-09-07 00:00:00+00:00,300.71335
2006-09-08 00:00:00+00:00,300.0162
2006-09-09 00:00:00+00:00,298.43036
2006-09-10 00:00:00+00:00,303.66043
2006-09-11 00:00:00+00:00,310.81198
2006-09-12 00:00:00+00:00,311.1067
2006-09-13 00:00:00+00:00,312.59485
2006-09-14 00:00:00+00:00,309.7992
2006-09-15 00:00:00+00:00,303.45612
2006-09-16 00:00:00+00:00,307.19586
2006-09-17 00:00:00+00:00,301.88882
2006-09-18 00:00:00+00:00,302.2084
2006-09-19 00:00:00+00:00,299.38956
2006-09-20 00:00:00+00:00,300.2716
2006-09-21 00:00:00+00:00,300.50034
2006-09-22 00:00:00+00:00,300.41635
2006-09-23 00:00:00+00:00,299.4282
2006-09-24 00:00:00+00:00,300.2876
2006-09-25 00:00:00+00:00,304.5197
2006-09-26 00:00:00+00:00,304.39258
2006-09-27 00:00:00+00:00,303.19034
2006-09-28 00:00:00+00:00,307.86218
2006-09-29 00:00:00+00:00,307.92383
2006-09-30 00:00:00+00:00,303.26746
2006-10-01 00:00:00+00:00,297.38562
2006-10-02 00:00:00+00:00,299.02847
2006-10-03 00:00:00+00:00,301.68707
2006-10-04 00:00:00+00:00,304.55515
2006-10-05 00:00:00+00:00,305.18967
2006-10-06 00:00:00+00:00,309.53162
2006-10-07 00:00:00+00:00,309.47943
2006-10-08 00:00:00+00:00,308.7065
2006-10-09 00:00:00+00:00,308.04523
2006-10-10 00:00:00+00:00,305.73956
2006-10-11 00:00:00+00:00,299.7568
2006-10-12 00:00:00+00:00,302.20718
2006-10-13 00:00:00+00:00,303.98203
2006-10-14 00:00:00+00:00,301.9079
2006-10-15 00:00:00+00:00,296.93692
2006-10-16 00:00:00+00:00,297.26706
2006-10-17 00:00:00+00:00,300.325
2006-10-18 00:00:00+00:00,301.5149
2006-10-19 00:00:00+00:00,301.43088
2006-10-20 00:00:00+00:00,303.91724
2006-10-21 00:00:00+00:00,305.44006
2006-10-22 00:00:00+00:00,301.75745
2006-10-23 00:00:00+00:00,302.91824
2006-10-24 00:00:00+00:00,307.3552
2006-10-25 00:00:00+00:00,301.50757
2006-10-26 00:00:00+00:00,295.6868
2006-10-27 00:00:00+00:00,290.13922
2006-10-28 00:00:00+00:00,292.87073
2006-10-29 00:00:00+00:00,295.79086
2006-10-30 00:00:00+00:00,296.17163
2006-10-31 00:00:00+00:00,296.10037
2006-11-01 00:00:00+00:00,294.14133
2006-11-02 00:00:00+00:00,299.93335
2006-11-03 00:00:00+00:00,301.89282
2006-11-04 00:00:00+00:00,298.20926
2006-11-05 00:00:00+00:00,292.17078
2006-11-06 00:00:00+00:00,294.1707
2006-11-07 00:00:00+00:00,293.15082
2006-11-08 00:00:00+00:00,295.4505
2006-11-09 00:00:00+00:00,294.62695
2006-11-10 00:00:00+00:00,292.73953
2006-11-11 00:00:00+00:00,294.51212
2006-11-12 00:00:00+00:00,298.04486
2006-11-13 00:00:00+00:00,296.68997
2006-11-14 00:00:00+00:00,297.7934
2006-11-15 00:00:00+00:00,294.52002
2006-11-16 00:00:00+00:00,297.71207
2006-11-17 00:00:00+00:00,296.49274
2006-11-18 00:00:00+00:00,296.7474
2006-11-19 00:00:00+00:00,297.57837
2006-11-20 00:00:00+00:00,297.2616
2006-11-21 00:00:00+00:00,297.61722
2006-11-22 00:00:00+00:00,297.98138
2006-11-23 00:00:00+00:00,296.8077
2006-11-24 00:00:00+00:00,297.72018
2006-11-25 00:00:00+00:00,297.37582
2006-11-26 00:00:00+00:00,296.34937
2006-11-27 00:00:00+00:00,299.09686
2006-11-28 00:00:00+00:00,296.54584
2006-11-29 00:00:00+00:00,293.50702
2006-11-30 00:00:00+00:00,288.54425
2006-12-01 00:00:00+00:00,290.7482
2006-12-02 00:00:00+00:00,291.01675
2006-12-03 00:00:00+00:00,291.28137
2006-12-04 00:00:00+00:00,290.36246
2006-12-05 00:00:00+00:00,291.01953
2006-12-06 00:00:00+00:00,290.54916
2006-12-07 00:00:00+00:00,288.43427
2006-12-08 00:00:00+00:00,287.06256
2006-12-09 00:00:00+00:00,286.55453
2006-12-10 00:00:00+00:00,286.24155
2006-12-11 00:00:00+00:00,285.0972
2006-12-12 00:00:00+00:00,287.0761
2006-12-13 00:00:00+00:00,288.23315
2006-12-14 00:00:00+00:00,290.563
2006-12-15 00:00:00+00:00,291.78638
2006-12-16 00:00:00+00:00,292.6553
2006-12-17 00:00:00+00:00,291.23288
2006-12-18 00:00:00+00:00,290.08685
2006-12-19 00:00:00+00:00,286.25613
2006-12-20 00:00:00+00:00,289.40652
2006-12-21 00:00:00+00:00,288.61917
2006-12-22 00:00:00+00:00,290.99854
2006-12-23 00:00:00+00:00,291.4053
2006-12-24 00:00:00+00:00,289.2183
2006-12-25 00:00:00+00:00,289.1295
2006-12-26 00:00:00+00:00,286.8488
2006-12-27 00:00:00+00:00,287.72516
2006-12-28 00:00:00+00:00,287.27612
2006-12-29 00:00:00+00:00,288.58984
2006-12-30 00:00:00+00:00,288.51495
2006-12-31 00:00:00+00:00,287.3162
2007-01-01 00:00:00+00:00,286.991
2007-01-02 00:00:00+00:00,284.8169
2007-01-03 00:00:00+00:00,285.29276
2007-01-04 00:00:00+00:00,287.2636
2007-01-05 00:00:00+00:00,288.85498
2007-01-06 00:00:00+00:00,288.9031
2007-01-07 00:00:00+00:00,286.85272
2007-01-08 00:00:00+00:00,285.25528
2007-01-09 00:00:00+00:00,287.02692
2007-01-10 00:00:00+00:00,286.41174
2007-01-11 00:00:00+00:00,290.38403
2007-01-12 00:00:00+00:00,290.50446
2007-01-13 00:00:00+00:00,289.8897
2007-01-14 00:00:00+00:00,289.1274
2007-01-15 00:00:00+00:00,288.79398
2007-01-16 00:00:00+00:00,288.06305
2007-01-17 00:00:00+00:00,289.667
2007-01-18 00:00:00+00:00,291.23114
2007-01-19 00:00:00+00:00,289.58548
2007-01-20 00:00:00+00:00,290.57602
2007-01-21 00:00:00+00:00,291.2672
2007-01-22 00:00:00+00:00,290.99188
2007-01-23 00:00:00+00:00,291.66513
2007-01-24 00:00:00+00:00,291.78427
2007-01-25 00:00:00+00:00,290.8807
2007-01-26 00:00:00+00:00,291.61664
2007-01-27 00:00:00+00:00,289.53076
2007-01-28 00:00:00+00:00,286.29456
2007-01-29 00:00:00+00:00,286.3604
2007-01-30 00:00:00+00:00,288.96832
2007-01-31 00:00:00+00:00,289.9903
2007-02-01 00:00:00+00:00,288.488
2007-02-02 00:00:00+00:00,290.3535
2007-02-03 00:00:00+00:00,288.4811
2007-02-04 00:00:00+00:00,287.0943
2007-02-05 00:00:00+00:00,288.64886
2007-02-06 00:00:00+00:00,291.6723
2007-02-07 00:00:00+00:00,288.53342
2007-02-08 00:00:00+00:00,287.09784
2007-02-09 00:00:00+00:00,288.58295
2007-02-10 00:00:00+00:00,293.0915
2007-02-11 00:00:00+00:00,293.10214
2007-02-12 00:00:00+00:00,290.13593
2007-02-13 00:00:00+00:00,287.73743
2007-02-14 00:00:00+00:00,288.068
2007-02-15 00:00:00+00:00,287.25027
2007-02-16 00:00:00+00:00,287.24484
2007-02-17 00:00:00+00:00,286.76978
2007-02-18 00:00:00+00:00,285.77203
2007-02-19 00:00:00+00:00,288.2238
2007-02-20 00:00:00+00:00,290.5855
2007-02-21 00:00:00+00:00,291.42703
2007-02-22 00:00:00+00:00,292.72632
2007-02-23 00:00:00+00:00,294.15128
2007-02-24 00:00:00+00:00,292.03833
2007-02-25 00:00:00+00:00,290.0205
2007-02-26 00:00:00+00:00,285.17798
2007-02-27 00:00:00+00:00,284.62717
2007-02-28 00:00:00+00:00,288.7957
2007-03-01 00:00:00+00:00,288.16415
2007-03-02 00:00:00+00:00,291.56326
2007-03-03 00:00:00+00:00,295.06342
2007-03-04 00:00:00+00:00,295.6848
2007-03-05 00:00:00+00:00,295.3517
2007-03-06 00:00:00+00:00,295.4709
2007-03-07 00:00:00+00:00,294.20233
2007-03-08 00:00:00+00:00,294.0273
2007-03-09 00:00:00+00:00,292.95602
2007-03-10 00:00:00+00:00,293.42294
2007-03-11 00:00:00+00:00,295.76016
2007-03-12 00:00:00+00:00,296.1371
2007-03-13 00:00:00+00:00,292.89258
2007-03-14 00:00:00+00:00,289.79526
2007-03-15 00:00:00+00:00,286.6293
2007-03-16 00:00:00+00:00,292.7895
2007-03-17 00:00:00+00:00,292.73593
2007-03-18 00:00:00+00:00,294.10345
2007-03-19 00:00:00+00:00,296.37228
2007-03-20 00:00:00+00:00,298.39465
2007-03-21 00:00:00+00:00,300.93085
2007-03-22 00:00:00+00:00,299.71606
2007-03-23 00:00:00+00:00,299.71985
2007-03-24 00:00:00+00:00,298.84918
2007-03-25 00:00:00+00:00,294.60687
2007-03-26 00:00:00+00:00,298.91196
2007-03-27 00:00:00+00:00,300.99484
2007-03-28 00:00:00+00:00,298.43875
2007-03-29 00:00:00+00:00,292.15613
2007-03-30 00:00:00+00:00,289.82907
2007-03-31 00:00:00+00:00,290.10278
2007-04-01 00:00:00+00:00,296.13144
2007-04-02 00:00:00+00:00,299.55286
2007-04-03 00:00:00+00:00,301.36255
2007-04-04 00:00:00+00:00,302.79785
2007-04-05 00:00:00+00:00,303.1313
2007-04-06 00:00:00+00:00,297.488
2007-04-07 00:00:00+00:00,291.8247
2007-04-08 00:00:00+00:00,293.09137
2007-04-09 00:00:00+00:00,292.26486
2007-04-10 00:00:00+00:00,290.4653
2007-04-11 00:00:00+00:00,295.26718
2007-04-12 00:00:00+00:00,294.9338
2007-04-13 00:00:00+00:00,299.41046
2007-04-14 00:00:00+00:00,298.9226
2007-04-15 00:00:00+00:00,292.2596
2007-04-16 00:00:00+00:00,293.89078
2007-04-17 00:00:00+00:00,295.53232
2007-04-18 00:00:00+00:00,291.73605
2007-04-19 00:00:00+00:00,292.74268
2007-04-20 00:00:00+00:00,297.08792
2007-04-21 00:00:00+00:00,299.10016
2007-04-22 00:00:00+00:00,291.04077
2007-04-23 00:00:00+00:00,290.14722
2007-04-24 00:00:00+00:00,290.13565
2007-04-25 00:00:00+00:00,293.1425
2007-04-26 00:00:00+00:00,296.20154
2007-04-27 00:00:00+00:00,300.02942
2007-04-28 00:00:00+00:00,299.6747
2007-04-29 00:00:00+00:00,300.7527
2007-04-30 00:00:00+00:00,295.48022
2007-05-01 00:00:00+00:00,296.608
2007-05-02 00:00:00+00:00,295.8831
2007-05-03 00:00:00+00:00,301.17957
2007-05-04 00:00:00+00:00,304.77783
2007-05-05 00:00:00+00:00,303.4028
2007-05-06 00:00:00+00:00,300.47464
2007-05-07 00:00:00+00:00,297.78995
2007-05-08 00:00:00+00:00,301.27594
2007-05-09 00:00:00+00:00,303.5229
2007-05-10 00:00:00+00:00,305.38702
2007-05-11 00:00:00+00:00,305.40866
2007-05-12 00:00:00+00:00,304.41046
2007-05-13 00:00:00+00:00,301.48123
2007-05-14 00:00:00+00:00,306.6248
2007-05-15 00:00:00+00:00,305.20053
2007-05-16 00:00:00+00:00,296.37903
2007-05-17 00:00:00+00:00,296.6943
2007-05-18 00:00:00+00:00,300.89343
2007-05-19 00:00:00+00:00,303.27106
2007-05-20 00:00:00+00:00,308.05167
2007-05-21 00:00:00+00:00,307.01486
2007-05-22 00:00:00+00:00,299.12524
2007-05-23 00:00:00+00:00,298.3011
2007-05-24 00:00:00+00:00,301.6182
2007-05-25 00:00:00+00:00,308.87787
2007-05-26 00:00:00+00:00,307.9169
2007-05-27 00:00:00+00:00,305.73068
2007-05-28 00:00:00+00:00,307.0453
2007-05-29 00:00:00+00:00,306.71063
2007-05-30 00:00:00+00:00,302.19086
2007-05-31 00:00:00+00:00,308.2931
2007-06-01 00:00:00+00:00,306.61203
2007-06-02 00:00:00+00:00,306.34592
2007-06-03 00:00:00+00:00,305.30093
2007-06-04 00:00:00+00:00,303.25604
2007-06-05 00:00:00+00:00,303.38474
2007-06-06 00:00:00+00:00,298.96747
2007-06-07 00:00:00+00:00,301.84528
2007-06-08 00:00:00+00:00,299.48193
2007-06-09 00:00:00+00:00,297.6649
2007-06-10 00:00:00+00:00,298.67633
2007-06-11 00:00:00+00:00,301.5083
2007-06-12 00:00:00+00:00,306.70163
2007-06-13 00:00:00+00:00,312.0026
2007-06-14 00:00:00+00:00,314.1583
2007-06-15 00:00:00+00:00,314.46976
2007-06-16 00:00:00+00:00,313.7188
2007-06-17 00:00:00+00:00,302.2802
2007-06-18 00:00:00+00:00,299.10583
2007-06-19 00:00:00+00:00,299.37366
2007-06-20 00:00:00+00:00,301.83737
2007-06-21 00:00:00+00:00,307.0726
2007-06-22 00:00:00+00:00,303.2453
2007-06-23 00:00:00+00:00,305.85416
2007-06-24 00:00:00+00:00,311.35324
2007-06-25 00:00:00+00:00,313.77274
2007-06-26 00:00:00+00:00,317.63043
2007-06-27 00:00:00+00:00,311.70474
2007-06-28 00:00:00+00:00,309.36987
2007-06-29 00:00:00+00:00,306.04947
2007-06-30 00:00:00+00:00,302.94385
2007-07-01 00:00:00+00:00,306.44296
2007-07-02 00:00:00+00:00,310.49512
2007-07-03 00:00:00+00:00,313.00104
2007-07-04 00:00:00+00:00,312.35095
2007-07-05 00:00:00+00:00,310.40805
2007-07-06 00:00:00+00:00,313.88504
2007-07-07 00:00:00+00:00,315.1296
2007-07-08 00:00:00+00:00,309.34485
2007-07-09 00:00:00+00:00,305.48666
2007-07-10 00:00:00+00:00,304.1187
2007-07-11 00:00:00+00:00,303.91797
2007-07-12 00:00:00+00:00,302.3108
2007-07-13 00:00:00+00:00,307.10693
2007-07-14 00:00:00+00:00,308.2429
2007-07-15 00:00:00+00:00,308.26602
2007-07-16 00:00:00+00:00,307.28116
2007-07-17 00:00:00+00:00,307.19806
2007-07-18 00:00:00+00:00,306.78046
2007-07-19 00:00:00+00:00,307.5341
2007-07-20 00:00:00+00:00,309.36194
2007-07-21 00:00:00+00:00,306.52252
2007-07-22 00:00:00+00:00,304.61893
2007-07-23 00:00:00+00:00,306.71405
2007-07-24 00:00:00+00:00,305.42395
2007-07-25 00:00:00+00:00,303.3678
2007-07-26 00:00:00+00:00,306.55447
2007-07-27 00:00:00+00:00,310.36038
2007-07-28 00:00:00+00:00,305.57516
2007-07-29 00:00:00+00:00,306.54633
2007-07-30 00:00:00+00:00,309.42438
2007-07-31 00:00:00+00:00,306.25095
2007-08-01 00:00:00+00:00,310.0921
2007-08-02 00:00:00+00:00,312.97986
2007-08-03 00:00:00+00:00,315.6025
2007-08-04 00:00:00+00:00,312.05304
2007-08-05 00:00:00+00:00,306.76602
2007-08-06 00:00:00+00:00,309.64795
2007-08-07 00:00:00+00:00,309.35635
2007-08-08 00:00:00+00:00,307.9945
2007-08-09 00:00:00+00:00,306.377
2007-08-10 00:00:00+00:00,307.83728
2007-08-11 00:00:00+00:00,308.90985
2007-08-12 00:00:00+00:00,305.6047
2007-08-13 00:00:00+00:00,305.70383
2007-08-14 00:00:00+00:00,309.10342
2007-08-15 00:00:00+00:00,309.76007
2007-08-16 00:00:00+00:00,311.92532
2007-08-17 00:00:00+00:00,311.49118
2007-08-18 00:00:00+00:00,310.817
2007-08-19 00:00:00+00:00,309.5159
2007-08-20 00:00:00+00:00,310.54764
2007-08-21 00:00:00+00:00,308.59344
2007-08-22 00:00:00+00:00,307.65643
2007-08-23 00:00:00+00:00,305.63745
2007-08-24 00:00:00+00:00,307.9587
2007-08-25 00:00:00+00:00,309.09103
2007-08-26 00:00:00+00:00,310.47205
2007-08-27 00:00:00+00:00,307.4917
2007-08-28 00:00:00+00:00,303.71188
2007-08-29 00:00:00+00:00,305.75833
2007-08-30 00:00:00+00:00,307.22864
2007-08-31 00:00:00+00:00,307.35507
2007-09-01 00:00:00+00:00,303.3388
2007-09-02 00:00:00+00:00,301.5658
2007-09-03 00:00:00+00:00,299.41962
2007-09-04 00:00:00+00:00,299.91647
2007-09-05 00:00:00+00:00,301.65292
2007-09-06 00:00:00+00:00,303.6346
2007-09-07 00:00:00+00:00,304.75647
2007-09-08 00:00:00+00:00,301.64688
2007-09-09 00:00:00+00:00,300.74677
2007-09-10 00:00:00+00:00,306.66174
2007-09-11 00:00:00+00:00,310.86475
2007-09-12 00:00:00+00:00,313.71216
2007-09-13 00:00:00+00:00,312.9175
2007-09-14 00:00:00+00:00,311.66925
2007-09-15 00:00:00+00:00,313.22382
2007-09-16 00:00:00+00:00,315.66132
2007-09-17 00:00:00+00:00,305.55908
2007-09-18 00:00:00+00:00,303.67227
2007-09-19 00:00:00+00:00,304.7662
2007-09-20 00:00:00+00:00,305.22122
2007-09-21 00:00:00+00:00,304.0124
2007-09-22 00:00:00+00:00,299.75922
2007-09-23 00:00:00+00:00,298.7369
2007-09-24 00:00:00+00:00,303.65128
2007-09-25 00:00:00+00:00,299.12436
2007-09-26 00:00:00+00:00,298.8896
2007-09-27 00:00:00+00:00,298.21414
