time,pr_day_CNRM-CM5_historical
1965-10-01 00:00:00+00:00,0.0
1965-10-02 00:00:00+00:00,0.0
1965-10-03 00:00:00+00:00,0.0
1965-10-04 00:00:00+00:00,0.0
1965-10-05 00:00:00+00:00,0.0
1965-10-06 00:00:00+00:00,0.0
1965-10-07 00:00:00+00:00,0.0
1965-10-08 00:00:00+00:00,0.0
1965-10-09 00:00:00+00:00,7.383842e-05
1965-10-10 00:00:00+00:00,9.0909874e-05
1965-10-11 00:00:00+00:00,7.619784e-06
1965-10-12 00:00:00+00:00,0.0
1965-10-13 00:00:00+00:00,0.0
1965-10-14 00:00:00+00:00,0.0
1965-10-15 00:00:00+00:00,0.0
1965-10-16 00:00:00+00:00,2.3645773e-06
1965-10-17 00:00:00+00:00,4.0535706e-05
1965-10-18 00:00:00+00:00,0.0
1965-10-19 00:00:00+00:00,0.0
1965-10-20 00:00:00+00:00,0.0
1965-10-21 00:00:00+00:00,0.0
1965-10-22 00:00:00+00:00,0.0
1965-10-23 00:00:00+00:00,0.0
1965-10-24 00:00:00+00:00,0.0
1965-10-25 00:00:00+00:00,0.0
1965-10-26 00:00:00+00:00,0.0
1965-10-27 00:00:00+00:00,0.0
1965-10-28 00:00:00+00:00,0.0
1965-10-29 00:00:00+00:00,0.0
1965-10-30 00:00:00+00:00,0.0
1965-10-31 00:00:00+00:00,0.0
1965-11-01 00:00:00+00:00,0.0
1965-11-02 00:00:00+00:00,0.0
1965-11-03 00:00:00+00:00,0.0
1965-11-04 00:00:00+00:00,0.0
1965-11-05 00:00:00+00:00,1.5291793e-05
1965-11-06 00:00:00+00:00,2.5741778e-07
1965-11-07 00:00:00+00:00,0.0
1965-11-08 00:00:00+00:00,0.00012196403
1965-11-09 00:00:00+00:00,0.0004780462
1965-11-10 00:00:00+00:00,0.00025065846
1965-11-11 00:00:00+00:00,0.00018567656
1965-11-12 00:00:00+00:00,0.0
1965-11-13 00:00:00+00:00,0.0
1965-11-14 00:00:00+00:00,0.0
1965-11-15 00:00:00+00:00,6.0102644e-07
1965-11-16 00:00:00+00:00,2.6124328e-06
1965-11-17 00:00:00+00:00,2.1978336e-05
1965-11-18 00:00:00+00:00,8.050561e-05
1965-11-19 00:00:00+00:00,0.0
1965-11-20 00:00:00+00:00,0.0
1965-11-21 00:00:00+00:00,0.0
1965-11-22 00:00:00+00:00,0.0
1965-11-23 00:00:00+00:00,0.0
1965-11-24 00:00:00+00:00,0.0
1965-11-25 00:00:00+00:00,0.0
1965-11-26 00:00:00+00:00,0.0
1965-11-27 00:00:00+00:00,0.0
1965-11-28 00:00:00+00:00,0.00028625334
1965-11-29 00:00:00+00:00,0.00034798772
1965-11-30 00:00:00+00:00,4.795984e-05
1965-12-01 00:00:00+00:00,0.0
1965-12-02 00:00:00+00:00,0.00020819034
1965-12-03 00:00:00+00:00,0.0
1965-12-04 00:00:00+00:00,0.0
1965-12-05 00:00:00+00:00,0.0
1965-12-06 00:00:00+00:00,0.0
1965-12-07 00:00:00+00:00,0.0
1965-12-08 00:00:00+00:00,0.0
1965-12-09 00:00:00+00:00,0.0
1965-12-10 00:00:00+00:00,0.0
1965-12-11 00:00:00+00:00,0.0
1965-12-12 00:00:00+00:00,2.4894157e-07
1965-12-13 00:00:00+00:00,9.006087e-05
1965-12-14 00:00:00+00:00,2.5458776e-05
1965-12-15 00:00:00+00:00,8.015582e-05
1965-12-16 00:00:00+00:00,0.00047438932
1965-12-17 00:00:00+00:00,0.0
1965-12-18 00:00:00+00:00,0.0
1965-12-19 00:00:00+00:00,3.011922e-07
1965-12-20 00:00:00+00:00,1.5330488e-05
1965-12-21 00:00:00+00:00,5.3392243e-05
1965-12-22 00:00:00+00:00,4.6856156e-05
1965-12-23 00:00:00+00:00,5.353142e-05
1965-12-24 00:00:00+00:00,3.319342e-06
1965-12-25 00:00:00+00:00,8.1909064e-07
1965-12-26 00:00:00+00:00,6.5145694e-05
1965-12-27 00:00:00+00:00,8.843082e-05
1965-12-28 00:00:00+00:00,5.5211757e-07
1965-12-29 00:00:00+00:00,1.1108097e-05
1965-12-30 00:00:00+00:00,9.303122e-06
1965-12-31 00:00:00+00:00,0.0
1966-01-01 00:00:00+00:00,0.0
1966-01-02 00:00:00+00:00,0.0
1966-01-03 00:00:00+00:00,0.0
1966-01-04 00:00:00+00:00,0.0
1966-01-05 00:00:00+00:00,0.0
1966-01-06 00:00:00+00:00,0.0
1966-01-07 00:00:00+00:00,0.0
1966-01-08 00:00:00+00:00,0.0
1966-01-09 00:00:00+00:00,2.3223376e-05
1966-01-10 00:00:00+00:00,1.9494957e-08
1966-01-11 00:00:00+00:00,0.0
1966-01-12 00:00:00+00:00,0.0
1966-01-13 00:00:00+00:00,0.00010418317
1966-01-14 00:00:00+00:00,4.8610636e-05
1966-01-15 00:00:00+00:00,4.5576086e-05
1966-01-16 00:00:00+00:00,7.540402e-06
1966-01-17 00:00:00+00:00,0.0
1966-01-18 00:00:00+00:00,2.5656575e-05
1966-01-19 00:00:00+00:00,1.3868078e-05
1966-01-20 00:00:00+00:00,8.022404e-05
1966-01-21 00:00:00+00:00,0.00038319943
1966-01-22 00:00:00+00:00,7.973286e-05
1966-01-23 00:00:00+00:00,2.47173e-07
1966-01-24 00:00:00+00:00,0.00022858099
1966-01-25 00:00:00+00:00,0.0008258325
1966-01-26 00:00:00+00:00,0.0004155239
1966-01-27 00:00:00+00:00,0.0002733801
1966-01-28 00:00:00+00:00,0.00026517847
1966-01-29 00:00:00+00:00,3.7116362e-05
1966-01-30 00:00:00+00:00,0.0
1966-01-31 00:00:00+00:00,0.0
1966-02-01 00:00:00+00:00,0.0
1966-02-02 00:00:00+00:00,0.0
1966-02-03 00:00:00+00:00,0.0
1966-02-04 00:00:00+00:00,1.9818601e-06
1966-02-05 00:00:00+00:00,0.0
1966-02-06 00:00:00+00:00,0.0
1966-02-07 00:00:00+00:00,0.0
1966-02-08 00:00:00+00:00,0.0
1966-02-09 00:00:00+00:00,0.0
1966-02-10 00:00:00+00:00,5.5882904e-08
1966-02-11 00:00:00+00:00,1.0066449e-06
1966-02-12 00:00:00+00:00,5.179929e-05
1966-02-13 00:00:00+00:00,0.00011705136
1966-02-14 00:00:00+00:00,9.1770446e-05
1966-02-15 00:00:00+00:00,2.6943038e-05
1966-02-16 00:00:00+00:00,2.2860138e-05
1966-02-17 00:00:00+00:00,6.5688306e-05
1966-02-18 00:00:00+00:00,0.0001135702
1966-02-19 00:00:00+00:00,4.7257727e-05
1966-02-20 00:00:00+00:00,4.1902695e-05
1966-02-21 00:00:00+00:00,3.1558247e-05
1966-02-22 00:00:00+00:00,2.475879e-05
1966-02-23 00:00:00+00:00,3.6664321e-06
1966-02-24 00:00:00+00:00,1.0650203e-06
1966-02-25 00:00:00+00:00,2.1488293e-05
1966-02-26 00:00:00+00:00,9.9333374e-05
1966-02-27 00:00:00+00:00,3.9551276e-05
1966-02-28 00:00:00+00:00,8.876468e-06
1966-03-01 00:00:00+00:00,3.1581104e-07
1966-03-02 00:00:00+00:00,0.0
1966-03-03 00:00:00+00:00,0.0
1966-03-04 00:00:00+00:00,1.8459556e-06
1966-03-05 00:00:00+00:00,8.099224e-06
1966-03-06 00:00:00+00:00,0.0
1966-03-07 00:00:00+00:00,0.0
1966-03-08 00:00:00+00:00,0.0
1966-03-09 00:00:00+00:00,0.0
1966-03-10 00:00:00+00:00,0.0
1966-03-11 00:00:00+00:00,0.0
1966-03-12 00:00:00+00:00,0.0
1966-03-13 00:00:00+00:00,0.0
1966-03-14 00:00:00+00:00,0.0
1966-03-15 00:00:00+00:00,0.0
1966-03-16 00:00:00+00:00,0.0
1966-03-17 00:00:00+00:00,0.0
1966-03-18 00:00:00+00:00,0.0
1966-03-19 00:00:00+00:00,0.0
1966-03-20 00:00:00+00:00,2.7449149e-05
1966-03-21 00:00:00+00:00,2.7196438e-05
1966-03-22 00:00:00+00:00,3.1265955e-07
1966-03-23 00:00:00+00:00,7.4420846e-06
1966-03-24 00:00:00+00:00,0.00019431919
1966-03-25 00:00:00+00:00,0.0001827241
1966-03-26 00:00:00+00:00,3.6961927e-05
1966-03-27 00:00:00+00:00,0.0
1966-03-28 00:00:00+00:00,0.00010888589
1966-03-29 00:00:00+00:00,0.00037249055
1966-03-30 00:00:00+00:00,0.000112663954
1966-03-31 00:00:00+00:00,4.274686e-06
1966-04-01 00:00:00+00:00,0.000116892224
1966-04-02 00:00:00+00:00,0.0
1966-04-03 00:00:00+00:00,0.0
1966-04-04 00:00:00+00:00,7.350843e-06
1966-04-05 00:00:00+00:00,0.0
1966-04-06 00:00:00+00:00,0.0
1966-04-07 00:00:00+00:00,0.0
1966-04-08 00:00:00+00:00,0.0
1966-04-09 00:00:00+00:00,1.3206419e-06
1966-04-10 00:00:00+00:00,1.0708344e-06
1966-04-11 00:00:00+00:00,3.1444056e-06
1966-04-12 00:00:00+00:00,5.6468235e-07
1966-04-13 00:00:00+00:00,2.3634082e-06
1966-04-14 00:00:00+00:00,0.0
1966-04-15 00:00:00+00:00,4.2159514e-05
1966-04-16 00:00:00+00:00,8.53729e-06
1966-04-17 00:00:00+00:00,0.0
1966-04-18 00:00:00+00:00,0.0
1966-04-19 00:00:00+00:00,5.025486e-05
1966-04-20 00:00:00+00:00,4.2076175e-05
1966-04-21 00:00:00+00:00,2.3759067e-05
1966-04-22 00:00:00+00:00,0.0
1966-04-23 00:00:00+00:00,6.053951e-05
1966-04-24 00:00:00+00:00,3.277328e-05
1966-04-25 00:00:00+00:00,2.4591236e-07
1966-04-26 00:00:00+00:00,0.0
1966-04-27 00:00:00+00:00,0.0
1966-04-28 00:00:00+00:00,0.0
1966-04-29 00:00:00+00:00,0.0
1966-04-30 00:00:00+00:00,0.0
1966-05-01 00:00:00+00:00,0.0
1966-05-02 00:00:00+00:00,0.0
1966-05-03 00:00:00+00:00,0.0
1966-05-04 00:00:00+00:00,0.0
1966-05-05 00:00:00+00:00,0.0
1966-05-06 00:00:00+00:00,0.0
1966-05-07 00:00:00+00:00,0.0
1966-05-08 00:00:00+00:00,0.0
1966-05-09 00:00:00+00:00,0.0
1966-05-10 00:00:00+00:00,0.0
1966-05-11 00:00:00+00:00,0.0
1966-05-12 00:00:00+00:00,0.0
1966-05-13 00:00:00+00:00,0.0
1966-05-14 00:00:00+00:00,0.0
1966-05-15 00:00:00+00:00,0.0
1966-05-16 00:00:00+00:00,0.0
1966-05-17 00:00:00+00:00,0.0
1966-05-18 00:00:00+00:00,0.0
1966-05-19 00:00:00+00:00,0.0
1966-05-20 00:00:00+00:00,0.0
1966-05-21 00:00:00+00:00,0.0
1966-05-22 00:00:00+00:00,0.0
1966-05-23 00:00:00+00:00,0.0
1966-05-24 00:00:00+00:00,0.0
1966-05-25 00:00:00+00:00,0.0
1966-05-26 00:00:00+00:00,1.4378737e-06
1966-05-27 00:00:00+00:00,1.8664552e-05
1966-05-28 00:00:00+00:00,0.0
1966-05-29 00:00:00+00:00,0.0
1966-05-30 00:00:00+00:00,0.0
1966-05-31 00:00:00+00:00,0.0
1966-06-01 00:00:00+00:00,1.9332883e-05
1966-06-02 00:00:00+00:00,0.0
1966-06-03 00:00:00+00:00,0.0
1966-06-04 00:00:00+00:00,0.0
1966-06-05 00:00:00+00:00,0.0
1966-06-06 00:00:00+00:00,2.606169e-06
1966-06-07 00:00:00+00:00,2.0827654e-06
1966-06-08 00:00:00+00:00,0.0
1966-06-09 00:00:00+00:00,0.0
1966-06-10 00:00:00+00:00,0.0
1966-06-11 00:00:00+00:00,0.0
1966-06-12 00:00:00+00:00,0.0
1966-06-13 00:00:00+00:00,0.0
1966-06-14 00:00:00+00:00,2.0410954e-07
1966-06-15 00:00:00+00:00,0.0
1966-06-16 00:00:00+00:00,0.0
1966-06-17 00:00:00+00:00,0.0
1966-06-18 00:00:00+00:00,0.0
1966-06-19 00:00:00+00:00,0.0
1966-06-20 00:00:00+00:00,0.0
1966-06-21 00:00:00+00:00,0.0
1966-06-22 00:00:00+00:00,0.0
1966-06-23 00:00:00+00:00,0.0
1966-06-24 00:00:00+00:00,0.0
1966-06-25 00:00:00+00:00,0.0
1966-06-26 00:00:00+00:00,0.0
1966-06-27 00:00:00+00:00,0.0
1966-06-28 00:00:00+00:00,0.0
1966-06-29 00:00:00+00:00,0.0
1966-06-30 00:00:00+00:00,0.0
1966-07-01 00:00:00+00:00,0.0
1966-07-02 00:00:00+00:00,0.0
1966-07-03 00:00:00+00:00,0.0
1966-07-04 00:00:00+00:00,0.0
1966-07-05 00:00:00+00:00,0.0
1966-07-06 00:00:00+00:00,0.0
1966-07-07 00:00:00+00:00,0.0
1966-07-08 00:00:00+00:00,0.0
1966-07-09 00:00:00+00:00,0.0
1966-07-10 00:00:00+00:00,0.0
1966-07-11 00:00:00+00:00,0.0
1966-07-12 00:00:00+00:00,0.0
1966-07-13 00:00:00+00:00,0.0
1966-07-14 00:00:00+00:00,0.0
1966-07-15 00:00:00+00:00,0.0
1966-07-16 00:00:00+00:00,0.0
1966-07-17 00:00:00+00:00,0.0
1966-07-18 00:00:00+00:00,0.0
1966-07-19 00:00:00+00:00,0.0
1966-07-20 00:00:00+00:00,0.0
1966-07-21 00:00:00+00:00,0.0
1966-07-22 00:00:00+00:00,0.0
1966-07-23 00:00:00+00:00,0.0
1966-07-24 00:00:00+00:00,0.0
1966-07-25 00:00:00+00:00,0.0
1966-07-26 00:00:00+00:00,0.0
1966-07-27 00:00:00+00:00,0.0
1966-07-28 00:00:00+00:00,0.0
1966-07-29 00:00:00+00:00,0.0
1966-07-30 00:00:00+00:00,0.0
1966-07-31 00:00:00+00:00,0.0
1966-08-01 00:00:00+00:00,0.0
1966-08-02 00:00:00+00:00,0.0
1966-08-03 00:00:00+00:00,0.0
1966-08-04 00:00:00+00:00,0.0
1966-08-05 00:00:00+00:00,0.0
1966-08-06 00:00:00+00:00,0.0
1966-08-07 00:00:00+00:00,0.0
1966-08-08 00:00:00+00:00,0.0
1966-08-09 00:00:00+00:00,0.0
1966-08-10 00:00:00+00:00,0.0
1966-08-11 00:00:00+00:00,0.0
1966-08-12 00:00:00+00:00,0.0
1966-08-13 00:00:00+00:00,0.0
1966-08-14 00:00:00+00:00,0.0
1966-08-15 00:00:00+00:00,0.0
1966-08-16 00:00:00+00:00,0.0
1966-08-17 00:00:00+00:00,0.0
1966-08-18 00:00:00+00:00,0.0
1966-08-19 00:00:00+00:00,0.0
1966-08-20 00:00:00+00:00,0.0
1966-08-21 00:00:00+00:00,0.0
1966-08-22 00:00:00+00:00,0.0
1966-08-23 00:00:00+00:00,0.0
1966-08-24 00:00:00+00:00,0.0
1966-08-25 00:00:00+00:00,0.0
1966-08-26 00:00:00+00:00,0.0
1966-08-27 00:00:00+00:00,0.0
1966-08-28 00:00:00+00:00,0.0
1966-08-29 00:00:00+00:00,0.0
1966-08-30 00:00:00+00:00,0.0
1966-08-31 00:00:00+00:00,0.0
1966-09-01 00:00:00+00:00,0.0
1966-09-02 00:00:00+00:00,0.0
1966-09-03 00:00:00+00:00,0.0
1966-09-04 00:00:00+00:00,0.0
1966-09-05 00:00:00+00:00,0.0
1966-09-06 00:00:00+00:00,0.0
1966-09-07 00:00:00+00:00,0.0
1966-09-08 00:00:00+00:00,0.0
1966-09-09 00:00:00+00:00,0.0
1966-09-10 00:00:00+00:00,0.0
1966-09-11 00:00:00+00:00,0.0
1966-09-12 00:00:00+00:00,0.0
1966-09-13 00:00:00+00:00,0.0
1966-09-14 00:00:00+00:00,0.0
1966-09-15 00:00:00+00:00,2.1515418e-05
1966-09-16 00:00:00+00:00,0.0
1966-09-17 00:00:00+00:00,0.0
1966-09-18 00:00:00+00:00,0.0
1966-09-19 00:00:00+00:00,0.0
1966-09-20 00:00:00+00:00,0.0
1966-09-21 00:00:00+00:00,1.1103754e-06
1966-09-22 00:00:00+00:00,2.4158875e-05
1966-09-23 00:00:00+00:00,0.0
1966-09-24 00:00:00+00:00,0.0
1966-09-25 00:00:00+00:00,0.0
1966-09-26 00:00:00+00:00,0.0
1966-09-27 00:00:00+00:00,0.0
1966-09-28 00:00:00+00:00,0.0
1966-09-29 00:00:00+00:00,0.0
1966-09-30 00:00:00+00:00,2.0259243e-07
1966-10-01 00:00:00+00:00,0.0
1966-10-02 00:00:00+00:00,0.0
1966-10-03 00:00:00+00:00,0.0
1966-10-04 00:00:00+00:00,0.0
1966-10-05 00:00:00+00:00,0.0
1966-10-06 00:00:00+00:00,0.0
1966-10-07 00:00:00+00:00,0.0
1966-10-08 00:00:00+00:00,0.0
1966-10-09 00:00:00+00:00,0.0
1966-10-10 00:00:00+00:00,0.0
1966-10-11 00:00:00+00:00,0.0
1966-10-12 00:00:00+00:00,0.0
1966-10-13 00:00:00+00:00,0.0
1966-10-14 00:00:00+00:00,0.0
1966-10-15 00:00:00+00:00,0.0
1966-10-16 00:00:00+00:00,0.0
1966-10-17 00:00:00+00:00,0.0
1966-10-18 00:00:00+00:00,6.066534e-07
1966-10-19 00:00:00+00:00,0.0
1966-10-20 00:00:00+00:00,0.0
1966-10-21 00:00:00+00:00,0.0
1966-10-22 00:00:00+00:00,0.0
1966-10-23 00:00:00+00:00,0.0
1966-10-24 00:00:00+00:00,0.0
1966-10-25 00:00:00+00:00,0.0
1966-10-26 00:00:00+00:00,1.3642992e-05
1966-10-27 00:00:00+00:00,7.839831e-05
1966-10-28 00:00:00+00:00,0.00015424659
1966-10-29 00:00:00+00:00,4.8455186e-05
1966-10-30 00:00:00+00:00,0.0
1966-10-31 00:00:00+00:00,0.0
1966-11-01 00:00:00+00:00,0.0
1966-11-02 00:00:00+00:00,0.0
1966-11-03 00:00:00+00:00,0.0
1966-11-04 00:00:00+00:00,0.0
1966-11-05 00:00:00+00:00,0.0
1966-11-06 00:00:00+00:00,0.0
1966-11-07 00:00:00+00:00,0.0
1966-11-08 00:00:00+00:00,0.0
1966-11-09 00:00:00+00:00,0.0
1966-11-10 00:00:00+00:00,0.0
1966-11-11 00:00:00+00:00,0.0
1966-11-12 00:00:00+00:00,2.8494242e-06
1966-11-13 00:00:00+00:00,7.740302e-05
1966-11-14 00:00:00+00:00,0.00016322588
1966-11-15 00:00:00+00:00,0.000115310686
1966-11-16 00:00:00+00:00,0.00010577539
1966-11-17 00:00:00+00:00,2.8266522e-05
1966-11-18 00:00:00+00:00,5.9829785e-07
1966-11-19 00:00:00+00:00,0.00010319653
1966-11-20 00:00:00+00:00,4.446812e-07
1966-11-21 00:00:00+00:00,6.374129e-06
1966-11-22 00:00:00+00:00,0.0
1966-11-23 00:00:00+00:00,2.0893386e-07
1966-11-24 00:00:00+00:00,5.909638e-07
1966-11-25 00:00:00+00:00,0.0
1966-11-26 00:00:00+00:00,4.816947e-06
1966-11-27 00:00:00+00:00,0.000118652155
1966-11-28 00:00:00+00:00,8.6611304e-05
1966-11-29 00:00:00+00:00,0.0
1966-11-30 00:00:00+00:00,0.0001375158
1966-12-01 00:00:00+00:00,0.00013627768
1966-12-02 00:00:00+00:00,4.3121552e-05
1966-12-03 00:00:00+00:00,3.1693788e-05
1966-12-04 00:00:00+00:00,5.2571227e-06
1966-12-05 00:00:00+00:00,0.0
1966-12-06 00:00:00+00:00,0.0
1966-12-07 00:00:00+00:00,5.593549e-06
1966-12-08 00:00:00+00:00,0.00021843349
1966-12-09 00:00:00+00:00,0.00034727392
1966-12-10 00:00:00+00:00,0.00014856907
1966-12-11 00:00:00+00:00,7.4100562e-06
1966-12-12 00:00:00+00:00,0.0
1966-12-13 00:00:00+00:00,0.0
1966-12-14 00:00:00+00:00,1.5585883e-08
1966-12-15 00:00:00+00:00,2.0297605e-06
1966-12-16 00:00:00+00:00,0.0
1966-12-17 00:00:00+00:00,8.75357e-06
1966-12-18 00:00:00+00:00,0.0
1966-12-19 00:00:00+00:00,2.1141625e-06
1966-12-20 00:00:00+00:00,6.725572e-06
1966-12-21 00:00:00+00:00,6.405028e-07
1966-12-22 00:00:00+00:00,0.0
1966-12-23 00:00:00+00:00,4.367596e-05
1966-12-24 00:00:00+00:00,0.0
1966-12-25 00:00:00+00:00,1.1490615e-06
1966-12-26 00:00:00+00:00,0.000114108436
1966-12-27 00:00:00+00:00,6.0071503e-05
1966-12-28 00:00:00+00:00,3.9945466e-05
1966-12-29 00:00:00+00:00,4.2124975e-05
1966-12-30 00:00:00+00:00,0.000120336554
1966-12-31 00:00:00+00:00,2.0295654e-05
1967-01-01 00:00:00+00:00,9.841501e-05
1967-01-02 00:00:00+00:00,0.0003135867
1967-01-03 00:00:00+00:00,5.715574e-05
1967-01-04 00:00:00+00:00,5.131605e-05
1967-01-05 00:00:00+00:00,0.0003056436
1967-01-06 00:00:00+00:00,0.00015721328
1967-01-07 00:00:00+00:00,0.00012386972
1967-01-08 00:00:00+00:00,0.00017957138
1967-01-09 00:00:00+00:00,0.00019619915
1967-01-10 00:00:00+00:00,0.00015770736
1967-01-11 00:00:00+00:00,0.00011576152
1967-01-12 00:00:00+00:00,1.3600332e-05
1967-01-13 00:00:00+00:00,0.0
1967-01-14 00:00:00+00:00,9.915274e-06
1967-01-15 00:00:00+00:00,0.0
1967-01-16 00:00:00+00:00,3.062086e-05
1967-01-17 00:00:00+00:00,4.519097e-05
1967-01-18 00:00:00+00:00,3.884751e-06
1967-01-19 00:00:00+00:00,0.0
1967-01-20 00:00:00+00:00,0.0
1967-01-21 00:00:00+00:00,0.0
1967-01-22 00:00:00+00:00,0.0
1967-01-23 00:00:00+00:00,0.0
1967-01-24 00:00:00+00:00,3.8690865e-05
1967-01-25 00:00:00+00:00,3.0871353e-05
1967-01-26 00:00:00+00:00,0.0
1967-01-27 00:00:00+00:00,0.0
1967-01-28 00:00:00+00:00,0.0
1967-01-29 00:00:00+00:00,0.0
1967-01-30 00:00:00+00:00,5.9957046e-08
1967-01-31 00:00:00+00:00,0.0
1967-02-01 00:00:00+00:00,0.0
1967-02-02 00:00:00+00:00,0.0
1967-02-03 00:00:00+00:00,0.0
1967-02-04 00:00:00+00:00,0.0
1967-02-05 00:00:00+00:00,0.0
1967-02-06 00:00:00+00:00,0.0
1967-02-07 00:00:00+00:00,0.0
1967-02-08 00:00:00+00:00,0.0
1967-02-09 00:00:00+00:00,0.0
1967-02-10 00:00:00+00:00,0.0
1967-02-11 00:00:00+00:00,0.0
1967-02-12 00:00:00+00:00,0.0
1967-02-13 00:00:00+00:00,0.0
1967-02-14 00:00:00+00:00,1.3470894e-06
1967-02-15 00:00:00+00:00,3.6053007e-06
1967-02-16 00:00:00+00:00,1.2322542e-05
1967-02-17 00:00:00+00:00,0.0
1967-02-18 00:00:00+00:00,1.4244955e-05
1967-02-19 00:00:00+00:00,2.5973548e-05
1967-02-20 00:00:00+00:00,4.944842e-05
1967-02-21 00:00:00+00:00,1.486809e-05
1967-02-22 00:00:00+00:00,4.9848823e-05
1967-02-23 00:00:00+00:00,0.000132032
1967-02-24 00:00:00+00:00,9.844531e-05
1967-02-25 00:00:00+00:00,0.00013875132
1967-02-26 00:00:00+00:00,0.00011374763
1967-02-27 00:00:00+00:00,7.3341835e-05
1967-02-28 00:00:00+00:00,1.5629167e-06
1967-03-01 00:00:00+00:00,3.1230472e-06
1967-03-02 00:00:00+00:00,0.0
1967-03-03 00:00:00+00:00,0.0
1967-03-04 00:00:00+00:00,0.0
1967-03-05 00:00:00+00:00,0.0
1967-03-06 00:00:00+00:00,1.861624e-05
1967-03-07 00:00:00+00:00,1.0153607e-06
1967-03-08 00:00:00+00:00,0.0
1967-03-09 00:00:00+00:00,0.0
1967-03-10 00:00:00+00:00,0.0
1967-03-11 00:00:00+00:00,0.0
1967-03-12 00:00:00+00:00,8.6630294e-05
1967-03-13 00:00:00+00:00,2.3029703e-05
1967-03-14 00:00:00+00:00,1.8433151e-05
1967-03-15 00:00:00+00:00,6.780764e-07
1967-03-16 00:00:00+00:00,1.846967e-05
1967-03-17 00:00:00+00:00,0.0
1967-03-18 00:00:00+00:00,0.0
1967-03-19 00:00:00+00:00,0.0
1967-03-20 00:00:00+00:00,0.0
1967-03-21 00:00:00+00:00,0.0
1967-03-22 00:00:00+00:00,4.7396447e-06
1967-03-23 00:00:00+00:00,1.5083649e-05
1967-03-24 00:00:00+00:00,0.0
1967-03-25 00:00:00+00:00,0.0
1967-03-26 00:00:00+00:00,0.00017250147
1967-03-27 00:00:00+00:00,4.042888e-05
1967-03-28 00:00:00+00:00,4.120231e-07
1967-03-29 00:00:00+00:00,0.00012609035
1967-03-30 00:00:00+00:00,0.00018495186
1967-03-31 00:00:00+00:00,5.9379898e-05
1967-04-01 00:00:00+00:00,8.852173e-07
1967-04-02 00:00:00+00:00,0.0
1967-04-03 00:00:00+00:00,0.0
1967-04-04 00:00:00+00:00,3.0857393e-08
1967-04-05 00:00:00+00:00,0.0
1967-04-06 00:00:00+00:00,0.0
1967-04-07 00:00:00+00:00,0.0
1967-04-08 00:00:00+00:00,0.0
1967-04-09 00:00:00+00:00,0.0
1967-04-10 00:00:00+00:00,0.0
1967-04-11 00:00:00+00:00,5.9000627e-06
1967-04-12 00:00:00+00:00,0.0
1967-04-13 00:00:00+00:00,0.0
1967-04-14 00:00:00+00:00,0.0
1967-04-15 00:00:00+00:00,0.0
1967-04-16 00:00:00+00:00,0.0
1967-04-17 00:00:00+00:00,0.0
1967-04-18 00:00:00+00:00,0.0
1967-04-19 00:00:00+00:00,0.0
1967-04-20 00:00:00+00:00,0.0
1967-04-21 00:00:00+00:00,0.0
1967-04-22 00:00:00+00:00,0.0
1967-04-23 00:00:00+00:00,0.0
1967-04-24 00:00:00+00:00,1.20141995e-05
1967-04-25 00:00:00+00:00,0.00010599685
1967-04-26 00:00:00+00:00,7.6712895e-05
1967-04-27 00:00:00+00:00,0.00013470129
1967-04-28 00:00:00+00:00,5.4007425e-05
1967-04-29 00:00:00+00:00,1.3454862e-06
1967-04-30 00:00:00+00:00,0.0
1967-05-01 00:00:00+00:00,0.0
1967-05-02 00:00:00+00:00,0.0
1967-05-03 00:00:00+00:00,1.1073789e-05
1967-05-04 00:00:00+00:00,1.8933833e-05
1967-05-05 00:00:00+00:00,7.1575864e-06
1967-05-06 00:00:00+00:00,0.0
1967-05-07 00:00:00+00:00,4.5694163e-05
1967-05-08 00:00:00+00:00,5.1793584e-05
1967-05-09 00:00:00+00:00,3.7000813e-05
1967-05-10 00:00:00+00:00,0.0
1967-05-11 00:00:00+00:00,5.2519168e-05
1967-05-12 00:00:00+00:00,5.735341e-05
1967-05-13 00:00:00+00:00,8.919691e-06
1967-05-14 00:00:00+00:00,0.0
1967-05-15 00:00:00+00:00,0.0
1967-05-16 00:00:00+00:00,0.0
1967-05-17 00:00:00+00:00,0.0
1967-05-18 00:00:00+00:00,1.2449762e-07
1967-05-19 00:00:00+00:00,0.0
1967-05-20 00:00:00+00:00,1.3645801e-07
1967-05-21 00:00:00+00:00,5.8660544e-06
1967-05-22 00:00:00+00:00,0.0
1967-05-23 00:00:00+00:00,6.9692413e-07
1967-05-24 00:00:00+00:00,7.039247e-07
1967-05-25 00:00:00+00:00,6.046176e-07
1967-05-26 00:00:00+00:00,0.0
1967-05-27 00:00:00+00:00,0.0
1967-05-28 00:00:00+00:00,7.268477e-07
1967-05-29 00:00:00+00:00,1.2678074e-05
1967-05-30 00:00:00+00:00,0.0
1967-05-31 00:00:00+00:00,3.42081e-05
1967-06-01 00:00:00+00:00,1.9468882e-05
1967-06-02 00:00:00+00:00,0.0
1967-06-03 00:00:00+00:00,0.0
1967-06-04 00:00:00+00:00,0.0
1967-06-05 00:00:00+00:00,0.0
1967-06-06 00:00:00+00:00,0.0
1967-06-07 00:00:00+00:00,0.0
1967-06-08 00:00:00+00:00,0.0
1967-06-09 00:00:00+00:00,8.313815e-07
