time,tasmin_day_CNRM-CM5_rcp45
2021-01-27 00:00:00+00:00,270.19156
2021-01-28 00:00:00+00:00,272.65002
2021-01-29 00:00:00+00:00,278.92404
2021-01-30 00:00:00+00:00,276.65582
2021-01-31 00:00:00+00:00,277.48114
2021-02-01 00:00:00+00:00,275.9079
2021-02-02 00:00:00+00:00,272.90408
2021-02-03 00:00:00+00:00,271.56192
2021-02-04 00:00:00+00:00,270.08005
2021-02-05 00:00:00+00:00,273.25998
2021-02-06 00:00:00+00:00,280.923
2021-02-07 00:00:00+00:00,282.0871
2021-02-08 00:00:00+00:00,279.89694
2021-02-09 00:00:00+00:00,276.3001
2021-02-10 00:00:00+00:00,277.22903
2021-02-11 00:00:00+00:00,274.5562
2021-02-12 00:00:00+00:00,275.794
2021-02-13 00:00:00+00:00,274.69083
2021-02-14 00:00:00+00:00,274.5012
2021-02-15 00:00:00+00:00,276.2963
2021-02-16 00:00:00+00:00,276.18442
2021-02-17 00:00:00+00:00,276.13907
2021-02-18 00:00:00+00:00,277.87296
2021-02-19 00:00:00+00:00,280.52045
2021-02-20 00:00:00+00:00,283.48508
2021-02-21 00:00:00+00:00,277.72095
2021-02-22 00:00:00+00:00,281.98434
2021-02-23 00:00:00+00:00,284.5857
2021-02-24 00:00:00+00:00,276.90625
2021-02-25 00:00:00+00:00,272.74762
2021-02-26 00:00:00+00:00,274.3058
2021-02-27 00:00:00+00:00,273.90228
2021-02-28 00:00:00+00:00,274.16156
2021-03-01 00:00:00+00:00,277.2752
2021-03-02 00:00:00+00:00,279.27838
2021-03-03 00:00:00+00:00,277.39618
2021-03-04 00:00:00+00:00,278.99792
2021-03-05 00:00:00+00:00,282.04132
2021-03-06 00:00:00+00:00,283.5513
2021-03-07 00:00:00+00:00,279.3897
2021-03-08 00:00:00+00:00,276.4127
2021-03-09 00:00:00+00:00,277.79077
2021-03-10 00:00:00+00:00,279.62543
2021-03-11 00:00:00+00:00,282.37476
2021-03-12 00:00:00+00:00,283.9112
2021-03-13 00:00:00+00:00,283.03278
2021-03-14 00:00:00+00:00,282.53647
2021-03-15 00:00:00+00:00,279.0735
2021-03-16 00:00:00+00:00,281.07883
2021-03-17 00:00:00+00:00,278.81717
2021-03-18 00:00:00+00:00,284.5949
2021-03-19 00:00:00+00:00,275.98062
2021-03-20 00:00:00+00:00,281.4673
2021-03-21 00:00:00+00:00,281.5918
2021-03-22 00:00:00+00:00,278.88065
2021-03-23 00:00:00+00:00,283.0092
2021-03-24 00:00:00+00:00,282.15536
2021-03-25 00:00:00+00:00,283.74622
2021-03-26 00:00:00+00:00,284.0478
2021-03-27 00:00:00+00:00,280.05438
2021-03-28 00:00:00+00:00,276.20328
2021-03-29 00:00:00+00:00,282.6114
2021-03-30 00:00:00+00:00,280.45386
2021-03-31 00:00:00+00:00,275.74228
2021-04-01 00:00:00+00:00,278.29587
2021-04-02 00:00:00+00:00,281.93396
2021-04-03 00:00:00+00:00,279.7276
2021-04-04 00:00:00+00:00,281.2357
2021-04-05 00:00:00+00:00,277.00024
2021-04-06 00:00:00+00:00,275.83026
2021-04-07 00:00:00+00:00,281.16623
2021-04-08 00:00:00+00:00,278.70377
2021-04-09 00:00:00+00:00,279.81824
2021-04-10 00:00:00+00:00,279.30847
2021-04-11 00:00:00+00:00,283.95755
2021-04-12 00:00:00+00:00,281.32687
2021-04-13 00:00:00+00:00,280.97995
2021-04-14 00:00:00+00:00,278.92294
2021-04-15 00:00:00+00:00,277.244
2021-04-16 00:00:00+00:00,279.90436
2021-04-17 00:00:00+00:00,284.33154
2021-04-18 00:00:00+00:00,277.12268
2021-04-19 00:00:00+00:00,280.689
2021-04-20 00:00:00+00:00,284.42456
2021-04-21 00:00:00+00:00,282.50278
2021-04-22 00:00:00+00:00,279.81488
2021-04-23 00:00:00+00:00,280.93396
2021-04-24 00:00:00+00:00,280.5415
2021-04-25 00:00:00+00:00,277.95996
2021-04-26 00:00:00+00:00,281.98288
2021-04-27 00:00:00+00:00,278.59024
2021-04-28 00:00:00+00:00,278.2256
2021-04-29 00:00:00+00:00,279.99216
2021-04-30 00:00:00+00:00,280.44666
2021-05-01 00:00:00+00:00,281.163
2021-05-02 00:00:00+00:00,281.421
2021-05-03 00:00:00+00:00,281.44455
2021-05-04 00:00:00+00:00,277.65085
2021-05-05 00:00:00+00:00,278.40375
2021-05-06 00:00:00+00:00,275.8631
2021-05-07 00:00:00+00:00,280.09113
2021-05-08 00:00:00+00:00,277.30792
2021-05-09 00:00:00+00:00,273.7068
2021-05-10 00:00:00+00:00,275.78583
2021-05-11 00:00:00+00:00,281.15717
2021-05-12 00:00:00+00:00,281.1956
2021-05-13 00:00:00+00:00,278.00842
2021-05-14 00:00:00+00:00,278.92715
2021-05-15 00:00:00+00:00,278.25623
2021-05-16 00:00:00+00:00,279.9646
2021-05-17 00:00:00+00:00,279.41623
2021-05-18 00:00:00+00:00,280.37723
2021-05-19 00:00:00+00:00,282.52228
2021-05-20 00:00:00+00:00,279.96204
2021-05-21 00:00:00+00:00,280.9572
2021-05-22 00:00:00+00:00,282.88358
2021-05-23 00:00:00+00:00,280.48544
2021-05-24 00:00:00+00:00,279.2019
2021-05-25 00:00:00+00:00,279.82907
2021-05-26 00:00:00+00:00,282.451
2021-05-27 00:00:00+00:00,281.85815
2021-05-28 00:00:00+00:00,282.37335
2021-05-29 00:00:00+00:00,284.6288
2021-05-30 00:00:00+00:00,286.77487
2021-05-31 00:00:00+00:00,283.77454
2021-06-01 00:00:00+00:00,282.8684
2021-06-02 00:00:00+00:00,281.14313
2021-06-03 00:00:00+00:00,282.72443
2021-06-04 00:00:00+00:00,282.9157
2021-06-05 00:00:00+00:00,282.0065
2021-06-06 00:00:00+00:00,278.9091
2021-06-07 00:00:00+00:00,278.91574
2021-06-08 00:00:00+00:00,277.64868
2021-06-09 00:00:00+00:00,281.5753
2021-06-10 00:00:00+00:00,281.85516
2021-06-11 00:00:00+00:00,283.0432
2021-06-12 00:00:00+00:00,280.1462
2021-06-13 00:00:00+00:00,281.94308
2021-06-14 00:00:00+00:00,282.40308
2021-06-15 00:00:00+00:00,284.63815
2021-06-16 00:00:00+00:00,285.34222
2021-06-17 00:00:00+00:00,283.76376
2021-06-18 00:00:00+00:00,285.04523
2021-06-19 00:00:00+00:00,283.97772
2021-06-20 00:00:00+00:00,283.91623
2021-06-21 00:00:00+00:00,283.52444
2021-06-22 00:00:00+00:00,282.99976
2021-06-23 00:00:00+00:00,283.62808
2021-06-24 00:00:00+00:00,284.82812
2021-06-25 00:00:00+00:00,284.5139
2021-06-26 00:00:00+00:00,287.15524
2021-06-27 00:00:00+00:00,285.6685
2021-06-28 00:00:00+00:00,285.85455
2021-06-29 00:00:00+00:00,285.5738
2021-06-30 00:00:00+00:00,286.26404
2021-07-01 00:00:00+00:00,284.43378
2021-07-02 00:00:00+00:00,282.94836
2021-07-03 00:00:00+00:00,286.40515
2021-07-04 00:00:00+00:00,288.02655
2021-07-05 00:00:00+00:00,284.34952
2021-07-06 00:00:00+00:00,285.5892
2021-07-07 00:00:00+00:00,286.69858
2021-07-08 00:00:00+00:00,285.56635
2021-07-09 00:00:00+00:00,285.16263
2021-07-10 00:00:00+00:00,284.5324
2021-07-11 00:00:00+00:00,284.4733
2021-07-12 00:00:00+00:00,284.6297
2021-07-13 00:00:00+00:00,287.36017
2021-07-14 00:00:00+00:00,284.99786
2021-07-15 00:00:00+00:00,285.07758
2021-07-16 00:00:00+00:00,288.15112
2021-07-17 00:00:00+00:00,287.84348
2021-07-18 00:00:00+00:00,286.50867
2021-07-19 00:00:00+00:00,285.64398
2021-07-20 00:00:00+00:00,285.76477
2021-07-21 00:00:00+00:00,285.79822
2021-07-22 00:00:00+00:00,285.9367
2021-07-23 00:00:00+00:00,285.2315
2021-07-24 00:00:00+00:00,284.95834
2021-07-25 00:00:00+00:00,284.0914
2021-07-26 00:00:00+00:00,285.3926
2021-07-27 00:00:00+00:00,284.92734
2021-07-28 00:00:00+00:00,284.5513
2021-07-29 00:00:00+00:00,283.92328
2021-07-30 00:00:00+00:00,282.57486
2021-07-31 00:00:00+00:00,283.93945
2021-08-01 00:00:00+00:00,285.08725
2021-08-02 00:00:00+00:00,284.83948
2021-08-03 00:00:00+00:00,285.72137
2021-08-04 00:00:00+00:00,283.53857
2021-08-05 00:00:00+00:00,285.8014
2021-08-06 00:00:00+00:00,284.92358
2021-08-07 00:00:00+00:00,284.70557
2021-08-08 00:00:00+00:00,283.6126
2021-08-09 00:00:00+00:00,285.21692
2021-08-10 00:00:00+00:00,286.5545
2021-08-11 00:00:00+00:00,288.72006
2021-08-12 00:00:00+00:00,288.2952
2021-08-13 00:00:00+00:00,285.9374
2021-08-14 00:00:00+00:00,284.95984
2021-08-15 00:00:00+00:00,284.2919
2021-08-16 00:00:00+00:00,283.36142
2021-08-17 00:00:00+00:00,283.74048
2021-08-18 00:00:00+00:00,283.96576
2021-08-19 00:00:00+00:00,285.103
2021-08-20 00:00:00+00:00,285.03934
2021-08-21 00:00:00+00:00,286.9355
2021-08-22 00:00:00+00:00,286.4464
2021-08-23 00:00:00+00:00,285.6486
2021-08-24 00:00:00+00:00,284.53918
2021-08-25 00:00:00+00:00,284.637
2021-08-26 00:00:00+00:00,287.13605
2021-08-27 00:00:00+00:00,290.0248
2021-08-28 00:00:00+00:00,285.4807
2021-08-29 00:00:00+00:00,286.4741
2021-08-30 00:00:00+00:00,286.26627
2021-08-31 00:00:00+00:00,286.3991
2021-09-01 00:00:00+00:00,285.07037
2021-09-02 00:00:00+00:00,288.54175
2021-09-03 00:00:00+00:00,284.91956
2021-09-04 00:00:00+00:00,281.4694
2021-09-05 00:00:00+00:00,282.86316
2021-09-06 00:00:00+00:00,281.1794
2021-09-07 00:00:00+00:00,282.18295
2021-09-08 00:00:00+00:00,283.69754
2021-09-09 00:00:00+00:00,284.845
2021-09-10 00:00:00+00:00,286.08722
2021-09-11 00:00:00+00:00,286.96542
2021-09-12 00:00:00+00:00,287.30783
2021-09-13 00:00:00+00:00,285.68384
2021-09-14 00:00:00+00:00,286.0132
2021-09-15 00:00:00+00:00,286.4536
2021-09-16 00:00:00+00:00,287.57492
2021-09-17 00:00:00+00:00,284.8522
2021-09-18 00:00:00+00:00,283.0775
2021-09-19 00:00:00+00:00,283.6769
2021-09-20 00:00:00+00:00,285.20676
2021-09-21 00:00:00+00:00,284.2713
2021-09-22 00:00:00+00:00,283.51627
2021-09-23 00:00:00+00:00,287.55368
2021-09-24 00:00:00+00:00,283.47025
2021-09-25 00:00:00+00:00,282.3535
2021-09-26 00:00:00+00:00,278.5462
2021-09-27 00:00:00+00:00,278.3661
2021-09-28 00:00:00+00:00,279.0614
2021-09-29 00:00:00+00:00,277.78885
2021-09-30 00:00:00+00:00,281.17233
2021-10-01 00:00:00+00:00,287.19165
2021-10-02 00:00:00+00:00,283.6518
2021-10-03 00:00:00+00:00,282.7891
2021-10-04 00:00:00+00:00,281.44406
2021-10-05 00:00:00+00:00,282.63947
2021-10-06 00:00:00+00:00,280.311
2021-10-07 00:00:00+00:00,280.90454
2021-10-08 00:00:00+00:00,282.93756
2021-10-09 00:00:00+00:00,280.33868
2021-10-10 00:00:00+00:00,281.79358
2021-10-11 00:00:00+00:00,281.9443
2021-10-12 00:00:00+00:00,283.62805
2021-10-13 00:00:00+00:00,280.2961
2021-10-14 00:00:00+00:00,281.85754
2021-10-15 00:00:00+00:00,283.61163
2021-10-16 00:00:00+00:00,280.3796
2021-10-17 00:00:00+00:00,279.33542
2021-10-18 00:00:00+00:00,281.9858
2021-10-19 00:00:00+00:00,285.6211
2021-10-20 00:00:00+00:00,280.5587
2021-10-21 00:00:00+00:00,278.85562
2021-10-22 00:00:00+00:00,279.88486
2021-10-23 00:00:00+00:00,278.05746
2021-10-24 00:00:00+00:00,279.92566
2021-10-25 00:00:00+00:00,282.19775
2021-10-26 00:00:00+00:00,281.41495
2021-10-27 00:00:00+00:00,280.44455
2021-10-28 00:00:00+00:00,274.35178
2021-10-29 00:00:00+00:00,273.93314
2021-10-30 00:00:00+00:00,278.66748
2021-10-31 00:00:00+00:00,284.28156
2021-11-01 00:00:00+00:00,284.26553
2021-11-02 00:00:00+00:00,280.779
2021-11-03 00:00:00+00:00,280.3407
2021-11-04 00:00:00+00:00,280.09613
2021-11-05 00:00:00+00:00,283.03268
2021-11-06 00:00:00+00:00,282.7095
2021-11-07 00:00:00+00:00,281.2961
2021-11-08 00:00:00+00:00,282.44186
2021-11-09 00:00:00+00:00,284.06064
2021-11-10 00:00:00+00:00,283.77676
2021-11-11 00:00:00+00:00,278.06708
2021-11-12 00:00:00+00:00,276.8296
2021-11-13 00:00:00+00:00,280.3819
2021-11-14 00:00:00+00:00,277.4205
2021-11-15 00:00:00+00:00,279.8571
2021-11-16 00:00:00+00:00,278.78314
2021-11-17 00:00:00+00:00,276.94
2021-11-18 00:00:00+00:00,282.45474
2021-11-19 00:00:00+00:00,278.77502
2021-11-20 00:00:00+00:00,276.5088
2021-11-21 00:00:00+00:00,279.02548
2021-11-22 00:00:00+00:00,280.67087
2021-11-23 00:00:00+00:00,278.64447
2021-11-24 00:00:00+00:00,280.16486
2021-11-25 00:00:00+00:00,276.69135
2021-11-26 00:00:00+00:00,278.39645
2021-11-27 00:00:00+00:00,276.85446
2021-11-28 00:00:00+00:00,280.98502
2021-11-29 00:00:00+00:00,278.47318
2021-11-30 00:00:00+00:00,276.92508
2021-12-01 00:00:00+00:00,280.1559
2021-12-02 00:00:00+00:00,275.1505
2021-12-03 00:00:00+00:00,276.5579
2021-12-04 00:00:00+00:00,272.49826
2021-12-05 00:00:00+00:00,272.18958
2021-12-06 00:00:00+00:00,268.81232
2021-12-07 00:00:00+00:00,270.88953
2021-12-08 00:00:00+00:00,275.22952
2021-12-09 00:00:00+00:00,272.841
2021-12-10 00:00:00+00:00,273.45206
2021-12-11 00:00:00+00:00,275.7659
2021-12-12 00:00:00+00:00,271.56454
2021-12-13 00:00:00+00:00,275.06146
2021-12-14 00:00:00+00:00,271.64883
2021-12-15 00:00:00+00:00,268.995
2021-12-16 00:00:00+00:00,267.68658
2021-12-17 00:00:00+00:00,267.9164
2021-12-18 00:00:00+00:00,271.52304
2021-12-19 00:00:00+00:00,279.98782
2021-12-20 00:00:00+00:00,280.56393
2021-12-21 00:00:00+00:00,276.37167
2021-12-22 00:00:00+00:00,280.99722
2021-12-23 00:00:00+00:00,277.68634
2021-12-24 00:00:00+00:00,279.05478
2021-12-25 00:00:00+00:00,276.16452
2021-12-26 00:00:00+00:00,272.20615
2021-12-27 00:00:00+00:00,271.76746
2021-12-28 00:00:00+00:00,272.63037
2021-12-29 00:00:00+00:00,273.27734
2021-12-30 00:00:00+00:00,274.88223
2021-12-31 00:00:00+00:00,275.1706
2022-01-01 00:00:00+00:00,275.8624
2022-01-02 00:00:00+00:00,272.09393
2022-01-03 00:00:00+00:00,272.92593
2022-01-04 00:00:00+00:00,275.93192
2022-01-05 00:00:00+00:00,277.39655
2022-01-06 00:00:00+00:00,276.81216
2022-01-07 00:00:00+00:00,272.50534
2022-01-08 00:00:00+00:00,270.8583
2022-01-09 00:00:00+00:00,274.63806
2022-01-10 00:00:00+00:00,273.17035
2022-01-11 00:00:00+00:00,273.1944
2022-01-12 00:00:00+00:00,274.62973
2022-01-13 00:00:00+00:00,273.51996
2022-01-14 00:00:00+00:00,273.37323
2022-01-15 00:00:00+00:00,274.9296
2022-01-16 00:00:00+00:00,275.92087
2022-01-17 00:00:00+00:00,274.33502
2022-01-18 00:00:00+00:00,271.73923
2022-01-19 00:00:00+00:00,268.55832
2022-01-20 00:00:00+00:00,268.45917
2022-01-21 00:00:00+00:00,269.55292
2022-01-22 00:00:00+00:00,271.4406
2022-01-23 00:00:00+00:00,270.80472
2022-01-24 00:00:00+00:00,271.65295
2022-01-25 00:00:00+00:00,272.0225
2022-01-26 00:00:00+00:00,271.953
2022-01-27 00:00:00+00:00,273.4697
2022-01-28 00:00:00+00:00,271.8719
2022-01-29 00:00:00+00:00,272.8912
2022-01-30 00:00:00+00:00,272.10486
2022-01-31 00:00:00+00:00,271.87305
2022-02-01 00:00:00+00:00,274.26767
2022-02-02 00:00:00+00:00,274.83096
2022-02-03 00:00:00+00:00,274.82776
2022-02-04 00:00:00+00:00,271.67795
2022-02-05 00:00:00+00:00,270.8626
2022-02-06 00:00:00+00:00,270.98138
2022-02-07 00:00:00+00:00,271.89758
2022-02-08 00:00:00+00:00,274.88092
2022-02-09 00:00:00+00:00,276.24783
2022-02-10 00:00:00+00:00,276.73865
2022-02-11 00:00:00+00:00,276.2036
2022-02-12 00:00:00+00:00,274.09952
2022-02-13 00:00:00+00:00,276.04758
2022-02-14 00:00:00+00:00,281.33102
2022-02-15 00:00:00+00:00,283.92587
2022-02-16 00:00:00+00:00,282.11606
2022-02-17 00:00:00+00:00,287.72925
2022-02-18 00:00:00+00:00,281.51544
2022-02-19 00:00:00+00:00,279.57248
2022-02-20 00:00:00+00:00,275.7531
2022-02-21 00:00:00+00:00,275.9851
2022-02-22 00:00:00+00:00,282.1465
2022-02-23 00:00:00+00:00,285.97986
2022-02-24 00:00:00+00:00,286.3207
2022-02-25 00:00:00+00:00,283.18814
2022-02-26 00:00:00+00:00,277.56204
2022-02-27 00:00:00+00:00,277.6311
2022-02-28 00:00:00+00:00,276.4691
2022-03-01 00:00:00+00:00,276.28278
2022-03-02 00:00:00+00:00,276.78992
2022-03-03 00:00:00+00:00,275.35983
2022-03-04 00:00:00+00:00,272.1042
2022-03-05 00:00:00+00:00,272.07904
2022-03-06 00:00:00+00:00,274.09332
2022-03-07 00:00:00+00:00,273.54315
2022-03-08 00:00:00+00:00,271.37857
2022-03-09 00:00:00+00:00,271.768
2022-03-10 00:00:00+00:00,273.8072
2022-03-11 00:00:00+00:00,276.65405
2022-03-12 00:00:00+00:00,279.4404
2022-03-13 00:00:00+00:00,280.22433
2022-03-14 00:00:00+00:00,274.64453
2022-03-15 00:00:00+00:00,273.17206
2022-03-16 00:00:00+00:00,273.57822
2022-03-17 00:00:00+00:00,275.35046
2022-03-18 00:00:00+00:00,275.53705
2022-03-19 00:00:00+00:00,277.1209
2022-03-20 00:00:00+00:00,276.1134
2022-03-21 00:00:00+00:00,274.5166
2022-03-22 00:00:00+00:00,276.6357
2022-03-23 00:00:00+00:00,280.3239
2022-03-24 00:00:00+00:00,275.51437
2022-03-25 00:00:00+00:00,274.83606
2022-03-26 00:00:00+00:00,275.89838
2022-03-27 00:00:00+00:00,280.46445
2022-03-28 00:00:00+00:00,284.0575
2022-03-29 00:00:00+00:00,278.83118
2022-03-30 00:00:00+00:00,275.47977
2022-03-31 00:00:00+00:00,276.646
2022-04-01 00:00:00+00:00,282.2522
2022-04-02 00:00:00+00:00,284.39377
2022-04-03 00:00:00+00:00,277.66318
2022-04-04 00:00:00+00:00,281.83627
2022-04-05 00:00:00+00:00,278.9756
2022-04-06 00:00:00+00:00,278.7354
2022-04-07 00:00:00+00:00,281.40656
2022-04-08 00:00:00+00:00,284.2512
2022-04-09 00:00:00+00:00,284.63986
2022-04-10 00:00:00+00:00,278.52267
2022-04-11 00:00:00+00:00,277.34497
2022-04-12 00:00:00+00:00,281.9156
2022-04-13 00:00:00+00:00,282.45853
2022-04-14 00:00:00+00:00,283.48193
2022-04-15 00:00:00+00:00,279.94754
2022-04-16 00:00:00+00:00,279.0785
2022-04-17 00:00:00+00:00,280.92706
2022-04-18 00:00:00+00:00,280.5861
2022-04-19 00:00:00+00:00,278.32953
2022-04-20 00:00:00+00:00,276.7452
2022-04-21 00:00:00+00:00,277.52792
2022-04-22 00:00:00+00:00,279.1208
2022-04-23 00:00:00+00:00,282.34903
2022-04-24 00:00:00+00:00,280.24756
2022-04-25 00:00:00+00:00,280.52838
2022-04-26 00:00:00+00:00,279.28238
2022-04-27 00:00:00+00:00,279.76523
2022-04-28 00:00:00+00:00,280.76376
2022-04-29 00:00:00+00:00,279.78174
2022-04-30 00:00:00+00:00,282.9647
2022-05-01 00:00:00+00:00,283.197
2022-05-02 00:00:00+00:00,283.4939
2022-05-03 00:00:00+00:00,282.6727
2022-05-04 00:00:00+00:00,278.97232
2022-05-05 00:00:00+00:00,278.43643
2022-05-06 00:00:00+00:00,278.07974
2022-05-07 00:00:00+00:00,280.02484
2022-05-08 00:00:00+00:00,281.5095
2022-05-09 00:00:00+00:00,280.11365
2022-05-10 00:00:00+00:00,281.1606
2022-05-11 00:00:00+00:00,276.87903
2022-05-12 00:00:00+00:00,279.9255
2022-05-13 00:00:00+00:00,282.42078
2022-05-14 00:00:00+00:00,283.00668
2022-05-15 00:00:00+00:00,281.4285
2022-05-16 00:00:00+00:00,285.1588
2022-05-17 00:00:00+00:00,281.84848
2022-05-18 00:00:00+00:00,277.6769
2022-05-19 00:00:00+00:00,281.13028
2022-05-20 00:00:00+00:00,278.22992
2022-05-21 00:00:00+00:00,277.85834
2022-05-22 00:00:00+00:00,284.39853
2022-05-23 00:00:00+00:00,283.3111
2022-05-24 00:00:00+00:00,276.62424
2022-05-25 00:00:00+00:00,278.72122
2022-05-26 00:00:00+00:00,279.84375
2022-05-27 00:00:00+00:00,281.13275
2022-05-28 00:00:00+00:00,277.09998
2022-05-29 00:00:00+00:00,282.3044
2022-05-30 00:00:00+00:00,284.22925
2022-05-31 00:00:00+00:00,282.65845
2022-06-01 00:00:00+00:00,284.41583
2022-06-02 00:00:00+00:00,281.12094
2022-06-03 00:00:00+00:00,281.4793
2022-06-04 00:00:00+00:00,285.0952
2022-06-05 00:00:00+00:00,286.21075
2022-06-06 00:00:00+00:00,285.424
2022-06-07 00:00:00+00:00,285.03683
2022-06-08 00:00:00+00:00,284.95087
2022-06-09 00:00:00+00:00,286.12085
2022-06-10 00:00:00+00:00,286.3057
2022-06-11 00:00:00+00:00,285.11835
2022-06-12 00:00:00+00:00,284.83405
2022-06-13 00:00:00+00:00,284.67114
2022-06-14 00:00:00+00:00,283.20148
2022-06-15 00:00:00+00:00,287.1381
2022-06-16 00:00:00+00:00,286.8108
2022-06-17 00:00:00+00:00,286.22327
2022-06-18 00:00:00+00:00,287.3067
2022-06-19 00:00:00+00:00,284.7699
2022-06-20 00:00:00+00:00,285.7349
2022-06-21 00:00:00+00:00,286.22787
2022-06-22 00:00:00+00:00,285.02798
2022-06-23 00:00:00+00:00,285.58194
2022-06-24 00:00:00+00:00,283.85654
2022-06-25 00:00:00+00:00,284.369
2022-06-26 00:00:00+00:00,285.4251
2022-06-27 00:00:00+00:00,284.66788
2022-06-28 00:00:00+00:00,285.55957
2022-06-29 00:00:00+00:00,285.90198
2022-06-30 00:00:00+00:00,282.47357
2022-07-01 00:00:00+00:00,283.2686
2022-07-02 00:00:00+00:00,283.51166
2022-07-03 00:00:00+00:00,282.3652
2022-07-04 00:00:00+00:00,281.0924
2022-07-05 00:00:00+00:00,283.178
2022-07-06 00:00:00+00:00,284.46576
2022-07-07 00:00:00+00:00,285.6784
2022-07-08 00:00:00+00:00,286.55396
2022-07-09 00:00:00+00:00,288.71127
2022-07-10 00:00:00+00:00,286.7373
2022-07-11 00:00:00+00:00,287.12796
2022-07-12 00:00:00+00:00,284.56873
2022-07-13 00:00:00+00:00,283.53876
2022-07-14 00:00:00+00:00,282.93896
2022-07-15 00:00:00+00:00,283.07755
2022-07-16 00:00:00+00:00,285.2335
2022-07-17 00:00:00+00:00,287.20004
2022-07-18 00:00:00+00:00,284.6359
2022-07-19 00:00:00+00:00,282.49854
2022-07-20 00:00:00+00:00,283.20544
2022-07-21 00:00:00+00:00,284.78165
2022-07-22 00:00:00+00:00,283.55264
2022-07-23 00:00:00+00:00,281.81198
2022-07-24 00:00:00+00:00,283.16055
2022-07-25 00:00:00+00:00,283.40176
2022-07-26 00:00:00+00:00,283.8768
2022-07-27 00:00:00+00:00,282.94693
2022-07-28 00:00:00+00:00,283.18164
2022-07-29 00:00:00+00:00,283.61414
2022-07-30 00:00:00+00:00,280.4797
2022-07-31 00:00:00+00:00,282.76474
2022-08-01 00:00:00+00:00,282.27725
2022-08-02 00:00:00+00:00,281.96097
2022-08-03 00:00:00+00:00,284.49954
2022-08-04 00:00:00+00:00,287.2966
2022-08-05 00:00:00+00:00,287.68323
2022-08-06 00:00:00+00:00,287.60214
2022-08-07 00:00:00+00:00,288.45312
2022-08-08 00:00:00+00:00,287.10217
2022-08-09 00:00:00+00:00,287.23285
2022-08-10 00:00:00+00:00,285.37827
2022-08-11 00:00:00+00:00,286.5173
2022-08-12 00:00:00+00:00,285.79205
2022-08-13 00:00:00+00:00,288.49832
2022-08-14 00:00:00+00:00,288.8296
2022-08-15 00:00:00+00:00,286.9575
2022-08-16 00:00:00+00:00,285.35803
2022-08-17 00:00:00+00:00,286.88947
2022-08-18 00:00:00+00:00,285.989
2022-08-19 00:00:00+00:00,286.3979
2022-08-20 00:00:00+00:00,286.8305
2022-08-21 00:00:00+00:00,286.1537
2022-08-22 00:00:00+00:00,288.69
2022-08-23 00:00:00+00:00,288.81726
2022-08-24 00:00:00+00:00,286.7631
2022-08-25 00:00:00+00:00,290.79874
2022-08-26 00:00:00+00:00,287.97864
2022-08-27 00:00:00+00:00,286.90543
2022-08-28 00:00:00+00:00,286.04153
2022-08-29 00:00:00+00:00,285.26636
2022-08-30 00:00:00+00:00,284.37122
2022-08-31 00:00:00+00:00,283.50018
2022-09-01 00:00:00+00:00,287.0054
2022-09-02 00:00:00+00:00,286.82217
2022-09-03 00:00:00+00:00,287.6639
2022-09-04 00:00:00+00:00,285.9893
2022-09-05 00:00:00+00:00,287.19684
2022-09-06 00:00:00+00:00,284.48297
2022-09-07 00:00:00+00:00,284.7835
2022-09-08 00:00:00+00:00,287.24634
2022-09-09 00:00:00+00:00,285.8361
2022-09-10 00:00:00+00:00,282.32745
2022-09-11 00:00:00+00:00,283.20358
2022-09-12 00:00:00+00:00,285.45392
2022-09-13 00:00:00+00:00,287.6058
2022-09-14 00:00:00+00:00,288.10437
2022-09-15 00:00:00+00:00,286.0081
2022-09-16 00:00:00+00:00,286.80606
2022-09-17 00:00:00+00:00,286.52246
2022-09-18 00:00:00+00:00,286.42554
2022-09-19 00:00:00+00:00,287.05588
2022-09-20 00:00:00+00:00,287.4662
2022-09-21 00:00:00+00:00,285.23416
2022-09-22 00:00:00+00:00,282.22217
2022-09-23 00:00:00+00:00,279.97
2022-09-24 00:00:00+00:00,280.55573
2022-09-25 00:00:00+00:00,282.76172
2022-09-26 00:00:00+00:00,284.11066
2022-09-27 00:00:00+00:00,284.49652
2022-09-28 00:00:00+00:00,282.73132
2022-09-29 00:00:00+00:00,283.5735
2022-09-30 00:00:00+00:00,285.9442
2022-10-01 00:00:00+00:00,284.65463
2022-10-02 00:00:00+00:00,284.97665
2022-10-03 00:00:00+00:00,281.8689
2022-10-04 00:00:00+00:00,287.14386
2022-10-05 00:00:00+00:00,289.69022
2022-10-06 00:00:00+00:00,287.6187
2022-10-07 00:00:00+00:00,285.34012
2022-10-08 00:00:00+00:00,285.37366
2022-10-09 00:00:00+00:00,282.4223
2022-10-10 00:00:00+00:00,280.6933
2022-10-11 00:00:00+00:00,281.8686
2022-10-12 00:00:00+00:00,281.86215
2022-10-13 00:00:00+00:00,280.47537
2022-10-14 00:00:00+00:00,282.49258
2022-10-15 00:00:00+00:00,283.3681
2022-10-16 00:00:00+00:00,287.42175
2022-10-17 00:00:00+00:00,287.9002
2022-10-18 00:00:00+00:00,279.84827
2022-10-19 00:00:00+00:00,279.0491
2022-10-20 00:00:00+00:00,281.90912
2022-10-21 00:00:00+00:00,280.6147
2022-10-22 00:00:00+00:00,281.76636
2022-10-23 00:00:00+00:00,277.50494
2022-10-24 00:00:00+00:00,277.0025
