parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,extra
ks_007,log,factor,4.17E-05,1.00E-06,500,upw_ks,1,0,1,
ks_008,log,factor,0.032615997,1.00E-06,500,upw_ks,1,0,1,
ks_009,log,factor,0.798297465,1.00E-06,500,upw_ks,1,0,1,
ks_010,log,factor,0.000315699,1.00E-06,500,upw_ks,1,0,1,
ks_011,log,factor,186.4686127,1.00E-06,500,upw_ks,1,0,1,
ks_012,log,factor,257.5430908,1.00E-06,500,upw_ks,1,0,1,
ks_013,log,factor,0.000248111,1.00E-06,500,upw_ks,1,0,1,
ks_014,log,factor,178.7917938,1.00E-06,500,upw_ks,1,0,1,
ks_015,log,factor,0.000148869,1.00E-06,500,upw_ks,1,0,1,
ks_016,fixed,factor,44.26050186,1.00E-06,500,upw_ks,1,0,1,
ks_017,fixed,factor,0.266721964,1.00E-06,500,upw_ks,1,0,1,
ks_018,fixed,factor,0.356564999,1.00E-06,500,upw_ks,1,0,1,
ks_019,fixed,factor,7.004650116,1.00E-06,500,upw_ks,1,0,1,
ks_020,log,factor,3.983631373,1.00E-06,500,upw_ks,1,0,1,
ks_021,log,factor,10.74989796,1.00E-06,500,upw_ks,1,0,1,
ks_022,log,factor,0.193172693,1.00E-06,500,upw_ks,1,0,1,
ks_023,log,factor,285.6308289,1.00E-06,500,upw_ks,1,0,1,
ks_024,log,factor,0.576470673,1.00E-06,500,upw_ks,1,0,1,
ks_025,log,factor,0.00221788,1.00E-06,500,upw_ks,1,0,1,
ks_026,log,factor,44.35069656,1.00E-06,500,upw_ks,1,0,1,
ks_027,log,factor,0.00201941,1.00E-06,500,upw_ks,1,0,1,
ks_028,log,factor,12.67558003,1.00E-06,500,upw_ks,1,0,1,
ks_029,log,factor,1.592465162,1.00E-06,500,upw_ks,1,0,1,
ks_030,log,factor,7.55E-06,1.00E-06,500,upw_ks,1,0,1,
ks_031,log,factor,435.5412903,1.00E-06,500,upw_ks,1,0,1,
ks_032,fixed,factor,3.38E-05,1.00E-06,500,upw_ks,1,0,1,
ks_033,fixed,factor,0.018312598,1.00E-06,500,upw_ks,1,0,1,
ks_034,fixed,factor,14.35300255,1.00E-06,500,upw_ks,1,0,1,
ks_035,log,factor,0.000791456,1.00E-06,500,upw_ks,1,0,1,
ks_036,log,factor,70.012146,1.00E-06,500,upw_ks,1,0,1,
ks_037,log,factor,0.465517014,1.00E-06,500,upw_ks,1,0,1,
ks_038,log,factor,8.21E-06,1.00E-06,500,upw_ks,1,0,1,
ks_039,fixed,factor,3.40E-05,1.00E-06,500,upw_ks,1,0,1,
ks_040,fixed,factor,0.199901998,1.00E-06,500,upw_ks,1,0,1,
ks_041,fixed,factor,0.402200997,1.00E-06,500,upw_ks,1,0,1,
ks_042,fixed,factor,0.363285035,1.00E-06,500,upw_ks,1,0,1,
ks_043,log,factor,54.3564949,1.00E-06,500,upw_ks,1,0,1,
ks_044,log,factor,0.000881642,1.00E-06,500,upw_ks,1,0,1,
ks_045,log,factor,0.00548418,1.00E-06,500,upw_ks,1,0,1,
ks_046,log,factor,6.022200108,1.00E-06,500,upw_ks,1,0,1,
ks_047,log,factor,0.750889361,1.00E-06,500,upw_ks,1,0,1,
ks_048,log,factor,27.40250015,1.00E-06,500,upw_ks,1,0,1,
ks_049,log,factor,12.94200039,1.00E-06,500,upw_ks,1,0,1,
ks_050,log,factor,9.862780571,1.00E-06,500,upw_ks,1,0,1,
ks_051,log,factor,47.27229309,1.00E-06,500,upw_ks,1,0,1,
ks_052,log,factor,0.00585452,1.00E-06,500,upw_ks,1,0,1,
ks_053,log,factor,341.3713989,1.00E-06,500,upw_ks,1,0,1,
ks_054,fixed,factor,0.0026769,1.00E-06,500,upw_ks,1,0,1,
ks_055,fixed,factor,0.75126797,1.00E-06,500,upw_ks,1,0,1,
ks_056,fixed,factor,10.85650063,1.00E-06,500,upw_ks,1,0,1,
ks_057,fixed,factor,1.34228003,1.00E-06,500,upw_ks,1,0,1,
ks_058,log,factor,0.032538649,1.00E-06,500,upw_ks,1,0,1,
ks_059,log,factor,2.78E-06,1.00E-06,500,upw_ks,1,0,1,
ks_060,log,factor,289.1712952,1.00E-06,500,upw_ks,1,0,1,
ks_061,log,factor,213.707016,1.00E-06,500,upw_ks,1,0,1,
ks_062,log,factor,0.434605986,1.00E-06,500,upw_ks,1,0,1,
ks_063,log,factor,0.311187714,1.00E-06,500,upw_ks,1,0,1,
ks_064,log,factor,0.00623646,1.00E-06,500,upw_ks,1,0,1,
ks_065,log,factor,1.86E-06,1.00E-06,500,upw_ks,1,0,1,
ks_066,log,factor,0.218660295,1.00E-06,500,upw_ks,1,0,1,
ks_067,log,factor,256.4819641,1.00E-06,500,upw_ks,1,0,1,
ks_068,log,factor,13.93120098,1.00E-06,500,upw_ks,1,0,1,
ks_069,log,factor,3.649178505,1.00E-06,500,upw_ks,1,0,1,
ks_070,log,factor,0.00118982,1.00E-06,500,upw_ks,1,0,1,
ks_071,log,factor,7.46E-06,1.00E-06,500,upw_ks,1,0,1,
ks_072,fixed,factor,0.000202956,1.00E-06,500,upw_ks,1,0,1,
ks_073,log,factor,159.2377014,1.00E-06,500,upw_ks,1,0,1,
ks_074,log,factor,0.004636778,1.00E-06,500,upw_ks,1,0,1,
ks_075,log,factor,2.525926828,1.00E-06,500,upw_ks,1,0,1,
ks_076,log,factor,0.00523885,1.00E-06,500,upw_ks,1,0,1,
ks_077,log,factor,0.451538861,1.00E-06,500,upw_ks,1,0,1,
ks_078,log,factor,0.016559646,1.00E-06,500,upw_ks,1,0,1,
ks_079,log,factor,10.50859928,1.00E-06,500,upw_ks,1,0,1,
ks_080,log,factor,500,1.00E-06,500,upw_ks,1,0,1,
ks_081,log,factor,0.389583796,1.00E-06,500,upw_ks,1,0,1,
ks_082,log,factor,5.542338371,1.00E-06,500,upw_ks,1,0,1,
ks_083,log,factor,5.759980202,1.00E-06,500,upw_ks,1,0,1,
ks_084,log,factor,0.65096122,1.00E-06,500,upw_ks,1,0,1,
ks_085,log,factor,8.66E-06,1.00E-06,500,upw_ks,1,0,1,
ks_086,log,factor,11.29820061,1.00E-06,500,upw_ks,1,0,1,
ks_087,log,factor,24.09991837,1.00E-06,500,upw_ks,1,0,1,
ks_088,log,factor,12.69002056,1.00E-06,500,upw_ks,1,0,1,
ks_089,log,factor,1.13E-06,1.00E-06,500,upw_ks,1,0,1,
ks_090,log,factor,499.137207,1.00E-06,500,upw_ks,1,0,1,
ks_091,log,factor,154.8270111,1.00E-06,500,upw_ks,1,0,1,
ks_092,fixed,factor,6.17E-05,1.00E-06,500,upw_ks,1,0,1,
ks_093,log,factor,1.614949942,1.00E-06,500,upw_ks,1,0,1,
ks_094,log,factor,5.194210053,1.00E-06,500,upw_ks,1,0,1,
ks_095,fixed,factor,3.81E-05,1.00E-06,500,upw_ks,1,0,1,
ks_096,log,factor,0.00348735,1.00E-06,500,upw_ks,1,0,1,
ks_097,log,factor,2.80E-06,1.00E-06,500,upw_ks,1,0,1,
ks_098,log,factor,0.338040292,1.00E-06,500,upw_ks,1,0,1,
ks_099,log,factor,36.57410049,1.00E-06,500,upw_ks,1,0,1,
ks_100,log,factor,0.00394117,1.00E-06,500,upw_ks,1,0,1,
ks_101,fixed,factor,0.000154858,1.00E-06,500,upw_ks,1,0,1,
ks_102,fixed,factor,2.74E-05,1.00E-06,500,upw_ks,1,0,1,
ks_103,log,factor,0.0135786,1.00E-06,500,upw_ks,1,0,1,
ks_104,log,factor,0.005884801,1.00E-06,500,upw_ks,1,0,1,
ks_105,log,factor,0.005085499,1.00E-06,500,upw_ks,1,0,1,
ks_106,log,factor,173.0908051,1.00E-06,500,upw_ks,1,0,1,
ks_107,log,factor,0.003862777,1.00E-06,500,upw_ks,1,0,1,
ks_108,log,factor,0.000234503,1.00E-06,500,upw_ks,1,0,1,
ks_109,log,factor,2.13309598,1.00E-06,500,upw_ks,1,0,1,
ks_110,log,factor,25.19444084,1.00E-06,500,upw_ks,1,0,1,
ks_111,log,factor,24.65319824,1.00E-06,500,upw_ks,1,0,1,
ks_112,log,factor,148.8412781,1.00E-06,500,upw_ks,1,0,1,
ks_113,log,factor,0.603655875,1.00E-06,500,upw_ks,1,0,1,
ks_114,log,factor,69.19549561,1.00E-06,500,upw_ks,1,0,1,
ks_115,log,factor,78.10190582,1.00E-06,500,upw_ks,1,0,1,
ks_116,log,factor,82.10980225,1.00E-06,500,upw_ks,1,0,1,
ks_117,log,factor,0.051359706,1.00E-06,500,upw_ks,1,0,1,
ks_118,log,factor,0.000241488,1.00E-06,500,upw_ks,1,0,1,
ks_119,log,factor,0.017035497,1.00E-06,500,upw_ks,1,0,1,
ks_120,log,factor,279.4070129,1.00E-06,500,upw_ks,1,0,1,
ks_121,log,factor,14.34419823,1.00E-06,500,upw_ks,1,0,1,
ks_122,log,factor,52.73706055,1.00E-06,500,upw_ks,1,0,1,
ks_123,log,factor,0.000215187,1.00E-06,500,upw_ks,1,0,1,
ks_124,log,factor,0.053023949,1.00E-06,500,upw_ks,1,0,1,
ks_125,log,factor,446.8939819,1.00E-06,500,upw_ks,1,0,1,
ks_126,log,factor,109.6938934,1.00E-06,500,upw_ks,1,0,1,
ks_127,log,factor,399.6779785,1.00E-06,500,upw_ks,1,0,1,
ks_128,log,factor,12.01807976,1.00E-06,500,upw_ks,1,0,1,
ks_129,log,factor,240.8717804,1.00E-06,500,upw_ks,1,0,1,
ks_130,log,factor,32.60760498,1.00E-06,500,upw_ks,1,0,1,
ks_131,log,factor,0.000200277,1.00E-06,500,upw_ks,1,0,1,
ks_132,log,factor,55.35544968,1.00E-06,500,upw_ks,1,0,1,
ks_133,log,factor,0.181443095,1.00E-06,500,upw_ks,1,0,1,
ks_134,log,factor,2.926107884,1.00E-06,500,upw_ks,1,0,1,
ks_135,log,factor,6.82350874,1.00E-06,500,upw_ks,1,0,1,
ks_136,log,factor,1.22E-05,1.00E-06,500,upw_ks,1,0,1,
ks_137,log,factor,250.0000005,1.00E-06,500,upw_ks,1,0,1,
ks_138,log,factor,77.00621796,1.00E-06,500,upw_ks,1,0,1,
ks_139,log,factor,1.47312808,1.00E-06,500,upw_ks,1,0,1,
ks_140,log,factor,494.5669251,1.00E-06,500,upw_ks,1,0,1,
ks_141,log,factor,0.077941358,1.00E-06,500,upw_ks,1,0,1,
ks_142,log,factor,0.000656491,1.00E-06,500,upw_ks,1,0,1,
ks_143,log,factor,150.0903168,1.00E-06,500,upw_ks,1,0,1,
ks_144,log,factor,18.24813271,1.00E-06,500,upw_ks,1,0,1,
ks_145,log,factor,45.53633118,1.00E-06,500,upw_ks,1,0,1,
ks_146,log,factor,313.2277832,1.00E-06,500,upw_ks,1,0,1,
ks_147,log,factor,18.14676094,1.00E-06,500,upw_ks,1,0,1,
ks_148,log,factor,0.000163441,1.00E-06,500,upw_ks,1,0,1,
ks_149,log,factor,3.25E-05,1.00E-06,500,upw_ks,1,0,1,
ks_150,log,factor,499.4888306,1.00E-06,500,upw_ks,1,0,1,
ks_151,log,factor,0.122941099,1.00E-06,500,upw_ks,1,0,1,
ks_152,log,factor,250.0000005,1.00E-06,500,upw_ks,1,0,1,
ks_153,log,factor,16.06164742,1.00E-06,500,upw_ks,1,0,1,
ks_154,log,factor,25.31904984,1.00E-06,500,upw_ks,1,0,1,
ks_155,log,factor,0.015183531,1.00E-06,500,upw_ks,1,0,1,
ks_156,log,factor,0.000354554,1.00E-06,500,upw_ks,1,0,1,
ks_157,log,factor,92.16893768,1.00E-06,500,upw_ks,1,0,1,
ks_158,log,factor,227.1040039,1.00E-06,500,upw_ks,1,0,1,
ks_159,log,factor,0.133007586,1.00E-06,500,upw_ks,1,0,1,
ks_160,log,factor,56.25020218,1.00E-06,500,upw_ks,1,0,1,
ks_161,log,factor,74.91198731,1.00E-06,500,upw_ks,1,0,1,
ks_162,log,factor,171.6504974,1.00E-06,500,upw_ks,1,0,1,
ks_163,log,factor,1.929817081,1.00E-06,500,upw_ks,1,0,1,
ks_164,log,factor,5.655677795,1.00E-06,500,upw_ks,1,0,1,
ks_165,log,factor,0.000272163,1.00E-06,500,upw_ks,1,0,1,
ks_166,log,factor,0.000568867,1.00E-06,500,upw_ks,1,0,1,
ks_167,log,factor,26.77251244,1.00E-06,500,upw_ks,1,0,1,
ks_168,log,factor,0.00039783,1.00E-06,500,upw_ks,1,0,1,
ks_169,log,factor,330.6453857,1.00E-06,500,upw_ks,1,0,1,
ks_170,log,factor,5.99E-05,1.00E-06,500,upw_ks,1,0,1,
ks_171,log,factor,0.002404039,1.00E-06,500,upw_ks,1,0,1,
ks_172,log,factor,4.196637154,1.00E-06,500,upw_ks,1,0,1,
ks_173,log,factor,10.0018301,1.00E-06,500,upw_ks,1,0,1,
ks_174,log,factor,89.6449585,1.00E-06,500,upw_ks,1,0,1,
ks_175,log,factor,0.002439464,1.00E-06,500,upw_ks,1,0,1,
ks_176,log,factor,0.00488671,1.00E-06,500,upw_ks,1,0,1,
ks_177,log,factor,14.38206005,1.00E-06,500,upw_ks,1,0,1,
ks_178,log,factor,239.3567963,1.00E-06,500,upw_ks,1,0,1,
ks_179,log,factor,6.315612316,1.00E-06,500,upw_ks,1,0,1,
ks_180,log,factor,250.0000005,1.00E-06,500,upw_ks,1,0,1,
ks_181,log,factor,19.8907795,1.00E-06,500,upw_ks,1,0,1,
ks_182,log,factor,412.34021,1.00E-06,500,upw_ks,1,0,1,
ks_183,log,factor,1.119616032,1.00E-06,500,upw_ks,1,0,1,
ks_184,log,factor,0.000302396,1.00E-06,500,upw_ks,1,0,1,
ks_185,log,factor,0.105754286,1.00E-06,500,upw_ks,1,0,1,
ks_186,log,factor,1.606420398,1.00E-06,500,upw_ks,1,0,1,
ks_187,log,factor,21.03995895,1.00E-06,500,upw_ks,1,0,1,
ks_188,log,factor,12.14909935,1.00E-06,500,upw_ks,1,0,1,
ks_189,log,factor,0.030998316,1.00E-06,500,upw_ks,1,0,1,
ks_190,log,factor,0.003796183,1.00E-06,500,upw_ks,1,0,1,
ks_191,log,factor,0.301504165,1.00E-06,500,upw_ks,1,0,1,
ks_192,log,factor,0.000597803,1.00E-06,500,upw_ks,1,0,1,
ks_193,log,factor,0.130030498,1.00E-06,500,upw_ks,1,0,1,
ks_194,log,factor,1.03E-05,1.00E-06,500,upw_ks,1,0,1,
ks_195,log,factor,21.74784851,1.00E-06,500,upw_ks,1,0,1,
ks_196,log,factor,0.000236108,1.00E-06,500,upw_ks,1,0,1,
ks_197,log,factor,184.0606842,1.00E-06,500,upw_ks,1,0,1,
ks_198,log,factor,0.093938701,1.00E-06,500,upw_ks,1,0,1,
ks_199,log,factor,0.004306636,1.00E-06,500,upw_ks,1,0,1,
ks_200,log,factor,250.0000005,1.00E-06,500,upw_ks,1,0,1,
ks_201,log,factor,2.69E-05,1.00E-06,500,upw_ks,1,0,1,
ks_202,log,factor,0.805395186,1.00E-06,500,upw_ks,1,0,1,
ks_203,log,factor,0.000213872,1.00E-06,500,upw_ks,1,0,1,
ks_204,log,factor,0.001218235,1.00E-06,500,upw_ks,1,0,1,
ks_205,log,factor,168.5157013,1.00E-06,500,upw_ks,1,0,1,
ks_206,log,factor,250.0000005,1.00E-06,500,upw_ks,1,0,1,
ks_207,log,factor,303.1751404,1.00E-06,500,upw_ks,1,0,1,
ks_208,log,factor,1.01E-05,1.00E-06,500,upw_ks,1,0,1,
ks_209,log,factor,0.001185855,1.00E-06,500,upw_ks,1,0,1,
ks_210,log,factor,7.38E-05,1.00E-06,500,upw_ks,1,0,1,
ks_211,log,factor,6.94E-06,1.00E-06,500,upw_ks,1,0,1,
ks_212,log,factor,0.000189194,1.00E-06,500,upw_ks,1,0,1,
ks_213,log,factor,50.14192581,1.00E-06,500,upw_ks,1,0,1,
ks_214,log,factor,1.44E-06,1.00E-06,500,upw_ks,1,0,1,
ks_215,log,factor,0.572620392,1.00E-06,500,upw_ks,1,0,1,
ks_216,log,factor,9.123425484,1.00E-06,500,upw_ks,1,0,1,
ks_217,log,factor,100.7050018,1.00E-06,500,upw_ks,1,0,1,
ks_218,log,factor,0.150639147,1.00E-06,500,upw_ks,1,0,1,
ks_219,log,factor,4.14E-05,1.00E-06,500,upw_ks,1,0,1,
ks_220,log,factor,45.43639374,1.00E-06,500,upw_ks,1,0,1,
ks_221,log,factor,8.69E-05,1.00E-06,500,upw_ks,1,0,1,
ks_222,log,factor,59.87010956,1.00E-06,500,upw_ks,1,0,1,
ks_223,log,factor,1.725229979,1.00E-06,500,upw_ks,1,0,1,
ks_224,log,factor,1.627233625,1.00E-06,500,upw_ks,1,0,1,
ks_225,log,factor,0.0033204,1.00E-06,500,upw_ks,1,0,1,
ks_226,log,factor,0.01164723,1.00E-06,500,upw_ks,1,0,1,
ks_227,log,factor,2.28E-05,1.00E-06,500,upw_ks,1,0,1,
ks_228,log,factor,50.55992508,1.00E-06,500,upw_ks,1,0,1,
ks_229,log,factor,0.0129288,1.00E-06,500,upw_ks,1,0,1,
ks_230,log,factor,3.44E-05,1.00E-06,500,upw_ks,1,0,1,
ks_231,log,factor,6.24E-06,1.00E-06,500,upw_ks,1,0,1,
ks_232,log,factor,178.056015,1.00E-06,500,upw_ks,1,0,1,
ks_233,log,factor,2.15E-05,1.00E-06,500,upw_ks,1,0,1,
ks_371,log,factor,69.93804932,1.00E-06,500,upw_ks,1,0,1,
ks_372,fixed,factor,0.00398878,1.00E-06,500,upw_ks,1,0,1,
ks_373,log,factor,5.05E-05,1.00E-06,500,upw_ks,1,0,1,
ks_374,log,factor,0.580508173,1.00E-06,500,upw_ks,1,0,1,
ks_375,log,factor,0.232256621,1.00E-06,500,upw_ks,1,0,1,
ks_376,log,factor,0.168540001,1.00E-06,500,upw_ks,1,0,1,
ks_377,log,factor,74.98062897,1.00E-06,500,upw_ks,1,0,1,
ks_378,log,factor,0.57294178,1.00E-06,500,upw_ks,1,0,1,
ks_379,log,factor,5.510769367,1.00E-06,500,upw_ks,1,0,1,
ks_381,log,factor,0.331057101,1.00E-06,500,upw_ks,1,0,1,
ks_384,log,factor,1.22E-06,1.00E-06,500,upw_ks,1,0,1,
ks_385,log,factor,0.405006707,1.00E-06,500,upw_ks,1,0,1,
ks_386,log,factor,1.20E-05,1.00E-06,500,upw_ks,1,0,1,
ks_389,log,factor,148.0859833,1.00E-06,500,upw_ks,1,0,1,
ks_392,fixed,factor,0.00121964,1.00E-06,500,upw_ks,1,0,1,
ks_393,log,factor,1.081220031,1.00E-06,500,upw_ks,1,0,1,
ks_394,log,factor,2.27083993,1.00E-06,500,upw_ks,1,0,1,
ks_395,fixed,factor,0.000730279,1.00E-06,500,upw_ks,1,0,1,
ks_396,log,factor,9.96E-05,1.00E-06,500,upw_ks,1,0,1,
ks_397,log,factor,0.631703019,1.00E-06,500,upw_ks,1,0,1,
ks_398,log,factor,0.456722707,1.00E-06,500,upw_ks,1,0,1,
ks_399,log,factor,0.000380718,1.00E-06,500,upw_ks,1,0,1,
ks_400,log,factor,200.5775299,1.00E-06,500,upw_ks,1,0,1,
ks_401,fixed,factor,0.00257978,1.00E-06,500,upw_ks,1,0,1,
ks_402,fixed,factor,0.000506299,1.00E-06,500,upw_ks,1,0,1,
ks_403,log,factor,154.7118988,1.00E-06,500,upw_ks,1,0,1,
ks_404,log,factor,8.18E-05,1.00E-06,500,upw_ks,1,0,1,
ks_405,log,factor,2.857860088,1.00E-06,500,upw_ks,1,0,1,
ks_406,log,factor,152.028595,1.00E-06,500,upw_ks,1,0,1,
ks_407,log,factor,0.000328976,1.00E-06,500,upw_ks,1,0,1,
ks_484,log,factor,0.028735505,1.00E-06,500,upw_ks,1,0,1,
ks_485,log,factor,7.330990791,1.00E-06,500,upw_ks,1,0,1,
ks_486,log,factor,9.176133156,1.00E-06,500,upw_ks,1,0,1,
ks_487,log,factor,96.12689972,1.00E-06,500,upw_ks,1,0,1,
ks_488,log,factor,75.82102203,1.00E-06,500,upw_ks,1,0,1,
ks_489,log,factor,1.47372973,1.00E-06,500,upw_ks,1,0,1,
ks_490,log,factor,2.468280077,1.00E-06,500,upw_ks,1,0,1,
ks_491,log,factor,14.43994999,1.00E-06,500,upw_ks,1,0,1,
ks_492,log,factor,117.9589996,1.00E-06,500,upw_ks,1,0,1,
ks_493,log,factor,0.042378802,1.00E-06,500,upw_ks,1,0,1,
ks_494,log,factor,1.943689823,1.00E-06,500,upw_ks,1,0,1,
ks_495,log,factor,135.6111145,1.00E-06,500,upw_ks,1,0,1,
ks_496,log,factor,9.270827293,1.00E-06,500,upw_ks,1,0,1,
ks_497,log,factor,16.77599907,1.00E-06,500,upw_ks,1,0,1,
ks_498,log,factor,7.262709618,1.00E-06,500,upw_ks,1,0,1,
ks_499,log,factor,102.0879974,1.00E-06,500,upw_ks,1,0,1,
ks_500,log,factor,0.022103798,1.00E-06,500,upw_ks,1,0,1,
ks_501,log,factor,11.36329937,1.00E-06,500,upw_ks,1,0,1,
ks_502,log,factor,0.136538774,1.00E-06,500,upw_ks,1,0,1,
ks_503,log,factor,0.00339104,1.00E-06,500,upw_ks,1,0,1,
ks_504,log,factor,2.601569891,1.00E-06,500,upw_ks,1,0,1,
ks_505,log,factor,44.93506622,1.00E-06,500,upw_ks,1,0,1,
ks_506,log,factor,0.000671057,1.00E-06,500,upw_ks,1,0,1,
ks_507,log,factor,27.79781342,1.00E-06,500,upw_ks,1,0,1,
ks_508,log,factor,8.98E-05,1.00E-06,500,upw_ks,1,0,1,
ks_509,log,factor,0.019124269,1.00E-06,500,upw_ks,1,0,1,
ks_510,log,factor,3.103018761,1.00E-06,500,upw_ks,1,0,1,
ks_511,log,factor,0.0111728,1.00E-06,500,upw_ks,1,0,1,
ks_512,log,factor,1.47E-05,1.00E-06,500,upw_ks,1,0,1,
ks_513,log,factor,91.78951263,1.00E-06,500,upw_ks,1,0,1,
ks_514,log,factor,4.47E-05,1.00E-06,500,upw_ks,1,0,1,
ks_515,log,factor,9.137023926,1.00E-06,500,upw_ks,1,0,1,
ks_516,log,factor,87.04753876,1.00E-06,500,upw_ks,1,0,1,
ks_517,log,factor,237.9841309,1.00E-06,500,upw_ks,1,0,1,
ks_518,log,factor,9.125224114,1.00E-06,500,upw_ks,1,0,1,
ks_519,log,factor,0.01549625,1.00E-06,500,upw_ks,1,0,1,
ks_520,log,factor,0.338186204,1.00E-06,500,upw_ks,1,0,1,
ks_521,log,factor,79.92697907,1.00E-06,500,upw_ks,1,0,1,
ks_522,log,factor,1.418954849,1.00E-06,500,upw_ks,1,0,1,
ks_523,log,factor,17.94091415,1.00E-06,500,upw_ks,1,0,1,
ks_524,log,factor,6.05E-05,1.00E-06,500,upw_ks,1,0,1,
ks_525,log,factor,33.81237412,1.00E-06,500,upw_ks,1,0,1,
ks_530,log,factor,0.401713014,1.00E-06,500,upw_ks,1,0,1,
ks_531,log,factor,0.1316012,1.00E-06,500,upw_ks,1,0,1,
ks_533,log,factor,0.000345757,1.00E-06,500,upw_ks,1,0,1,
lak_cond_01,fixed,factor,1,1.00E-05,1000,lak_cd,1,0,1,
lak_cond_02,log,factor,1,0.01,10,lak_cd,1,0,1,
lak_cond_12,log,factor,1.06949,0.0106949,10.6949,lak_cd,1,0,1,
pref_flow_den_mult_01,fixed,factor,1,0.1,5,prms_pref_flow_den,1,0,1,
pref_flow_den_mult_02,fixed,factor,1,0.1,5,prms_pref_flow_den,1,0,1,
pref_flow_den_mult_03,fixed,factor,1,0.1,5,prms_pref_flow_den,1,0,1,
pref_flow_den_mult_04,fixed,factor,1,0.1,5,prms_pref_flow_den,1,0,1,
pref_flow_den_mult_05,fixed,factor,1,0.1,5,prms_pref_flow_den,1,0,1,
pref_flow_den_mult_06,fixed,factor,1,0.1,5,prms_pref_flow_den,1,0,1,
pref_flow_den_mult_07,fixed,factor,1,0.1,5,prms_pref_flow_den,1,0,1,
pref_flow_den_mult_08,fixed,factor,1,0.1,5,prms_pref_flow_den,1,0,1,
pref_flow_den_mult_09,fixed,factor,1,0.1,5,prms_pref_flow_den,1,0,1,
pref_flow_den_mult_10,fixed,factor,1,0.1,5,prms_pref_flow_den,1,0,1,
pref_flow_den_mult_11,fixed,factor,1,0.1,5,prms_pref_flow_den,1,0,1,
pref_flow_den_mult_12,fixed,factor,1,0.1,5,prms_pref_flow_den,1,0,1,
pref_flow_den_mult_13,fixed,factor,1,0.1,5,prms_pref_flow_den,1,0,1,
pref_flow_den_mult_14,fixed,factor,1,0.1,5,prms_pref_flow_den,1,0,1,
pref_flow_den_mult_15,fixed,factor,1,0.1,5,prms_pref_flow_den,1,0,1,
pref_flow_den_mult_16,fixed,factor,1,0.1,5,prms_pref_flow_den,1,0,1,
pref_flow_den_mult_17,fixed,factor,1,0.1,5,prms_pref_flow_den,1,0,1,
pref_flow_den_mult_18,fixed,factor,1,0.1,5,prms_pref_flow_den,1,0,1,
pref_flow_den_mult_19,fixed,factor,1,0.1,5,prms_pref_flow_den,1,0,1,
pref_flow_den_mult_20,fixed,factor,1,0.1,5,prms_pref_flow_den,1,0,1,
pref_flow_den_mult_21,fixed,factor,1,0.1,5,prms_pref_flow_den,1,0,1,
pref_flow_den_mult_22,fixed,factor,1,0.1,5,prms_pref_flow_den,1,0,1,
rain_adj_mult_01_01,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_01_02,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_01_03,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_01_04,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_01_05,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_01_06,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_01_07,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_01_08,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_01_09,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_01_10,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_01_11,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_01_12,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_01_13,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_01_14,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_01_15,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_01_16,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_01_17,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_01_18,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_01_19,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_01_20,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_01_21,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_01_22,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_02_01,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_02_02,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_02_03,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_02_04,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_02_05,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
rain_adj_mult_02_06,fixed,factor,1,0.1,5,prms_rain_adj,1,0,1,
