iuzfbnd,geo_zone,count,mean,std,min,25%,50%,75%,max
1,0,9.0,0.09394478797912598,0.0013730278005823493,0.09348711371421814,0.09348711371421814,0.09348711371421814,0.09348711371421814,0.09760619699954987
1,17,1066.0,1.6232705116271973,22.16091537475586,0.001410020049661398,0.0688072070479393,0.08081279695034027,0.2172120064496994,500.0
1,18,4446.0,17.300800323486328,53.94644546508789,0.001410020049661398,0.10060500353574753,0.6968700289726257,29.506999969482422,500.0
2,14,15.0,0.32390472292900085,1.2339519262313843,0.0022299999836832285,0.0022299999836832285,0.0022299999836832285,0.010830000042915344,4.7843499183654785
2,15,539.0,0.008944784291088581,0.032350149005651474,0.001053040032275021,0.0011935000075027347,0.006330709904432297,0.006330709904432297,0.22220100462436676
2,16,1401.0,8.652044296264648,18.639354705810547,0.001535570016130805,0.001535570016130805,0.0036692700814455748,0.5053279995918274,50.0
2,19,8660.0,1.2549911737442017,2.1527011394500732,0.001535570016130805,0.007969650439918041,0.23179100453853607,1.5756399631500244,9.021520614624023
3,0,91.0,0.0011727585224434733,0.0006589303957298398,0.0010300000431016088,0.0010300000431016088,0.0010300000431016088,0.0010600000387057662,0.005331700202077627
3,14,19169.0,0.027223555371165276,0.3651500642299652,0.0009999999310821295,0.0012100000167265534,0.0015300000086426735,0.002689999993890524,5.434830188751221
