113 350116.61 #1990-04-23
114 23729.87 #1990-04-24
115 23018.16 #1990-04-25
116 22312.08 #1990-04-26
117 21645.87 #1990-04-27
118 21043.77 #1990-04-28
119 20450.72 #1990-04-29
120 19929.84 #1990-04-30
121 19396.73 #1990-05-01
122 18712.42 #1990-05-02
123 18177.6 #1990-05-03
124 17676.54 #1990-05-04
125 17229.79 #1990-05-05
126 16801.15 #1990-05-06
127 16438.82 #1990-05-07
128 16084.55 #1990-05-08
129 15698.97 #1990-05-09
130 15342.99 #1990-05-10
131 15048.91 #1990-05-11
132 15098.09 #1990-05-12
133 15198.4 #1990-05-13
134 14874.47 #1990-05-14
135 14523.14 #1990-05-15
136 14260.14 #1990-05-16
137 14011.32 #1990-05-17
138 13780.61 #1990-05-18
139 13621.58 #1990-05-19
140 1418110.92 #1990-05-20
141 13593.2 #1990-05-21
142 200190.92 #1990-05-22
143 795640.78 #1990-05-23
144 13789.66 #1990-05-24
145 13493.87 #1990-05-25
146 146061.32 #1990-05-26
147 7542164.65 #1990-05-27
148 8049341.17 #1990-05-28
149 125966.09 #1990-05-29
150 659697.3 #1990-05-30
151 1218039.88 #1990-05-31
152 135156.66 #1990-06-01
153 126657.0 #1990-06-02
154 111708.15 #1990-06-03
155 100681.66 #1990-06-04
156 91750.42 #1990-06-05
157 84437.84 #1990-06-06
158 77971.53 #1990-06-07
159 73246.94 #1990-06-08
160 67968.68 #1990-06-09
161 63107.33 #1990-06-10
162 59866.34 #1990-06-11
163 57338.54 #1990-06-12
164 54482.4 #1990-06-13
165 51789.94 #1990-06-14
166 49925.89 #1990-06-15
167 47676.5 #1990-06-16
168 45412.19 #1990-06-17
169 43676.84 #1990-06-18
170 41795.9 #1990-06-19
171 40199.02 #1990-06-20
172 36944.83 #1990-06-21
173 35301.46 #1990-06-22
174 35319.81 #1990-06-23
175 34859.61 #1990-06-24
176 33085.59 #1990-06-25
177 32208.74 #1990-06-26
178 30305.79 #1990-06-27
179 29244.46 #1990-06-28
180 28320.14 #1990-06-29
181 27019.05 #1990-06-30
182 30803.18 #1990-07-01
183 29732.06 #1990-07-02
184 28973.87 #1990-07-03
185 28262.65 #1990-07-04
186 28059.83 #1990-07-05
187 27817.61 #1990-07-06
188 26876.17 #1990-07-07
189 25749.52 #1990-07-08
190 25125.15 #1990-07-09
191 25065.7 #1990-07-10
192 24065.78 #1990-07-11
193 22852.53 #1990-07-12
194 22400.64 #1990-07-13
195 22146.69 #1990-07-14
196 22325.04 #1990-07-15
197 22214.46 #1990-07-16
198 22187.79 #1990-07-17
199 22092.62 #1990-07-18
200 20954.22 #1990-07-19
201 20741.37 #1990-07-20
202 20454.88 #1990-07-21
203 20337.44 #1990-07-22
204 20083.49 #1990-07-23
205 21502.5 #1990-07-24
206 20918.5 #1990-07-25
207 21504.7 #1990-07-26
208 20562.53 #1990-07-27
209 19369.57 #1990-07-28
210 19782.07 #1990-07-29
211 19476.24 #1990-07-30
212 19805.55 #1990-07-31
213 17741.86 #1990-08-01
214 18830.84 #1990-08-02
215 18312.65 #1990-08-03
216 18146.77 #1990-08-04
217 18526.24 #1990-08-05
218 17412.31 #1990-08-06
219 15861.91 #1990-08-07
220 15665.45 #1990-08-08
221 15922.1 #1990-08-09
222 15278.65 #1990-08-10
223 15747.66 #1990-08-11
224 15986.69 #1990-08-12
225 15673.77 #1990-08-13
226 16233.06 #1990-08-14
227 15549.48 #1990-08-15
228 16327.25 #1990-08-16
229 16013.6 #1990-08-17
230 15838.18 #1990-08-18
231 15269.35 #1990-08-19
232 15168.55 #1990-08-20
233 15451.38 #1990-08-21
234 16956.02 #1990-08-22
235 15521.35 #1990-08-23
236 14944.44 #1990-08-24
237 16027.55 #1990-08-25
238 16203.21 #1990-08-26
239 16329.21 #1990-08-27
240 17261.85 #1990-08-28
241 14888.42 #1990-08-29
242 14329.62 #1990-08-30
243 14716.18 #1990-08-31
244 11867.87 #1990-09-01
245 11881.33 #1990-09-02
246 11934.42 #1990-09-03
247 11806.71 #1990-09-04
248 11947.87 #1990-09-05
249 11821.14 #1990-09-06
250 11658.93 #1990-09-07
251 12082.44 #1990-09-08
252 12073.63 #1990-09-09
253 11770.5 #1990-09-10
254 12007.33 #1990-09-11
255 12642.21 #1990-09-12
256 12054.06 #1990-09-13
257 12068.49 #1990-09-14
258 13020.7 #1990-09-15
259 12898.86 #1990-09-16
260 12497.86 #1990-09-17
261 12182.26 #1990-09-18
262 12062.62 #1990-09-19
263 12431.81 #1990-09-20
264 12365.26 #1990-09-21
265 11381.49 #1990-09-22
266 124307.06 #1990-09-23
267 12208.68 #1990-09-24
268 12642.7 #1990-09-25
269 12772.62 #1990-09-26
270 16157.21 #1990-09-27
271 12711.7 #1990-09-28
272 12428.87 #1990-09-29
273 12491.99 #1990-09-30
274 10608.62 #1990-10-01
275 11015.24 #1990-10-02
276 11445.84 #1990-10-03
277 10718.96 #1990-10-04
278 10542.31 #1990-10-05
279 11141.97 #1990-10-06
280 11735.75 #1990-10-07
281 11382.71 #1990-10-08
282 11231.76 #1990-10-09
283 11252.31 #1990-10-10
284 11154.45 #1990-10-11
285 11186.01 #1990-10-12
286 11032.12 #1990-10-13
287 11094.02 #1990-10-14
288 11062.95 #1990-10-15
289 11250.11 #1990-10-16
290 11083.5 #1990-10-17
291 11100.87 #1990-10-18
292 91809.38 #1990-10-19
293 12182.01 #1990-10-20
294 11781.02 #1990-10-21
295 11640.09 #1990-10-22
296 11426.75 #1990-10-23
297 11218.06 #1990-10-24
298 11288.28 #1990-10-25
299 11142.46 #1990-10-26
300 11575.75 #1990-10-27
301 11290.23 #1990-10-28
302 11452.93 #1990-10-29
303 11442.41 #1990-10-30
304 366128.01 #1990-10-31
305 7815.36 #1990-11-01
306 7666.11 #1990-11-02
307 7744.65 #1990-11-03
308 7703.06 #1990-11-04
309 7205.67 #1990-11-05
310 7326.28 #1990-11-06
311 7227.93 #1990-11-07
312 7616.45 #1990-11-08
313 7493.63 #1990-11-09
314 7108.29 #1990-11-10
315 7116.37 #1990-11-11
316 7145.24 #1990-11-12
317 7196.13 #1990-11-13
318 19594.9 #1990-11-14
319 7630.88 #1990-11-15
320 7929.61 #1990-11-16
321 7411.42 #1990-11-17
322 7896.34 #1990-11-18
323 7523.97 #1990-11-19
324 7580.97 #1990-11-20
325 89273.75 #1990-11-21
326 7996.4 #1990-11-22
327 7970.96 #1990-11-23
328 7549.41 #1990-11-24
329 67188.47 #1990-11-25
330 375469.78 #1990-11-26
331 8415.26 #1990-11-27
332 8301.25 #1990-11-28
333 8115.31 #1990-11-29
334 8087.17 #1990-11-30
335 11856.62 #1990-12-01
336 11392.5 #1990-12-02
337 11463.21 #1990-12-03
338 11531.71 #1990-12-04
339 11766.34 #1990-12-05
340 11604.86 #1990-12-06
341 11312.5 #1990-12-07
342 11445.1 #1990-12-08
343 11497.7 #1990-12-09
344 50022.29 #1990-12-10
345 538265.7 #1990-12-11
346 12526.49 #1990-12-12
347 12376.27 #1990-12-13
348 12700.93 #1990-12-14
349 1062180.99 #1990-12-15
350 555374.88 #1990-12-16
351 14906.03 #1990-12-17
352 14949.83 #1990-12-18
353 41189.89 #1990-12-19
354 14517.76 #1990-12-20
355 15945.34 #1990-12-21
356 16428.54 #1990-12-22
357 16594.42 #1990-12-23
358 16761.27 #1990-12-24
359 17116.52 #1990-12-25
360 16560.17 #1990-12-26
361 16137.4 #1990-12-27
362 15673.28 #1990-12-28
363 15657.38 #1990-12-29
364 15706.31 #1990-12-30
365 15973.48 #1990-12-31
366 18406.11 #1991-01-01
367 20427.48 #1991-01-02
368 20645.71 #1991-01-03
369 21810.28 #1991-01-04
370 21285.0 #1991-01-05
371 21649.54 #1991-01-06
372 1725244.05 #1991-01-07
373 92997.2 #1991-01-08
374 554036.36 #1991-01-09
375 25478.68 #1991-01-10
376 25650.19 #1991-01-11
377 126066.88 #1991-01-12
378 25472.57 #1991-01-13
379 24505.19 #1991-01-14
380 41793.95 #1991-01-15
381 23767.06 #1991-01-16
382 23142.93 #1991-01-17
383 22103.38 #1991-01-18
384 21767.22 #1991-01-19
385 23361.41 #1991-01-20
386 22486.27 #1991-01-21
387 22680.78 #1991-01-22
388 22642.61 #1991-01-23
389 22747.57 #1991-01-24
390 22721.39 #1991-01-25
391 23021.58 #1991-01-26
392 23369.24 #1991-01-27
393 23137.55 #1991-01-28
394 23563.01 #1991-01-29
395 23154.19 #1991-01-30
396 22520.03 #1991-01-31
397 16900.24 #1991-02-01
398 6813995.89 #1991-02-02
399 2192110.24 #1991-02-03
400 55805.76 #1991-02-04
401 4480533.76 #1991-02-05
402 70738.46 #1991-02-06
403 66907.85 #1991-02-07
404 63606.19 #1991-02-08
405 60505.64 #1991-02-09
406 58352.16 #1991-02-10
407 55427.03 #1991-02-11
408 52566.73 #1991-02-12
409 49845.89 #1991-02-13
410 47772.17 #1991-02-14
411 44888.87 #1991-02-15
412 43016.99 #1991-02-16
413 41385.37 #1991-02-17
414 39766.47 #1991-02-18
415 37865.23 #1991-02-19
416 36072.13 #1991-02-20
417 34669.51 #1991-02-21
418 33368.42 #1991-02-22
419 32211.18 #1991-02-23
420 31348.03 #1991-02-24
421 29984.8 #1991-02-25
422 28199.77 #1991-02-26
423 92433.99 #1991-02-27
424 3043512.74 #1991-02-28
425 2641333.64 #1991-03-01
426 3758140.4 #1991-03-02
427 17073162.25 #1991-03-03
428 27255899.16 #1991-03-04
429 1790130.29 #1991-03-05
430 771040.67 #1991-03-06
431 695218.7 #1991-03-07
432 601965.11 #1991-03-08
433 526687.51 #1991-03-09
434 715027.93 #1991-03-10
435 1447196.84 #1991-03-11
436 4336581.89 #1991-03-12
437 8406125.44 #1991-03-13
438 976364.26 #1991-03-14
439 751564.42 #1991-03-15
440 675365.44 #1991-03-16
441 2552702.36 #1991-03-17
442 3440444.41 #1991-03-18
443 722721.2 #1991-03-19
444 3942772.3 #1991-03-20
445 827672.39 #1991-03-21
446 873672.25 #1991-03-22
447 4083154.12 #1991-03-23
448 11088174.58 #1991-03-24
449 7466322.38 #1991-03-25
450 5819931.6 #1991-03-26
451 2516853.61 #1991-03-27
452 1226055.61 #1991-03-28
453 1033231.59 #1991-03-29
454 881543.14 #1991-03-30
455 744068.59 #1991-03-31
456 674297.51 #1991-04-01
457 582849.0 #1991-04-02
458 524120.56 #1991-04-03
459 467166.38 #1991-04-04
460 415473.32 #1991-04-05
461 378570.82 #1991-04-06
462 339748.98 #1991-04-07
463 311142.83 #1991-04-08
464 285250.92 #1991-04-09
465 259575.04 #1991-04-10
466 238623.76 #1991-04-11
467 222103.47 #1991-04-12
468 206015.98 #1991-04-13
469 189367.74 #1991-04-14
470 176969.94 #1991-04-15
471 164479.66 #1991-04-16
472 154874.88 #1991-04-17
473 145023.23 #1991-04-18
474 135622.74 #1991-04-19
475 762571.34 #1991-04-20
476 140665.63 #1991-04-21
477 123108.73 #1991-04-22
478 115055.07 #1991-04-23
479 205518.1 #1991-04-24
480 111396.7 #1991-04-25
481 167296.9 #1991-04-26
482 93338.25 #1991-04-27
483 87858.65 #1991-04-28
484 82830.19 #1991-04-29
485 78358.82 #1991-04-30
486 74641.98 #1991-05-01
487 77144.58 #1991-05-02
488 68083.18 #1991-05-03
489 65017.86 #1991-05-04
490 62008.81 #1991-05-05
491 59119.89 #1991-05-06
492 56459.73 #1991-05-07
493 53947.82 #1991-05-08
494 51627.24 #1991-05-09
495 50022.29 #1991-05-10
496 48638.74 #1991-05-11
497 46657.99 #1991-05-12
498 191229.83 #1991-05-13
499 44246.4 #1991-05-14
500 42676.67 #1991-05-15
501 40812.87 #1991-05-16
502 39325.1 #1991-05-17
503 43290.77 #1991-05-18
504 37229.61 #1991-05-19
505 36339.3 #1991-05-20
506 34783.52 #1991-05-21
507 33595.46 #1991-05-22
508 32173.99 #1991-05-23
509 31558.92 #1991-05-24
510 30207.19 #1991-05-25
511 28852.03 #1991-05-26
512 28314.27 #1991-05-27
513 27794.37 #1991-05-28
514 27125.97 #1991-05-29
515 26687.78 #1991-05-30
516 25867.45 #1991-05-31
517 26858.8 #1991-06-01
518 25347.55 #1991-06-02
519 24765.26 #1991-06-03
520 27985.69 #1991-06-04
521 27607.94 #1991-06-05
522 27658.1 #1991-06-06
523 26937.34 #1991-06-07
524 28072.3 #1991-06-08
525 26025.74 #1991-06-09
526 25725.79 #1991-06-10
527 26188.93 #1991-06-11
528 25466.21 #1991-06-12
529 24918.91 #1991-06-13
530 24897.13 #1991-06-14
531 24603.05 #1991-06-15
532 23640.32 #1991-06-16
533 23730.6 #1991-06-17
534 23828.47 #1991-06-18
535 23519.46 #1991-06-19
536 23567.42 #1991-06-20
537 23291.93 #1991-06-21
538 23154.68 #1991-06-22
539 22654.35 #1991-06-23
540 22647.26 #1991-06-24
541 23162.51 #1991-06-25
542 22537.41 #1991-06-26
543 22064.73 #1991-06-27
544 694447.54 #1991-06-28
545 885875.79 #1991-06-29
546 26530.71 #1991-06-30
547 17356.53 #1991-07-01
548 15618.97 #1991-07-02
549 14737.95 #1991-07-03
550 14533.17 #1991-07-04
551 15624.59 #1991-07-05
552 15644.9 #1991-07-06
553 16058.13 #1991-07-07
554 15307.27 #1991-07-08
555 15997.7 #1991-07-09
556 17717.4 #1991-07-10
557 16225.23 #1991-07-11
558 15313.88 #1991-07-12
559 15140.66 #1991-07-13
560 14948.11 #1991-07-14
561 14124.35 #1991-07-15
562 14626.63 #1991-07-16
563 13759.81 #1991-07-17
564 13682.5 #1991-07-18
565 13343.16 #1991-07-19
566 14407.42 #1991-07-20
567 17800.34 #1991-07-21
568 15344.95 #1991-07-22
569 13835.9 #1991-07-23
570 13762.5 #1991-07-24
571 13732.41 #1991-07-25
572 13827.34 #1991-07-26
573 13329.46 #1991-07-27
574 12775.8 #1991-07-28
575 13666.35 #1991-07-29
576 13038.56 #1991-07-30
577 12225.56 #1991-07-31
578 13946.24 #1991-08-01
579 15794.39 #1991-08-02
580 15124.51 #1991-08-03
581 15708.51 #1991-08-04
582 15671.81 #1991-08-05
583 17047.28 #1991-08-06
584 16781.83 #1991-08-07
585 16592.71 #1991-08-08
586 16338.51 #1991-08-09
587 15536.52 #1991-08-10
588 15352.04 #1991-08-11
589 15628.51 #1991-08-12
590 27115.69 #1991-08-13
591 33407.56 #1991-08-14
592 15153.63 #1991-08-15
593 18707.77 #1991-08-16
594 18348.62 #1991-08-17
595 17014.25 #1991-08-18
596 18112.03 #1991-08-19
597 18055.52 #1991-08-20
598 18452.35 #1991-08-21
599 17743.09 #1991-08-22
600 17285.58 #1991-08-23
601 17889.88 #1991-08-24
602 16877.73 #1991-08-25
603 17694.89 #1991-08-26
604 20392.98 #1991-08-27
605 22022.16 #1991-08-28
606 19394.28 #1991-08-29
607 17303.93 #1991-08-30
608 16760.3 #1991-08-31
609 9244.89 #1991-09-01
610 9145.81 #1991-09-02
611 9119.38 #1991-09-03
612 8768.3 #1991-09-04
613 9044.27 #1991-09-05
614 8938.58 #1991-09-06
615 9135.53 #1991-09-07
616 9546.07 #1991-09-08
617 9292.84 #1991-09-09
618 9203.54 #1991-09-10
619 9406.86 #1991-09-11
620 9235.84 #1991-09-12
621 9002.93 #1991-09-13
622 8989.96 #1991-09-14
623 9311.68 #1991-09-15
624 9118.65 #1991-09-16
625 8972.34 #1991-09-17
626 8460.76 #1991-09-18
627 8345.77 #1991-09-19
628 8465.9 #1991-09-20
629 9072.9 #1991-09-21
630 9132.84 #1991-09-22
631 8835.09 #1991-09-23
632 8452.69 #1991-09-24
633 10366.4 #1991-09-25
634 8036.53 #1991-09-26
635 8586.76 #1991-09-27
636 9037.91 #1991-09-28
637 8725.24 #1991-09-29
638 8257.21 #1991-09-30
639 5354.34 #1991-10-01
640 5497.71 #1991-10-02
641 5456.85 #1991-10-03
642 6275.97 #1991-10-04
643 6412.73 #1991-10-05
644 6706.81 #1991-10-06
645 7087.01 #1991-10-07
646 7100.22 #1991-10-08
647 7199.31 #1991-10-09
648 7221.57 #1991-10-10
649 6976.67 #1991-10-11
650 6781.19 #1991-10-12
651 7086.76 #1991-10-13
652 7255.82 #1991-10-14
653 7187.81 #1991-10-15
654 7253.87 #1991-10-16
655 7299.62 #1991-10-17
656 7236.49 #1991-10-18
657 7568.5 #1991-10-19
658 7178.76 #1991-10-20
659 7047.13 #1991-10-21
660 9876.35 #1991-10-22
661 7554.79 #1991-10-23
662 8092.31 #1991-10-24
663 78885.32 #1991-10-25
664 3467274.09 #1991-10-26
665 16375.45 #1991-10-27
666 16698.15 #1991-10-28
667 15917.2 #1991-10-29
668 14934.9 #1991-10-30
669 14698.32 #1991-10-31
670 11701.01 #1991-11-01
671 11433.85 #1991-11-02
672 11196.53 #1991-11-03
673 10978.05 #1991-11-04
674 10748.32 #1991-11-05
675 10533.99 #1991-11-06
676 10259.24 #1991-11-07
677 9916.48 #1991-11-08
678 9747.42 #1991-11-09
679 9835.99 #1991-11-10
680 9562.46 #1991-11-11
681 9365.75 #1991-11-12
682 9177.37 #1991-11-13
683 9039.38 #1991-11-14
684 8962.07 #1991-11-15
685 397067.7 #1991-11-16
686 3469153.31 #1991-11-17
687 819849.2 #1991-11-18
688 18795.12 #1991-11-19
689 139213.34 #1991-11-20
690 192684.81 #1991-11-21
691 19960.67 #1991-11-22
692 18837.93 #1991-11-23
693 18396.57 #1991-11-24
694 17707.61 #1991-11-25
695 17051.93 #1991-11-26
696 26440.68 #1991-11-27
697 16159.42 #1991-11-28
698 15840.38 #1991-11-29
699 15311.92 #1991-11-30
700 14677.03 #1991-12-01
701 14220.5 #1991-12-02
702 15514.25 #1991-12-03
703 15861.42 #1991-12-04
704 15771.63 #1991-12-05
705 15460.18 #1991-12-06
706 953394.79 #1991-12-07
707 17120.92 #1991-12-08
708 16642.62 #1991-12-09
709 16017.76 #1991-12-10
710 16028.03 #1991-12-11
711 15734.93 #1991-12-12
712 15403.42 #1991-12-13
713 15426.91 #1991-12-14
714 15701.66 #1991-12-15
715 15395.35 #1991-12-16
716 15028.36 #1991-12-17
717 1665437.89 #1991-12-18
718 154594.74 #1991-12-19
719 20512.13 #1991-12-20
720 20472.49 #1991-12-21
721 20323.74 #1991-12-22
722 20817.95 #1991-12-23
723 20519.47 #1991-12-24
724 19109.99 #1991-12-25
725 18937.26 #1991-12-26
726 89542.63 #1991-12-27
727 7529647.45 #1991-12-28
728 5594561.7 #1991-12-29
729 324140.53 #1991-12-30
730 122296.46 #1991-12-31
731 110491.71 #1992-01-01
732 103818.67 #1992-01-02
733 97766.56 #1992-01-03
734 169066.26 #1992-01-04
735 5916101.52 #1992-01-05
736 2210545.46 #1992-01-06
737 3180906.06 #1992-01-07
738 284275.23 #1992-01-08
739 260664.5 #1992-01-09
740 237424.69 #1992-01-10
741 219065.79 #1992-01-11
742 202030.99 #1992-01-12
743 186323.21 #1992-01-13
744 172929.17 #1992-01-14
745 162164.46 #1992-01-15
746 150748.72 #1992-01-16
747 991589.82 #1992-01-17
748 274769.28 #1992-01-18
749 150269.92 #1992-01-19
750 141520.46 #1992-01-20
751 134366.17 #1992-01-21
752 127946.1 #1992-01-22
753 120117.54 #1992-01-23
754 114755.12 #1992-01-24
755 156215.85 #1992-01-25
756 104252.2 #1992-01-26
757 97224.15 #1992-01-27
758 1326141.78 #1992-01-28
759 115668.68 #1992-01-29
760 109418.64 #1992-01-30
761 103394.67 #1992-01-31
762 2120441.1 #1992-02-01
763 140625.99 #1992-02-02
764 133117.19 #1992-02-03
765 123846.12 #1992-02-04
766 114769.07 #1992-02-05
767 106818.17 #1992-02-06
768 128950.67 #1992-02-07
769 179390.83 #1992-02-08
770 89558.04 #1992-02-09
771 6588732.42 #1992-02-10
772 6253614.33 #1992-02-11
773 8574822.52 #1992-02-12
774 4214609.84 #1992-02-13
775 3574131.17 #1992-02-14
776 12855656.88 #1992-02-15
777 7178585.73 #1992-02-16
778 1584981.62 #1992-02-17
779 1452479.99 #1992-02-18
780 11072040.61 #1992-02-19
781 15427820.56 #1992-02-20
782 3090796.32 #1992-02-21
783 2974323.21 #1992-02-22
784 1343508.09 #1992-02-23
785 1157621.1 #1992-02-24
786 993936.83 #1992-02-25
787 863840.91 #1992-02-26
788 753882.07 #1992-02-27
789 667806.49 #1992-02-28
790 595866.76 #1992-02-29
791 1966716.61 #1992-03-01
792 1723224.89 #1992-03-02
793 580940.18 #1992-03-03
794 533056.94 #1992-03-04
795 4343863.64 #1992-03-05
796 2341401.53 #1992-03-06
797 782270.71 #1992-03-07
798 602612.47 #1992-03-08
799 546254.03 #1992-03-09
800 483862.82 #1992-03-10
801 431388.81 #1992-03-11
802 389829.25 #1992-03-12
803 353767.64 #1992-03-13
804 3370365.3 #1992-03-14
805 5626484.19 #1992-03-15
806 4791440.5 #1992-03-16
807 890515.24 #1992-03-17
808 688123.38 #1992-03-18
809 622048.1 #1992-03-19
810 546046.81 #1992-03-20
811 483608.13 #1992-03-21
812 1258033.15 #1992-03-22
813 1169722.13 #1992-03-23
814 430788.18 #1992-03-24
815 400396.52 #1992-03-25
816 355537.74 #1992-03-26
817 316668.19 #1992-03-27
818 285584.88 #1992-03-28
819 260549.52 #1992-03-29
820 572770.8 #1992-03-30
821 327933.47 #1992-03-31
822 221454.88 #1992-04-01
823 203607.81 #1992-04-02
824 184479.23 #1992-04-03
825 171023.77 #1992-04-04
826 157875.36 #1992-04-05
827 147297.33 #1992-04-06
828 137500.0 #1992-04-07
829 128646.8 #1992-04-08
830 119932.33 #1992-04-09
831 112578.89 #1992-04-10
832 105829.02 #1992-04-11
833 3738745.63 #1992-04-12
834 1297726.22 #1992-04-13
835 198426.2 #1992-04-14
836 186996.27 #1992-04-15
837 176309.85 #1992-04-16
838 175785.55 #1992-04-17
839 136709.75 #1992-04-18
840 125672.99 #1992-04-19
841 115283.83 #1992-04-20
842 106287.26 #1992-04-21
843 98893.21 #1992-04-22
844 92585.19 #1992-04-23
845 86930.9 #1992-04-24
846 81475.03 #1992-04-25
847 76516.3 #1992-04-26
848 72173.87 #1992-04-27
849 68303.38 #1992-04-28
850 64568.92 #1992-04-29
851 61235.21 #1992-04-30
852 58843.18 #1992-05-01
853 56058.98 #1992-05-02
854 53400.28 #1992-05-03
855 50904.03 #1992-05-04
856 48684.25 #1992-05-05
857 46674.87 #1992-05-06
858 44839.69 #1992-05-07
859 43122.93 #1992-05-08
860 41359.43 #1992-05-09
861 40047.58 #1992-05-10
862 38767.28 #1992-05-11
863 37793.06 #1992-05-12
864 36725.86 #1992-05-13
865 35564.95 #1992-05-14
866 34355.37 #1992-05-15
867 33206.94 #1992-05-16
868 32175.71 #1992-05-17
869 31083.8 #1992-05-18
870 29962.53 #1992-05-19
871 29142.93 #1992-05-20
872 28426.57 #1992-05-21
873 27626.29 #1992-05-22
874 26681.18 #1992-05-23
875 25978.28 #1992-05-24
876 25205.65 #1992-05-25
877 24959.52 #1992-05-26
878 23688.28 #1992-05-27
879 23114.31 #1992-05-28
880 22792.09 #1992-05-29
881 22392.81 #1992-05-30
882 21600.61 #1992-05-31
883 22275.87 #1992-06-01
884 22026.8 #1992-06-02
885 22350.49 #1992-06-03
886 22055.18 #1992-06-04
887 22309.14 #1992-06-05
888 21780.19 #1992-06-06
889 21977.14 #1992-06-07
890 21693.09 #1992-06-08
891 21393.38 #1992-06-09
892 21014.65 #1992-06-10
893 20463.44 #1992-06-11
894 20748.96 #1992-06-12
895 21450.39 #1992-06-13
896 21465.56 #1992-06-14
897 20766.57 #1992-06-15
898 19821.7 #1992-06-16
899 20115.29 #1992-06-17
900 19330.18 #1992-06-18
901 18800.01 #1992-06-19
902 18863.87 #1992-06-20
903 18317.3 #1992-06-21
904 17861.01 #1992-06-22
905 18003.65 #1992-06-23
906 17723.03 #1992-06-24
907 17230.77 #1992-06-25
908 16424.63 #1992-06-26
909 17388.58 #1992-06-27
910 17224.66 #1992-06-28
911 941160.91 #1992-06-29
912 1735837.26 #1992-06-30
913 20376.1 #1992-07-01
914 18968.33 #1992-07-02
915 17302.46 #1992-07-03
916 16640.41 #1992-07-04
917 17034.8 #1992-07-05
918 18011.48 #1992-07-06
919 16761.76 #1992-07-07
920 16318.93 #1992-07-08
921 16055.19 #1992-07-09
922 15088.3 #1992-07-10
923 15091.48 #1992-07-11
924 15587.9 #1992-07-12
925 16941.83 #1992-07-13
926 15522.82 #1992-07-14
927 15195.46 #1992-07-15
928 15540.92 #1992-07-16
