obsnme,simval,obsval,weight,obgnme,comments
HO_35,43.341083526599995,38.0232009888,1.0,HEADS,#
HO_36,19.8577537537,4.741499900819999,1.0,HEADS,#
HO_37,19.8824996948,12.4693002701,1.0,HEADS,#
HO_38,126.66998291,131.841796875,1.0,HEADS,#
HO_39,126.52618408200001,125.179397583,1.0,HEADS,#
HO_40,62.7864112854,64.1027984619,1.0,HEADS,#
HO_41,60.207901001,58.2778015137,1.0,HEADS,#
HO_42,95.0526580811,95.8992004395,1.0,HEADS,#
HO_43,46.233406066899995,44.5270004272,1.0,HEADS,#
HO_44,50.6469078064,57.997299194300005,1.0,HEADS,#
HO_45,52.7971305847,52.448501586899994,1.0,HEADS,#
HO_46,88.23433685299999,86.3453979492,1.0,HEADS,#
HO_47,101.599372864,101.793296814,1.0,HEADS,#
HO_48,280.226867676,337.276397705,1.0,HEADS,#
HO_49,53.414150238000005,52.812698364300005,1.0,HEADS,#
HO_50,53.010681152299995,53.846801757799994,1.0,HEADS,#
HO_51,82.580581665,79.1760025024,1.0,HEADS,#
HO_52,82.5616149902,83.1737976074,1.0,HEADS,#
HO_53,85.5400466919,85.94339752200001,1.0,HEADS,#
HO_54,60.1024932861,52.555400848400005,1.0,HEADS,#
HO_55,77.4113311768,70.5123977661,1.0,HEADS,#
HO_56,51.860988616899995,49.913398742700004,1.0,HEADS,#
HO_57,53.5431137085,49.6344985962,1.0,HEADS,#
HO_58,45.310260772700005,43.7001991272,1.0,HEADS,#
HO_59,45.9959869385,47.0382995605,1.0,HEADS,#
HO_60,51.3549461365,48.792400360100004,1.0,HEADS,#
HO_61,52.129829406700004,49.9469985962,1.0,HEADS,#
HO_62,59.4758224487,60.305000305200004,1.0,HEADS,#
HO_63,56.6931648254,58.0648002625,1.0,HEADS,#
HO_64,340.25436401400003,342.960998535,1.0,HEADS,#
HO_65,145.116714478,140.086105347,1.0,HEADS,#
HO_66,336.235046387,336.102996826,1.0,HEADS,#
HO_67,150.928100586,147.782104492,1.0,HEADS,#
HO_68,144.962997437,149.232696533,1.0,HEADS,#
HO_69,145.39279174799998,144.211898804,1.0,HEADS,#
HO_70,145.39279174799998,143.365600586,1.0,HEADS,#
HO_71,552.157897949,553.659973145,1.0,HEADS,#
HO_72,243.503463745,238.96319580099998,1.0,HEADS,#
HO_73,251.05899047900002,234.057495117,1.0,HEADS,#
HO_74,221.297119141,219.53829956099997,1.0,HEADS,#
HO_75,222.59713745099998,220.830505371,1.0,HEADS,#
HO_76,243.04916381799998,256.07409668,1.0,HEADS,#
HO_77,229.06355285599997,229.424804688,1.0,HEADS,#
HO_78,228.445068359,230.24800109900002,1.0,HEADS,#
HO_79,228.106292725,226.520095825,1.0,HEADS,#
HO_80,241.70013427700002,258.186309814,1.0,HEADS,#
HO_81,218.26847839400003,220.44960022,1.0,HEADS,#
HO_82,214.06185913099998,217.59480285599997,1.0,HEADS,#
HO_83,217.893234253,205.736999512,1.0,HEADS,#
HO_84,203.48580932599998,199.04200744599999,1.0,HEADS,#
HO_85,197.43048095700001,204.353805542,1.0,HEADS,#
HO_86,225.41996765099998,219.514892578,1.0,HEADS,#
HO_87,224.48016357400002,237.576904297,1.0,HEADS,#
HO_88,226.14234924299998,232.421096802,1.0,HEADS,#
HO_89,227.99156189,238.891693115,1.0,HEADS,#
HO_90,196.007003784,189.36000061,1.0,HEADS,#
HO_91,212.10333252,200.199798584,1.0,HEADS,#
HO_92,193.71589660599997,199.727798462,1.0,HEADS,#
HO_93,206.032104492,196.187606812,1.0,HEADS,#
HO_94,182.666702271,184.282104492,1.0,HEADS,#
HO_95,168.308197021,165.550598145,1.0,HEADS,#
HO_96,148.195480347,119.11579895,1.0,HEADS,#
HO_97,159.33782959,161.82510376,1.0,HEADS,#
HO_98,158.947341919,155.513504028,1.0,HEADS,#
HO_99,160.984924316,162.746398926,1.0,HEADS,#
HO_100,193.335464478,196.154006958,1.0,HEADS,#
HO_101,163.33505249,160.18150329600002,1.0,HEADS,#
HO_102,163.35786438,161.90060424799998,1.0,HEADS,#
HO_103,179.04515075700002,176.05250549299998,1.0,HEADS,#
HO_104,174.015655518,169.026794434,1.0,HEADS,#
HO_105,172.18310546900003,167.771102905,1.0,HEADS,#
HO_106,169.957046509,166.303497314,1.0,HEADS,#
HO_107,169.77357482899998,169.649902344,1.0,HEADS,#
HO_108,174.89987182599998,170.872406006,1.0,HEADS,#
HO_109,175.08589172400002,171.620697021,1.0,HEADS,#
HO_110,175.417312622,170.513793945,1.0,HEADS,#
HO_111,177.002807617,171.233596802,1.0,HEADS,#
HO_112,177.47430419900002,171.661804199,1.0,HEADS,#
HO_113,168.894470215,168.600097656,1.0,HEADS,#
HO_114,177.083007812,171.88400268599997,1.0,HEADS,#
HO_115,244.921585083,248.59339904799998,1.0,HEADS,#
HO_116,241.017868042,237.55070495599998,1.0,HEADS,#
HO_117,240.89453125,245.390304565,1.0,HEADS,#
HO_118,233.79075622599998,233.659698486,1.0,HEADS,#
HO_119,235.619552612,239.38380432099999,1.0,HEADS,#
HO_120,254.10760498,250.395599365,1.0,HEADS,#
HO_121,238.66677856400003,237.750106812,1.0,HEADS,#
HO_122,292.52273559599996,315.903900146,1.0,HEADS,#
HO_123,288.02243042,261.981689453,1.0,HEADS,#
HO_124,268.07839965799997,266.22531127900004,1.0,HEADS,#
HO_125,273.990386963,273.72229003900003,1.0,HEADS,#
HO_126,235.31201171900003,236.40899658200001,1.0,HEADS,#
HO_127,223.128097534,222.768295288,1.0,HEADS,#
HO_128,211.54484558099998,181.57699585,1.0,HEADS,#
HO_129,243.43699646,245.484405518,1.0,HEADS,#
HO_130,209.030029297,202.239501953,1.0,HEADS,#
HO_131,222.53511047400002,229.00079345700001,1.0,HEADS,#
HO_132,212.681259155,209.31939697299998,1.0,HEADS,#
HO_133,233.154006958,239.668395996,1.0,HEADS,#
HO_134,232.65113830599998,239.430404663,1.0,HEADS,#
HO_135,214.371002197,212.78489685099998,1.0,HEADS,#
HO_136,217.435409546,216.19380188,1.0,HEADS,#
HO_137,231.610397339,235.840301514,1.0,HEADS,#
HO_138,214.641036987,221.04710388200002,1.0,HEADS,#
HO_139,246.586776733,240.238296509,1.0,HEADS,#
HO_140,240.534500122,238.408493042,1.0,HEADS,#
HO_141,243.10971069299998,243.412002563,1.0,HEADS,#
HO_142,242.40911865200002,216.59089660599997,1.0,HEADS,#
HO_143,243.688079834,246.85749816900002,1.0,HEADS,#
HO_144,228.416519165,219.979797363,1.0,HEADS,#
HO_145,227.323760986,235.419296265,1.0,HEADS,#
HO_146,252.98524475099998,261.6144104,1.0,HEADS,#
HO_147,258.54901123,258.690185547,1.0,HEADS,#
HO_148,217.758514404,223.727798462,1.0,HEADS,#
HO_149,218.719573975,216.577194214,1.0,HEADS,#
HO_150,236.66792297400002,248.27180481,1.0,HEADS,#
HO_151,237.807785034,250.716293335,1.0,HEADS,#
HO_152,189.77464294400002,189.68339538599997,1.0,HEADS,#
HO_153,187.054397583,184.069503784,1.0,HEADS,#
HO_154,188.50617981,180.046905518,1.0,HEADS,#
HO_155,188.50617981,177.786300659,1.0,HEADS,#
HO_156,188.50617981,177.568893433,1.0,HEADS,#
HO_157,188.50617981,177.361602783,1.0,HEADS,#
HO_158,206.08824157700002,201.250106812,1.0,HEADS,#
HO_159,206.08824157700002,187.113693237,1.0,HEADS,#
HO_160,206.08824157700002,196.24949646,1.0,HEADS,#
HO_161,294.564849854,296.00201416,1.0,HEADS,#
HO_162,225.84100341799999,211.04400634799998,1.0,HEADS,#
HO_163,212.31553649900002,219.070404053,1.0,HEADS,#
HO_164,211.83000183099998,215.00950622599998,1.0,HEADS,#
HO_165,233.276763916,231.485900879,1.0,HEADS,#
HO_166,221.01387023900003,222.935699463,1.0,HEADS,#
HO_167,273.084197998,271.630615234,1.0,HEADS,#
HO_168,274.83679199200003,275.42590332,1.0,HEADS,#
HO_169,289.824249268,291.707794189,1.0,HEADS,#
HO_170,289.744018555,291.217010498,1.0,HEADS,#
gflo_1,392900.0,395595.8841,1.0,GgFlo,RUSSIAN_R_NR_UKIAH
gflo_2,649570.0,634756.8383,1.0,GgFlo,EF_RUSSIAN_R_NR_CALPELLA
gflo_3,655810.0,673222.8037,1.0,GgFlo,EF_RUSSIAN_R_NR_UKIAH
gflo_4,-999.0,883061.6941,1.0,GgFlo,RUSSIAN_R_NR_TALMAG
gflo_5,1603900.0,1491150.5869999998,1.0,GgFlo,RUSSIAN_R_NR_HOPLAND
gflo_6,2135900.0,2027111.034,1.0,GgFlo,RUSSIAN_R_NR_CLOVERDALE
gflo_7,-999.0,103461.3666,1.0,GgFlo,BIG_SULPHUR_C_A_G_RESORT_NR_CLOVERDALE
gflo_8,-999.0,69467.94264,1.0,GgFlo,BIG_SULPHUR_C_NR_CLOVERDALE
gflo_9,-999.0,256581.6327,1.0,GgFlo,RUSSIAN_R_GEYSERVILLE
gflo_10,-999.0,268818.2818,1.0,GgFlo,RUSSIAN_R_JIMTOWN
gflo_11,-999.0,2347.101309,1.0,GgFlo,MAACAMA_C_NR_KELLOGG
gflo_12,-999.0,272438.8721,1.0,GgFlo,RUSSIAN_R_DIGGER_BEND_NR_HEALDSBURG
gflo_13,3258600.0,3120063.55,1.0,GgFlo,RUSSIAN_R_NR_HEALDSBURG
gflo_14,-999.0,715847.0784,1.0,GgFlo,DRY_C_NR_GEYSERVILLE
gflo_15,252690.0,270012.4967,1.0,GgFlo,DRY_C_BLW_LAMBERT_BR_NR_GEYSERVILLE
gflo_16,378850.0,192046.4763,1.0,GgFlo,DRY_C_NR_MOUTH_NR_HEALDSBURG
gflo_17,-999.0,709277.9336,1.0,GgFlo,RUSSIAN_R_NR_WINDSOR
gflo_18,4538600.0,4899465.932,1.0,GgFlo,RUSSIAN_R_NR_GUERNEVILLE
gflo_19,-999.0,-999.0,1.0,GgFlo,RUSSIAN_R_JOHNSONS_BEACH_GUERNEVILLE
gflo_20,378220.0,375101.7284,1.0,GgFlo,AUSTIN_C_NR_CAZADERO
bsflo_1,0.15394829218319497,0.114,1.0,Basflo,RUSSIAN_R_NR_UKIAH
bsflo_2,0.14947713371094853,0.114,1.0,Basflo,EF_RUSSIAN_R_NR_CALPELLA
bsflo_3,-999.0,0.114,1.0,Basflo,EF_RUSSIAN_R_NR_UKIAH
bsflo_4,-999.0,0.114,1.0,Basflo,RUSSIAN_R_NR_TALMAG
bsflo_5,0.1329100760804783,0.114,1.0,Basflo,RUSSIAN_R_NR_HOPLAND
bsflo_6,0.11036477149508846,0.114,1.0,Basflo,RUSSIAN_R_NR_CLOVERDALE
bsflo_7,-999.0,0.114,1.0,Basflo,BIG_SULPHUR_C_A_G_RESORT_NR_CLOVERDALE
bsflo_8,-999.0,0.114,1.0,Basflo,BIG_SULPHUR_C_NR_CLOVERDALE
bsflo_9,-999.0,0.114,1.0,Basflo,RUSSIAN_R_GEYSERVILLE
bsflo_10,-999.0,0.114,1.0,Basflo,RUSSIAN_R_JIMTOWN
bsflo_11,-999.0,0.114,1.0,Basflo,MAACAMA_C_NR_KELLOGG
bsflo_12,-999.0,0.114,1.0,Basflo,RUSSIAN_R_DIGGER_BEND_NR_HEALDSBURG
bsflo_13,0.12898871034801865,0.114,1.0,Basflo,RUSSIAN_R_NR_HEALDSBURG
bsflo_14,-999.0,0.114,1.0,Basflo,DRY_C_NR_GEYSERVILLE
bsflo_15,-999.0,0.114,1.0,Basflo,DRY_C_BLW_LAMBERT_BR_NR_GEYSERVILLE
bsflo_16,-0.13562834477237898,0.114,1.0,Basflo,DRY_C_NR_MOUTH_NR_HEALDSBURG
bsflo_17,-999.0,0.114,1.0,Basflo,RUSSIAN_R_NR_WINDSOR
bsflo_18,0.4920621899223449,0.114,1.0,Basflo,RUSSIAN_R_NR_GUERNEVILLE
bsflo_19,-999.0,-999.0,1.0,Basflo,RUSSIAN_R_JOHNSONS_BEACH_GUERNEVILLE
bsflo_20,0.1301626974275281,0.114,1.0,Basflo,AUSTIN_C_NR_CAZADERO
pmpchg,36727.729816875726,0.0,1.0,PmpCHG,# Total pump change
