 67.36   0.00   0.00
 67.95 327797.31 55927.61
 68.54 655582.29 111855.21
 69.12 983379.60 167782.82
 69.71 1311176.91 223710.42
 70.30 1638974.22 279597.56
 70.88 1966759.19 335525.16
 71.47 2294556.50 391452.77
 72.06 2622353.81 447380.37
 72.65 2950138.79 503307.98
 73.23 3277936.10 559235.58
 73.82 3605733.41 615163.19
 74.41 3933530.72 671090.79
 75.00 4261315.69 727018.40
 75.58 4589113.00 782905.54
 76.17 4916910.31 838833.14
 76.76 5880245.86 891847.01
 77.34 6878377.87 944739.47
 77.93 7876509.89 997591.46
 78.52 8874641.90 1050443.45
 79.11 9872773.92 1103335.91
 79.69 10870905.94 1156187.90
 80.28 11869037.95 1209039.89
 80.87 12867169.97 1261891.89
 81.45 13865301.98 1314784.35
 82.04 14863434.00 1367636.34
 82.63 15861566.02 1420488.33
 83.22 16859698.03 1473380.79
 83.80 17857830.05 1526232.78
 84.39 18855962.06 1579084.77
 84.98 19854094.08 1631936.76
 85.57 20852226.10 1684829.22
 86.15 21850358.11 1737681.22
 86.74 22848490.13 1790533.21
 87.33 23846622.14 1843425.67
 87.91 24844754.16 1896277.66
 88.50 25842886.18 1949129.65
 89.09 26841018.19 2001981.64
 89.68 27839150.21 2054874.10
 90.26 28837282.22 2107726.09
 90.85 29835414.24 2160578.09
 91.44 30833546.26 2213430.08
 92.03 32684259.65 2283724.04
 92.61 34537933.39 2354058.46
 93.20 36391607.14 2424392.89
 93.79 38245280.88 2494686.85
 94.37 40098954.62 2565021.27
 94.96 41952628.37 2635355.70
 95.55 43806302.11 2705690.13
 96.14 45659975.86 2776024.55
 96.72 47513649.60 2846358.98
 97.31 49367323.34 2916693.41
 97.90 51220997.09 2986987.37
 98.48 53074670.83 3057321.79
 99.07 54928344.58 3127656.22
 99.66 56782018.32 3197990.65
100.25 58635692.06 3268325.07
100.83 60489365.81 3338659.50
101.42 62343039.55 3408953.46
102.01 64196713.30 3479287.89
102.60 66050387.04 3549622.31
103.18 67904060.78 3619956.74
103.77 69757734.53 3690291.17
104.36 71611408.27 3760625.59
104.94 73465082.02 3830960.02
105.53 75318755.76 3901253.98
106.12 77172429.50 3971588.40
106.71 79090244.21 4043298.76
107.29 82369820.83 4144025.11
107.88 85649397.46 4244751.45
108.47 88928974.08 4345518.27
109.06 92208550.70 4446244.61
109.64 95488127.33 4546970.96
110.23 98767703.95 4647697.30
110.82 102047280.58 4748464.12
111.40 105326857.20 4849190.46
111.99 108606433.82 4949916.81
112.58 111886010.45 5050683.62
113.17 115165587.07 5151409.97
113.75 118445163.70 5252136.31
114.34 121724740.32 5352862.66
114.93 125004316.94 5453629.47
115.52 128283893.57 5554355.82
116.10 131563470.19 5655082.16
116.69 134843046.82 5755808.51
117.28 138122623.44 5856575.32
117.86 141402200.06 5957301.67
118.45 144681776.69 6058028.01
119.04 147961353.31 6158754.36
119.63 151240929.94 6259521.17
120.21 154520506.56 6360247.52
120.80 157800083.18 6460973.86
121.39 161079659.81 6561700.21
121.97 164501407.34 6665664.04
122.56 169302740.57 6800829.17
123.15 174104073.81 6935953.82
123.74 178905407.04 7071118.95
124.32 183706740.28 7206243.60
124.91 188508061.18 7341408.73
125.50 193309394.41 7476533.38
126.09 198110727.65 7611698.51
126.67 202912060.88 7746823.16
127.26 207713394.12 7881988.28
127.85 212514727.35 8017153.41
128.43 217316060.58 8152278.06
129.02 222117393.82 8287443.19
129.61 226918727.05 8422567.84
130.20 231720047.95 8557732.97
130.78 236521381.19 8692857.62
131.37 241660663.27 8931581.89
131.96 247108808.75 9264881.28
132.55 252633849.37 9492072.00
133.13 258254287.34 9587577.90
133.72 263909916.48 9699675.92
134.31 269625406.42 9840021.03
134.89 275416039.95 10001005.12
135.48 281387008.26 10211522.78
136.07 287409782.73 10406743.30
136.66 293618405.63 10547088.41
137.24 299842188.00 10678287.61
137.83 306157753.62 10754328.11
138.42 312479955.36 10840849.97
139.01 318896518.32 11076700.97
139.59 325313081.28 11312592.44
140.18 332203929.63 11441039.78
140.77 339099761.25 11568394.46
141.35 345995580.53 11695749.15
141.94 352860192.76 11812865.28
142.53 359720376.81 11928524.54
143.12 366580548.51 12044183.79
143.70 373804966.86 12265263.76
144.29 381143605.46 12519447.03
144.88 388527784.14 12747973.22
145.46 396140514.33 12847606.91
146.05 403753256.86 12947240.60
146.64 411365987.05 13046833.83
147.23 418978729.57 13146467.52
147.81 426735271.20 13255408.99
148.40 434638633.94 13373820.12
148.99 442541996.69 13492231.24
149.58 450445359.44 13610642.36
150.16 458348722.19 13729053.49
150.75 466252084.93 13847505.08
151.34 474155447.68 13965916.20
151.92 482058810.43 14084327.33
152.51 490131505.31 14233332.71
153.10 498924564.85 14512444.65
153.69 507717636.72 14791597.05
154.27 516510708.59 15070708.98
154.86 525303768.13 15349861.39
165 676425376.20 20146802.02
