date,STORAGE_IN_base,CONSTANT_HEAD_IN_base,WELLS_IN,HEAD_DEP_BOUNDS_IN_base,STREAM_LEAKAGE_IN_base,LAKE__SEEPAGE_IN_base,UZF_RECHARGE_IN_base,GW_ET_IN_base,SURFACE_LEAKAGE_IN_base,MNW2_IN,AG_WELLS_IN,TOTAL_IN_base,STORAGE_OUT_base,CONSTANT_HEAD_OUT_base,WELLS_OUT,HEAD_DEP_BOUNDS_OUT_base,STREAM_LEAKAGE_OUT_base,LAKE__SEEPAGE_OUT_base,UZF_RECHARGE_OUT_base,GW_ET_OUT_base,SURFACE_LEAKAGE_OUT_base,MNW2_OUT,AG_WELLS_OUT,TOTAL_OUT_base,IN-OUT_base,PERCENT_DISCREPANCY_base,day_base,year_base,month_base,date_base,STORAGE_IN_unimp,CONSTANT_HEAD_IN_unimp,HEAD_DEP_BOUNDS_IN_unimp,STREAM_LEAKAGE_IN_unimp,LAKE__SEEPAGE_IN_unimp,UZF_RECHARGE_IN_unimp,GW_ET_IN_unimp,SURFACE_LEAKAGE_IN_unimp,TOTAL_IN_unimp,STORAGE_OUT_unimp,CONSTANT_HEAD_OUT_unimp,HEAD_DEP_BOUNDS_OUT_unimp,STREAM_LEAKAGE_OUT_unimp,LAKE__SEEPAGE_OUT_unimp,UZF_RECHARGE_OUT_unimp,GW_ET_OUT_unimp,SURFACE_LEAKAGE_OUT_unimp,TOTAL_OUT_unimp,IN-OUT_unimp,PERCENT_DISCREPANCY_unimp,day_unimp,year_unimp,month_unimp,date_unimp
1993-11-15,870353.75,0.0,0.0,6551276.5,457593.03,163489.12,352865.75,0.0,0.0,1407.671,0.0,8396986.0,145878.25,0.0,31314.793,4223728.0,2534383.8,15105.57,0.0,209057.55,1050090.2,186804.36,5204.35,8401566.0,-4580.0,-0.05,15,1993,11,1993-11-15,784459.2,0.0,6512763.5,408842.03,3729.4448,351363.16,0.0,0.0,8061157.0,117241.47,0.0,4256591.0,2428417.2,22096.521,0.0,217106.81,1019517.44,8060971.0,186.0,0.0,15,1993,11,1993-11-15
1993-12-15,646953.25,0.0,0.0,6537654.0,1926046.0,175894.73,992660.6,0.0,0.0,1526.0483,0.0,10280735.0,2420434.8,0.0,19954.688,4236221.5,2330208.5,6852.793,0.0,3758.6829,1069688.8,145487.0,0.0,10232606.0,48128.5,0.415,15,1993,12,1993-12-15,681861.6,0.0,6513290.5,1827419.9,16328.699,966918.9,0.0,0.0,10005820.0,2313322.0,0.0,4265030.0,2347343.0,19689.5,0.0,3771.6462,1035646.6,9984803.0,21016.5,0.18499999,15,1993,12,1993-12-15
1994-01-15,696876.56,0.0,0.0,6529273.5,566337.0,150952.62,674026.2,0.0,0.0,1445.0793,0.0,8618911.0,393188.97,0.0,18262.291,4251015.5,2675279.5,18213.123,0.0,4741.1978,1119772.4,143825.75,0.0,8624299.0,-5388.0,-0.06,15,1994,1,1994-01-15,690775.06,0.0,6504415.0,551118.5,2564.612,649170.9,0.0,0.0,8398044.0,381830.38,0.0,4280368.0,2610186.0,39581.67,0.0,4749.2236,1086906.6,8403622.0,-5578.0,-0.07,15,1994,1,1994-01-15
1994-02-15,745674.6,0.0,0.0,6526422.0,899586.94,161631.97,1491598.5,0.0,0.0,1480.8457,0.0,9826395.0,1237557.0,0.0,18321.553,4256394.0,2996058.0,22283.904,0.0,7029.8516,1142021.5,142535.05,0.0,9822201.0,4194.0,0.04,15,1994,2,1994-02-15,779672.9,0.0,6503280.0,874242.56,1586.1158,1443024.9,0.0,0.0,9601806.0,1174726.1,0.0,4286865.0,2976885.2,46870.816,0.0,7057.871,1108723.5,9601128.0,678.0,0.01,15,1994,2,1994-02-15
1994-03-15,1066240.0,0.0,0.0,6513816.0,911894.7,193559.78,2520865.8,0.0,0.0,1542.1044,0.0,11207919.0,1922427.1,0.0,18410.146,4276739.0,3554614.8,29166.041,0.0,14972.793,1228473.2,146363.88,0.0,11191167.0,16752.0,0.15,15,1994,3,1994-03-15,988552.2,0.0,6491322.5,908765.06,1066.5643,2599366.0,0.0,0.0,10989073.0,1955449.2,0.0,4310025.5,3460649.2,51430.93,0.0,15043.614,1192482.1,10985081.0,3992.0,0.04,15,1994,3,1994-03-15
1994-04-15,982865.1,0.0,0.0,6529798.5,466730.4,168542.72,764713.5,0.0,0.0,1459.8232,0.0,8914110.0,335362.34,0.0,18401.254,4252975.0,2888105.0,17936.209,0.0,77642.734,1168959.9,160232.48,0.0,8919614.0,-5504.0,-0.06,15,1994,4,1994-04-15,910404.6,0.0,6502218.0,531932.44,4158.0283,760193.94,0.0,0.0,8708907.0,384030.97,0.0,4287195.5,2789552.5,34062.785,0.0,79589.35,1139183.4,8713615.0,-4708.0,-0.05,15,1994,4,1994-04-15
1994-05-15,879794.8,0.0,0.0,6540890.5,503296.53,180397.02,571911.7,0.0,0.0,1439.0082,0.0,8677730.0,226996.08,0.0,21913.705,4238935.5,2817002.2,13258.463,0.0,45297.797,1129078.4,190507.73,0.0,8682991.0,-5261.0,-0.06,15,1994,5,1994-05-15,895385.7,0.0,6504597.0,488269.7,2166.508,561310.6,0.0,0.0,8451729.0,214933.53,0.0,4277990.0,2780962.2,33791.586,0.0,45757.27,1101133.9,8454569.0,-2840.0,-0.03,15,1994,5,1994-05-15
1994-06-15,1176846.2,0.0,0.0,6551447.0,464500.28,184746.67,438898.6,0.0,0.0,1412.2676,0.0,8817851.0,108396.09,0.0,30729.371,4227436.0,2609313.2,9928.294,0.0,431348.12,1088963.5,195485.06,117933.79,8819534.0,-1683.0,-0.02,15,1994,6,1994-06-15,1121951.9,0.0,6511331.5,414696.03,3485.256,434860.66,0.0,0.0,8486326.0,102247.555,0.0,4267834.5,2566085.2,26942.154,0.0,463477.4,1065362.6,8491949.0,-5623.0,-0.07,15,1994,6,1994-06-15
1994-07-15,1216323.8,0.0,0.0,6569231.0,482605.56,182284.98,379395.38,0.0,0.0,1398.0605,0.0,8831238.0,63056.17,0.0,38599.547,4217137.0,2494427.5,15200.17,0.0,603560.1,1042906.3,258874.08,124392.56,8858153.0,-26915.0,-0.3,15,1994,7,1994-07-15,1143989.5,0.0,6518667.0,402476.72,3624.4695,372795.3,0.0,0.0,8441553.0,64254.21,0.0,4260173.5,2452134.2,24501.695,0.0,622629.56,1022262.5,8445956.0,-4403.0,-0.05,15,1994,7,1994-07-15
1994-08-15,976154.94,0.0,0.0,6569459.0,485534.72,177321.02,358426.97,0.0,0.0,1387.996,0.0,8568284.0,78947.48,0.0,43412.004,4217476.5,2420582.8,21745.682,0.0,424807.97,1016365.75,271387.56,104702.875,8599429.0,-31145.0,-0.36,15,1994,8,1994-08-15,892578.6,0.0,6517014.5,400441.2,3239.1465,352395.72,0.0,0.0,8165668.5,67362.64,0.0,4258532.0,2390982.2,25363.092,0.0,435250.56,994295.56,8171786.0,-6117.5,-0.07,15,1994,8,1994-08-15
1994-09-15,901210.4,0.0,0.0,6566397.5,457396.38,171693.78,362088.72,0.0,0.0,1379.9552,0.0,8460167.0,70344.875,0.0,43301.47,4218787.0,2410863.2,21482.236,0.0,349044.3,1005002.56,271629.5,102500.01,8492956.0,-32789.0,-0.39,15,1994,9,1994-09-15,798307.1,0.0,6517155.0,409044.47,2232.7288,354086.66,0.0,0.0,8080825.5,76881.055,0.0,4262236.5,2362557.8,33938.266,0.0,363129.25,982886.6,8081629.5,-804.0,-0.01,15,1994,9,1994-09-15
1994-10-15,862832.1,0.0,0.0,6567355.0,440641.66,172873.11,308373.2,0.0,0.0,1376.4087,0.0,8353451.0,42491.04,0.0,39050.77,4212285.0,2408900.0,25416.033,0.0,296382.94,1000730.5,254237.92,102146.664,8381641.0,-28190.0,-0.34,15,1994,10,1994-10-15,726667.5,0.0,6518873.5,418748.0,3393.6218,310566.72,0.0,0.0,7978249.0,56173.785,0.0,4256735.5,2342106.8,27799.336,0.0,319563.3,978053.8,7980433.0,-2184.0,-0.03,15,1994,10,1994-10-15
1994-11-15,897559.2,0.0,0.0,6553557.0,794073.56,165321.56,674631.6,0.0,0.0,1415.9136,0.0,9086558.0,818578.4,0.0,26216.047,4219431.0,2573176.0,21196.797,0.0,114906.27,1013800.5,187750.8,3159.9795,8978216.0,108343.0,1.0799999,15,1994,11,1994-11-15,691651.06,0.0,6513758.5,1573239.5,11004.841,885554.8,0.0,0.0,9675209.0,1892846.0,0.0,4263158.5,2371929.8,26675.531,0.0,81305.21,992503.7,9628419.0,46790.832,0.47,15,1994,11,1994-11-15
1994-12-15,648116.94,0.0,0.0,6537271.5,729752.0,152295.52,1074804.9,0.0,0.0,1432.3733,0.0,9143673.0,864374.7,0.0,21591.086,4246357.0,2735443.0,26372.09,0.0,5856.861,1075989.9,166238.38,0.0,9142223.0,1450.0,0.02,15,1994,12,1994-12-15,647480.8,0.0,6504785.5,712606.4,939.8019,1039038.94,0.0,0.0,8904852.0,817370.6,0.0,4285726.5,2697827.5,50270.582,0.0,6010.4595,1048913.6,8906119.0,-1267.0,-0.01,15,1994,12,1994-12-15
1995-01-15,479103.53,0.0,0.0,6485324.5,6933200.5,535055.6,5351495.5,0.0,0.0,2022.7598,0.0,19786202.0,11366183.0,0.0,18325.002,4291646.5,2506572.2,5756.911,0.0,1215.2786,1304681.5,143729.05,0.0,19638110.0,148092.75,0.59499997,15,1995,1,1995-01-15,906031.4,0.0,6462486.5,6363601.0,60882.21,5849453.5,0.0,0.0,19642454.0,10921854.0,0.0,4335884.0,2814865.5,44930.344,0.0,1267.6394,1294935.2,19413736.0,228718.2,0.928,15,1995,1,1995-01-15
1995-02-15,1659640.1,0.0,0.0,6465382.5,1302682.0,241944.03,5701340.5,0.0,0.0,1795.5308,0.0,15372784.0,4463635.5,0.0,18454.238,4355234.0,4810770.5,42728.492,0.0,7408.9023,1521852.4,140188.08,0.0,15360271.0,12513.0,0.08,15,1995,2,1995-02-15,1869478.1,0.0,6448510.0,1239291.8,535.9984,5669945.0,0.0,0.0,15227761.0,4327270.5,0.0,4389064.0,4929299.5,81153.27,0.0,7505.7524,1483788.5,15218082.0,9679.0,0.06,15,1995,2,1995-02-15
1995-03-15,1172646.8,0.0,0.0,6487763.5,7086858.0,388076.12,2733091.0,0.0,0.0,1950.49,0.0,17870386.0,9139594.0,0.0,18457.773,4297296.0,2731689.5,38252.934,0.0,13515.156,1464488.2,140065.1,0.0,17843358.0,27027.5,0.125,15,1995,3,1995-03-15,1591465.2,0.0,6481790.0,464955.44,3347.997,1625632.1,0.0,0.0,10167190.0,1040182.2,0.0,4327256.5,3387065.2,38042.035,0.0,18456.223,1338102.8,10149105.0,18085.0,0.18,15,1995,3,1995-03-15
1995-04-15,2005651.4,0.0,0.0,6493646.0,711982.4,156887.86,3558481.0,0.0,0.0,1620.6229,0.0,12928269.0,2322036.5,0.0,18535.309,4301673.0,4469788.5,93491.21,0.0,23280.246,1544646.5,139784.19,0.0,12913236.0,15033.0,0.12,15,1995,4,1995-04-15,1940149.9,0.0,6476084.5,659600.06,1484.0256,3573703.2,0.0,0.0,12651021.0,2331684.5,0.0,4329639.5,4394833.5,49043.664,0.0,23452.363,1507229.2,12635883.0,15138.0,0.12,15,1995,4,1995-04-15
1995-05-15,997958.25,0.0,0.0,6516178.0,1094296.9,178476.06,2080656.6,0.0,0.0,1591.4424,0.0,10869157.0,1748680.6,0.0,22310.396,4278474.0,3177601.2,48912.87,0.0,9170.522,1412796.6,156877.3,0.0,10854824.0,14333.0,0.13,15,1995,5,1995-05-15,946496.56,0.0,6489111.0,1101345.4,7586.9644,2076423.8,0.0,0.0,10620964.0,1754007.0,0.0,4309130.0,3124545.5,30484.764,0.0,9090.477,1383061.8,10610319.0,10645.0,0.1,15,1995,5,1995-05-15
1995-06-15,1581951.1,0.0,0.0,6531506.0,415431.75,162290.75,1487382.9,0.0,0.0,1471.6248,0.0,10180035.0,855367.9,0.0,31495.576,4256696.5,3254940.8,34672.043,0.0,211361.84,1322541.5,173954.9,35166.137,10176197.0,3838.0,0.04,15,1995,6,1995-06-15,1478188.6,0.0,6496615.5,396929.38,3276.0793,1479367.0,0.0,0.0,9854376.0,847702.5,0.0,4291427.0,3170855.0,34817.023,0.0,207763.0,1292753.9,9845318.0,9058.0,0.09,15,1995,6,1995-06-15
1995-07-15,1710718.9,0.0,0.0,6555173.5,442244.53,177885.9,1094346.6,0.0,0.0,1439.433,0.0,9981809.0,576683.8,0.0,39716.22,4235116.0,2897045.2,20519.38,0.0,645088.7,1228629.4,249852.23,111587.77,10004238.0,-22429.0,-0.22,15,1995,7,1995-07-15,1639112.4,0.0,6507540.5,401230.75,3592.289,1084211.8,0.0,0.0,9635688.0,565533.5,0.0,4278195.5,2866410.2,31033.828,0.0,682263.94,1207973.2,9631410.0,4278.0,0.04,15,1995,7,1995-07-15
1995-08-15,1579680.8,0.0,0.0,6567487.5,457883.38,177361.14,871595.94,0.0,0.0,1439.9723,0.0,9655448.0,408916.44,0.0,45126.59,4221617.0,2681825.5,14721.976,0.0,778946.56,1152546.1,256711.77,113690.66,9674103.0,-18655.0,-0.19,15,1995,8,1995-08-15,1526877.2,0.0,6519638.0,398801.1,3600.754,865325.06,0.0,0.0,9314242.0,404837.6,0.0,4266115.5,2665482.5,27696.7,0.0,816466.44,1130727.4,9311326.0,2916.0,0.03,15,1995,8,1995-08-15
1995-09-15,1178828.8,0.0,0.0,6573112.0,459853.53,178805.6,723253.6,0.0,0.0,1411.1396,0.0,9115265.0,303915.38,0.0,45326.004,4213920.0,2597388.2,16326.112,0.0,461661.0,1114885.6,272175.03,115611.08,9141209.0,-25944.0,-0.28,15,1995,9,1995-09-15,1110522.4,0.0,6519592.0,401458.5,3797.6602,725768.9,0.0,0.0,8761139.0,321086.9,0.0,4258459.5,2577968.2,25235.05,0.0,487460.9,1092984.5,8763196.0,-2057.0,-0.02,15,1995,9,1995-09-15
1995-10-15,999052.56,0.0,0.0,6570991.5,461090.66,178501.9,606415.94,0.0,0.0,1396.7009,0.0,8817449.0,257220.66,0.0,40875.36,4211610.0,2546021.0,16227.27,0.0,313800.0,1096279.9,257756.83,104498.44,8844289.0,-26840.0,-0.3,15,1995,10,1995-10-15,948685.94,0.0,6518832.0,395253.47,4029.311,602796.8,0.0,0.0,8469598.0,253183.95,0.0,4255916.5,2529934.0,23182.416,0.0,335430.38,1072540.2,8470188.0,-590.0,-0.01,15,1995,10,1995-10-15
1995-11-15,836612.56,0.0,0.0,6559198.0,449980.88,175731.55,524250.34,0.0,0.0,1411.0114,0.0,8547184.0,284742.34,0.0,32362.387,4215196.0,2539235.2,17607.111,0.0,151685.48,1088700.0,224138.44,5175.138,8558842.0,-11658.0,-0.14,15,1995,11,1995-11-15,833129.94,0.0,6515255.0,397738.34,4088.8752,523805.84,0.0,0.0,8274018.5,276557.97,0.0,4255066.0,2503273.8,22141.693,0.0,157312.58,1061411.8,8275764.0,-1745.5,-0.02,15,1995,11,1995-11-15
1995-12-15,1583760.0,0.0,0.0,6538802.0,3791221.0,219942.88,2171858.2,0.0,0.0,1601.0537,0.0,14307185.0,5380398.5,0.0,19990.748,4226274.5,2805508.8,11507.477,0.0,66652.62,1123319.9,158300.45,198.59251,13792152.0,515033.34,2.6666667,15,1995,12,1995-12-15,1377297.2,0.0,6510356.0,3551635.2,24858.838,2160567.5,0.0,0.0,13624714.0,5127359.5,0.0,4261565.5,2684134.8,21057.672,0.0,51220.03,1095939.8,13241276.0,383438.12,1.9799999,15,1995,12,1995-12-15
1996-01-15,1972521.0,0.0,0.0,6532429.0,889575.6,159765.78,2196366.8,0.0,0.0,1545.5985,0.0,11752205.0,2121791.8,0.0,18836.443,4243927.0,4024788.2,18082.768,0.0,7225.072,1164854.0,149531.86,0.0,11749037.0,3168.0,0.03,15,1996,1,1996-01-15,1214909.2,0.0,6503375.0,3941651.5,31949.709,2195520.0,0.0,0.0,13887405.0,5384612.0,0.0,4277016.5,3014139.5,27067.223,0.0,5985.5806,1157727.0,13866548.0,20857.5,0.14,15,1996,1,1996-01-15
1996-02-15,468623.94,0.0,0.0,6501159.5,5744414.0,326047.8,4872614.0,0.0,0.0,1970.168,0.0,17914828.0,9282360.0,0.0,18938.654,4275873.0,4790969.0,9151.44,0.0,4085.5881,1423133.6,150475.97,0.0,19954988.0,-2040161.0,-8.605,15,1996,2,1996-02-15,454200.2,0.0,6474764.0,5952395.0,65821.805,4835016.5,0.0,0.0,17782196.0,9334811.0,0.0,4308435.0,2668436.5,24732.854,0.0,4071.9316,1394529.0,17735016.0,47180.5,0.22,15,1996,2,1996-02-15
1996-03-15,329768.0,0.0,0.0,6488922.5,3395986.5,191904.77,4536424.5,0.0,0.0,1745.5869,0.0,14944752.0,5699937.5,0.0,18970.162,4302250.5,3253807.8,27223.08,0.0,4190.1523,1481609.8,148074.45,0.0,14936063.0,8689.0,0.06,15,1996,3,1996-03-15,331909.2,0.0,6469612.5,3641716.8,19395.076,4570426.0,0.0,0.0,15033059.0,6059055.0,0.0,4332808.5,3147456.8,28697.678,0.0,4147.515,1455918.8,15028086.0,4973.0,0.03,15,1996,3,1996-03-15
1996-04-15,1361772.4,0.0,0.0,6510126.0,635825.25,161912.89,1885344.4,0.0,0.0,1542.6761,0.0,10556524.0,1280950.0,0.0,18939.658,4285287.5,3339515.0,42148.273,0.0,27613.535,1405644.2,146968.56,0.0,10547067.0,9457.0,0.09,15,1996,4,1996-04-15,1341399.0,0.0,6486393.5,616332.4,2532.0657,1839785.9,0.0,0.0,10286443.0,1218137.5,0.0,4315939.0,3294595.8,40846.336,0.0,27221.361,1377182.9,10273922.0,12521.0,0.12,15,1996,4,1996-04-15
1996-05-15,1408901.2,0.0,0.0,6526407.0,495126.25,161371.16,1275399.1,0.0,0.0,1488.048,0.0,9868692.0,608593.75,0.0,22531.012,4267105.0,3286078.5,31709.945,0.0,155047.52,1330067.2,167373.27,0.0,9868506.0,186.0,0.0,15,1996,5,1996-05-15,1433367.6,0.0,6496396.0,461822.97,2349.3284,1275819.6,0.0,0.0,9669755.0,614359.06,0.0,4298703.5,3259336.0,41902.035,0.0,151585.86,1303218.8,9669105.0,650.0,0.01,15,1996,5,1996-05-15
1996-06-15,1214551.2,0.0,0.0,6541056.0,526451.9,182767.03,1030451.5,0.0,0.0,1477.0597,0.0,9496755.0,436856.44,0.0,31676.242,4250060.5,3143603.8,20978.9,0.0,120840.73,1276018.0,213222.72,6819.994,9500077.0,-3322.0,-0.03,15,1996,6,1996-06-15,1193843.8,0.0,6499551.5,495448.4,3194.239,1020149.25,0.0,0.0,9212187.0,431419.72,0.0,4288641.0,3087378.2,35138.863,0.0,120135.875,1249514.8,9212229.0,-42.0,0.0,15,1996,6,1996-06-15
1996-07-15,1776149.4,0.0,0.0,6564783.5,465035.06,183383.73,738316.4,0.0,0.0,1441.9617,0.0,9729108.0,265778.72,0.0,42652.92,4227695.0,2785377.5,12042.867,0.0,853697.8,1183834.2,272327.16,116989.36,9760396.0,-31287.0,-0.32,15,1996,7,1996-07-15,1740021.8,0.0,6513806.5,416211.22,3475.2556,732351.7,0.0,0.0,9405866.0,256272.22,0.0,4271256.0,2769624.8,30266.205,0.0,916800.44,1164127.9,9408347.0,-2481.0,-0.03,15,1996,7,1996-07-15
1996-08-15,1410943.2,0.0,0.0,6575996.5,463252.1,182483.66,608210.0,0.0,0.0,1427.8372,0.0,9242314.0,172749.33,0.0,45092.34,4216302.5,2615791.5,10096.306,0.0,703479.4,1119417.9,276941.1,116776.73,9276647.0,-34333.0,-0.37,15,1996,8,1996-08-15,1342403.1,0.0,6522152.5,399972.88,3653.0845,605717.94,0.0,0.0,8873899.0,176186.2,0.0,4259168.5,2595796.2,27145.37,0.0,726819.4,1095343.6,8880460.0,-6561.0,-0.07,15,1996,8,1996-08-15
1996-09-15,1126439.1,0.0,0.0,6577085.5,463273.47,181267.62,542704.6,0.0,0.0,1409.9825,0.0,8892180.0,137579.66,0.0,45039.945,4212173.0,2544348.0,12586.193,0.0,501373.5,1087289.8,275343.16,112871.0,8928604.0,-36424.0,-0.41,15,1996,9,1996-09-15,1075374.9,0.0,6522408.5,385017.03,3715.9111,534758.7,0.0,0.0,8521275.0,138092.45,0.0,4254788.5,2528778.2,25076.309,0.0,518617.53,1062322.4,8527675.0,-6400.0,-0.08,15,1996,9,1996-09-15
1996-10-15,921633.06,0.0,0.0,6569182.0,466411.47,181658.66,485731.94,0.0,0.0,1407.3243,0.0,8626024.0,144135.69,0.0,40577.36,4211260.5,2517870.0,8012.632,0.0,297190.88,1076927.5,248895.48,105810.38,8650680.0,-24656.0,-0.29,15,1996,10,1996-10-15,889261.2,0.0,6517800.0,394812.53,3998.8176,482448.88,0.0,0.0,8288321.5,149564.52,0.0,4253450.0,2498657.5,23433.568,0.0,316808.94,1051105.0,8293019.5,-4698.0,-0.06,15,1996,10,1996-10-15
1996-11-15,747606.5,0.0,0.0,6561967.0,590487.5,178268.42,458290.0,0.0,0.0,1428.088,0.0,8538048.0,356406.47,0.0,32197.154,4215879.5,2579886.2,8208.255,0.0,77185.78,1082661.4,219881.98,743.4481,8573050.0,-35002.0,-0.41,15,1996,11,1996-11-15,790699.25,0.0,6518212.0,534020.4,3226.7395,459961.16,0.0,0.0,8306119.0,321564.66,0.0,4254806.0,2570535.8,23801.889,0.0,89631.95,1053061.4,8313401.5,-7282.5,-0.09,15,1996,11,1996-11-15
1996-12-15,623337.2,0.0,0.0,6524469.5,4217680.5,313633.34,3312404.8,0.0,0.0,1859.0566,0.0,14993384.0,6768177.5,0.0,19936.994,4242181.0,2539606.8,2975.5115,0.0,6623.2827,1233919.0,155609.77,0.0,14969029.0,24354.0,0.12666667,15,1996,12,1996-12-15,618413.25,0.0,6508050.5,4302085.0,36661.492,2187356.8,0.0,0.0,13652567.0,5982966.5,0.0,4265499.0,2219690.2,17460.525,0.0,5541.8994,1117025.2,13608183.0,44383.625,0.27749997,15,1996,12,1996-12-15
1997-01-15,643723.4,0.0,0.0,6491084.0,5979515.0,497893.1,5826721.0,0.0,0.0,2159.669,0.0,19441096.0,10331488.0,0.0,18832.596,4276193.0,4186038.5,9113.211,0.0,7062.874,1513292.5,149169.03,0.0,20491188.0,-1050092.8,-4.435,15,1997,1,1997-01-15,416946.44,0.0,6471747.0,7920989.5,110802.16,6294471.5,0.0,0.0,21214956.0,12765154.0,0.0,4299290.5,2571193.5,11796.146,0.0,7418.777,1442674.4,21097526.0,117430.0,0.56,15,1997,1,1997-01-15
1997-02-15,1680754.5,0.0,0.0,6500834.0,917049.5,146924.81,3607515.5,0.0,0.0,1654.6163,0.0,12854733.0,2479067.5,0.0,18883.74,4287284.0,4360488.0,67554.484,0.0,7862.9497,1475952.1,153453.75,0.0,12850546.0,4187.125,0.03,15,1997,2,1997-02-15,1588282.5,0.0,6478480.0,970856.0,1789.5273,4333045.0,0.0,0.0,13372453.0,3080432.8,0.0,4317973.5,4451890.5,56393.188,0.0,8486.912,1450813.0,13365989.0,6464.0,0.05,15,1997,2,1997-02-15
1997-03-15,1440728.4,0.0,0.0,6518078.5,491085.0,157638.4,1532728.1,0.0,0.0,1506.8298,0.0,10141765.0,823948.44,0.0,18880.234,4271264.0,3454815.0,36934.023,0.0,18726.346,1357157.5,153362.77,0.0,10135089.0,6676.0,0.07,15,1997,3,1997-03-15,1405855.9,0.0,6492803.0,476504.38,2892.4866,1528095.2,0.0,0.0,9906151.0,812186.6,0.0,4300321.5,3394823.0,40133.402,0.0,19146.941,1328560.2,9895171.0,10980.0,0.11,15,1997,3,1997-03-15
1997-04-15,1125332.5,0.0,0.0,6534799.5,467369.06,176479.23,1115077.0,0.0,0.0,1481.4558,0.0,9420538.0,540471.2,0.0,18873.043,4251703.0,3076147.0,22954.424,0.0,42156.34,1280144.0,179728.66,0.0,9412178.0,8360.0,0.09,15,1997,4,1997-04-15,1115085.2,0.0,6499530.0,448680.84,4765.9927,1096097.4,0.0,0.0,9164159.0,517601.9,0.0,4285920.0,3026839.8,33361.59,0.0,41793.43,1251008.6,9156526.0,7633.0,0.08,15,1997,4,1997-04-15
1997-05-15,1248517.1,0.0,0.0,6545674.5,452366.56,183135.39,863151.4,0.0,0.0,1450.8551,0.0,9294295.0,332009.7,0.0,22654.672,4239624.5,2912152.2,18790.848,0.0,345754.62,1214628.9,209871.52,655.2961,9296142.0,-1847.0,-0.02,15,1997,5,1997-05-15,1232910.2,0.0,6506105.5,420483.38,3596.1758,894448.8,0.0,0.0,9057544.0,361577.75,0.0,4276790.5,2856164.2,30809.703,0.0,345625.2,1186551.9,9057518.0,26.0,0.0,15,1997,5,1997-05-15
1997-06-15,1395854.2,0.0,0.0,6564677.5,485160.3,185358.1,689053.7,0.0,0.0,1433.7275,0.0,9321538.0,217526.1,0.0,31828.383,4226854.0,2743777.8,16405.502,0.0,579337.44,1154027.6,251709.11,119867.586,9341334.0,-19796.0,-0.21,15,1997,6,1997-06-15,1305764.5,0.0,6515300.5,437181.2,3562.2732,690414.56,0.0,0.0,8952223.0,214443.22,0.0,4267057.5,2701596.2,27688.234,0.0,611805.5,1130471.0,8953062.0,-839.0,-0.01,15,1997,6,1997-06-15
1997-07-15,1241417.6,0.0,0.0,6571812.0,471042.22,178994.25,591338.0,0.0,0.0,1415.0046,0.0,9056019.0,168543.33,0.0,39933.297,4218014.0,2614527.5,17714.414,0.0,523410.84,1111830.0,257370.83,132137.7,9083483.0,-27464.0,-0.3,15,1997,7,1997-07-15,1145163.9,0.0,6519535.0,407614.75,3833.2842,618636.2,0.0,0.0,8694784.0,196847.69,0.0,4259734.0,2581984.5,25137.26,0.0,545553.7,1089593.2,8698850.0,-4066.0,-0.05,15,1997,7,1997-07-15
1997-08-15,1117067.1,0.0,0.0,6577932.5,457407.72,181653.03,530965.4,0.0,0.0,1405.6378,0.0,8866431.0,137103.89,0.0,45069.543,4211404.0,2517197.8,15921.548,0.0,510258.25,1071786.4,283504.1,109992.79,8902238.0,-35807.0,-0.4,15,1997,8,1997-08-15,1053520.6,0.0,6522346.5,384549.4,3691.9263,536163.56,0.0,0.0,8500272.0,145036.19,0.0,4254659.0,2502676.2,23847.3,0.0,526817.75,1049243.4,8502279.0,-2007.0,-0.02,15,1997,8,1997-08-15
1997-09-15,943402.0,0.0,0.0,6573808.0,479870.22,182323.0,476666.1,0.0,0.0,1394.7295,0.0,8657464.0,121525.05,0.0,44915.36,4211078.0,2487428.8,14601.607,0.0,375886.6,1057685.2,268145.47,102797.945,8684063.0,-26599.0,-0.31,15,1997,9,1997-09-15,895332.3,0.0,6520790.0,410600.1,3761.984,473918.78,0.0,0.0,8304403.5,114347.94,0.0,4253758.5,2481691.0,22859.506,0.0,403092.12,1034962.44,8310711.5,-6308.0,-0.08,15,1997,9,1997-09-15
1997-10-15,874391.3,0.0,0.0,6570104.5,460839.06,179383.55,452807.56,0.0,0.0,1387.8682,0.0,8538914.0,125692.67,0.0,40459.516,4208036.0,2468070.0,14671.845,0.0,298156.62,1048350.5,248838.48,106065.66,8558341.0,-19427.0,-0.23,15,1997,10,1997-10-15,827120.9,0.0,6518897.0,397972.62,3854.562,426190.56,0.0,0.0,8174035.5,111856.945,0.0,4251946.0,2445285.2,21907.385,0.0,318484.7,1025777.3,8175257.5,-1222.0,-0.01,15,1997,10,1997-10-15
1997-11-15,834175.8,0.0,0.0,6543238.5,2652854.5,205437.55,1824000.8,0.0,0.0,1561.7805,0.0,12061269.0,3889337.2,0.0,24153.223,4231014.0,2508776.0,8378.978,0.0,37016.137,1095635.1,172807.19,445.69086,11967564.0,93704.8,0.798,15,1997,11,1997-11-15,825303.6,0.0,6509672.0,2552190.5,19279.55,1761630.8,0.0,0.0,11668076.0,3713182.8,0.0,4267720.0,2491615.8,22962.447,0.0,38577.473,1064275.0,11598334.0,69742.7,0.62,15,1997,11,1997-11-15
