124.36   0.00   0.00
124.48   0.34   8.09
124.61   2.72  32.37
124.74   9.18  72.84
124.86  21.75 129.50
124.99  42.49 202.34
125.11  73.42 291.37
125.24 116.58 396.59
125.37 174.02 518.00
125.49 247.78 655.59
125.62 339.89 809.37
125.74 452.40 979.34
125.87 587.33 1165.50
126.00 746.74 1367.84
126.12 932.66 1586.37
126.25 1147.14 1821.09
126.37 1392.20 2071.99
126.50 1669.89 2339.09
126.63 1982.25 2622.37
126.75 2331.32 2921.83
126.88 2719.14 3237.49
127.00 3147.74 3569.33
127.13 3619.17 3917.36
127.26 4135.47 4281.58
127.38 4698.67 4661.98
127.51 5310.82 5058.58
127.63 5973.95 5471.35
127.76 6690.10 5900.32
127.89 7461.32 6345.48
128.01 8289.63 6806.82
128.14 9177.09 7284.35
128.26 10125.73 7778.06
128.39 11137.59 8287.97
128.52 12214.71 8814.06
128.64 13359.13 9356.34
128.77 14572.88 9914.81
128.89 15858.01 10489.46
129.02 17216.56 11080.30
129.15 18650.57 11687.33
129.27 20162.07 12310.55
129.40 21753.11 12949.95
129.52 23425.71 13605.54
129.65 25181.94 14277.32
129.78 27023.81 14965.29
129.90 28953.38 15669.44
130.03 30972.68 16389.78
130.15 33083.75 17126.31
130.28 35288.63 17879.03
130.41 37589.37 18647.93
130.53 39987.99 19433.02
130.66 42486.53 20234.30
130.78 45087.05 21051.77
130.91 47791.57 21885.42
131.04 50602.14 22735.26
131.16 53520.80 23601.29
131.29 56549.58 24483.50
131.41 59690.52 25381.91
131.54 62945.67 26296.50
131.67 66317.06 27227.27
131.79 69806.73 28174.24
131.92 73416.73 29137.39
132.04 77149.09 30116.73
132.17 81005.84 31112.26
132.30 84989.04 32123.97
132.42 89100.72 33151.88
132.55 93342.91 34195.97
132.67 97717.67 35256.24
132.80 102227.02 36332.71
132.93 106873.01 37425.36
133.05 111657.67 38534.20
133.18 116583.05 39659.23
133.30 121651.18 40800.44
133.43 126864.11 41957.84
133.56 132223.87 43131.43
133.68 137732.50 44321.21
133.81 143392.05 45527.18
133.93 149204.55 46749.33
134.06 155172.04 47987.67
134.19 161296.55 49242.19
134.31 167580.14 50512.91
134.44 174024.84 51799.81
134.56 180632.69 53102.90
134.69 187405.72 54422.17
134.82 194345.98 55757.64
134.94 201455.51 57109.29
135.07 208736.34 58477.13
135.19 216190.52 59861.15
135.32 223820.08 61261.37
135.44 231627.06 62677.77
135.57 239613.51 64110.36
135.70 247781.46 65559.13
135.82 256132.96 67024.10
135.95 264670.03 68505.25
136.07 273394.72 70002.58
136.20 282309.08 71516.11
136.33 291415.13 73045.82
136.45 300714.92 74591.72
136.58 310210.49 76153.81
136.70 319903.88 77732.09
136.83 329797.13 79326.55
136.96 339892.27 80937.20
137.08 350191.34 82564.04
137.21 360696.39 84207.06
137.33 371409.46 85866.28
137.46 382332.57 87541.68
137.59 393467.79 89233.26
137.71 404817.13 90941.04
137.84 416382.64 92665.00
137.96 428166.37 94405.15
138.09 440170.34 96161.49
138.22 452396.61 97934.01
138.34 464847.20 99722.72
138.47 477524.16 101527.62
138.59 490429.53 103348.71
138.72 503565.35 105185.99
138.85 516933.65 107039.45
138.97 530536.48 108909.10
139.10 544375.87 110794.93
139.22 558453.87 112696.96
139.35 572772.51 114615.17
139.48 587333.84 116549.57
139.60 602139.88 118500.15
139.73 617192.69 120466.93
139.85 632494.30 122449.89
139.98 648046.75 124449.04
140.11 663852.08 126464.38
140.23 679912.33 128495.90
140.36 696229.54 130543.61
140.48 712805.75 132607.51
140.61 729642.99 134687.59
140.74 746743.31 136783.87
140.86 764108.75 138896.33
140.99 781741.34 141024.98
141.11 799643.12 143169.81
141.24 817816.14 145330.84
141.37 836262.44 147508.05
141.49 854984.04 149701.45
141.62 873983.00 151911.03
141.74 893261.35 154136.80
141.87 912821.13 156378.76
142.00 932664.38 158636.91
142.12 952793.14 160911.25
142.25 973209.45 163201.77
142.37 993915.35 165508.48
142.50 1014912.87 167831.38
142.63 1036204.06 170170.46
142.75 1057790.96 172525.74
142.88 1079675.60 174897.20
143.00 1101860.03 177284.84
143.13 1124346.28 179688.68
143.26 1147136.40 182108.70
