parnme,partrans,parval1,pargp,comments,subbasin,gw_basin
ks_121,none,14.344198226928711,upw_ks,3124,12,1
ks_122,none,52.737064361572266,upw_ks,3142,14,1
ks_123,none,0.0002151874650735408,upw_ks,3152,15,1
ks_124,none,0.05302394926548004,upw_ks,3154,15,1
ks_125,none,500.0,upw_ks,3162,16,1
ks_126,none,109.69389343261719,upw_ks,3163,16,1
ks_127,none,399.677978515625,upw_ks,3164,16,1
ks_128,none,12.01807975769043,upw_ks,3172,17,1
ks_129,none,240.8717803955078,upw_ks,3173,17,0
ks_130,none,32.60760498046875,upw_ks,3174,17,1
ks_131,none,0.00020027700520586222,upw_ks,4125,12,0
ks_132,none,55.35544967651367,upw_ks,4135,13,0
ks_133,none,0.18144309520721436,upw_ks,4175,17,0
ks_134,none,2.926107883453369,upw_ks,4185,18,1
ks_135,none,6.823509216308594,upw_ks,4195,21,1
ks_136,none,1.22499995995895e-05,upw_ks,4215,21,1
ks_137,none,186.0520782470703,upw_ks,5106,10,1
ks_138,none,77.00621032714844,upw_ks,5108,10,1
ks_139,none,1.473128080368042,upw_ks,5115,11,1
ks_140,none,494.5669250488281,upw_ks,5118,11,1
ks_141,none,0.07794135808944702,upw_ks,5128,12,0
ks_142,none,0.0006564906216226518,upw_ks,5145,14,1
ks_143,none,150.09031677246094,upw_ks,5146,14,1
ks_144,none,18.248132705688477,upw_ks,5147,14,1
ks_145,none,45.53633117675781,upw_ks,5148,14,1
ks_146,none,313.227783203125,upw_ks,5158,15,0
ks_147,none,18.146760940551758,upw_ks,5168,17,0
ks_148,none,0.00016344108735211194,upw_ks,5178,17,0
ks_149,none,3.2484989787917584e-05,upw_ks,5185,18,0
ks_150,none,499.48883056640625,upw_ks,5188,18,1
ks_151,none,0.12294109910726547,upw_ks,5198,19,1
ks_152,none,9.89999875855574e-07,upw_ks,5208,20,0
ks_153,none,16.061647415161133,upw_ks,5218,21,1
ks_154,none,25.319049835205078,upw_ks,5228,22,0
ks_155,none,0.015183530747890472,upw_ks,7105,10,1
ks_156,none,0.0003545538056641817,upw_ks,7106,10,1
ks_157,none,9.21689224243164,upw_ks,7107,16,1
ks_158,none,227.10400390625,upw_ks,7115,11,1
ks_159,none,0.13300758600234985,upw_ks,7125,12,1
ks_160,none,56.25020217895508,upw_ks,7126,12,1
ks_161,none,74.9119873046875,upw_ks,7127,16,1
ks_162,none,171.65049743652344,upw_ks,7146,14,1
ks_163,none,1.9298170804977417,upw_ks,7155,15,1
ks_164,none,5.655677795410156,upw_ks,7156,15,1
ks_165,none,0.00027216298622079194,upw_ks,7157,15,1
ks_166,none,0.0005688670207746327,upw_ks,7165,16,1
ks_167,none,26.772512435913086,upw_ks,7166,16,1
ks_168,none,0.00039782997919246554,upw_ks,7167,16,1
ks_169,none,33.064544677734375,upw_ks,7175,17,1
ks_170,none,5.9931757277809083e-05,upw_ks,7176,17,1
ks_171,none,0.002404039027169347,upw_ks,7177,17,1
ks_172,none,4.196637153625488,upw_ks,8115,11,1
ks_173,none,10.001830101013184,upw_ks,8116,11,1
ks_174,none,89.64495849609375,upw_ks,8118,11,0
ks_175,none,0.0024394639767706394,upw_ks,8125,12,0
ks_176,none,0.004886710084974766,upw_ks,8126,12,1
ks_177,none,14.382060050964355,upw_ks,8127,12,1
ks_178,none,239.35679626464844,upw_ks,9175,17,1
ks_179,none,6.315612316131592,upw_ks,9177,17,1
ks_180,none,10.835899353027344,upw_ks,9185,18,1
ks_181,none,4.972690105438232,upw_ks,9187,18,0
ks_182,none,412.3402099609375,upw_ks,9188,18,1
ks_183,none,1.1196160316467285,upw_ks,9217,21,0
ks_184,none,0.00030239621992222965,upw_ks,10100,10,1
ks_185,none,0.10575428605079651,upw_ks,10110,11,1
ks_186,none,1.6064203977584839,upw_ks,10120,12,1
ks_187,none,21.039958953857422,upw_ks,10140,14,0
ks_188,none,12.149099349975586,upw_ks,10160,16,1
ks_189,none,0.030998315662145615,upw_ks,10170,17,0
ks_190,none,0.003796182805672288,upw_ks,10180,18,1
ks_191,none,0.3015041649341583,upw_ks,10190,19,0
ks_192,none,0.0005978030385449529,upw_ks,10200,21,0
ks_193,none,0.13003049790859222,upw_ks,10210,21,1
ks_194,none,1.0300280337105505e-05,upw_ks,10220,22,0
ks_195,none,21.747848510742188,upw_ks,11140,14,0
ks_196,none,0.00023610773496329784,upw_ks,11160,16,0
ks_197,none,184.06068420410156,upw_ks,11180,18,1
ks_198,none,0.09393870085477829,upw_ks,11190,19,1
ks_199,none,0.004306636285036802,upw_ks,11200,20,0
ks_200,none,4.875000740867108e-07,upw_ks,11210,21,1
ks_201,none,2.685000072233379e-05,upw_ks,11220,22,0
ks_202,none,0.8053951263427734,upw_ks,12100,10,1
ks_203,none,0.00021387198648881167,upw_ks,12120,17,1
ks_204,none,0.0012182347709313035,upw_ks,12130,13,0
ks_205,none,168.5157012939453,upw_ks,12140,16,1
ks_206,none,6.53036579478794e-07,upw_ks,12150,15,0
ks_207,none,303.1750793457031,upw_ks,12160,16,1
ks_208,none,1.010170944937272e-05,upw_ks,12170,17,1
ks_209,none,0.0011858552461490035,upw_ks,12180,18,1
ks_210,none,7.381318573607132e-05,upw_ks,12200,20,0
ks_211,none,6.9411908043548465e-06,upw_ks,12210,21,1
ks_212,none,0.0001891944120870903,upw_ks,12220,22,0
ks_213,none,50.14192581176758,upw_ks,13100,10,0
ks_214,none,1.437914193047618e-06,upw_ks,13110,11,0
ks_215,none,0.5726203918457031,upw_ks,13120,12,1
ks_216,none,9.123425483703613,upw_ks,13140,15,1
ks_217,none,100.70500183105469,upw_ks,13150,15,0
ks_218,none,0.150639146566391,upw_ks,13160,16,1
ks_219,none,4.137443465879187e-05,upw_ks,13180,18,1
ks_220,none,45.43639373779297,upw_ks,13200,20,0
ks_221,none,8.690460526850075e-05,upw_ks,13210,21,0
ks_222,none,59.87010955810547,upw_ks,13220,22,0
ks_223,none,1.7252299785614014,upw_ks,14100,10,1
ks_224,none,1.627233624458313,upw_ks,14110,11,1
ks_225,none,0.0033204001374542713,upw_ks,14120,12,1
ks_226,none,0.011647230014204979,upw_ks,14130,13,0
ks_227,none,2.2842490579932928e-05,upw_ks,14140,14,1
ks_228,none,50.559906005859375,upw_ks,14150,15,1
ks_229,none,0.012928799726068974,upw_ks,14160,17,1
ks_230,none,3.4393189707770944e-05,upw_ks,14170,17,1
ks_231,none,6.240181846806081e-06,upw_ks,14180,18,1
ks_232,none,178.05601501464844,upw_ks,14190,19,1
ks_233,none,2.1512127204914577e-05,upw_ks,14210,21,1
ks_371,none,69.93804931640625,upw_ks,1010,1,1
ks_372,none,0.0012879661517217755,upw_ks,1020,2,1
ks_373,none,4.3798434489872307e-05,upw_ks,1030,4,1
ks_374,none,0.5805081725120544,upw_ks,1040,4,1
ks_375,none,0.23225662112236023,upw_ks,1050,5,1
ks_376,none,16.854001998901367,upw_ks,1060,6,1
ks_377,none,74.98062896728516,upw_ks,1070,7,0
ks_378,none,0.572941780090332,upw_ks,1080,10,0
ks_379,none,5.510769367218018,upw_ks,1090,10,1
ks_381,none,0.3310571014881134,upw_ks,1110,1,0
ks_384,none,1.2174008361398592e-06,upw_ks,1140,4,0
ks_385,none,0.4050067067146301,upw_ks,1150,5,1
ks_386,none,1.195665117847966e-05,upw_ks,1160,6,1
ks_389,none,148.0859832763672,upw_ks,1190,9,0
ks_392,none,0.0011569671332836151,upw_ks,1220,2,0
ks_393,none,1.081220030784607,upw_ks,1260,6,1
ks_394,none,2.2708399295806885,upw_ks,1290,9,1
ks_395,none,0.000749923347029835,upw_ks,1320,2,0
ks_396,none,9.955892892321572e-05,upw_ks,1350,5,0
ks_397,none,0.6317030191421509,upw_ks,1360,6,1
ks_398,none,0.4567227363586426,upw_ks,1370,7,0
ks_399,none,0.00038071817834861577,upw_ks,1380,8,0
ks_400,none,200.57752990722656,upw_ks,1410,1,1
ks_401,none,0.0026605669409036636,upw_ks,1420,2,1
ks_402,none,0.0007392385741695762,upw_ks,1430,3,0
ks_403,none,154.71189880371094,upw_ks,1440,4,1
ks_404,none,8.182153396774083e-05,upw_ks,1450,5,1
ks_405,none,2.8578600883483887,upw_ks,1460,6,1
ks_406,none,152.02859497070312,upw_ks,1480,8,0
ks_407,none,0.0003289756132289767,upw_ks,1490,9,0
ks_484,none,0.002873551333323121,upw_ks,10100,10,1
ks_485,none,7.330990791320801,upw_ks,10110,11,1
ks_486,none,9.176133155822754,upw_ks,10120,12,1
ks_487,none,96.12689971923828,upw_ks,10140,14,0
ks_488,none,75.8210220336914,upw_ks,10160,16,0
ks_489,none,1.4737297296524048,upw_ks,10170,17,0
ks_490,none,2.432124137878418,upw_ks,10180,18,1
ks_491,none,14.439949989318848,upw_ks,10190,19,0
ks_492,none,117.95899963378906,upw_ks,10200,21,0
ks_493,none,0.042378801852464676,upw_ks,10210,21,1
ks_494,none,1.9436898231506348,upw_ks,10220,22,0
ks_495,none,135.61111450195312,upw_ks,11140,14,0
ks_496,none,9.27082633972168,upw_ks,11160,16,0
ks_497,none,16.775999069213867,upw_ks,11180,18,1
ks_498,none,7.262709617614746,upw_ks,11190,19,1
ks_499,none,102.08799743652344,upw_ks,11200,20,0
ks_500,none,0.022103797644376755,upw_ks,11210,21,1
ks_501,none,11.363299369812012,upw_ks,11220,22,0
ks_502,none,0.13653884828090668,upw_ks,12100,10,1
ks_503,none,0.003391040489077568,upw_ks,12120,17,1
ks_504,none,2.601569890975952,upw_ks,12130,13,0
ks_505,none,44.93506622314453,upw_ks,12140,16,1
ks_506,none,0.0006710570305585861,upw_ks,12150,15,0
ks_507,none,27.797807693481445,upw_ks,12160,16,1
ks_508,none,8.981420251075178e-05,upw_ks,12170,17,0
ks_509,none,0.019124269485473633,upw_ks,12180,18,1
ks_510,none,3.1030187606811523,upw_ks,12200,20,0
ks_511,none,0.011172800324857235,upw_ks,12210,21,1
ks_512,none,1.4672049474029336e-05,upw_ks,12220,22,0
ks_513,none,91.78950500488281,upw_ks,13100,10,0
ks_514,none,4.474528759601526e-05,upw_ks,13110,11,0
ks_515,none,9.13702392578125,upw_ks,13120,12,0
ks_516,none,87.04753875732422,upw_ks,13140,15,1
ks_517,none,237.984130859375,upw_ks,13150,15,0
ks_518,none,9.125221252441406,upw_ks,13160,16,0
ks_519,none,0.015496250241994858,upw_ks,13180,18,1
ks_520,none,0.33818620443344116,upw_ks,13200,20,0
ks_521,none,79.92698669433594,upw_ks,13210,21,0
ks_522,none,1.418954849243164,upw_ks,13220,22,0
ks_523,none,1.794090747833252,upw_ks,14100,10,1
ks_524,none,6.04867709625978e-05,upw_ks,14110,11,0
ks_525,none,33.812374114990234,upw_ks,14120,12,0
ks_530,none,0.4017130136489868,upw_ks,14170,17,0
ks_531,none,0.13160119950771332,upw_ks,14180,18,1
ks_533,none,0.0003457572893239558,upw_ks,14210,21,1
lak_cond_01,none,1.0,lak_cd,#,3,1
lak_cond_02,none,1.0,lak_cd,#,22,1
lak_cond_12,none,1.06949,lak_cd,#,18,1
pref_flow_den_mult_01,none,1.0,prms_pref_flow_den,#,1,1
pref_flow_den_mult_02,none,1.0,prms_pref_flow_den,#,2,1
pref_flow_den_mult_03,none,1.0,prms_pref_flow_den,#,3,1
pref_flow_den_mult_04,none,1.0,prms_pref_flow_den,#,4,1
pref_flow_den_mult_05,none,1.0,prms_pref_flow_den,#,5,1
pref_flow_den_mult_06,none,1.0,prms_pref_flow_den,#,6,1
pref_flow_den_mult_07,none,1.0,prms_pref_flow_den,#,7,1
pref_flow_den_mult_08,none,1.0,prms_pref_flow_den,#,8,1
pref_flow_den_mult_09,none,1.0,prms_pref_flow_den,#,9,1
pref_flow_den_mult_10,none,1.0,prms_pref_flow_den,#,10,1
pref_flow_den_mult_11,none,1.0,prms_pref_flow_den,#,11,1
pref_flow_den_mult_12,none,1.0,prms_pref_flow_den,#,12,1
pref_flow_den_mult_13,none,1.0,prms_pref_flow_den,#,13,1
pref_flow_den_mult_14,none,1.0,prms_pref_flow_den,#,14,1
pref_flow_den_mult_15,none,1.0,prms_pref_flow_den,#,15,1
pref_flow_den_mult_16,none,1.0,prms_pref_flow_den,#,16,1
pref_flow_den_mult_17,none,1.0,prms_pref_flow_den,#,17,1
pref_flow_den_mult_18,none,1.0,prms_pref_flow_den,#,18,1
pref_flow_den_mult_19,none,1.0,prms_pref_flow_den,#,19,1
pref_flow_den_mult_20,none,1.0,prms_pref_flow_den,#,20,1
pref_flow_den_mult_21,none,1.0,prms_pref_flow_den,#,21,1
pref_flow_den_mult_22,none,1.0,prms_pref_flow_den,#,22,1
rain_adj_mult_01_01,none,1.0,prms_rain_adj,#,1,1
rain_adj_mult_01_02,none,1.0,prms_rain_adj,#,2,1
rain_adj_mult_01_03,none,1.0,prms_rain_adj,#,3,1
rain_adj_mult_01_04,none,1.0,prms_rain_adj,#,4,1
rain_adj_mult_01_05,none,1.0,prms_rain_adj,#,5,1
rain_adj_mult_01_06,none,1.0,prms_rain_adj,#,6,1
rain_adj_mult_01_07,none,1.0,prms_rain_adj,#,7,1
rain_adj_mult_01_08,none,1.0,prms_rain_adj,#,8,1
rain_adj_mult_01_09,none,1.0,prms_rain_adj,#,9,1
rain_adj_mult_01_10,none,1.0,prms_rain_adj,#,10,1
rain_adj_mult_01_11,none,1.0,prms_rain_adj,#,11,1
rain_adj_mult_01_12,none,1.0,prms_rain_adj,#,12,1
rain_adj_mult_01_13,none,1.0,prms_rain_adj,#,13,1
rain_adj_mult_01_14,none,1.0,prms_rain_adj,#,14,1
rain_adj_mult_01_15,none,1.0,prms_rain_adj,#,15,1
rain_adj_mult_01_16,none,1.0,prms_rain_adj,#,16,1
rain_adj_mult_01_17,none,1.0,prms_rain_adj,#,17,1
rain_adj_mult_01_18,none,1.0,prms_rain_adj,#,18,1
rain_adj_mult_01_19,none,1.0,prms_rain_adj,#,19,1
rain_adj_mult_01_20,none,1.0,prms_rain_adj,#,20,1
rain_adj_mult_01_21,none,1.0,prms_rain_adj,#,21,1
rain_adj_mult_01_22,none,1.0,prms_rain_adj,#,22,1
rain_adj_mult_02_01,none,1.0,prms_rain_adj,#,1,1
rain_adj_mult_02_02,none,1.0,prms_rain_adj,#,2,1
rain_adj_mult_02_03,none,1.0,prms_rain_adj,#,3,1
rain_adj_mult_02_04,none,1.0,prms_rain_adj,#,4,1
rain_adj_mult_02_05,none,1.0,prms_rain_adj,#,5,1
rain_adj_mult_02_06,none,1.0,prms_rain_adj,#,6,1
rain_adj_mult_02_07,none,1.0,prms_rain_adj,#,7,1
rain_adj_mult_02_08,none,1.0,prms_rain_adj,#,8,1
rain_adj_mult_02_09,none,1.0,prms_rain_adj,#,9,1
rain_adj_mult_02_10,none,1.0,prms_rain_adj,#,10,1
rain_adj_mult_02_11,none,1.0,prms_rain_adj,#,11,1
rain_adj_mult_02_12,none,1.0,prms_rain_adj,#,12,1
rain_adj_mult_02_13,none,1.0,prms_rain_adj,#,13,1
rain_adj_mult_02_14,none,1.0,prms_rain_adj,#,14,1
rain_adj_mult_02_15,none,1.0,prms_rain_adj,#,15,1
rain_adj_mult_02_16,none,1.0,prms_rain_adj,#,16,1
rain_adj_mult_02_17,none,1.0,prms_rain_adj,#,17,1
rain_adj_mult_02_18,none,1.0,prms_rain_adj,#,18,1
rain_adj_mult_02_19,none,1.0,prms_rain_adj,#,19,1
rain_adj_mult_02_20,none,1.0,prms_rain_adj,#,20,1
rain_adj_mult_02_21,none,1.0,prms_rain_adj,#,21,1
rain_adj_mult_02_22,none,1.0,prms_rain_adj,#,22,1
rain_adj_mult_03_01,none,1.0,prms_rain_adj,#,1,1
rain_adj_mult_03_02,none,1.0,prms_rain_adj,#,2,1
rain_adj_mult_03_03,none,1.0,prms_rain_adj,#,3,1
rain_adj_mult_03_04,none,1.0,prms_rain_adj,#,4,1
rain_adj_mult_03_05,none,1.0,prms_rain_adj,#,5,1
rain_adj_mult_03_06,none,1.0,prms_rain_adj,#,6,1
rain_adj_mult_03_07,none,1.0,prms_rain_adj,#,7,1
rain_adj_mult_03_08,none,1.0,prms_rain_adj,#,8,1
rain_adj_mult_03_09,none,1.0,prms_rain_adj,#,9,1
rain_adj_mult_03_10,none,1.0,prms_rain_adj,#,10,1
rain_adj_mult_03_11,none,1.0,prms_rain_adj,#,11,1
rain_adj_mult_03_12,none,1.0,prms_rain_adj,#,12,1
rain_adj_mult_03_13,none,1.0,prms_rain_adj,#,13,1
rain_adj_mult_03_14,none,1.0,prms_rain_adj,#,14,1
rain_adj_mult_03_15,none,1.0,prms_rain_adj,#,15,1
rain_adj_mult_03_16,none,1.0,prms_rain_adj,#,16,1
rain_adj_mult_03_17,none,1.0,prms_rain_adj,#,17,1
rain_adj_mult_03_18,none,1.0,prms_rain_adj,#,18,1
rain_adj_mult_03_19,none,1.0,prms_rain_adj,#,19,1
rain_adj_mult_03_20,none,1.0,prms_rain_adj,#,20,1
rain_adj_mult_03_21,none,1.0,prms_rain_adj,#,21,1
rain_adj_mult_03_22,none,1.0,prms_rain_adj,#,22,1
rain_adj_mult_04_01,none,1.0,prms_rain_adj,#,1,1
rain_adj_mult_04_02,none,1.0,prms_rain_adj,#,2,1
rain_adj_mult_04_03,none,1.0,prms_rain_adj,#,3,1
rain_adj_mult_04_04,none,1.0,prms_rain_adj,#,4,1
rain_adj_mult_04_05,none,1.0,prms_rain_adj,#,5,1
rain_adj_mult_04_06,none,1.0,prms_rain_adj,#,6,1
rain_adj_mult_04_07,none,1.0,prms_rain_adj,#,7,1
rain_adj_mult_04_08,none,1.0,prms_rain_adj,#,8,1
rain_adj_mult_04_09,none,1.0,prms_rain_adj,#,9,1
rain_adj_mult_04_10,none,1.0,prms_rain_adj,#,10,1
rain_adj_mult_04_11,none,1.0,prms_rain_adj,#,11,1
rain_adj_mult_04_12,none,1.0,prms_rain_adj,#,12,1
rain_adj_mult_04_13,none,1.0,prms_rain_adj,#,13,1
rain_adj_mult_04_14,none,1.0,prms_rain_adj,#,14,1
rain_adj_mult_04_15,none,1.0,prms_rain_adj,#,15,1
rain_adj_mult_04_16,none,1.0,prms_rain_adj,#,16,1
rain_adj_mult_04_17,none,1.0,prms_rain_adj,#,17,1
rain_adj_mult_04_18,none,1.0,prms_rain_adj,#,18,1
rain_adj_mult_04_19,none,1.0,prms_rain_adj,#,19,1
rain_adj_mult_04_20,none,1.0,prms_rain_adj,#,20,1
rain_adj_mult_04_21,none,1.0,prms_rain_adj,#,21,1
rain_adj_mult_04_22,none,1.0,prms_rain_adj,#,22,1
rain_adj_mult_05_01,none,1.0,prms_rain_adj,#,1,1
rain_adj_mult_05_02,none,1.0,prms_rain_adj,#,2,1
rain_adj_mult_05_03,none,1.0,prms_rain_adj,#,3,1
rain_adj_mult_05_04,none,1.0,prms_rain_adj,#,4,1
rain_adj_mult_05_05,none,1.0,prms_rain_adj,#,5,1
rain_adj_mult_05_06,none,1.0,prms_rain_adj,#,6,1
rain_adj_mult_05_07,none,1.0,prms_rain_adj,#,7,1
rain_adj_mult_05_08,none,1.0,prms_rain_adj,#,8,1
rain_adj_mult_05_09,none,1.0,prms_rain_adj,#,9,1
rain_adj_mult_05_10,none,1.0,prms_rain_adj,#,10,1
rain_adj_mult_05_11,none,1.0,prms_rain_adj,#,11,1
rain_adj_mult_05_12,none,1.0,prms_rain_adj,#,12,1
rain_adj_mult_05_13,none,1.0,prms_rain_adj,#,13,1
rain_adj_mult_05_14,none,1.0,prms_rain_adj,#,14,1
rain_adj_mult_05_15,none,1.0,prms_rain_adj,#,15,1
rain_adj_mult_05_16,none,1.0,prms_rain_adj,#,16,1
rain_adj_mult_05_17,none,1.0,prms_rain_adj,#,17,1
rain_adj_mult_05_18,none,1.0,prms_rain_adj,#,18,1
rain_adj_mult_05_19,none,1.0,prms_rain_adj,#,19,1
rain_adj_mult_05_20,none,1.0,prms_rain_adj,#,20,1
rain_adj_mult_05_21,none,1.0,prms_rain_adj,#,21,1
rain_adj_mult_05_22,none,1.0,prms_rain_adj,#,22,1
rain_adj_mult_06_01,none,1.0,prms_rain_adj,#,1,1
rain_adj_mult_06_02,none,1.0,prms_rain_adj,#,2,1
rain_adj_mult_06_03,none,1.0,prms_rain_adj,#,3,1
rain_adj_mult_06_04,none,1.0,prms_rain_adj,#,4,1
rain_adj_mult_06_05,none,1.0,prms_rain_adj,#,5,1
rain_adj_mult_06_06,none,1.0,prms_rain_adj,#,6,1
rain_adj_mult_06_07,none,1.0,prms_rain_adj,#,7,1
rain_adj_mult_06_08,none,1.0,prms_rain_adj,#,8,1
rain_adj_mult_06_09,none,1.0,prms_rain_adj,#,9,1
rain_adj_mult_06_10,none,1.0,prms_rain_adj,#,10,1
rain_adj_mult_06_11,none,1.0,prms_rain_adj,#,11,1
rain_adj_mult_06_12,none,1.0,prms_rain_adj,#,12,1
rain_adj_mult_06_13,none,1.0,prms_rain_adj,#,13,1
rain_adj_mult_06_14,none,1.0,prms_rain_adj,#,14,1
rain_adj_mult_06_15,none,1.0,prms_rain_adj,#,15,1
rain_adj_mult_06_16,none,1.0,prms_rain_adj,#,16,1
rain_adj_mult_06_17,none,1.0,prms_rain_adj,#,17,1
rain_adj_mult_06_18,none,1.0,prms_rain_adj,#,18,1
rain_adj_mult_06_19,none,1.0,prms_rain_adj,#,19,1
rain_adj_mult_06_20,none,1.0,prms_rain_adj,#,20,1
rain_adj_mult_06_21,none,1.0,prms_rain_adj,#,21,1
rain_adj_mult_06_22,none,1.0,prms_rain_adj,#,22,1
rain_adj_mult_07_01,none,1.0,prms_rain_adj,#,1,1
rain_adj_mult_07_02,none,1.0,prms_rain_adj,#,2,1
rain_adj_mult_07_03,none,1.0,prms_rain_adj,#,3,1
rain_adj_mult_07_04,none,1.0,prms_rain_adj,#,4,1
rain_adj_mult_07_05,none,1.0,prms_rain_adj,#,5,1
rain_adj_mult_07_06,none,1.0,prms_rain_adj,#,6,1
rain_adj_mult_07_07,none,1.0,prms_rain_adj,#,7,1
rain_adj_mult_07_08,none,1.0,prms_rain_adj,#,8,1
rain_adj_mult_07_09,none,1.0,prms_rain_adj,#,9,1
rain_adj_mult_07_10,none,1.0,prms_rain_adj,#,10,1
rain_adj_mult_07_11,none,1.0,prms_rain_adj,#,11,1
rain_adj_mult_07_12,none,1.0,prms_rain_adj,#,12,1
rain_adj_mult_07_13,none,1.0,prms_rain_adj,#,13,1
rain_adj_mult_07_14,none,1.0,prms_rain_adj,#,14,1
rain_adj_mult_07_15,none,1.0,prms_rain_adj,#,15,1
rain_adj_mult_07_16,none,1.0,prms_rain_adj,#,16,1
rain_adj_mult_07_17,none,1.0,prms_rain_adj,#,17,1
rain_adj_mult_07_18,none,1.0,prms_rain_adj,#,18,1
rain_adj_mult_07_19,none,1.0,prms_rain_adj,#,19,1
rain_adj_mult_07_20,none,1.0,prms_rain_adj,#,20,1
rain_adj_mult_07_21,none,1.0,prms_rain_adj,#,21,1
rain_adj_mult_07_22,none,1.0,prms_rain_adj,#,22,1
rain_adj_mult_08_01,none,1.0,prms_rain_adj,#,1,1
rain_adj_mult_08_02,none,1.0,prms_rain_adj,#,2,1
rain_adj_mult_08_03,none,1.0,prms_rain_adj,#,3,1
rain_adj_mult_08_04,none,1.0,prms_rain_adj,#,4,1
rain_adj_mult_08_05,none,1.0,prms_rain_adj,#,5,1
rain_adj_mult_08_06,none,1.0,prms_rain_adj,#,6,1
rain_adj_mult_08_07,none,1.0,prms_rain_adj,#,7,1
rain_adj_mult_08_08,none,1.0,prms_rain_adj,#,8,1
rain_adj_mult_08_09,none,1.0,prms_rain_adj,#,9,1
rain_adj_mult_08_10,none,1.0,prms_rain_adj,#,10,1
rain_adj_mult_08_11,none,1.0,prms_rain_adj,#,11,1
rain_adj_mult_08_12,none,1.0,prms_rain_adj,#,12,1
rain_adj_mult_08_13,none,1.0,prms_rain_adj,#,13,1
rain_adj_mult_08_14,none,1.0,prms_rain_adj,#,14,1
rain_adj_mult_08_15,none,1.0,prms_rain_adj,#,15,1
rain_adj_mult_08_16,none,1.0,prms_rain_adj,#,16,1
rain_adj_mult_08_17,none,1.0,prms_rain_adj,#,17,1
rain_adj_mult_08_18,none,1.0,prms_rain_adj,#,18,1
rain_adj_mult_08_19,none,1.0,prms_rain_adj,#,19,1
rain_adj_mult_08_20,none,1.0,prms_rain_adj,#,20,1
rain_adj_mult_08_21,none,1.0,prms_rain_adj,#,21,1
rain_adj_mult_08_22,none,1.0,prms_rain_adj,#,22,1
rain_adj_mult_09_01,none,1.0,prms_rain_adj,#,1,1
rain_adj_mult_09_02,none,1.0,prms_rain_adj,#,2,1
rain_adj_mult_09_03,none,1.0,prms_rain_adj,#,3,1
rain_adj_mult_09_04,none,1.0,prms_rain_adj,#,4,1
rain_adj_mult_09_05,none,1.0,prms_rain_adj,#,5,1
rain_adj_mult_09_06,none,1.0,prms_rain_adj,#,6,1
rain_adj_mult_09_07,none,1.0,prms_rain_adj,#,7,1
rain_adj_mult_09_08,none,1.0,prms_rain_adj,#,8,1
rain_adj_mult_09_09,none,1.0,prms_rain_adj,#,9,1
rain_adj_mult_09_10,none,1.0,prms_rain_adj,#,10,1
rain_adj_mult_09_11,none,1.0,prms_rain_adj,#,11,1
rain_adj_mult_09_12,none,1.0,prms_rain_adj,#,12,1
rain_adj_mult_09_13,none,1.0,prms_rain_adj,#,13,1
rain_adj_mult_09_14,none,1.0,prms_rain_adj,#,14,1
rain_adj_mult_09_15,none,1.0,prms_rain_adj,#,15,1
rain_adj_mult_09_16,none,1.0,prms_rain_adj,#,16,1
rain_adj_mult_09_17,none,1.0,prms_rain_adj,#,17,1
rain_adj_mult_09_18,none,1.0,prms_rain_adj,#,18,1
rain_adj_mult_09_19,none,1.0,prms_rain_adj,#,19,1
rain_adj_mult_09_20,none,1.0,prms_rain_adj,#,20,1
rain_adj_mult_09_21,none,1.0,prms_rain_adj,#,21,1
rain_adj_mult_09_22,none,1.0,prms_rain_adj,#,22,1
rain_adj_mult_10_01,none,1.0,prms_rain_adj,#,1,1
rain_adj_mult_10_02,none,1.0,prms_rain_adj,#,2,1
rain_adj_mult_10_03,none,1.0,prms_rain_adj,#,3,1
rain_adj_mult_10_04,none,1.0,prms_rain_adj,#,4,1
rain_adj_mult_10_05,none,1.0,prms_rain_adj,#,5,1
rain_adj_mult_10_06,none,1.0,prms_rain_adj,#,6,1
rain_adj_mult_10_07,none,1.0,prms_rain_adj,#,7,1
rain_adj_mult_10_08,none,1.0,prms_rain_adj,#,8,1
rain_adj_mult_10_09,none,1.0,prms_rain_adj,#,9,1
rain_adj_mult_10_10,none,1.0,prms_rain_adj,#,10,1
rain_adj_mult_10_11,none,1.0,prms_rain_adj,#,11,1
rain_adj_mult_10_12,none,1.0,prms_rain_adj,#,12,1
rain_adj_mult_10_13,none,1.0,prms_rain_adj,#,13,1
rain_adj_mult_10_14,none,1.0,prms_rain_adj,#,14,1
rain_adj_mult_10_15,none,1.0,prms_rain_adj,#,15,1
rain_adj_mult_10_16,none,1.0,prms_rain_adj,#,16,1
rain_adj_mult_10_17,none,1.0,prms_rain_adj,#,17,1
rain_adj_mult_10_18,none,1.0,prms_rain_adj,#,18,1
rain_adj_mult_10_19,none,1.0,prms_rain_adj,#,19,1
rain_adj_mult_10_20,none,1.0,prms_rain_adj,#,20,1
rain_adj_mult_10_21,none,1.0,prms_rain_adj,#,21,1
rain_adj_mult_10_22,none,1.0,prms_rain_adj,#,22,1
rain_adj_mult_11_01,none,1.0,prms_rain_adj,#,1,1
rain_adj_mult_11_02,none,1.0,prms_rain_adj,#,2,1
rain_adj_mult_11_03,none,1.0,prms_rain_adj,#,3,1
rain_adj_mult_11_04,none,1.0,prms_rain_adj,#,4,1
rain_adj_mult_11_05,none,1.0,prms_rain_adj,#,5,1
