obsnme,simval,obsval,weight,obgnme,comments
HO_49,147911936.0,79.1760025024,1.0,HEADS,#
HO_50,-233356656.0,83.1737976074,1.0,HEADS,#
HO_51,13887498.0,85.94339752200001,1.0,HEADS,#
HO_52,-17147338.0,52.555400848400005,1.0,HEADS,#
HO_53,272394176.0,70.5123977661,1.0,HEADS,#
HO_54,-676260.9375,49.913398742700004,1.0,HEADS,#
HO_55,-4426103.5,49.6344985962,1.0,HEADS,#
HO_56,15253123.0,43.7001991272,1.0,HEADS,#
HO_57,33576660.0,47.0382995605,1.0,HEADS,#
HO_58,154917.46875,48.792400360100004,1.0,HEADS,#
HO_59,-1552211.5,49.9469985962,1.0,HEADS,#
HO_60,-4076625.75,60.305000305200004,1.0,HEADS,#
HO_61,84568472.0,58.0648002625,1.0,HEADS,#
HO_62,139015168.0,342.960998535,1.0,HEADS,#
HO_63,6761847.5,140.086105347,1.0,HEADS,#
HO_64,-441915552.0,336.102996826,1.0,HEADS,#
HO_65,9161795.0,147.782104492,1.0,HEADS,#
HO_66,-42924008.0,149.232696533,1.0,HEADS,#
HO_67,6687730.5,144.211898804,1.0,HEADS,#
HO_68,6687730.5,143.365600586,1.0,HEADS,#
HO_69,1013702272.0,553.659973145,1.0,HEADS,#
HO_70,30381044.0,238.96319580099998,1.0,HEADS,#
HO_71,-69907240.0,234.057495117,1.0,HEADS,#
HO_72,398193696.0,219.53829956099997,1.0,HEADS,#
HO_73,379501824.0,220.830505371,1.0,HEADS,#
HO_74,383603296.0,256.07409668,1.0,HEADS,#
HO_75,-20173712.0,229.424804688,1.0,HEADS,#
HO_76,-20173712.0,230.24800109900002,1.0,HEADS,#
HO_77,-10661877.0,226.520095825,1.0,HEADS,#
HO_78,-69907240.0,258.186309814,1.0,HEADS,#
HO_79,379501824.0,220.44960022,1.0,HEADS,#
HO_80,55934340.0,217.59480285599997,1.0,HEADS,#
HO_81,57160500.0,205.736999512,1.0,HEADS,#
HO_82,-455533920.0,199.04200744599999,1.0,HEADS,#
HO_83,-259675840.0,204.353805542,1.0,HEADS,#
HO_84,-271321248.0,219.514892578,1.0,HEADS,#
HO_85,-171790816.0,237.576904297,1.0,HEADS,#
HO_86,-171790816.0,232.421096802,1.0,HEADS,#
HO_87,-171790816.0,238.891693115,1.0,HEADS,#
HO_88,17346748.0,189.36000061,1.0,HEADS,#
HO_89,-171790816.0,200.199798584,1.0,HEADS,#
HO_90,17346748.0,199.727798462,1.0,HEADS,#
HO_91,17346748.0,196.187606812,1.0,HEADS,#
HO_92,-104535408.0,184.282104492,1.0,HEADS,#
HO_93,368890816.0,165.550598145,1.0,HEADS,#
HO_94,387550016.0,119.11579895,1.0,HEADS,#
HO_95,-10564050.0,161.82510376,1.0,HEADS,#
HO_96,465849024.0,155.513504028,1.0,HEADS,#
HO_97,-23720100.0,162.746398926,1.0,HEADS,#
HO_98,-15611807.0,196.154006958,1.0,HEADS,#
HO_99,7226310.5,160.18150329600002,1.0,HEADS,#
HO_100,7226310.5,161.90060424799998,1.0,HEADS,#
HO_101,-4656549.0,176.05250549299998,1.0,HEADS,#
HO_102,3036621.75,169.026794434,1.0,HEADS,#
HO_103,3036621.75,167.771102905,1.0,HEADS,#
HO_104,-7283397.5,166.303497314,1.0,HEADS,#
HO_105,-6562293.0,169.649902344,1.0,HEADS,#
HO_106,9269343.0,170.872406006,1.0,HEADS,#
HO_107,9313848.0,171.620697021,1.0,HEADS,#
HO_108,9313848.0,170.513793945,1.0,HEADS,#
HO_109,1607575.75,171.233596802,1.0,HEADS,#
HO_110,7890007.5,171.661804199,1.0,HEADS,#
HO_111,6237495.5,168.600097656,1.0,HEADS,#
HO_112,8597558.0,171.88400268599997,1.0,HEADS,#
HO_113,-81714368.0,248.59339904799998,1.0,HEADS,#
HO_114,-85566624.0,237.55070495599998,1.0,HEADS,#
HO_115,-85566624.0,245.390304565,1.0,HEADS,#
HO_116,238018816.0,233.659698486,1.0,HEADS,#
HO_117,-85566624.0,239.38380432099999,1.0,HEADS,#
HO_118,54371.7890625,250.395599365,1.0,HEADS,#
HO_119,403160768.0,237.750106812,1.0,HEADS,#
HO_120,-53527.796875,315.903900146,1.0,HEADS,#
HO_121,-31116734.0,261.981689453,1.0,HEADS,#
HO_122,19237470.0,266.22531127900004,1.0,HEADS,#
HO_123,-9152049.0,273.72229003900003,1.0,HEADS,#
HO_124,-48095872.0,236.40899658200001,1.0,HEADS,#
HO_125,-5917501.5,222.768295288,1.0,HEADS,#
HO_126,8374880.5,181.57699585,1.0,HEADS,#
HO_127,25523124.0,245.484405518,1.0,HEADS,#
HO_128,-26136786.0,202.239501953,1.0,HEADS,#
HO_129,7618519.5,229.00079345700001,1.0,HEADS,#
HO_130,-13472873.0,209.31939697299998,1.0,HEADS,#
HO_131,80828224.0,239.668395996,1.0,HEADS,#
HO_132,80828224.0,239.430404663,1.0,HEADS,#
HO_133,8757475.0,212.78489685099998,1.0,HEADS,#
HO_134,1085953.75,216.19380188,1.0,HEADS,#
HO_135,23504844.0,235.840301514,1.0,HEADS,#
HO_136,14190313.0,221.04710388200002,1.0,HEADS,#
HO_137,214.938522339,240.238296509,1.0,HEADS,#
HO_138,7333042.5,238.408493042,1.0,HEADS,#
HO_139,-15503622.0,243.412002563,1.0,HEADS,#
HO_140,18213664.0,216.59089660599997,1.0,HEADS,#
HO_141,116481864.0,246.85749816900002,1.0,HEADS,#
HO_142,4146100.25,219.979797363,1.0,HEADS,#
HO_143,4428600.5,235.419296265,1.0,HEADS,#
HO_144,-6234417.0,261.6144104,1.0,HEADS,#
HO_145,-10547900.0,258.690185547,1.0,HEADS,#
HO_146,10232000.0,223.727798462,1.0,HEADS,#
HO_147,2264310.75,216.577194214,1.0,HEADS,#
HO_148,-16875498.0,248.27180481,1.0,HEADS,#
HO_149,-43037432.0,250.716293335,1.0,HEADS,#
HO_150,3654770.0,189.68339538599997,1.0,HEADS,#
HO_151,-11842398.0,184.069503784,1.0,HEADS,#
HO_152,-10289583.0,180.046905518,1.0,HEADS,#
HO_153,-10289583.0,177.786300659,1.0,HEADS,#
HO_154,-10289583.0,177.568893433,1.0,HEADS,#
HO_155,-10289583.0,177.361602783,1.0,HEADS,#
HO_156,11696443.0,201.250106812,1.0,HEADS,#
HO_157,11696443.0,187.113693237,1.0,HEADS,#
HO_158,11696443.0,196.24949646,1.0,HEADS,#
HO_159,-346511072.0,296.00201416,1.0,HEADS,#
HO_160,4881850.5,211.04400634799998,1.0,HEADS,#
HO_161,13182331.0,219.070404053,1.0,HEADS,#
HO_162,-10622202.0,215.00950622599998,1.0,HEADS,#
HO_163,32005018.0,231.485900879,1.0,HEADS,#
HO_164,12747652.0,222.935699463,1.0,HEADS,#
HO_165,726970752.0,271.630615234,1.0,HEADS,#
HO_166,-226704.609375,275.42590332,1.0,HEADS,#
HO_167,-8240473.5,291.707794189,1.0,HEADS,#
HO_168,-10236138.0,291.217010498,1.0,HEADS,#
gflo_1,428920.0,423377.95,1.0,GgFlo,RUSSIAN_R_NR_UKIAH
gflo_2,765690.0,748235.25,1.0,GgFlo,EF_RUSSIAN_R_NR_CALPELLA
gflo_3,760040.0,780522.41,1.0,GgFlo,EF_RUSSIAN_R_NR_UKIAH
gflo_4,1448500.0,935002.67,1.0,GgFlo,RUSSIAN_R_NR_TALMAG
gflo_5,1694800.0,1664231.92,1.0,GgFlo,RUSSIAN_R_NR_HOPLAND
gflo_6,2266400.0,2236198.06,1.0,GgFlo,RUSSIAN_R_NR_CLOVERDALE
gflo_7,67828.0,105951.69,1.0,GgFlo,BIG_SULPHUR_C_A_G_RESORT_NR_CLOVERDALE
gflo_8,392490.0,150280.02,1.0,GgFlo,BIG_SULPHUR_C_NR_CLOVERDALE
gflo_9,2952100.0,1251431.98,1.0,GgFlo,RUSSIAN_R_GEYSERVILLE
gflo_10,3095800.0,823298.52,1.0,GgFlo,RUSSIAN_R_JIMTOWN
gflo_11,191290.0,75501.21,1.0,GgFlo,MAACAMA_C_NR_KELLOGG
gflo_12,3487600.0,272585.84,1.0,GgFlo,RUSSIAN_R_DIGGER_BEND_NR_HEALDSBURG
gflo_13,3503300.0,3384856.6,1.0,GgFlo,RUSSIAN_R_NR_HEALDSBURG
gflo_14,209960.0,736828.56,1.0,GgFlo,DRY_C_NR_GEYSERVILLE
gflo_15,256290.0,252110.66,1.0,GgFlo,DRY_C_BLW_LAMBERT_BR_NR_GEYSERVILLE
gflo_16,666130.0,208254.73,1.0,GgFlo,DRY_C_NR_MOUTH_NR_HEALDSBURG
gflo_17,4301900.0,649214.2,1.0,GgFlo,RUSSIAN_R_NR_WINDSOR
gflo_18,5384300.0,5416172.77,1.0,GgFlo,RUSSIAN_R_NR_GUERNEVILLE
gflo_19,5460700.0,-999.0,1.0,GgFlo,RUSSIAN_R_JOHNSONS_BEACH_GUERNEVILLE
gflo_20,394950.0,395207.15,1.0,GgFlo,AUSTIN_C_NR_CAZADERO
bsflo_1,76276.09999999998,92107.69,1.0,Basflo,RUSSIAN_R_NR_UKIAH
bsflo_2,375038.9,451434.51,1.0,Basflo,EF_RUSSIAN_R_NR_CALPELLA
bsflo_3,348771.5,587386.14,1.0,Basflo,EF_RUSSIAN_R_NR_UKIAH
bsflo_4,495011.57000000007,434863.58,1.0,Basflo,RUSSIAN_R_NR_TALMAG
bsflo_5,556143.1699999999,735404.7,1.0,Basflo,RUSSIAN_R_NR_HOPLAND
bsflo_6,554832.44,866261.21,1.0,Basflo,RUSSIAN_R_NR_CLOVERDALE
bsflo_7,-30921.0,26760.65,1.0,Basflo,BIG_SULPHUR_C_A_G_RESORT_NR_CLOVERDALE
bsflo_8,10944.599999999977,61471.69,1.0,Basflo,BIG_SULPHUR_C_NR_CLOVERDALE
bsflo_9,576829.3399999999,346378.24,1.0,Basflo,RUSSIAN_R_GEYSERVILLE
bsflo_10,565978.1400000001,329124.7,1.0,Basflo,RUSSIAN_R_JIMTOWN
bsflo_11,-3367.2000000000116,15998.79,1.0,Basflo,MAACAMA_C_NR_KELLOGG
bsflo_12,557829.2399999998,336729.53,1.0,Basflo,RUSSIAN_R_DIGGER_BEND_NR_HEALDSBURG
bsflo_13,573529.2399999998,1135215.2,1.0,Basflo,RUSSIAN_R_NR_HEALDSBURG
bsflo_14,-528578.0,281528.09,1.0,Basflo,DRY_C_NR_GEYSERVILLE
bsflo_15,-522960.20000000007,249663.46,1.0,Basflo,DRY_C_BLW_LAMBERT_BR_NR_GEYSERVILLE
bsflo_16,-461279.5,199633.42,1.0,Basflo,DRY_C_NR_MOUTH_NR_HEALDSBURG
bsflo_17,115248.54000000004,1118588.41,1.0,Basflo,RUSSIAN_R_NR_WINDSOR
bsflo_18,734617.04,1553074.73,1.0,Basflo,RUSSIAN_R_NR_GUERNEVILLE
bsflo_19,738017.1400000006,-999.0,1.0,Basflo,RUSSIAN_R_JOHNSONS_BEACH_GUERNEVILLE
bsflo_20,8772.0,101589.57,1.0,Basflo,AUSTIN_C_NR_CAZADERO
pmpchg,61663.82582355999,0.0,1.0,PmpCHG,# Total pump change
