  8.23   0.00 0.00
  8.25 2293.44 102690.87
  8.27 4590.69 102861.73
  8.30 6891.77 103032.60
  8.32 9196.66 103203.47
  8.34 11505.38 103374.33
  8.36 13817.91 103545.20
  8.39 16134.26 103716.07
  8.41 18454.43 103886.93
  8.43 20778.42 104057.80
  8.45 23106.23 104228.67
  8.48 25437.86 104399.53
  8.50 27773.31 104570.40
  8.52 30112.57 104741.27
  8.54 32455.66 104912.13
  8.56 34802.57 105083.00
  8.59 37153.29 105253.87
  8.61 39507.84 105424.73
  8.63 41866.20 105595.60
  8.65 44228.38 105766.47
  8.68 46594.38 105937.33
  8.70 48964.20 106108.20
  8.72 51337.84 106279.07
  8.74 53715.30 106449.93
  8.77 56096.58 106620.80
  8.79 58481.68 106791.67
  8.81 60870.60 106962.53
  8.83 63263.33 107133.40
  8.86 65659.89 107304.27
  8.88 68060.26 107475.13
  8.90 70464.46 107646.00
  8.92 72872.47 107816.87
  8.94 75284.30 107987.73
  8.97 77699.95 108158.60
  8.99 80119.42 108329.47
  9.01 82542.71 108500.33
  9.03 84969.82 108671.20
  9.06 87400.75 108842.07
  9.08 89835.50 109012.93
  9.10 92274.07 109183.80
  9.12 94716.45 109354.67
  9.15 97162.66 109525.53
  9.17 99612.68 109696.40
  9.19 102066.52 109867.27
  9.21 104524.19 110038.13
  9.24 106985.67 110209.00
  9.26 109450.97 110379.87
  9.28 111920.09 110550.73
  9.30 114393.03 110721.60
  9.32 116869.79 110892.47
  9.35 119350.37 111063.33
  9.37 121834.76 111234.20
  9.39 124322.98 111405.07
  9.41 126815.02 111575.93
  9.44 129310.87 111746.80
  9.46 131810.54 111917.67
  9.48 134314.04 112088.53
  9.50 136821.35 112259.40
  9.53 139332.48 112430.27
  9.55 141847.43 112601.13
  9.57 144366.20 112772.00
  9.59 146888.79 112942.87
  9.62 149415.20 113113.73
  9.64 151945.43 113284.60
  9.66 154479.48 113455.47
  9.68 157017.34 113626.33
  9.70 159559.03 113797.20
  9.73 162104.53 113968.07
  9.75 164653.86 114138.93
  9.77 167207.00 114309.80
  9.79 169763.96 114480.67
  9.82 172324.74 114651.53
  9.84 174889.34 114822.40
  9.86 177457.76 114993.27
  9.88 180030.00 115164.13
  9.91 182606.06 115335.00
  9.93 185185.94 115505.87
  9.95 187769.64 115676.73
  9.97 190357.15 115847.60
 10.00 192948.49 116018.47
 10.02 195543.64 116189.33
 10.04 198142.61 116360.20
 10.06 200745.41 116531.07
 10.08 203352.02 116701.93
 10.11 205962.45 116872.80
 10.13 208576.70 117043.67
 10.15 211194.77 117214.53
 10.17 213816.66 117385.40
 10.20 216442.37 117556.27
 10.22 219071.89 117727.13
 10.24 221705.24 117898.00
 10.26 224342.41 118068.87
 10.29 226983.39 118239.73
 10.31 229628.20 118410.60
 10.33 232276.82 118581.47
 10.35 234929.26 118752.33
 10.38 237585.52 118923.20
 10.40 240245.60 119094.07
 10.42 242909.50 119264.93
 10.44 245577.22 119435.80
 10.46 248248.76 119606.67
 10.49 250924.12 119777.53
 10.51 253603.30 119948.40
 10.53 256286.29 120119.27
 10.55 258973.11 120290.13
 10.58 261663.74 120461.00
 10.60 264358.20 120631.87
 10.62 267056.47 120802.73
 10.64 269758.56 120973.60
 10.67 272464.47 121144.47
 10.69 275174.21 121315.33
 10.71 277887.76 121486.20
 10.73 280605.12 121657.07
 10.76 283326.31 121827.93
 10.78 286051.32 121998.80
 10.80 288780.15 122169.67
 10.82 291512.79 122340.53
 10.84 294249.26 122511.40
 10.87 296989.54 122682.27
 10.89 299733.65 122853.13
 10.91 302481.57 123024.00
 10.93 305233.31 123194.87
 10.96 307988.87 123365.73
 10.98 310748.25 123536.60
 11.00 313511.45 123707.47
 11.02 316278.47 123878.33
 11.05 319049.31 124049.20
 11.07 321823.97 124220.07
 11.09 324602.44 124390.93
 11.11 327384.74 124561.80
 11.14 330170.85 124732.67
 11.16 332960.79 124903.53
 11.18 335754.54 125074.40
 11.20 338552.11 125245.27
 11.22 341353.51 125416.13
 11.25 344158.72 125587.00
 11.27 346967.75 125757.87
 11.29 349780.60 125928.73
 11.31 352597.27 126099.60
 11.34 355417.75 126270.47
 11.36 358242.06 126441.33
 11.38 361070.19 126612.20
 11.40 363902.13 126783.07
 11.43 366737.90 126953.93
 11.45 369577.48 127124.80
 11.47 372420.88 127295.67
 11.49 375268.11 127466.53
 11.52 378119.15 127637.40
 11.54 380974.01 127808.27
 11.56 383832.69 127979.13
 11.58 386695.19 128150.00
