235.81   0.00   0.00
235.94   0.08   1.80
236.06   0.61   7.19
236.19   2.06  16.19
236.32   4.89  28.78
236.45   9.55  44.97
236.57  16.50  64.75
236.70  26.20  88.13
236.83  39.11 115.11
236.96  55.68 145.69
237.08  76.38 179.86
237.21 101.67 217.63
237.34 131.99 259.00
237.47 167.82 303.96
237.59 209.60 352.53
237.72 257.80 404.69
237.85 312.87 460.44
237.98 375.28 519.80
238.10 445.47 582.75
238.23 523.92 649.30
238.36 611.08 719.44
238.49 707.40 793.18
238.61 813.34 870.52
238.74 929.37 951.46
238.87 1055.94 1036.00
239.00 1193.51 1124.13
239.12 1342.53 1215.86
239.25 1503.47 1311.18
239.38 1676.79 1410.11
239.50 1862.94 1512.63
239.63 2062.38 1618.74
239.76 2275.57 1728.46
239.89 2502.96 1841.77
240.01 2745.03 1958.68
240.14 3002.21 2079.19
240.27 3274.98 2203.29
240.40 3563.79 2330.99
240.52 3869.10 2462.29
240.65 4191.36 2597.18
240.78 4531.05 2735.68
240.91 4888.60 2877.77
241.03 5264.49 3023.45
241.16 5659.17 3172.74
241.29 6073.09 3325.62
241.42 6506.73 3482.10
241.54 6960.53 3642.17
241.67 7434.95 3805.85
241.80 7930.46 3973.12
241.93 8447.50 4143.98
242.05 8986.55 4318.45
242.18 9548.05 4496.51
242.31 10132.47 4678.17
242.44 10740.26 4863.43
242.56 11371.88 5052.28
242.69 12027.79 5244.73
242.82 12708.45 5440.78
242.94 13414.32 5640.42
243.07 14145.85 5843.67
243.20 14903.51 6050.51
243.33 15687.75 6260.94
243.45 16499.03 6474.98
243.58 17337.81 6692.61
243.71 18204.54 6913.84
243.84 19099.69 7138.66
243.96 20023.71 7367.08
244.09 20977.06 7599.10
244.22 21960.21 7834.72
244.35 22973.60 8073.94
244.47 24017.70 8316.75
244.60 25092.96 8563.16
244.73 26199.85 8813.16
244.86 27338.81 9066.77
244.98 28510.32 9323.97
245.11 29714.83 9584.76
245.24 30952.79 9849.16
245.37 32224.67 10117.15
245.49 33530.91 10388.74
245.62 34872.00 10663.93
245.75 36248.37 10942.71
245.88 37660.48 11225.09
246.00 39108.81 11511.07
246.13 40593.80 11800.64
246.26 42115.91 12093.82
246.38 43675.60 12390.59
246.51 45273.33 12690.95
246.64 46909.56 12994.92
246.77 48584.75 13302.48
246.89 50299.35 13613.64
247.02 52053.82 13928.39
247.15 53848.63 14246.75
247.28 55684.22 14568.70
247.40 57561.06 14894.24
247.53 59479.61 15223.39
247.66 61440.32 15556.13
247.79 63443.65 15892.47
247.91 65490.07 16232.41
248.04 67580.02 16575.94
248.17 69713.97 16923.07
248.30 71892.38 17273.80
248.42 74115.70 17628.12
248.55 76384.39 17986.04
248.68 78698.91 18347.56
248.81 81059.73 18712.68
248.93 83467.29 19081.39
249.06 85922.05 19453.71
249.19 88424.48 19829.61
249.32 90975.03 20209.12
249.44 93574.16 20592.22
249.57 96222.33 20978.92
249.70 98920.00 21369.22
249.82 101667.62 21763.11
249.95 104465.66 22160.61
250.08 107314.57 22561.69
250.21 110214.81 22966.38
250.33 113166.84 23374.66
250.46 116171.11 23786.54
250.59 119228.09 24202.02
250.72 122338.23 24621.10
250.84 125502.00 25043.77
250.97 128719.84 25470.04
251.10 131992.23 25899.90
251.23 135319.61 26333.37
251.35 138702.44 26770.43
251.48 142141.19 27211.09
251.61 145636.31 27655.34
251.74 149188.26 28103.19
251.86 152797.50 28554.64
251.99 156464.49 29009.69
252.12 160189.68 29468.34
252.25 163973.53 29930.58
252.37 167816.51 30396.42
252.50 171719.06 30865.85
252.63 175681.66 31338.88
252.76 179704.74 31815.51
252.88 183788.79 32295.74
253.01 187934.25 32779.57
253.14 192141.57 33266.99
253.26 196411.23 33758.01
253.39 200743.68 34252.62
253.52 205139.37 34750.84
253.65 209598.77 35252.65
253.77 214122.33 35758.05
253.90 218710.51 36267.06
254.03 223363.77 36779.66
254.16 228082.57 37295.86
254.28 232867.36 37815.66
254.41 237718.61 38339.05
254.54 242636.78 38866.04
254.67 247622.31 39396.63
254.79 252675.67 39930.82
254.92 257797.32 40468.60
