name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
ks_1,-0.0760558,1.92474,-3.92554,3.77343,-0.0757716,0.273788,-0.623348,0.471804
ks_10,0.247198,1.92474,-3.60229,4.09668,0.246437,1.92466,-3.60289,4.09576
ks_100,-5,1.92474,-8.84949,-1.15051,-5,0.810146,-6.62029,-3.37971
ks_101,-3.07394,1.92474,-6.92342,0.775546,-3.07398,1.91813,-6.91023,0.762282
ks_102,-4.09909,1.92474,-7.94857,-0.249602,-4.09909,1.92264,-7.94437,-0.253799
ks_103,-3.35941,1.92474,-7.2089,0.490075,-3.3597,1.91898,-7.19765,0.478253
ks_104,-5,1.92474,-8.84949,-1.15051,-5,1.88514,-8.77028,-1.22972
ks_106,-3.8382,1.92474,-7.68768,0.0112871,-3.8382,1.92201,-7.68223,0.00583038
ks_107,-3.50414,1.92474,-7.35363,0.34534,-3.5044,1.91371,-7.33183,0.323028
ks_108,0.637271,1.92474,-3.21221,4.48676,0.649378,1.92434,-3.1993,4.49805
ks_109,0.837924,1.92474,-3.01156,4.68741,0.837676,1.88568,-2.93368,4.60903
ks_11,-0.493226,1.92474,-4.34271,3.35626,-0.497466,1.70649,-3.91044,2.9155
ks_110,0.593729,1.92474,-3.25576,4.44321,0.593371,1.92207,-3.25078,4.43752
ks_111,0.683268,1.92474,-3.16622,4.53275,0.683268,1.72145,-2.75963,4.12617
ks_112,0.496788,1.92474,-3.3527,4.34627,0.502306,1.90294,-3.30358,4.3082
ks_113,0.0210845,1.92474,-3.8284,3.87057,0.0173568,1.1223,-2.22725,2.26196
ks_114,0.889783,1.92474,-2.9597,4.73927,0.889783,0.996669,-1.10355,2.88312
ks_115,0.808334,1.92474,-3.04115,4.65782,0.80838,1.91068,-3.01298,4.62974
ks_116,-0.400685,1.92474,-4.25017,3.4488,-0.400817,1.80408,-4.00898,3.20735
ks_117,1.12747,1.92474,-2.72202,4.97695,1.12795,1.29589,-1.46384,3.71974
ks_118,0.308838,1.92474,-3.54065,4.15832,0.308838,1.91447,-3.52009,4.13777
ks_119,1.01934,1.92474,-2.83014,4.86883,1.01933,1.89581,-2.77229,4.81095
ks_12,0.951898,1.92474,-2.89759,4.80138,0.951717,1.92474,-2.89776,4.8012
ks_120,-0.796382,1.92474,-4.64587,3.0531,-0.797062,1.59765,-3.99235,2.39823
