date,STORAGE_IN_base,CONSTANT_HEAD_IN_base,WELLS_IN,HEAD_DEP_BOUNDS_IN_base,SPECIFIED_FLOWS_IN_base,STREAM_LEAKAGE_IN_base,UZF_RECHARGE_IN_base,GW_ET_IN_base,SURFACE_LEAKAGE_IN_base,AG_WELLS_IN,TOTAL_IN_base,STORAGE_OUT_base,CONSTANT_HEAD_OUT_base,WELLS_OUT,HEAD_DEP_BOUNDS_OUT_base,SPECIFIED_FLOWS_OUT_base,STREAM_LEAKAGE_OUT_base,UZF_RECHARGE_OUT_base,GW_ET_OUT_base,SURFACE_LEAKAGE_OUT_base,AG_WELLS_OUT,TOTAL_OUT_base,IN-OUT_base,PERCENT_DISCREPANCY_base,STORAGE_IN_unimp,CONSTANT_HEAD_IN_unimp,HEAD_DEP_BOUNDS_IN_unimp,SPECIFIED_FLOWS_IN_unimp,STREAM_LEAKAGE_IN_unimp,UZF_RECHARGE_IN_unimp,GW_ET_IN_unimp,SURFACE_LEAKAGE_IN_unimp,TOTAL_IN_unimp,STORAGE_OUT_unimp,CONSTANT_HEAD_OUT_unimp,HEAD_DEP_BOUNDS_OUT_unimp,SPECIFIED_FLOWS_OUT_unimp,STREAM_LEAKAGE_OUT_unimp,UZF_RECHARGE_OUT_unimp,GW_ET_OUT_unimp,SURFACE_LEAKAGE_OUT_unimp,TOTAL_OUT_unimp,IN-OUT_unimp,PERCENT_DISCREPANCY_unimp
1985-06-01,21891568000.0,0.0,0.0,3423860500.0,643797500.0,13764339000.0,15571282000.0,0.0,0.0,0.0,55294845000.0,20979372000.0,0.0,4736966700.0,3904759300.0,0.0,12253638000.0,0.0,4893645300.0,2968396800.0,5355053000.0,55091830000.0,203014140.0,0.37,16503029000.0,0.0,3258412500.0,643797500.0,12476121000.0,15036258000.0,0.0,0.0,47917617000.0,17764010000.0,0.0,4654263300.0,0.0,13889624000.0,0.0,7091303000.0,4326559000.0,47725756000.0,191860740.0,0.4
1985-06-16,22033564000.0,0.0,0.0,3437013500.0,646557500.0,13791387000.0,15605027000.0,0.0,0.0,0.0,55513547000.0,21000307000.0,0.0,4766479400.0,3919409400.0,0.0,12288884000.0,0.0,4948979700.0,2976872700.0,5409573400.0,55310510000.0,203038720.0,0.37,16599563000.0,0.0,3270610200.0,646557500.0,12501661000.0,15068138000.0,0.0,0.0,48086532000.0,17784111000.0,0.0,4673150500.0,0.0,13930555000.0,0.0,7168734700.0,4338964500.0,47895510000.0,191021060.0,0.4
1985-07-01,22169800000.0,0.0,0.0,3450410000.0,649317500.0,13818992000.0,15634152000.0,0.0,0.0,0.0,55722672000.0,21017860000.0,0.0,4795986000.0,3933578000.0,0.0,12321325000.0,0.0,4999870500.0,2983270100.0,5467615700.0,55519502000.0,203169800.0,0.37,16686480000.0,0.0,3282785800.0,649317500.0,12527584000.0,15095923000.0,0.0,0.0,48242090000.0,17802146000.0,0.0,4692031000.0,0.0,13968437000.0,0.0,7239992300.0,4348604000.0,48051212000.0,190877700.0,0.4
1985-07-16,22315830000.0,0.0,0.0,3464064000.0,652077500.0,13846922000.0,15659875000.0,0.0,0.0,0.0,55938770000.0,21033853000.0,0.0,4826537000.0,3947406600.0,0.0,12351913000.0,0.0,5053869600.0,2988274200.0,5533791000.0,55735644000.0,203124740.0,0.36,16775230000.0,0.0,3294956500.0,652077500.0,12553853000.0,15120517000.0,0.0,0.0,48396632000.0,17817719000.0,0.0,4710879000.0,0.0,14004258000.0,0.0,7317097000.0,4356375000.0,48206328000.0,190304260.0,0.39
1985-08-01,22442412000.0,0.0,0.0,3478513700.0,655021500.0,13876545000.0,15682856000.0,0.0,0.0,0.0,56135350000.0,21051058000.0,0.0,4859124700.0,3962221600.0,0.0,12384059000.0,0.0,5096728600.0,2992932900.0,5586062300.0,55932190000.0,203157500.0,0.36,16853755000.0,0.0,3307980500.0,655021500.0,12580909000.0,15145563000.0,0.0,0.0,48543228000.0,17836184000.0,0.0,4730951700.0,0.0,14042267000.0,0.0,7379485700.0,4364150000.0,48353034000.0,190193660.0,0.39
1985-08-16,22550878000.0,0.0,0.0,3491966500.0,657781500.0,13903276000.0,15703115000.0,0.0,0.0,0.0,56307016000.0,21066433000.0,0.0,4889468400.0,3976214000.0,0.0,12413370000.0,0.0,5136098000.0,2996920300.0,5625449500.0,56103956000.0,203059200.0,0.36,16924976000.0,0.0,3320212700.0,657781500.0,12605273000.0,15166669000.0,0.0,0.0,48674910000.0,17850614000.0,0.0,4749731000.0,0.0,14077190000.0,0.0,7435641300.0,4371105300.0,48484280000.0,190631940.0,0.39
1985-09-01,22655187000.0,0.0,0.0,3506230000.0,660725500.0,13930957000.0,15724709000.0,0.0,0.0,0.0,56477807000.0,21082806000.0,0.0,4921835000.0,3991252200.0,0.0,12444496000.0,0.0,5172755500.0,3001160000.0,5660541000.0,56274850000.0,202956800.0,0.36,16995190000.0,0.0,3333279200.0,660725500.0,12630424000.0,15188683000.0,0.0,0.0,48808300000.0,17865951000.0,0.0,4769727500.0,0.0,14114579000.0,0.0,7489024500.0,4378667000.0,48617947000.0,190353400.0,0.39
1985-09-16,22742989000.0,0.0,0.0,3519639600.0,663485500.0,13965622000.0,15745107000.0,0.0,0.0,0.0,56636840000.0,21128280000.0,0.0,4949206500.0,4005844500.0,0.0,12478170000.0,0.0,5192971300.0,3005417000.0,5673880000.0,56433770000.0,203071490.0,0.36,17058966000.0,0.0,3345601800.0,663485500.0,12660013000.0,15207761000.0,0.0,0.0,48935830000.0,17897458000.0,0.0,4788445000.0,0.0,14154909000.0,0.0,7518272000.0,4386265600.0,48745353000.0,190476290.0,0.39
1985-10-01,22821804000.0,0.0,0.0,3532777200.0,666245500.0,13988820000.0,15763603000.0,0.0,0.0,0.0,56773250000.0,21151345000.0,0.0,4976578000.0,4021011200.0,0.0,12507902000.0,0.0,5217311000.0,3010099700.0,5685804000.0,56570053000.0,203198460.0,0.36,17116867000.0,0.0,3357864200.0,666245500.0,12680627000.0,15226311000.0,0.0,0.0,49047912000.0,17911110000.0,0.0,4807167500.0,0.0,14191353000.0,0.0,7553245700.0,4394417700.0,48857293000.0,190619650.0,0.39
1985-10-16,22893775000.0,0.0,0.0,3545805000.0,669005500.0,14012250000.0,15781779000.0,0.0,0.0,0.0,56902615000.0,21175527000.0,0.0,4998051300.0,4036360000.0,0.0,12537350000.0,0.0,5242430500.0,3014790000.0,5694824000.0,56699335000.0,203280380.0,0.36,17174102000.0,0.0,3370110200.0,669005500.0,12701812000.0,15245036000.0,0.0,0.0,49160070000.0,17924243000.0,0.0,4825942500.0,0.0,14227373000.0,0.0,7589643300.0,4402508300.0,48969708000.0,190361600.0,0.39
1985-11-01,22967726000.0,0.0,0.0,3559758600.0,671949500.0,14050586000.0,15804682000.0,0.0,0.0,0.0,57054700000.0,21232613000.0,0.0,5020956000.0,4052864800.0,0.0,12576703000.0,0.0,5250171000.0,3020784000.0,5697518000.0,56851610000.0,203087870.0,0.36,17235534000.0,0.0,3383242500.0,671949500.0,12734722000.0,15265206000.0,0.0,0.0,49290654000.0,17966062000.0,0.0,4845956600.0,0.0,14274890000.0,0.0,7601109000.0,4412474400.0,49100490000.0,190165000.0,0.39
1985-11-16,23030454000.0,0.0,0.0,3572765200.0,674709500.0,14079490000.0,15822722000.0,0.0,0.0,0.0,57180140000.0,21275079000.0,0.0,5036969000.0,4068503800.0,0.0,12612531000.0,0.0,5257552000.0,3027122400.0,5699438600.0,56977195000.0,202944510.0,0.36,17289288000.0,0.0,3395553300.0,674709500.0,12760294000.0,15283164000.0,0.0,0.0,49403007000.0,17994707000.0,0.0,4864698000.0,0.0,14318685000.0,0.0,7612014600.0,4422786000.0,49212890000.0,190115840.0,0.39
1985-12-01,23099845000.0,0.0,0.0,3585537000.0,677469500.0,14156943000.0,15845337000.0,0.0,0.0,0.0,57365135000.0,21368418000.0,0.0,5052982000.0,4084230100.0,0.0,12663640000.0,0.0,5257882600.0,3035620900.0,5699459600.0,57162230000.0,202903550.0,0.35,17352395000.0,0.0,3407602200.0,677469500.0,12826460000.0,15306377000.0,0.0,0.0,49570304000.0,18069862000.0,0.0,4883426300.0,0.0,14378902000.0,0.0,7612602400.0,4435441700.0,49380237000.0,190066690.0,0.38
1985-12-16,23175207000.0,0.0,0.0,3598426000.0,680245250.0,14242769000.0,15889449000.0,0.0,0.0,0.0,57586100000.0,21477362000.0,0.0,5067443000.0,4100235000.0,0.0,12733707000.0,0.0,5258439000.0,3045907700.0,5699459600.0,57382556000.0,203542530.0,0.35,17423090000.0,0.0,3419741400.0,680245250.0,12901461000.0,15359295000.0,0.0,0.0,49783833000.0,18168214000.0,0.0,4902253000.0,0.0,14458883000.0,0.0,7613504000.0,4450458000.0,49593315000.0,190517250.0,0.38
1986-01-01,23224504000.0,0.0,0.0,3612276200.0,683240960.0,14301152000.0,15945030000.0,0.0,0.0,0.0,57766207000.0,21557805000.0,0.0,5082868700.0,4117315800.0,0.0,12788643000.0,0.0,5258916000.0,3056570400.0,5699459600.0,57561580000.0,204627970.0,0.35,17468996000.0,0.0,3432890000.0,683240960.0,12953219000.0,15421987000.0,0.0,0.0,49960337000.0,18241892000.0,0.0,4922209000.0,0.0,14523713000.0,0.0,7614321000.0,4467099600.0,49769234000.0,191102980.0,0.38
1986-01-16,23274443000.0,0.0,0.0,3625068500.0,686066240.0,14382841000.0,16018105000.0,0.0,0.0,0.0,57986523000.0,21668616000.0,0.0,5098136600.0,4133321000.0,0.0,12852697000.0,0.0,5259674000.0,3068567800.0,5699464700.0,57780480000.0,206045180.0,0.36,17516820000.0,0.0,3445088500.0,686066240.0,13025228000.0,15495911000.0,0.0,0.0,50169110000.0,18337206000.0,0.0,4940922400.0,0.0,14597330000.0,0.0,7615641600.0,4485530000.0,49976630000.0,192479230.0,0.38
1986-02-01,23333237000.0,0.0,0.0,3638381600.0,689079900.0,14515950000.0,16139715000.0,0.0,0.0,0.0,58316366000.0,21864856000.0,0.0,5114422300.0,4150747100.0,0.0,12931549000.0,0.0,5260811300.0,3085721600.0,5699465000.0,58107572000.0,208793600.0,0.36,17574450000.0,0.0,3457806300.0,689079900.0,13145101000.0,15613858000.0,0.0,0.0,50480296000.0,18508257000.0,0.0,4961208000.0,0.0,14687132000.0,0.0,7617602600.0,4511150600.0,50285350000.0,194945020.0,0.39
1986-02-15,23377277000.0,0.0,0.0,3649838300.0,691716800.0,14651094000.0,16281612000.0,0.0,0.0,0.0,58651537000.0,22077522000.0,0.0,5129095000.0,4166304000.0,0.0,12999559000.0,0.0,5262249000.0,3105318100.0,5699467000.0,58439512000.0,212025340.0,0.36,17617220000.0,0.0,3468760000.0,691716800.0,13268300000.0,15749048000.0,0.0,0.0,50795045000.0,18694020000.0,0.0,4979194000.0,0.0,14764756000.0,0.0,7619906600.0,4539514400.0,50597392000.0,197652480.0,0.39
1986-03-01,23462205000.0,0.0,0.0,3660972500.0,694353700.0,14815499000.0,16502058000.0,0.0,0.0,0.0,59135090000.0,22389537000.0,0.0,5143768000.0,4182999300.0,0.0,13103314000.0,0.0,5265897000.0,3135238700.0,5699469300.0,58920220000.0,214872060.0,0.36,17700389000.0,0.0,3479488000.0,694353700.0,13419561000.0,15958245000.0,0.0,0.0,51252036000.0,18969862000.0,0.0,4998259000.0,0.0,14878679000.0,0.0,7625404000.0,4579823600.0,51052028000.0,200007680.0,0.39
1986-03-16,23512005000.0,0.0,0.0,3673127400.0,697179000.0,14931443000.0,16720465000.0,0.0,0.0,0.0,59534217000.0,22633486000.0,0.0,5159297000.0,4199566000.0,0.0,13189411000.0,0.0,5270980600.0,3163743000.0,5699471000.0,59315954000.0,218263550.0,0.37,17748752000.0,0.0,3491238100.0,697179000.0,13526022000.0,16163597000.0,0.0,0.0,51626790000.0,19178439000.0,0.0,5017382400.0,0.0,14974795000.0,0.0,7633187300.0,4619887000.0,51423690000.0,203100160.0,0.39
1986-04-01,23574530000.0,0.0,0.0,3686608000.0,700192640.0,15005821000.0,16963702000.0,0.0,0.0,0.0,59930853000.0,22853140000.0,0.0,5175861000.0,4217120800.0,0.0,13287980000.0,0.0,5281185300.0,3194500400.0,5699521500.0,59709310000.0,221544450.0,0.37,17809287000.0,0.0,3504230700.0,700192640.0,13594957000.0,16394401000.0,0.0,0.0,52003066000.0,19363215000.0,0.0,5037564400.0,0.0,15082888000.0,0.0,7647756300.0,4663205400.0,51794630000.0,208437250.0,0.4
1986-04-16,23639680000.0,0.0,0.0,3699460400.0,703017900.0,15053172000.0,17122289000.0,0.0,0.0,0.0,60217614000.0,22994147000.0,0.0,5196121000.0,4233519000.0,0.0,13357989000.0,0.0,5292717600.0,3220156000.0,5700269000.0,59994920000.0,222695420.0,0.37,17870930000.0,0.0,3516625000.0,703017900.0,13639181000.0,16543827000.0,0.0,0.0,52273580000.0,19481348000.0,0.0,5056443000.0,0.0,15161118000.0,0.0,7663970000.0,4699564500.0,52062440000.0,211136510.0,0.4
1986-05-01,23722332000.0,0.0,0.0,3712263200.0,705843200.0,15088947000.0,17232670000.0,0.0,0.0,0.0,60462055000.0,23092025000.0,0.0,5216381000.0,4249855500.0,0.0,13415450000.0,0.0,5316777000.0,3242389000.0,5706170400.0,60239050000.0,223006720.0,0.37,17949772000.0,0.0,3528984600.0,705843200.0,13673080000.0,16651052000.0,0.0,0.0,52508730000.0,19567217000.0,0.0,5075299300.0,0.0,15226180000.0,0.0,7696761000.0,4731110000.0,52296565000.0,212164600.0,0.4
1986-05-16,23814834000.0,0.0,0.0,3725073700.0,708668500.0,15125052000.0,17318880000.0,0.0,0.0,0.0,60692510000.0,23171367000.0,0.0,5241947600.0,4265892900.0,0.0,13470818000.0,0.0,5343720000.0,3261108200.0,5714272000.0,60469125000.0,223383550.0,0.37,18036195000.0,0.0,3541331500.0,708668500.0,13706988000.0,16730657000.0,0.0,0.0,52723840000.0,19634790000.0,0.0,5094133000.0,0.0,15289153000.0,0.0,7736201000.0,4757421600.0,52511700000.0,212140030.0,0.4
1986-06-01,23940694000.0,0.0,0.0,3738778400.0,711682100.0,15155126000.0,17386350000.0,0.0,0.0,0.0,60932630000.0,23224117000.0,0.0,5269219000.0,4282550800.0,0.0,13517436000.0,0.0,5397026300.0,3276621800.0,5742306300.0,60709274000.0,223354880.0,0.37,18142930000.0,0.0,3554464800.0,711682100.0,13735535000.0,16796466000.0,0.0,0.0,52941080000.0,19685001000.0,0.0,5114216000.0,0.0,15342957000.0,0.0,7807320000.0,4779033600.0,52728530000.0,212549630.0,0.4
1986-06-16,24077492000.0,0.0,0.0,3751938600.0,714507400.0,15182923000.0,17432064000.0,0.0,0.0,0.0,61158924000.0,23255552000.0,0.0,5299393500.0,4297197600.0,0.0,13557095000.0,0.0,5449335000.0,3287563500.0,5789289500.0,60935426000.0,223498240.0,0.37,18240467000.0,0.0,3566748700.0,714507400.0,13761949000.0,16842178000.0,0.0,0.0,53125850000.0,19718085000.0,0.0,5133012000.0,0.0,15388952000.0,0.0,7878679600.0,4794455000.0,52913180000.0,212668420.0,0.4
1986-07-01,24217227000.0,0.0,0.0,3765296600.0,717332700.0,15210955000.0,17471236000.0,0.0,0.0,0.0,61382050000.0,23279915000.0,0.0,5329568300.0,4311355400.0,0.0,13593660000.0,0.0,5503773700.0,3296026600.0,5844197400.0,61158500000.0,223551490.0,0.36,18335780000.0,0.0,3578980000.0,717332700.0,13788357000.0,16885639000.0,0.0,0.0,53306090000.0,19749888000.0,0.0,5151770600.0,0.0,15431544000.0,0.0,7952902000.0,4806692400.0,53092800000.0,213291000.0,0.4
1986-07-16,24351875000.0,0.0,0.0,3778783000.0,720157950.0,15239120000.0,17510922000.0,0.0,0.0,0.0,61600860000.0,23306695000.0,0.0,5360741400.0,4325290000.0,0.0,13628128000.0,0.0,5554143000.0,3302950100.0,5899298300.0,61377245000.0,223612930.0,0.36,18425012000.0,0.0,3591209200.0,720157950.0,13814924000.0,16921056000.0,0.0,0.0,53472360000.0,19776217000.0,0.0,5170526700.0,0.0,15472039000.0,0.0,8023162400.0,4817040000.0,53258985000.0,213372930.0,0.4
1986-08-01,24484927000.0,0.0,0.0,3793203000.0,723171600.0,15268295000.0,17544862000.0,0.0,0.0,0.0,61814456000.0,23328358000.0,0.0,5393992700.0,4340047400.0,0.0,13663327000.0,0.0,5602484000.0,3309327400.0,5953502000.0,61591040000.0,223416320.0,0.36,18512255000.0,0.0,3604255500.0,723171600.0,13841785000.0,16957319000.0,0.0,0.0,53638783000.0,19801970000.0,0.0,5190529500.0,0.0,15513694000.0,0.0,8092784000.0,4826762000.0,53425740000.0,213041150.0,0.4
1986-08-16,24591581000.0,0.0,0.0,3806610700.0,725996860.0,15295169000.0,17574361000.0,0.0,0.0,0.0,61993720000.0,23348877000.0,0.0,5425719000.0,4353977300.0,0.0,13695355000.0,0.0,5641706500.0,3314760200.0,5989826600.0,61770228000.0,223494140.0,0.36,18584451000.0,0.0,3616492500.0,725996860.0,13866277000.0,16986836000.0,0.0,0.0,53780054000.0,19821590000.0,0.0,5209285000.0,0.0,15552014000.0,0.0,8148966400.0,4835385000.0,53567242000.0,212811780.0,0.4
1986-09-01,24700660000.0,0.0,0.0,3820857900.0,729010500.0,15323092000.0,17609210000.0,0.0,0.0,0.0,62182826000.0,23373531000.0,0.0,5459560000.0,4368926000.0,0.0,13728906000.0,0.0,5682145000.0,3320259300.0,6025981400.0,61959307000.0,223518720.0,0.36,18659482000.0,0.0,3629568800.0,729010500.0,13891487000.0,17015810000.0,0.0,0.0,53925356000.0,19839347000.0,0.0,5229279700.0,0.0,15592373000.0,0.0,8207715000.0,4844265000.0,53712980000.0,212373500.0,0.39
1986-09-16,24789445000.0,0.0,0.0,3834208500.0,731835800.0,15348689000.0,17637177000.0,0.0,0.0,0.0,62341358000.0,23402664000.0,0.0,5482808300.0,4383711700.0,0.0,13759981000.0,0.0,5712260600.0,3325403000.0,6050858500.0,62117683000.0,223674370.0,0.36,18723314000.0,0.0,3641828000.0,731835800.0,13914353000.0,17041009000.0,0.0,0.0,54052340000.0,19858043000.0,0.0,5248004000.0,0.0,15630028000.0,0.0,8250929000.0,4852637700.0,53839643000.0,212697090.0,0.39
1986-10-01,24867254000.0,0.0,0.0,3847494700.0,734661060.0,15391071000.0,17661680000.0,0.0,0.0,0.0,62502160000.0,23470793000.0,0.0,5506055700.0,4399390000.0,0.0,13802879000.0,0.0,5716186000.0,3331870200.0,6051372500.0,62278550000.0,223608830.0,0.36,18785513000.0,0.0,3654191400.0,734661060.0,13949670000.0,17064983000.0,0.0,0.0,54189015000.0,19907930000.0,0.0,5266717700.0,0.0,15681598000.0,0.0,8257169400.0,4862903300.0,53976320000.0,212697090.0,0.39
1986-10-16,24938244000.0,0.0,0.0,3860486400.0,737486340.0,15412295000.0,17687736000.0,0.0,0.0,0.0,62636250000.0,23504304000.0,0.0,5524303400.0,4415416000.0,0.0,13835569000.0,0.0,5736700400.0,3338453200.0,6057948700.0,62412698000.0,223551490.0,0.36,18844232000.0,0.0,3666415400.0,737486340.0,13969079000.0,17088923000.0,0.0,0.0,54306136000.0,19925629000.0,0.0,5285457000.0,0.0,15722115000.0,0.0,8287171000.0,4873306000.0,54093677000.0,212459520.0,0.39
1986-11-01,25005732000.0,0.0,0.0,3874342100.0,740500000.0,15440364000.0,17715028000.0,0.0,0.0,0.0,62775968000.0,23542307000.0,0.0,5543767600.0,4432737000.0,0.0,13873096000.0,0.0,5752780000.0,3345697500.0,6062032000.0,62552416000.0,223551490.0,0.36,18901107000.0,0.0,3679512800.0,740500000.0,13993919000.0,17112819000.0,0.0,0.0,54427857000.0,19946463000.0,0.0,5305529300.0,0.0,15768113000.0,0.0,8310995500.0,4884622300.0,54215725000.0,212131840.0,0.39
1986-11-16,25064802000.0,0.0,0.0,3887233000.0,743325250.0,15461122000.0,17737163000.0,0.0,0.0,0.0,62893646000.0,23568937000.0,0.0,5559696000.0,4448741000.0,0.0,13906223000.0,0.0,5766839000.0,3352807200.0,6066788400.0,62670030000.0,223617020.0,0.36,18951105000.0,0.0,3691790000.0,743325250.0,14013103000.0,17135772000.0,0.0,0.0,54535094000.0,19962060000.0,0.0,5324366300.0,0.0,15809077000.0,0.0,8331782700.0,4895608300.0,54322897000.0,212197380.0,0.39
1986-12-01,25120373000.0,0.0,0.0,3900115700.0,746150500.0,15483814000.0,17760924000.0,0.0,0.0,0.0,63011377000.0,23599237000.0,0.0,5575624000.0,4464659000.0,0.0,13940736000.0,0.0,5777417700.0,3360188700.0,6069928000.0,62787793000.0,223584260.0,0.36,18999036000.0,0.0,3704089000.0,746150500.0,14033816000.0,17156944000.0,0.0,0.0,54640034000.0,19978676000.0,0.0,5343211000.0,0.0,15851589000.0,0.0,8347585500.0,4906938000.0,54428000000.0,212033540.0,0.39
1986-12-16,25176009000.0,0.0,0.0,3913029400.0,748988100.0,15514547000.0,17781746000.0,0.0,0.0,0.0,63134320000.0,23638948000.0,0.0,5590976500.0,4480609300.0,0.0,13980681000.0,0.0,5781239000.0,3368119800.0,6070273000.0,62910845000.0,223473660.0,0.35,19049850000.0,0.0,3716426500.0,748988100.0,14061294000.0,17178368000.0,0.0,0.0,54754927000.0,20008313000.0,0.0,5362019000.0,0.0,15900084000.0,0.0,8353655000.0,4918912000.0,54542983000.0,211943420.0,0.39
1987-01-01,25240906000.0,0.0,0.0,3926806300.0,752041600.0,15560874000.0,17808370000.0,0.0,0.0,0.0,63289000000.0,23699818000.0,0.0,5607352300.0,4497649000.0,0.0,14031062000.0,0.0,5781905000.0,3377401300.0,6070347000.0,63065534000.0,223465470.0,0.35,19110033000.0,0.0,3729562400.0,752041600.0,14101366000.0,17201457000.0,0.0,0.0,54894460000.0,20053015000.0,0.0,5382046700.0,0.0,15960030000.0,0.0,8354832400.0,4932676600.0,54682604000.0,211857400.0,0.39
1987-01-16,25302852000.0,0.0,0.0,3939608300.0,754916800.0,15620665000.0,17840708000.0,0.0,0.0,0.0,63458755000.0,23772700000.0,0.0,5621752300.0,4513969000.0,0.0,14086528000.0,0.0,5782426600.0,3387473400.0,6070355000.0,63235203000.0,223551490.0,0.35,19167666000.0,0.0,3741772800.0,754916800.0,14152324000.0,17233721000.0,0.0,0.0,55050404000.0,20109715000.0,0.0,5400816000.0,0.0,16024949000.0,0.0,8355746300.0,4947283000.0,54838510000.0,211894270.0,0.39
1987-02-01,25366598000.0,0.0,0.0,3953145600.0,757983700.0,15696828000.0,17883673000.0,0.0,0.0,0.0,63658226000.0,23865258000.0,0.0,5637112300.0,4531590000.0,0.0,14147550000.0,0.0,5783375400.0,3399352300.0,6070384600.0,63434620000.0,223604740.0,0.35,19228557000.0,0.0,3754760700.0,757983700.0,14218070000.0,17279130000.0,0.0,0.0,55238500000.0,20187998000.0,0.0,5420832300.0,0.0,16095585000.0,0.0,8357444600.0,4964479500.0,55026340000.0,212160510.0,0.38
1987-02-15,25423323000.0,0.0,0.0,3964944100.0,760667200.0,15800370000.0,17943510000.0,0.0,0.0,0.0,63892816000.0,23992175000.0,0.0,5650466300.0,4547249000.0,0.0,14211407000.0,0.0,5785084000.0,3411752000.0,6070413300.0,63668548000.0,224268290.0,0.35,19284009000.0,0.0,3766077000.0,760667200.0,14309303000.0,17340279000.0,0.0,0.0,55460340000.0,20298461000.0,0.0,5438520000.0,0.0,16168263000.0,0.0,8360380400.0,4982170000.0,55247790000.0,212549630.0,0.38
1987-03-01,25477399000.0,0.0,0.0,3976894700.0,763350700.0,15857128000.0,18023338000.0,0.0,0.0,0.0,64098110000.0,24085910000.0,0.0,5663820300.0,4562798000.0,0.0,14277679000.0,0.0,5787194000.0,3423975000.0,6070434300.0,63871810000.0,226299900.0,0.35,19335807000.0,0.0,3777564700.0,763350700.0,14359693000.0,17420468000.0,0.0,0.0,55656882000.0,20378933000.0,0.0,5456042500.0,0.0,16243242000.0,0.0,8364071000.0,5000562700.0,55442850000.0,214032380.0,0.39
1987-03-16,25524953000.0,0.0,0.0,3989413600.0,766225900.0,15951888000.0,18114560000.0,0.0,0.0,0.0,64347040000.0,24214252000.0,0.0,5680839000.0,4579285000.0,0.0,14344835000.0,0.0,5790369000.0,3439070500.0,6070478300.0,64119130000.0,227913730.0,0.35,19380720000.0,0.0,3789628700.0,766225900.0,14444532000.0,17508033000.0,0.0,0.0,55889140000.0,20486060000.0,0.0,5474849300.0,0.0,16319824000.0,0.0,8369549000.0,5023002000.0,55673283000.0,215859200.0,0.39
1987-04-01,25575029000.0,0.0,0.0,4003009000.0,769292800.0,16020512000.0,18227490000.0,0.0,0.0,0.0,64595333000.0,24329095000.0,0.0,5698992600.0,4596717000.0,0.0,14418514000.0,0.0,5796764000.0,3455380500.0,6070993400.0,64366457000.0,228876290.0,0.35,19429198000.0,0.0,3802749000.0,769292800.0,14506995000.0,17616919000.0,0.0,0.0,56125153000.0,20582605000.0,0.0,5494824400.0,0.0,16402575000.0,0.0,8380495400.0,5047766000.0,55908266000.0,216887300.0,0.39
1987-04-16,25633149000.0,0.0,0.0,4015885000.0,772168000.0,16055607000.0,18306781000.0,0.0,0.0,0.0,64783590000.0,24399845000.0,0.0,5719936000.0,4612887000.0,0.0,14467660000.0,0.0,5809054700.0,3469327400.0,6075946000.0,64554650000.0,228937730.0,0.35,19482550000.0,0.0,3815168500.0,772168000.0,14539991000.0,17690116000.0,0.0,0.0,56299995000.0,20639508000.0,0.0,5513513000.0,0.0,16459178000.0,0.0,8401588700.0,5068988400.0,56082776000.0,217219070.0,0.39
1987-05-01,25710113000.0,0.0,0.0,4028703500.0,775043200.0,16083762000.0,18356345000.0,0.0,0.0,0.0,64953967000.0,24444555000.0,0.0,5740879400.0,4628916700.0,0.0,14507368000.0,0.0,5835095000.0,3481360100.0,6086742500.0,64724920000.0,229048320.0,0.35,19552627000.0,0.0,3827526100.0,775043200.0,14566601000.0,17736448000.0,0.0,0.0,56458250000.0,20676502000.0,0.0,5532168000.0,0.0,16505491000.0,0.0,8440370000.0,5086824000.0,56241353000.0,216895490.0,0.38
1987-05-16,25817332000.0,0.0,0.0,4041623600.0,777918400.0,16109161000.0,18393129000.0,0.0,0.0,0.0,65139163000.0,24471663000.0,0.0,5763919400.0,4644941300.0,0.0,14542460000.0,0.0,5879661600.0,3490937000.0,6116458000.0,64910040000.0,229122050.0,0.35,19638903000.0,0.0,3839844000.0,777918400.0,14590730000.0,17772980000.0,0.0,0.0,56620376000.0,20702697000.0,0.0,5550789600.0,0.0,16546640000.0,0.0,8503011000.0,5100844000.0,56403980000.0,216395780.0,0.38
1987-06-01,25917753000.0,0.0,0.0,4055449000.0,780985300.0,16137175000.0,18423788000.0,0.0,0.0,0.0,65315148000.0,24492909000.0,0.0,5788495400.0,4661853000.0,0.0,14578099000.0,0.0,5919518000.0,3499157000.0,6146065400.0,65086095000.0,229052420.0,0.35,19718201000.0,0.0,3852977400.0,780985300.0,14616888000.0,17802533000.0,0.0,0.0,56771584000.0,20722924000.0,0.0,5570627600.0,0.0,16588469000.0,0.0,8560255500.0,5112833000.0,56555106000.0,216477700.0,0.38
1987-06-16,26041315000.0,0.0,0.0,4068597500.0,783860500.0,16162632000.0,18447190000.0,0.0,0.0,0.0,65503592000.0,24505383000.0,0.0,5818555000.0,4676489700.0,0.0,14608824000.0,0.0,5964834000.0,3505280800.0,6195172400.0,65274536000.0,229056510.0,0.35,19798624000.0,0.0,3865244400.0,783860500.0,14641014000.0,17826558000.0,0.0,0.0,56915300000.0,20737966000.0,0.0,5589200400.0,0.0,16624587000.0,0.0,8625116000.0,5121995000.0,56698864000.0,216436740.0,0.38
