date,StreamOut_Q_base,HortSroff2Stream_Q_base,DunnSroff2Stream_Q_base,Interflow2Stream_Q_base,Stream2Unsat_Q_base,StreamExchng2Sat_Q_base,Precip_Q_base,NetBoundaryFlow2Sat_Q_base,NetWellFlow_Q_base,BoundaryStreamFlow_Q_base,CanopyEvap_Q_base,SnowEvap_Q_base,ImpervEvap_Q_base,DprstEvap_Q_base,CapET_Q_base,SwaleEvap_Q_base,UnsatET_Q_base,SatET_Q_base,LakeEvap_Q_base,DunnInterflow2Lake_Q_base,HortSroff2Lake_Q_base,Lake2Unsat_Q_base,LakeExchng2Sat_Q_base,SoilDrainage2Unsat_Q_base,Sat2Grav_Q_base,RechargeUnsat2Sat_Q_base,Infil2Soil_Q_base,Canopy_S_base,SnowPweqv_S_base,Imperv_S_base,Dprst_S_base,Cap_S_base,Grav_S_base,Unsat_S_base,Sat_S_base,UnsatStream_S_base,Lake_S_base,Stream_S_base,day_base,moday_base,month_base,year_base,date_base,StreamOut_Q_unimp,HortSroff2Stream_Q_unimp,DunnSroff2Stream_Q_unimp,Interflow2Stream_Q_unimp,Stream2Unsat_Q_unimp,StreamExchng2Sat_Q_unimp,Precip_Q_unimp,NetBoundaryFlow2Sat_Q_unimp,NetWellFlow_Q_unimp,BoundaryStreamFlow_Q_unimp,CanopyEvap_Q_unimp,SnowEvap_Q_unimp,ImpervEvap_Q_unimp,DprstEvap_Q_unimp,CapET_Q_unimp,SwaleEvap_Q_unimp,UnsatET_Q_unimp,SatET_Q_unimp,LakeEvap_Q_unimp,DunnInterflow2Lake_Q_unimp,HortSroff2Lake_Q_unimp,Lake2Unsat_Q_unimp,LakeExchng2Sat_Q_unimp,SoilDrainage2Unsat_Q_unimp,Sat2Grav_Q_unimp,RechargeUnsat2Sat_Q_unimp,Infil2Soil_Q_unimp,Canopy_S_unimp,SnowPweqv_S_unimp,Imperv_S_unimp,Dprst_S_unimp,Cap_S_unimp,Grav_S_unimp,Unsat_S_unimp,Sat_S_unimp,UnsatStream_S_unimp,Lake_S_unimp,Stream_S_unimp,day_unimp,moday_unimp,month_unimp,year_unimp,date_unimp
1990-11-15,99529822.0,422653.194,2782855.23,24911419.9,0.0,-59061991.0,51978488.5,69981612.0,-5743263.5,19087418.3,4056961.247518,0.0,121007.70023,105107.726,36978630.9,0.0,32766.1924,4568711.47,870308.4,252668.3,1585.975930871,0.0,4782351.5,2403781.94,29583187.2,4248940.7,48470551.085,170268.47233333334,0.0,1490.0911372,1715859.4666666666,153664196.66666666,4631068.666666667,211108886.66666666,24749051333.333332,0.0,281345040.0,0.0,15,"(1990, 11)",11,1990,1990-11-15,88302974.0,248141.82574,2665102.26,24623431.1,0.0,-60595597.0,51978488.5,67916956.0,0.0,0.0,4056961.247518,0.0,119861.69766439,66973.1498,36782833.4,0.0,30904.3991,4628601.4,870308.4,120713.041,1131.76179428,0.0,-1052209.32,2358405.0,28962016.1,4164621.9,48317095.5,170268.47233333334,0.0,1488.2824054666667,82372.65433333332,152721166.66666666,4493294.733333333,210148260.0,24714266333.333332,0.0,353858.93,0.0,15,"(1990, 11)",11,1990,1990-11-15
1990-12-15,98641473.0,1235096.959,3119192.6,30302187.7,0.0,-61421883.0,133837565.32,72041870.0,-5643658.5,8791496.4,2614236.99814,1187.2862,140287.7672,54587.909700000004,30230324.5,0.0,39919.5982,1626599.5960000001,393549.92,329598.263,5613.92261,0.0,5101672.6,2961660.45,30974568.4,4558007.4,128170419.75299999,323334.5770967742,693979.2806451613,5596.090123548387,2498364.419354839,221854125.80645162,6206106.064516129,209357783.87096775,24729126129.032257,0.0,281761174.1935484,0.0,15,"(1990, 12)",12,1990,1990-12-15,94179490.0,906301.1412089668,2982927.49,29885040.7,0.0,-62140702.0,133837565.32,70008882.0,0.0,0.0,2614236.99814,1187.2862,138541.687276,41728.5753,30156116.5,0.0,40615.9599,1679856.671,393549.92,176888.376,4787.7392119999995,0.0,-969808.62,2909430.13,30309638.3,4504712.3,127920060.0881,323334.5770967742,693979.2806451613,5556.412904193548,115971.39161290323,220859638.70967743,6027227.354838709,208416719.3548387,24693412903.225807,0.0,366095.3548387097,0.0,15,"(1990, 12)",12,1990,1990-12-15
1991-01-15,96311626.0,1151704.46,3097833.91,28004642.1,0.0,-62925209.0,86385766.28,71966288.0,-5779814.4,5901183.63,2404765.264,276.98123,110322.48122,81725.638,66081510.3,0.0,59648.1229,1210889.723,574832.152,299374.66,2640.6015,0.0,4961556.2,3203286.26,31281309.0,4522252.8,84486703.39,215352.9270967742,232729.3748387097,2428.7668178064514,3178325.1612903224,280821867.7419355,5842369.677419355,207951974.19354838,24710819032.258064,0.0,280301141.9354839,0.0,15,"(1991, 1)",1,1991,1991-01-15,93556397.0,692237.2331729619,2966401.2,27586901.4,0.0,-62915821.0,86385766.28,69890507.0,0.0,0.0,2404765.264,276.98123,107367.205021,73809.293,65975918.5,0.0,60559.7899,1245102.604,574832.152,144930.751,1869.6524390999998,0.0,-879920.0,3149204.83,30632453.4,4464696.3,84157209.006,215352.9270967742,232729.3748387097,2416.7206894193546,148354.5806451613,279672390.32258064,5637776.870967742,206997532.2580645,24673714193.548386,0.0,357500.83225806453,0.0,15,"(1991, 1)",1,1991,1991-01-15
1991-02-15,115762454.0,5249938.51,3388218.54,40449510.3,0.0,-54008550.0,354431873.86,64850508.0,-5226761.3,20763395.3,1479176.618505,0.0,183643.17690000002,138470.503,137156582.0,0.0,166996.988,911765.4,1009879.85,547848.221,16946.282629999998,0.0,4510264.8,9834641.35,28581030.0,6763836.1,344906703.28,217184.2077642857,5056.669303571428,873.9456717667857,3730610.6071428573,406134357.14285713,11562548.82142857,210385800.0,24696578928.57143,0.0,281555475.0,0.0,15,"(1991, 2)",2,1991,1991-02-15,101627693.0,4490448.87529985,3263650.34,39867989.8,0.0,-53492635.2,354431873.86,62966203.0,0.0,0.0,1479176.618505,0.0,180847.59571924998,136572.869,137042131.0,0.0,166987.3334,926895.356,1009879.85,371274.16599999997,15771.65186279,0.0,-743519.118,9466201.46,27999275.7,6637468.4,344772981.4306,217184.2077642857,5056.669303571428,873.7382156810714,263800.77857142856,404882860.71428573,11212186.75,209211760.7142857,24658289285.714287,0.0,388499.14285714284,0.0,15,"(1991, 2)",2,1991,1991-02-15
1991-03-15,680551815.0,35395946.06,24040155.5,527137790.0,0.0,-26058050.2,1383702158.0,69527665.0,-5422118.3,139627236.2,4192320.36995,354.32088500000003,538423.7877,121173.085,124202144.0,0.0,293499.6653,203010.9011,894742.4,13161737.31,150843.05869,0.0,7313074.8,213183589.0,34588815.0,86674374.6,1336510266.42,695317.0692193549,43614.55448064516,6922.699548562258,4719043.806451613,697383364.516129,160771206.4516129,281064635.483871,24741326129.032257,0.0,336166519.3548387,0.0,15,"(1991, 3)",3,1991,1991-03-15,635101698.0,34029265.534,23627791.8,521906783.0,0.0,-27092931.35,1383702158.0,67548125.0,0.0,0.0,4192320.36995,354.32088500000003,535719.842295,121013.34999999999,124202740.0,0.0,294125.392,199740.8821,894742.4,12665077.38,148711.0857967,0.0,-1685709.705,211732301.0,33824296.0,85123973.5,1335670317.3,695317.0692193549,43614.55448064516,6921.337652613871,1000430.6677419355,697128558.0645162,159796402.2580645,279492512.9032258,24699253225.80645,0.0,1038688.2096774194,0.0,15,"(1991, 3)",3,1991,1991-03-15
1991-04-15,163237699.0,2783285.62,2997015.77,55695810.5,0.0,-78299647.0,74129323.63,67421712.0,-5781492.7,30347813.6,3823890.842388,0.0,193109.6199,260411.1,273073711.0,0.0,433340.758,1334617.31,2002761.3,1055740.66,8493.295830000001,0.0,5943379.2,16830867.73,34468728.0,37000912.1,68475993.84,213871.66107960002,0.0,33.36565418713334,5234156.933333334,678886076.6666666,41686376.0,325623956.6666667,24783318333.333332,0.0,374301893.3333333,0.0,15,"(1991, 4)",4,1991,1991-04-15,139897716.0,1809858.4473,2850092.89,55201533.6,0.0,-78288239.0,74129323.63,65420601.0,0.0,0.0,3823890.842388,0.0,186833.538216,260131.849,273012878.0,0.0,433288.107,1319247.6099999999,2002761.3,772390.521,7226.960799500001,0.0,-1533264.32,16725730.36,33630386.0,36436407.1,67684743.05,213871.66107960002,0.0,33.286541863800004,1264461.2666666666,678664990.0,41396282.0,324821313.3333333,24735628333.333332,0.0,426325.7766666667,0.0,15,"(1991, 4)",4,1991,1991-04-15
1991-05-15,117502763.0,775023.305,2904291.93,25827356.3,0.0,-71786503.0,41932365.99,71227079.0,-7379291.4,20801872.0,3591590.355383,0.0,144749.03658,232571.703,246066811.0,0.0,485692.896,6727591.52,2255869.64,282600.582,2882.564197911,0.0,5919604.3,2512048.39,33822825.0,14140474.7,37914539.161,188977.48068064515,2755.0729032258064,160.35337387096774,4395984.870967742,508830470.9677419,5652686.903225807,309007329.0322581,24760397741.935482,0.0,371215409.67741936,0.0,15,"(1991, 5)",5,1991,1991-05-15,99110391.0,562156.6781254,2787856.99,25474428.9,0.0,-71619532.0,41932365.99,68816912.0,0.0,0.0,3591590.355383,0.0,142284.3747309719,258289.80299999999,245697620.0,0.0,523376.325,7044342.45,2255869.64,85710.625,2672.86312,0.0,-1130895.54,2407987.95,33024700.0,14003654.5,37566781.04,188977.48068064515,2755.0729032258064,159.26491216129034,1058298.835483871,508160261.2903226,5446041.870967742,308407351.61290324,24711640000.0,0.0,341153.18064516125,0.0,15,"(1991, 5)",5,1991,1991-05-15
1991-06-15,105674435.0,670771.6,2698769.1,22728603.8,0.0,-63841597.0,59346228.29,69862432.0,-7896501.3,13473262.5,1052117.879,0.0,71865.21109,184866.984,175940386.0,0.0,273613.827,15939562.7,2844286.74,225769.883,2459.033966468,0.0,5517631.1,2189488.56,31288555.0,9238946.9,57608647.434,75266.66595966667,0.0,12.79305553,2178828.8666666667,308620470.0,2946237.8666666667,299626243.3333333,24724143333.333332,0.0,363949500.0,0.0,15,"(1991, 6)",6,1991,1991-06-15,88149569.0,451579.56269,2620854.66,22340991.7,0.0,-64270985.0,59346228.29,67373966.0,0.0,0.0,1052117.879,0.0,70518.7367903,323168.046,175132155.0,0.0,276028.281,16817980.0,2844286.74,62524.475999999995,2013.5699,0.0,-896755.29,2023212.53,30609942.0,9176848.7,57333000.07,75266.66595966667,0.0,12.743030489999999,761212.7799999999,307655056.6666667,2697409.966666667,298942956.6666667,24677059666.666668,0.0,310295.11000000004,0.0,15,"(1991, 6)",6,1991,1991-06-15
1991-07-15,107370232.0,140920.246,2658828.06,22887951.3,0.0,-62474213.0,3620733.62,72795209.0,-9016677.1,11339895.7,364147.62148599996,0.0,17413.08615,136322.807,131427023.0,0.0,53482.2126,16109711.5,3517629.36,221711.182,109.120926464,0.0,5574126.1,2151157.98,31336238.7,7479580.0,3451372.4770000004,10796.896108064517,0.0,2.9055573548387095,1329684.677419355,214049987.0967742,3293922.580645161,293476477.41935486,24688248387.096775,0.0,349803200.0,0.0,15,"(1991, 7)",7,1991,1991-07-15,86602964.0,12091.255500000001,2614961.8,22530197.0,0.0,-64027149.0,3620733.62,70056181.0,0.0,0.0,364147.62148599996,0.0,16513.30333125,308594.342,130370002.0,0.0,39617.1824,16644696.200000001,3517629.36,64558.977,106.937,0.0,-807864.92,1990625.97,30667935.6,7370253.6,3260396.6,10796.896108064517,0.0,2.9046096129032257,483737.5967741936,212934641.93548387,3046756.709677419,292724183.87096775,24642800967.741936,0.0,281561.0870967742,0.0,15,"(1991, 7)",7,1991,1991-07-15
1991-08-15,105869387.0,151481.0645,2667055.19,21358671.5,0.0,-60970050.0,3658485.19,72984266.0,-8623380.6,8251749.0,624387.916619,0.0,12514.58511,74641.163,58756421.0,0.0,10961.1407,12742533.7,2974597.47,189538.15600000002,2.931579192,0.0,5327483.3,2293017.67,30723480.8,6408523.6,3130221.735,23418.741648064515,0.0,4.558632064516129,920654.5516129032,135995932.2580645,2149414.7741935486,288793774.1935484,24655050000.0,0.0,330470758.0645161,0.0,15,"(1991, 8)",8,1991,1991-08-15,82282191.0,15739.048540000002,2627300.85,20948349.3,0.0,-62507492.0,3658485.19,70280771.0,0.0,0.0,624387.916619,0.0,11519.75711,125693.059,57891330.0,0.0,5734.4231199999995,13045230.0,2974597.47,35000.429000000004,2.1646754,0.0,-690647.16,2012940.44,30051390.6,6231591.4,2969686.54,23418.741648064515,0.0,4.5569649354838715,281261.9741935484,134774512.9032258,1874247.1612903227,287972712.9032258,24611307419.35484,0.0,250465.31935483872,0.0,15,"(1991, 8)",8,1991,1991-08-15
1991-09-15,97094224.0,135280.925,2611520.69,20607941.5,0.0,-58162230.0,329781.44,70573277.0,-7782521.8,9761983.9,111036.19734375,0.0,4667.6456,50411.934,33473695.2,0.0,10080.843499999999,11058919.5,2567044.77,184767.69700000001,0.229292902,0.0,5002556.0,2237219.92,29450546.5,5644058.3,378931.364,4035.0730866666663,0.0,3.3612308,777620.5399999999,97566840.66666667,2118919.7666666666,285095113.3333333,24625345000.0,0.0,312183880.0,0.0,15,"(1991, 9)",9,1991,1991-09-15,78594361.0,400.29131,2564395.52,20196422.1,0.0,-59571856.0,329781.44,68089148.0,0.0,0.0,111036.19734375,0.0,3705.5436999999997,46981.9922,32676265.4,0.0,8732.0758,11510246.2,2567044.77,31695.5605,0.03442775,0.0,-597906.64,1977911.23,28799688.8,5470563.1,213877.56,4035.0730866666663,0.0,3.357803333333334,206931.1,96193571.66666667,1810439.5666666667,284175483.3333333,24583486666.666668,0.0,275747.01,0.0,15,"(1991, 9)",9,1991,1991-09-15
1991-10-15,107585595.0,1616220.596,2945956.79,29371568.3,0.0,-57913326.4,180449359.3,72719171.0,-7346865.8,24012029.6,1553192.2573242001,0.0,85873.14294,130947.714,34025102.4,0.0,33438.334,8449081.8,1888614.26,348932.996,5390.618671825,0.0,5255870.1,2514872.84,30386141.2,5486765.7,176534466.62309998,111686.06223483871,0.0,911.1894883548387,1142186.6129032257,105201643.5483871,3558105.935483871,281820658.0645161,24599924838.70968,0.0,304080290.32258064,0.0,15,"(1991, 10)",10,1991,1991-10-15,91461596.0,1222861.6857999999,2851616.45,29049320.7,0.0,-59121805.75,180449359.3,70354925.0,0.0,0.0,1553192.2573242001,0.0,85207.67770638,53094.8545,33386185.1,0.0,28456.4893,8697820.95,1888614.26,160455.20799999998,5217.84087351,0.0,-570637.319,2468208.14,29628595.3,5393379.5,176387665.3,111686.06223483871,0.0,910.9860002903226,186386.07419354838,103917289.35483871,3371109.5161290322,280906280.6451613,24558306129.032257,0.0,322407.29354838707,0.0,15,"(1991, 10)",10,1991,1991-10-15
