name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
ks_141,-3.70333,1.92474,-7.55282,0.14615,-3.70333,1.92123,-7.54579,0.139125
ks_142,-3.69897,1.92474,-7.54846,0.150515,-3.69897,1.92121,-7.5414,0.143457
ks_143,-2.85699,1.92474,-6.70647,0.9925,-2.85699,1.91485,-6.68669,0.972719
ks_144,0.0208007,1.92474,-3.82868,3.87029,0.0209499,1.92399,-3.82704,3.86894
ks_145,1.46664,1.92474,-2.38284,5.31613,1.46661,1.91246,-2.3583,5.29153
ks_146,0.770848,1.92474,-3.07864,4.62033,0.770809,1.92454,-3.07827,4.61988
ks_147,0.352003,1.92474,-3.49748,4.20149,0.351996,1.92083,-3.48965,4.19365
ks_148,0.78784,1.92474,-3.06165,4.63732,0.78784,1.92474,-3.06164,4.63732
ks_149,-3.57512,1.92474,-7.4246,0.274367,-3.57512,1.9207,-7.41652,0.266282
ks_15,0.0654955,1.92474,-3.78399,3.91498,0.0636886,0.110714,-0.157739,0.285117
ks_150,0.882532,1.92474,-2.96695,4.73202,0.882532,1.92474,-2.96695,4.73201
ks_151,0.79535,1.92474,-3.05414,4.64483,0.79535,1.92473,-3.05412,4.64482
ks_152,-0.901144,1.92474,-4.75063,2.94834,-0.90057,1.92412,-4.74882,2.94768
ks_153,1.6863,1.92474,-2.16319,5.53578,1.68896,1.92393,-2.15891,5.53683
ks_154,1.49229,1.92474,-2.3572,5.34177,1.49022,1.92168,-2.35314,5.33358
ks_155,-3.75696,1.92474,-7.60645,0.0925231,-3.7552,1.9214,-7.59799,0.0875968
ks_156,-0.73157,1.92474,-4.58106,3.11791,-0.729259,1.63759,-4.00444,2.54592
ks_157,-0.744379,1.92474,-4.59386,3.10511,-0.74358,1.36802,-3.47962,1.99246
ks_158,-0.19276,1.92474,-4.04224,3.65673,-0.192808,1.92339,-4.03959,3.65398
ks_159,-1.57657,1.92474,-5.42605,2.27292,-1.57662,1.92472,-5.42605,2.27282
ks_16,2.36922,1.92474,-1.48027,6.2187,2.36876,1.65987,-0.950992,5.6885
ks_160,0.0408041,1.92474,-3.80868,3.89029,0.0411181,1.92382,-3.80652,3.88876
ks_161,2.69897,1.92474,-1.15051,6.54846,2.69897,1.55903,-0.419096,5.81704
ks_162,-0.706415,1.92474,-4.5559,3.14307,-0.706472,1.92468,-4.55583,3.14289
ks_163,-1.15608,1.92474,-5.00556,2.69341,-1.15635,1.92468,-5.00571,2.69302
ks_164,-1.24905,1.92474,-5.09853,2.60044,-1.24905,1.92178,-5.09261,2.59451
ks_165,0.853373,1.92474,-2.99611,4.70286,0.854102,1.92061,-2.98713,4.69533
ks_166,-1.80654,1.92474,-5.65603,2.04294,-1.80654,1.92474,-5.65602,2.04294
ks_167,-1.60816,1.92474,-5.45765,2.24132,-1.61046,1.9193,-5.44906,2.22813
ks_168,-1.36528,1.92474,-5.21477,2.4842,-1.36087,0.252272,-1.86541,-0.856326
ks_169,-3.63639,1.92474,-7.48587,0.213097,-3.63643,1.92097,-7.47837,0.205512
ks_17,0.2355,1.92474,-3.61399,4.08498,0.237464,1.90053,-3.5636,4.03853
ks_170,-2.82102,1.92474,-6.67051,1.02846,-2.82102,1.91434,-6.6497,1.00766
ks_171,-0.462208,1.92474,-4.31169,3.38728,-0.458664,1.92471,-4.30809,3.39076
ks_172,-1.6917,1.92474,-5.54118,2.15779,-1.6917,1.92465,-5.541,2.1576
ks_173,-2.23359,1.92474,-6.08307,1.6159,-2.233,1.8791,-5.99121,1.52521
ks_174,0.782152,1.92474,-3.06733,4.63164,0.782152,1.92474,-3.06733,4.63164
ks_175,-0.888234,1.92474,-4.73772,2.96125,-0.888234,1.92474,-4.73771,2.96125
ks_176,-2.84466,1.92474,-6.69415,1.00482,-2.84116,1.91023,-6.66161,0.979287
ks_177,0.0630929,1.92474,-3.78639,3.91258,0.0630929,1.92464,-3.78619,3.91237
ks_178,-3.69897,1.92474,-7.54846,0.150515,-3.69897,1.92121,-7.5414,0.143457
ks_179,-0.243364,1.92474,-4.09285,3.60612,-0.247211,1.79976,-3.84674,3.35232
ks_18,0.389768,1.92474,-3.45972,4.23925,0.389445,1.91817,-3.44689,4.22578
ks_180,-4.73049,2.17474,-9.07997,-0.381002,-4.7304,2.16349,-9.05738,-0.403415
ks_181,-1.90611,1.92474,-5.75559,1.94338,-1.90041,0.249278,-2.39897,-1.40186
ks_182,0.719458,1.92474,-3.13003,4.56894,0.719458,1.92474,-3.13003,4.56894
ks_183,-0.00164134,1.92474,-3.85113,3.84784,-0.00164134,1.92474,-3.85113,3.84784
ks_184,-3.47625,1.92474,-7.32574,0.373231,-3.47624,1.91978,-7.31581,0.363325
ks_185,-4.02045,2.17474,-8.36994,0.329033,-4.02045,2.17109,-8.36263,0.321731
ks_186,-4.00833,2.17474,-8.35782,0.341154,-4.00833,2.17105,-8.35042,0.333763
ks_187,-3.96257,1.92474,-7.81206,-0.113088,-3.96257,1.92206,-7.8067,-0.118452
ks_188,-3.44733,1.92474,-7.29682,0.402153,-3.44733,1.92007,-7.28747,0.392805
ks_189,-3.9393,1.92474,-7.78879,-0.0898172,-3.9393,1.922,-7.7833,-0.0953064
ks_19,1.66232,1.92474,-2.18716,5.51181,1.66398,1.92474,-2.1855,5.51347
ks_190,-5.01637,2.17474,-9.36586,-0.666889,-5.01637,2.17323,-9.36284,-0.669908
ks_191,-3.99568,1.92474,-7.84516,-0.146194,-3.99568,1.92215,-7.83998,-0.151382
ks_192,-3.91364,1.92474,-7.76313,-0.0641552,-3.91364,1.92192,-7.75747,-0.0698077
ks_194,-5.01954,2.17474,-9.36903,-0.670057,-5.01954,2.17324,-9.36602,-0.673069
ks_195,-3.17198,1.92474,-7.02147,0.6775,-3.17202,1.91823,-7.00847,0.664437
ks_196,-5.01818,2.17474,-9.36767,-0.668696,-5.01818,2.17323,-9.36465,-0.671712
ks_197,-4.08725,1.92474,-7.93673,-0.237762,-4.08727,1.92232,-7.93191,-0.242631
ks_198,-3.76955,1.92474,-7.61904,0.0799339,-3.76877,1.4846,-6.73797,-0.799571
ks_2,-1.63783,1.92474,-5.48732,2.21165,-1.63721,1.5832,-4.80361,1.52919
ks_20,0.220436,1.92474,-3.62905,4.06992,0.218918,0.509783,-0.800648,1.23848
ks_200,-5.01547,2.17474,-9.36496,-0.665988,-5.01547,2.17323,-9.36194,-0.669009
ks_201,-5.01954,2.17474,-9.36903,-0.670057,-5.01954,2.17324,-9.36602,-0.673069
ks_202,-3.99568,1.92474,-7.84516,-0.146194,-3.99568,1.92172,-7.83912,-0.152242
ks_203,-3.9431,1.92474,-7.79258,-0.0936101,-3.9431,1.92201,-7.78711,-0.09908
ks_204,-4.00218,2.17474,-8.35166,0.347308,-4.00218,2.17103,-8.34424,0.339888
ks_205,-3.98716,1.92474,-7.83665,-0.137678,-3.98713,1.91991,-7.82694,-0.147311
ks_206,-5.01682,2.17474,-9.36631,-0.66734,-5.01682,2.17323,-9.36329,-0.670358
ks_207,-3.9914,1.92474,-7.84088,-0.141915,-3.9914,1.91952,-7.83044,-0.152361
ks_208,-4.88606,2.17474,-9.23554,-0.536572,-4.88606,2.16846,-9.22297,-0.549143
ks_209,-3.5784,1.92474,-7.42788,0.271089,-3.57751,1.89606,-7.36964,0.21462
ks_21,-0.0150205,1.92474,-3.86451,3.83446,-0.0146492,1.8748,-3.76425,3.73495
ks_210,-4.06198,2.17474,-8.41147,0.287504,-4.062,2.16744,-8.39688,0.272885
ks_211,-4.05552,2.17474,-8.405,0.293968,-4.05764,2.17122,-8.40009,0.284807
ks_212,-4.40894,1.92474,-8.25842,-0.55945,-4.40876,1.9174,-8.24357,-0.573957
ks_213,-4.02,2.17474,-8.36948,0.329488,-4.02009,2.17109,-8.36227,0.32209
ks_214,-4.00393,2.17474,-8.35341,0.345559,-4.00393,2.17103,-8.34599,0.338135
ks_215,-4.00877,2.17474,-8.35826,0.340711,-4.00877,2.17105,-8.35087,0.333323
ks_216,-4,1.92474,-7.84949,-0.150515,-3.99996,1.92216,-7.84428,-0.155636
ks_217,-4.26761,2.17474,-8.61709,0.0818788,-4.2715,2.1328,-8.53711,-0.0058946
ks_218,-4.28735,2.17474,-8.63684,0.0621347,-4.28735,2.17192,-8.63118,0.0564841
ks_219,-3.98297,1.92474,-7.83245,-0.133482,-3.98297,1.92212,-7.8272,-0.138736
ks_22,-0.326654,1.92474,-4.17614,3.52283,-0.326408,0.335951,-0.99831,0.345494
ks_220,-4.03574,2.17474,-8.38523,0.313745,-4.03583,2.17115,-8.37813,0.30646
ks_221,-3.90309,1.92474,-7.75257,-0.053605,-3.90309,1.92189,-7.74688,-0.0593009
ks_222,-3.97881,1.92474,-7.8283,-0.129326,-3.97881,1.9221,-7.82302,-0.134602
ks_223,-3.99568,1.92474,-7.84516,-0.146194,-3.99575,1.92198,-7.83972,-0.151788
ks_224,-4.0013,2.17474,-8.35079,0.34818,-4.0013,2.17102,-8.34334,0.340733
ks_225,-5.00966,2.17474,-9.35915,-0.660176,-5.00966,2.17322,-9.35611,-0.663212
ks_226,-3.97881,1.92474,-7.8283,-0.129326,-3.97881,1.92185,-7.82251,-0.135107
ks_227,-4.06298,2.17474,-8.41247,0.286501,-4.06298,2.17109,-8.40516,0.279189
ks_228,-4.20412,2.17474,-8.5536,0.145365,-4.20644,2.15923,-8.52491,0.112026
ks_229,-3.40894,1.92474,-7.25842,0.44055,-3.40894,1.91738,-7.2437,0.425826
ks_23,2.55871,1.92474,-1.29078,6.40819,2.56012,1.03144,0.497238,4.623
ks_230,-4.83268,2.17474,-9.18217,-0.483198,-4.83789,1.47632,-7.79053,-1.88524
ks_231,-4.10568,2.17474,-8.45517,0.243801,-4.10536,0.944166,-5.99369,-2.21703
ks_232,-3.451,1.92474,-7.30048,0.398488,-3.451,1.92009,-7.29117,0.389179
ks_24,-1.30851,1.92474,-5.158,2.54097,-1.30674,1.91198,-5.1307,2.51722
ks_25,-1.07884,1.92474,-4.92832,2.77065,-1.07845,1.73544,-4.54933,2.39243
ks_26,3.69897,2.17474,-0.650515,8.04846,3.69897,2.08474,-0.470519,7.86846
ks_27,-0.686359,1.92474,-4.53584,3.16313,-0.686585,0.480887,-1.64836,0.275188
ks_28,-0.457108,1.92474,-4.30659,3.39238,-0.45795,0.449434,-1.35682,0.440919
ks_29,0.529573,1.92474,-3.31991,4.37906,0.528403,1.17055,-1.81269,2.8695
ks_3,-0.111755,1.92474,-3.96124,3.73773,-0.111706,1.83552,-3.78274,3.55933
ks_30,-5.01368,2.17474,-9.36316,-0.664191,-5.01368,2.17323,-9.36014,-0.667217
ks_31,0.435259,1.92474,-3.41423,4.28474,0.436927,1.90756,-3.37819,4.25205
ks_32,-3.72354,1.92474,-7.57302,0.125947,-3.72367,1.9213,-7.56627,0.118926
ks_33,-0.9913,1.92474,-4.84078,2.85819,-0.989498,1.9095,-4.80849,2.8295
ks_34,1.70716,1.92474,-2.14233,5.55664,1.70722,1.92016,-2.13309,5.54753
ks_35,-3.74232,1.92474,-7.59181,0.107164,-3.74172,1.92137,-7.58446,0.101022
ks_36,-3.31515,1.92474,-7.16464,0.53433,-3.31516,1.91464,-7.14445,0.51412
ks_37,-3.68403,1.92474,-7.53351,0.165455,-3.68227,1.92068,-7.52364,0.159097
ks_38,-1.09539,1.92474,-4.94488,2.75409,-1.09648,1.36189,-3.82025,1.62729
ks_39,-3.70997,1.92474,-7.55945,0.13952,-3.70997,1.92126,-7.55248,0.132546
ks_4,1.83603,1.92474,-2.01346,5.68551,1.84798,1.0528,-0.25762,3.95357
ks_40,0.0710561,1.92474,-3.77843,3.92054,0.0715766,1.84601,-3.62045,3.76361
ks_41,0.0730009,1.92474,-3.77648,3.92249,0.0747417,1.90908,-3.74342,3.8929
ks_42,0.378483,1.92474,-3.471,4.22797,0.380223,1.88942,-3.39861,4.15906
ks_43,-1.05871,1.92474,-4.90819,2.79078,-1.05982,1.73745,-4.53473,2.41509
ks_44,-0.523906,1.92474,-4.37339,3.32558,-0.518348,1.61552,-3.74938,2.71269
ks_45,-1.91997,1.92474,-5.76945,1.92952,-1.90233,1.72551,-5.35335,1.54869
ks_46,-0.738676,1.92474,-4.58816,3.11081,-0.715609,0.258498,-1.23261,-0.198613
ks_47,0.751003,1.92474,-3.09848,4.60049,0.752778,1.92465,-3.09652,4.60208
ks_48,0.962049,1.92474,-2.88744,4.81153,0.964274,1.90038,-2.83648,4.76503
ks_49,-3.75449,1.92474,-7.60397,0.0949977,-3.75272,1.92122,-7.59516,0.0897284
ks_5,2.2014,1.92474,-1.64809,6.05088,2.20782,1.07913,0.04956,4.36608
ks_50,0.594855,1.92474,-3.25463,4.44434,0.594855,1.89931,-3.20377,4.39348
ks_51,-4.37263,2.17474,-8.72212,-0.0231491,-4.37298,2.17047,-8.71392,-0.0320411
ks_52,-2.47366,1.92474,-6.32315,1.37582,-2.47141,0.0316692,-2.53475,-2.40807
ks_53,0.708708,1.92474,-3.14078,4.55819,0.710379,1.92474,-3.1391,4.55986
ks_54,-1.73061,1.92474,-5.58009,2.11888,-1.72909,1.86646,-5.46201,2.00384
ks_55,0.96256,1.92474,-2.88692,4.81205,0.960641,1.00811,-1.05558,2.97686
ks_56,1.86418,1.92474,-1.9853,5.71367,1.86423,1.92472,-1.9852,5.71366
ks_57,0.691515,1.92474,-3.15797,4.541,0.691194,1.83968,-2.98816,4.37055
ks_58,-0.494759,1.92474,-4.34424,3.35473,-0.492987,1.90671,-4.3064,3.32042
ks_59,-1.20115,1.92474,-5.05063,2.64834,-1.19643,1.59792,-4.39226,1.9994
ks_6,2.38917,1.92474,-1.46032,6.23865,2.38856,1.61989,-0.851208,5.62833
ks_60,0.665036,1.92474,-3.18445,4.51452,0.666787,1.8847,-3.10261,4.43618
ks_61,-1.53248,1.92474,-5.38197,2.317,-1.53256,1.92042,-5.37341,2.30828
ks_62,-0.71202,1.92474,-4.56151,3.13746,-0.698047,0.164388,-1.02682,-0.369272
ks_63,1.03915,1.92474,-2.81033,4.88864,1.04092,1.92474,-2.80856,4.8904
ks_64,-3.24413,1.92474,-7.09361,0.60536,-3.24413,1.91873,-7.08158,0.593328
ks_65,-2.83863,1.92474,-6.68812,1.01085,-2.83863,1.91185,-6.66233,0.985064
ks_66,0.758001,1.92474,-3.09148,4.60749,0.759768,1.92473,-3.0897,4.60923
ks_67,1.07761,1.92474,-2.77187,4.9271,1.07959,1.63714,-2.1947,4.35387
ks_68,-2.17522,1.92474,-6.02471,1.67426,-2.17703,0.587229,-3.35149,-1.00257
ks_69,-0.119058,1.92474,-3.96854,3.73043,-0.117371,1.92221,-3.96178,3.72704
ks_7,-5.00524,2.17474,-9.35473,-0.655758,-5.00538,2.17322,-9.35182,-0.658938
ks_70,0.589981,1.92474,-3.2595,4.43947,0.591749,1.92444,-3.25713,4.44062
ks_71,-5.01457,2.17474,-9.36406,-0.665089,-5.01457,2.17323,-9.36103,-0.668112
ks_72,-4.05012,2.17474,-8.39961,0.299363,-4.04872,2.17034,-8.38939,0.291946
ks_73,-3.99568,1.92474,-7.84516,-0.146194,-3.99561,1.92215,-7.8399,-0.151315
ks_74,-4.03012,2.17474,-8.3796,0.319367,-4.03012,2.17113,-8.37238,0.312127
ks_75,-4.9431,2.17474,-9.29258,-0.59361,-4.94456,2.05713,-9.05882,-0.830302
ks_76,-3.83565,1.92474,-7.68513,0.0138379,-3.82796,0.102595,-4.03315,-3.62277
ks_77,-3.9914,1.92474,-7.84088,-0.141915,-3.9914,1.92214,-7.83567,-0.147125
ks_78,-4.85078,2.17474,-9.20027,-0.501296,-4.80997,1.09611,-7.00219,-2.61776
ks_79,-5.01728,2.17474,-9.36676,-0.667792,-5.01728,2.17323,-9.36374,-0.670809
ks_8,-5.01368,2.17474,-9.36316,-0.664191,-5.01368,2.17323,-9.36014,-0.667217
ks_80,2.27646,1.92474,-1.57302,6.12595,2.27702,1.34602,-0.41502,4.96907
ks_81,-4.07263,2.17474,-8.42211,0.276855,-4.07086,2.17127,-8.4134,0.271674
ks_82,2.69897,1.92474,-1.15051,6.54846,2.69897,1.74221,-0.78544,6.18338
ks_83,0.833518,1.92474,-3.01597,4.683,0.833489,1.92474,-3.01599,4.68296
ks_84,-4.07417,2.17474,-8.42366,0.275313,-4.07418,2.17127,-8.41673,0.268369
ks_85,-4.90309,2.17474,-9.25257,-0.553605,-4.90309,2.17308,-9.24925,-0.556934
ks_86,-3.88273,1.92474,-7.73221,-0.0332437,-3.88273,1.92183,-7.7264,-0.0390604
ks_87,2.69897,1.92474,-1.15051,6.54846,2.69897,1.27488,0.149216,5.24872
ks_88,1.42839,1.92474,-2.42109,5.27788,1.42839,0.759053,-0.0897127,2.9465
ks_89,-4.11014,1.92474,-7.95962,-0.260653,-4.11014,1.92242,-7.95499,-0.265294
ks_9,0.913941,1.92474,-2.93554,4.76343,0.910418,0.97408,-1.03774,2.85858
ks_90,0.667,1.92474,-3.18248,4.51649,0.667,1.92474,-3.18248,4.51649
ks_92,-3.9431,1.92474,-7.79258,-0.0936101,-3.9431,1.92201,-7.78711,-0.0990797
ks_93,-0.731602,1.92474,-4.58109,3.11788,0.281017,1.4042,-2.52739,3.08942
ks_94,-5.01818,2.17474,-9.36767,-0.668696,-5.01818,2.17323,-9.36465,-0.671712
ks_95,-4.00043,1.92474,-7.84992,-0.15095,-3.99867,1.92215,-7.84297,-0.154369
ks_96,-3.76195,1.92474,-7.61144,0.0875311,-3.76195,1.92144,-7.60484,0.0809329
ks_97,-4.52433,2.17474,-8.87381,-0.174844,-4.52524,0.0573723,-4.63999,-4.4105
ks_98,-3.96257,1.92474,-7.81206,-0.113088,-3.96257,1.92209,-7.80675,-0.118401
ks_99,-3.97469,1.92474,-7.82418,-0.125209,-3.97293,1.92209,-7.8171,-0.12875
lak_cond_12,0.012615,1.25,-2.48738,2.51262,0.012615,1.25,-2.48738,2.51262
pond_recharge,4.34242,1.25,1.84242,6.84242,4.34242,0.402934,3.53655,5.14829
sfr_k_1,-1.21804,1.92474,-5.06752,2.63145,-1.21525,1.16252,-3.54029,1.10978
sfr_k_10,-0.946829,1.92474,-4.79631,2.90266,-0.945253,1.07468,-3.09462,1.20411
sfr_k_11,-0.663457,1.92474,-4.51294,3.18603,-0.661755,1.91359,-4.48893,3.16542
sfr_k_12,-0.0530682,1.92474,-3.90255,3.79642,-0.0511436,1.84867,-3.74849,3.64621
sfr_k_13,-1.00168,1.92474,-4.85117,2.8478,-0.999915,1.92474,-4.8494,2.84957
sfr_k_14,-0.70719,1.92474,-4.55668,3.14229,-0.708172,1.80703,-4.32223,2.90589
sfr_k_15,-0.88898,1.92474,-4.73846,2.96051,-0.887667,1.90361,-4.69489,2.91955
sfr_k_16,-0.571307,1.92474,-4.42079,3.27818,-0.568891,1.85168,-4.27226,3.13448
sfr_k_17,-0.963193,1.92474,-4.81268,2.88629,-0.961149,1.49852,-3.9582,2.0359
sfr_k_18,-0.84932,1.92474,-4.69881,3.00016,-0.850816,1.91717,-4.68515,2.98352
sfr_k_19,-0.984974,1.92474,-4.83446,2.86451,-0.984974,1.92474,-4.83446,2.86451
sfr_k_2,-0.741094,1.92474,-4.59058,3.10839,-0.740682,1.87124,-4.48316,3.0018
sfr_k_20,-0.983261,1.92474,-4.83275,2.86622,-0.983336,1.92472,-4.83277,2.8661
sfr_k_21,-0.754118,1.92474,-4.6036,3.09537,-0.754117,0.380473,-1.51506,0.00682783
sfr_k_22,-0.900767,1.92474,-4.75025,2.94872,-0.903197,1.92182,-4.74684,2.94045
sfr_k_3,-1.02616,1.92474,-4.87565,2.82332,-1.02774,1.91632,-4.86038,2.8049
sfr_k_4,-1.51429,1.92474,-5.36377,2.3352,-1.51571,1.00912,-3.53396,0.502535
sfr_k_5,-0.687366,1.92474,-4.53685,3.16212,-0.68621,1.8397,-4.3656,2.99318
sfr_k_6,-0.232146,1.92474,-4.08163,3.61734,-0.228965,1.7886,-3.80616,3.34823
sfr_k_7,-0.594623,1.92474,-4.44411,3.25486,-0.592848,1.92467,-4.44219,3.25649
sfr_k_8,-0.519657,1.92474,-4.36914,3.32983,-0.517887,1.92457,-4.36702,3.33125
sfr_k_9,-0.750642,1.92474,-4.60013,3.09884,-0.750562,1.84886,-4.44827,2.94715
spill_688,8.23,0.8425,6.545,9.915,8.23,0.816029,6.59794,9.86206
surfk_1_1,-3.64975,3.17474,-9.99924,2.69973,-3.65001,3.12147,-9.89295,2.59294
surfk_1_10,-3.59688,3.17474,-9.94636,2.75261,-3.59511,3.15694,-9.909,2.71878
surfk_1_11,-3.60033,3.17474,-9.94981,2.74916,-3.60033,3.15711,-9.91454,2.71389
surfk_1_12,-3.60033,3.17474,-9.94981,2.74916,-3.60033,3.15707,-9.91446,2.71381
surfk_1_13,-3.60033,3.17474,-9.94981,2.74916,-3.59856,3.15704,-9.91263,2.71552
surfk_1_14,-3.60033,3.17474,-9.94981,2.74916,-3.60033,3.15707,-9.91447,2.71382
surfk_1_15,-3.63639,3.17474,-9.98587,2.7131,-3.63639,3.15772,-9.95183,2.67905
surfk_1_16,-3.64207,3.17474,-9.99155,2.70742,-3.64206,3.15044,-9.94295,2.65883
surfk_1_17,-3.60033,3.17474,-9.94981,2.74916,-3.60033,3.15707,-9.91447,2.71382
surfk_1_18,-3.5784,3.17474,-9.92788,2.77109,-3.57722,3.14381,-9.86483,2.7104
surfk_1_19,-3.60033,3.17474,-9.94981,2.74916,-3.60032,3.15707,-9.91447,2.71382
surfk_1_2,-3.64782,3.17474,-9.9973,2.70167,-3.64603,3.13703,-9.92009,2.62803
surfk_1_21,-3.6038,3.17474,-9.95329,2.74568,-3.60382,3.15714,-9.9181,2.71046
surfk_1_3,-3.63451,3.17474,-9.984,2.71497,-3.63275,3.15768,-9.94811,2.68262
surfk_1_4,-3.46092,3.17474,-9.81041,2.88856,-3.46088,3.13822,-9.73733,2.81557
surfk_1_5,-3.47756,3.17474,-9.82704,2.87193,-3.47757,2.97847,-9.43451,2.47937
surfk_1_6,-3.63639,3.17474,-9.98587,2.7131,-3.63639,3.15525,-9.94688,2.6741
surfk_1_8,-3.6038,3.17474,-9.95329,2.74568,-3.6038,3.15714,-9.91808,2.71048
surfk_1_9,-3.67366,3.17474,-10.0231,2.67582,-3.67369,2.92041,-9.51452,2.16714
surfk_2_1,-3.50031,3.17474,-9.8498,2.84917,-3.49502,2.62473,-8.74448,1.75445
surfk_2_10,-3.6073,3.17474,-9.95679,2.74218,-3.6073,3.15724,-9.92179,2.70718
surfk_2_11,-3.63639,3.17474,-9.98587,2.7131,-3.63463,3.15739,-9.9494,2.68015
surfk_2_12,-3.68194,3.17474,-10.0314,2.66755,-3.68194,3.15862,-9.99917,2.6353
surfk_2_14,-3.83863,3.17474,-10.1881,2.51085,-3.83863,3.16106,-10.1608,2.4835
surfk_2_15,-3.78781,3.17474,-10.1373,2.56167,-3.78781,3.16032,-10.1084,2.53282
surfk_2_16,-3.81531,3.17474,-10.1648,2.53418,-3.81531,3.16074,-10.1368,2.50618
