name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
ks_105,-5.00966,2.17474,-9.35915,-0.660176,-4.86746,2.00899,-8.88544,-0.849478
ks_110,0.581321,1.92474,-3.26816,4.43081,0.487047,1.89141,-3.29577,4.26986
ks_123,0.985268,1.92474,-2.86422,4.83475,0.801017,1.61622,-2.43142,4.03346
ks_130,0.744962,1.92474,-3.10452,4.59445,0.55334,1.52123,-2.48912,3.5958
ks_175,-0.888234,1.92474,-4.73772,2.96125,-0.875053,1.92445,-4.72396,2.97386
ks_187,-3.96257,1.92474,-7.81206,-0.113088,-3.90214,1.64152,-7.18519,-0.6191
ks_198,-3.76955,1.92474,-7.61904,0.0799339,-3.51431,1.2487,-6.01171,-1.01691
surfk_1_9,-3.67366,3.17474,-10.0231,2.67582,-3.54623,1.34817,-6.24256,-0.849892
surfk_3_5,-7.50864,3.17474,-13.8581,-1.15915,-7.43023,3.08284,-13.5959,-1.26455
