name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
ks_1,0.377412,1.92474,-3.47207,4.2269,0.385423,0.618087,-0.850751,1.6216
ks_10,0.263498,1.92474,-3.58599,4.11298,0.263556,1.90041,-3.53726,4.06437
ks_100,-4.1891,2.17474,-8.53858,0.160389,-3.57152,0.634393,-4.8403,-2.30273
ks_101,-3.15962,1.92474,-7.00911,0.689863,-3.15962,1.91605,-6.99172,0.672472
ks_102,-4.13077,2.17474,-8.48025,0.218717,-4.13142,2.16801,-8.46744,0.204591
ks_103,-3.46356,1.92474,-7.31304,0.385926,-3.46392,1.91598,-7.29588,0.368035
ks_104,-5.01412,2.17474,-9.36361,-0.66464,-5.01412,2.17474,-9.36361,-0.66464
ks_105,-5.00966,2.17474,-9.35915,-0.660176,-5.00966,2.17474,-9.35914,-0.660181
ks_106,-3.83863,1.92474,-7.68811,0.010856,-3.83863,1.91733,-7.67328,-0.00397861
ks_107,-3.60104,1.92474,-7.45052,0.248447,-3.59785,1.90814,-7.41412,0.218433
ks_108,0.652651,1.92474,-3.19683,4.50214,0.649968,1.89247,-3.13497,4.43491
ks_109,0.879498,1.92474,-2.96999,4.72898,0.876552,1.91505,-2.95355,4.70665
ks_11,-0.458685,1.92474,-4.30817,3.3908,-0.447699,1.61012,-3.66794,2.77254
ks_110,0.581321,1.92474,-3.26816,4.43081,0.572086,1.91322,-3.25436,4.39853
ks_111,0.949968,1.92474,-2.89952,4.79945,0.935681,1.79396,-2.65225,4.52361
ks_112,0.664827,1.92474,-3.18466,4.51431,0.64932,1.81064,-2.97196,4.2706
ks_113,-1.1522,1.92474,-5.00169,2.69728,-1.13918,0.211172,-1.56152,-0.716835
ks_114,0.989559,1.92474,-2.85993,4.83904,1.00808,0.647007,-0.285932,2.3021
ks_115,0.830076,1.92474,-3.01941,4.67956,0.832422,1.91417,-2.99592,4.66076
ks_116,-0.408683,1.92474,-4.25817,3.4408,-0.411396,1.7713,-3.95399,3.1312
ks_117,1.1429,1.92474,-2.70658,4.99239,1.14319,0.0299354,1.08331,1.20306
ks_118,0.297972,1.92474,-3.55151,4.14746,0.293677,1.91041,-3.52715,4.1145
ks_119,1.02847,1.92474,-2.82101,4.87796,1.02726,1.89844,-2.76961,4.82413
ks_12,0.967035,1.92474,-2.88245,4.81652,0.967035,1.92474,-2.88245,4.81652
ks_120,-0.913607,1.92474,-4.76309,2.93588,-0.931441,1.71119,-4.35382,2.49094
ks_121,0.362177,1.92474,-3.48731,4.21166,0.367833,1.77122,-3.17461,3.91028
ks_122,1.62604,1.92474,-2.22345,5.47552,1.63361,1.73152,-1.82943,5.09665
ks_123,0.985268,1.92474,-2.86422,4.83475,0.972718,1.86398,-2.75525,4.70068
ks_124,0.327011,1.92474,-3.52247,4.1765,0.327011,1.92081,-3.5146,4.16863
ks_125,1.4743,1.92474,-2.37519,5.32378,1.49006,1.66946,-1.84886,4.82898
ks_126,2.42333,1.92474,-1.42615,6.27282,2.43804,1.88969,-1.34133,6.21742
ks_127,-0.0321821,1.92474,-3.88167,3.8173,-0.0312362,1.90626,-3.84377,3.78129
ks_128,0.670847,1.92474,-3.17864,4.52033,0.686411,0.754324,-0.822236,2.19506
ks_129,0.81602,1.92474,-3.03347,4.6655,0.814916,1.92062,-3.02633,4.65616
ks_13,-0.139816,1.92474,-3.9893,3.70967,-0.161825,0.177698,-0.51722,0.193571
ks_130,0.744962,1.92474,-3.10452,4.59445,0.721216,1.85853,-2.99584,4.43827
ks_131,-3.69678,1.92474,-7.54627,0.152703,-3.69678,1.89112,-7.47902,0.0854536
ks_132,-3.70116,1.92474,-7.55064,0.148329,-3.70116,1.92024,-7.54163,0.139322
ks_133,-3.69728,1.92474,-7.54676,0.152205,-3.69728,1.92463,-7.54654,0.151978
ks_134,-1.56541,1.92474,-5.41489,2.28408,-1.56541,1.92474,-5.41489,2.28408
ks_135,-3.7999,1.92474,-7.64939,0.0495828,-3.7999,1.91733,-7.63455,0.0347484
ks_136,-3.6131,1.92474,-7.46258,0.236387,-3.62327,1.91004,-7.44335,0.1968
ks_137,-2.41398,1.92474,-6.26346,1.43551,-2.41192,1.9205,-6.25291,1.42908
ks_138,0.82867,1.92474,-3.02082,4.67815,0.828614,1.92051,-3.0124,4.66963
ks_139,-3.64096,1.92474,-7.49044,0.208529,-3.64096,1.92084,-7.48264,0.200732
ks_14,0.639096,1.92474,-3.21039,4.48858,0.637852,1.89648,-3.15512,4.43082
ks_140,1.17628,1.92474,-2.6732,5.02577,1.17784,1.90573,-2.63363,4.9893
ks_141,-3.70278,1.92474,-7.55226,0.146709,-3.70278,1.91733,-7.53743,0.131875
ks_142,-3.6997,1.92474,-7.54919,0.14978,-3.6997,1.92474,-7.54919,0.14978
ks_143,-2.85722,1.92474,-6.7067,0.992267,-2.85722,1.92084,-6.69891,0.984469
ks_144,0.0208007,1.92474,-3.82868,3.87029,0.0219369,1.89973,-3.77751,3.82139
ks_145,1.46664,1.92474,-2.38284,5.31613,1.46827,1.91605,-2.36384,5.30038
ks_146,0.770848,1.92474,-3.07864,4.62033,0.770705,1.92412,-3.07753,4.61894
ks_147,0.352003,1.92474,-3.49748,4.20149,0.351488,1.91693,-3.48237,4.18535
ks_148,0.78784,1.92474,-3.06165,4.63732,0.78784,1.92474,-3.06164,4.63732
ks_149,-3.57561,1.92474,-7.4251,0.273875,-3.57561,1.90092,-7.37745,0.226228
ks_15,0.0654955,1.92474,-3.78399,3.91498,0.0622566,0.157199,-0.252141,0.376654
ks_150,0.882532,1.92474,-2.96695,4.73202,0.882532,1.91606,-2.94959,4.71465
ks_151,0.79535,1.92474,-3.05414,4.64483,0.795351,1.89936,-3.00336,4.59407
ks_152,-0.901144,1.92474,-4.75063,2.94834,-0.898176,1.9207,-4.73957,2.94322
ks_153,1.6863,1.92474,-2.16319,5.53578,1.69711,0.509974,0.677167,2.71706
ks_154,1.49229,1.92474,-2.3572,5.34177,1.55578,1.8996,-2.24342,5.35497
ks_155,-3.75688,1.92474,-7.60636,0.0926074,-3.75686,1.9173,-7.59146,0.0777355
ks_156,-0.73157,1.92474,-4.58106,3.11791,-0.727587,1.73926,-4.20611,2.75093
ks_157,-0.744379,1.92474,-4.59386,3.10511,-0.762457,1.43616,-3.63478,2.10986
ks_158,-0.19276,1.92474,-4.04224,3.65673,-0.193496,1.8916,-3.97669,3.58969
ks_159,-1.57657,1.92474,-5.42605,2.27292,-1.57752,1.92091,-5.41934,2.2643
ks_16,2.37011,1.92474,-1.47938,6.21959,2.35498,1.77506,-1.19515,5.90511
ks_160,0.0408041,1.92474,-3.80868,3.89029,0.0392652,1.91174,-3.78422,3.86275
ks_161,2.69897,1.92474,-1.15051,6.54846,2.69897,1.56094,-0.422919,5.82086
ks_162,-0.706415,1.92474,-4.5559,3.14307,-0.706833,1.92427,-4.55537,3.1417
ks_163,-1.15608,1.92474,-5.00556,2.69341,-1.15608,1.92061,-4.99729,2.68513
ks_164,-1.24905,1.92474,-5.09853,2.60044,-1.24905,1.92063,-5.09031,2.59221
ks_165,0.853373,1.92474,-2.99611,4.70286,0.859356,1.91163,-2.96391,4.68262
ks_166,-1.80654,1.92474,-5.65603,2.04294,-1.80654,1.90368,-5.61391,2.00083
ks_167,-1.60816,1.92474,-5.45765,2.24132,-1.61912,1.90916,-5.43745,2.1992
ks_168,-1.36528,1.92474,-5.21477,2.4842,-1.3751,0.229731,-1.83456,-0.915639
ks_169,-3.63683,1.92474,-7.48631,0.212657,-3.63666,1.92471,-7.48608,0.212763
ks_17,0.2355,1.92474,-3.61399,4.08498,0.241233,1.87637,-3.5115,3.99397
ks_170,-2.82051,1.92474,-6.66999,1.02898,-2.82051,1.92085,-6.6622,1.02119
ks_171,-0.462208,1.92474,-4.31169,3.38728,-0.409061,1.91729,-4.24363,3.42551
ks_172,-1.6917,1.92474,-5.54118,2.15779,-1.6917,1.92082,-5.53334,2.14994
ks_173,-2.23331,1.92474,-6.08279,1.61618,-2.18206,1.91789,-6.01784,1.65371
ks_174,0.782152,1.92474,-3.06733,4.63164,0.782152,1.92084,-3.05954,4.62384
ks_175,-0.888234,1.92474,-4.73772,2.96125,-0.888234,1.91605,-4.72034,2.94388
ks_176,-2.84454,1.92474,-6.69403,1.00494,-2.79366,1.92009,-6.63384,1.04653
ks_177,0.0630929,1.92474,-3.78639,3.91258,0.0630929,1.91792,-3.77274,3.89893
ks_178,-3.69846,1.92474,-7.54794,0.151029,-3.69846,1.91605,-7.53055,0.133639
ks_179,-0.243364,1.92474,-4.09285,3.60612,-0.265955,1.85811,-3.98217,3.45026
ks_18,0.389768,1.92474,-3.45972,4.23925,0.386951,1.88671,-3.38646,4.16036
ks_180,-4.73049,2.17474,-9.07997,-0.381002,-4.73049,2.16415,-9.05879,-0.402182
ks_181,-1.90611,1.92474,-5.75559,1.94338,-1.9251,0.363605,-2.65231,-1.19789
ks_182,0.719458,1.92474,-3.13003,4.56894,0.719458,1.92474,-3.13003,4.56894
ks_183,-0.00164134,1.92474,-3.85113,3.84784,-0.00164134,1.92076,-3.84317,3.83988
ks_184,-3.47656,1.92474,-7.32604,0.37293,-3.47632,1.89925,-7.27482,0.322185
ks_185,-4.02045,2.17474,-8.36994,0.329033,-4.02045,2.14946,-8.31937,0.278465
ks_186,-4.00833,2.17474,-8.35782,0.341154,-4.00833,2.16911,-8.34656,0.329897
ks_187,-3.96163,1.92474,-7.81111,-0.112141,-3.88692,1.92084,-7.72861,-0.0452307
ks_188,-3.44697,1.92474,-7.29645,0.402517,-3.44587,1.92085,-7.28756,0.395818
