name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
ks_1,0.377412,1.92474,-3.47207,4.2269,0.637905,0.663679,-0.689454,1.96526
ks_10,0.263498,1.92474,-3.58599,4.11298,0.264027,1.89422,-3.52441,4.05246
ks_100,-4.1891,2.17474,-8.53858,0.160389,-3.30688,0.438272,-4.18342,-2.43033
ks_101,-3.15962,1.92474,-7.00911,0.689863,-3.19733,1.91785,-7.03303,0.638379
ks_102,-4.13077,2.17474,-8.48025,0.218717,-4.15391,2.1566,-8.46712,0.159297
ks_103,-3.46356,1.92474,-7.31304,0.385926,-3.50143,1.91453,-7.33048,0.327627
ks_104,-5.01412,2.17474,-9.36361,-0.66464,-5.01432,2.16964,-9.35361,-0.675031
ks_105,-5.00966,2.17474,-9.35915,-0.660176,-5.00986,2.16964,-9.34915,-0.670568
ks_106,-3.83863,1.92474,-7.68811,0.010856,-3.85042,1.92053,-7.69148,-0.00935186
ks_107,-3.60104,1.92474,-7.45052,0.248447,-3.62524,1.90137,-7.42798,0.177498
ks_108,0.652651,1.92474,-3.19683,4.50214,0.653682,1.91908,-3.18448,4.49184
ks_109,0.879498,1.92474,-2.96999,4.72898,0.870515,1.92402,-2.97752,4.71855
ks_11,-0.458685,1.92474,-4.30817,3.3908,-0.380061,1.59411,-3.56829,2.80817
ks_110,0.581321,1.92474,-3.26816,4.43081,0.53955,1.91898,-3.29841,4.37751
ks_111,0.949968,1.92474,-2.89952,4.79945,0.880915,1.7281,-2.57529,4.33712
ks_112,0.664827,1.92474,-3.18466,4.51431,0.662847,1.84505,-3.02726,4.35296
ks_113,-1.1522,1.92474,-5.00169,2.69728,-1.22198,0.21395,-1.64988,-0.794079
ks_114,0.989559,1.92474,-2.85993,4.83904,1.0309,0.832732,-0.634569,2.69636
ks_115,0.830076,1.92474,-3.01941,4.67956,0.848835,1.90246,-2.95608,4.65375
ks_116,-0.408683,1.92474,-4.25817,3.4408,-0.424745,1.72703,-3.8788,3.02931
ks_117,1.1429,1.92474,-2.70658,4.99239,1.17172,0.067186,1.03735,1.30609
ks_118,0.297972,1.92474,-3.55151,4.14746,0.280223,1.91258,-3.54493,4.10538
ks_119,1.02847,1.92474,-2.82101,4.87796,1.02348,1.90086,-2.77824,4.82521
ks_12,0.967035,1.92474,-2.88245,4.81652,1.07043,1.92474,-2.77906,4.91991
ks_120,-0.913607,1.92474,-4.76309,2.93588,-0.999046,1.7677,-4.53444,2.53635
ks_121,0.362177,1.92474,-3.48731,4.21166,0.393581,1.748,-3.10241,3.88958
ks_122,1.62604,1.92474,-2.22345,5.47552,1.6636,1.72636,-1.78912,5.11632
ks_123,0.985268,1.92474,-2.86422,4.83475,0.913912,1.8597,-2.80548,4.63331
ks_124,0.327011,1.92474,-3.52247,4.1765,0.335528,1.92335,-3.51118,4.18223
ks_125,1.4743,1.92474,-2.37519,5.32378,1.3244,1.57838,-1.83235,4.48116
ks_126,2.42333,1.92474,-1.42615,6.27282,2.38993,1.87232,-1.35471,6.13457
ks_127,-0.0321821,1.92474,-3.88167,3.8173,-0.174255,1.91678,-4.0078,3.6593
ks_128,0.670847,1.92474,-3.17864,4.52033,0.761572,0.83473,-0.907888,2.43103
ks_129,0.81602,1.92474,-3.03347,4.6655,0.829185,1.91341,-2.99763,4.656
ks_13,-0.139816,1.92474,-3.9893,3.70967,-0.178251,0.175591,-0.529433,0.17293
