OBJECTID,Join_Count,TARGET_FID,ORIG_FID,HRU_ID,HRUTYPE_IN,HRU_TYPE,DEM_MEAN,DEM_MEDIAN,DEM_MIN,DEM_MAX,DEM_ADJ,DEM_FLOWAC,DEM_SUM,DEM_COUNT,DEM_SINK8,DEM_SINK4,CRT_ELEV,CRT_FILL,DEM_ASPECT,DEM_SLP_D,DEM_SLP_R,DEM_SLP_P,DEM_FEET,HRU_AREA,HRU_ROW,HRU_COL,HRU_X,HRU_Y,HRU_LAT,HRU_LON,LAKE_ID,LAKE_AREA,ISEG,IRUNBOUND,FLOW_DIR,KRCH,IRCH,JRCH,IREACH,RCHLEN,MAXREACH,OUTSEG,IUPSEG,SUB_BASIN,SEG_BASIN,OUTFLOWHRU,STRM_TOP,STRM_SLOPE,PPT_ZONE,JH_TMAX,JH_TMIN,JH_COEF,SNAREA_THR,TMAX_ADJ,TMIN_ADJ,COV_TYPE,COVDEN_SUM,COVDEN_WIN,RAD_TRNCF,SNOW_INTCP,SRAIN_INTC,WRAIN_INTC,AWC,CLAY_PCT,SAND_PCT,KSAT,SOIL_DEPTH,ROOT_DEPTH,SOIL_TYPE,MOIST_INIT,MOIST_MAX,RECHR_INIT,RECHR_MAX,SSR2G_RATE,SLOWCOEF_L,SLOWCOEF_S,FASTCOEF_L,FASTCOEF_S,IMPERV_PCT,CAREA_MAX,PPT_01,PPT_02,PPT_03,PPT_04,PPT_05,PPT_06,PPT_07,PPT_08,PPT_09,PPT_10,PPT_11,PPT_12,PPT_14,TMAX_01,TMAX_02,TMAX_03,TMAX_04,TMAX_05,TMAX_06,TMAX_07,TMAX_08,TMAX_09,TMAX_10,TMAX_11,TMAX_12,TMAX_14,TMIN_01,TMIN_02,TMIN_03,TMIN_04,TMIN_05,TMIN_06,TMIN_07,TMIN_08,TMIN_09,TMIN_10,TMIN_11,TMIN_12,TMIN_14,PPT_RT_01,PPT_RT_02,PPT_RT_03,PPT_RT_04,PPT_RT_05,PPT_RT_06,PPT_RT_07,PPT_RT_08,PPT_RT_09,PPT_RT_10,PPT_RT_11,PPT_RT_12,TZONES,Input_FID,Station_Na,Shape_Leng,Shape_Area,OID_,HRU_ID_1,subbasin,hru_psta,AnnRain,ghh_id
17355,1,17354,17354,86677,1,1,78.304260927800000,0.000000000000000,57.909553527800000,111.692581176999000,69.349998474100000,69.354918911799900,2258319.463660000000000,32561.777868000000000,0.000000000000000,0.000000000000000,69.349999999999900,0.000000000000000,225,10.519542870100000,0.183600658890000,0.185691871220000,0.000000000000000,22.239484332100000,343,151,511050,4258950,38.478812185999900,-122.873313852000000,0,0.000000000000000,0,424,8,0,0,0,0,0,0,0,0,29,434,0,0.000000000000000,0.000000000000000,1,28.955100000000000,11.258400000000000,22.086099999999900,0.000000000000000,0.941556000000000,0.941556000000000,2,0.458000000000000,0.287600000000000,0.488234000000000,0.028000000000000,0.028000000000000,0.028000000000000,0.140000000000000,18.800000000000000,65.700000000000000,19.773000000000000,0.000000000000000,25.300000000000000,1.000000000000000,0.351556000000000,3.515560000000000,0.252000000000000,2.520000000000000,26.082500000000000,0.002188780000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,213.853000000000000,203.545999999999000,150.622000000000000,62.626300000000000,37.232399999999900,6.847090000000000,0.434574000000000,1.588710000000000,8.591430000000000,54.176200000000000,137.282999999999000,211.151999999999000,0.000000000000000,13.711700000000000,15.975600000000000,18.241700000000000,20.772200000000000,24.421099999999900,27.523399999999900,28.504999999999900,28.955100000000000,28.370000000000000,25.041599999999900,18.129899999999900,13.641700000000000,0.000000000000000,3.563860000000000,4.677090000000000,5.606730000000000,6.520330000000000,8.613110000000000,10.743800000000000,11.421200000000000,11.258400000000000,10.620600000000000,8.583290000000000,5.833570000000000,3.486790000000000,0.000000000000000,0.984976000000000,1.085860000000000,0.918304000000000,0.881913000000000,0.855373000000000,0.740984000000000,0.520505000000000,0.987482000000000,0.695893000000000,1.013180000000000,0.997341000000000,0.985554000000000,0,3,Santa Rosa,2.164450599540000,0.152992640870000,86676,86677,18.000000000000000,14,1087.950000000000000,3
17103,1,17102,17102,86931,1,1,92.803315522899900,0.000000000000000,66.025398254400000,118.022766113000000,76.550003051800000,76.554602967600000,3118655.898110000000000,40737.666674700000000,0.000000000000000,0.000000000000000,76.549999999999900,0.000000000000000,180,13.404387993600000,0.233950704700000,0.238314537160000,0.000000000000000,22.239484332100000,344,152,511350,4258650,38.476104773300000,-122.869879277000000,0,0.000000000000000,0,424,16,0,0,0,0,0,0,0,0,29,434,0,0.000000000000000,0.000000000000000,1,28.918299999999900,11.246000000000000,22.086099999999900,0.000000000000000,0.403333000000000,0.403333000000000,2,0.490000000000000,0.229150000000000,0.546887000000000,0.022200000000000,0.022200000000000,0.022200000000000,0.140000000000000,17.533300000000000,66.733300000000000,22.515300000000000,0.000000000000000,20.559999999999900,1.000000000000000,0.295556000000000,2.955560000000000,0.252000000000000,2.520000000000000,27.868099999999900,0.003164700000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,214.322000000000000,202.977000000000000,149.449000000000000,62.885500000000000,37.105300000000000,6.858020000000000,0.431325000000000,1.570480000000000,8.570180000000000,54.421900000000000,137.231999999999000,210.848999999999000,0.000000000000000,13.734000000000000,16.009200000000000,18.296900000000000,20.983899999999900,24.386600000000000,27.488900000000000,28.469999999999900,28.918299999999900,28.315000000000000,24.983599999999900,18.166699999999900,13.669100000000000,0.000000000000000,3.545350000000000,4.653360000000000,5.571970000000000,6.501050000000000,8.593489999999990,10.732300000000000,11.410800000000000,11.246000000000000,10.590600000000000,8.536300000000000,5.777350000000000,3.437000000000000,0.000000000000000,0.987136000000000,1.082820000000000,0.911152000000000,0.885563000000000,0.852453000000000,0.742167000000000,0.516613000000000,0.976151000000000,0.694172000000000,1.017770000000000,0.996970000000000,0.984140000000000,0,3,Santa Rosa,2.164450599540000,0.152992640870000,86930,86931,18.000000000000000,14,1086.670000000000000,3
16850,1,16849,16849,87184,1,1,85.909569642799900,0.000000000000000,68.187133789100000,96.530502319299900,80.540000915500000,80.535326230600000,1234561.803030000000000,15329.444367000000000,0.000000000000000,0.000000000000000,80.540000000000000,0.000000000000000,270,4.993270422490000,0.087149009310000,0.087370312440000,0.000000000000000,22.239484332100000,345,152,511350,4258350,38.473401129499900,-122.869884137000000,0,0.000000000000000,0,424,16,0,0,0,0,0,0,0,0,29,434,0,0.000000000000000,0.000000000000000,1,28.899600000000000,11.225500000000000,22.086099999999900,0.000000000000000,0.190000000000000,0.190000000000000,2,0.532500000000000,0.218100000000000,0.558830000000000,0.019700000000000,0.019700000000000,0.019700000000000,0.140000000000000,16.266700000000000,67.766700000000000,25.257700000000000,0.000000000000000,17.820000000000000,1.000000000000000,0.280000000000000,2.800000000000000,0.224000000000000,2.240000000000000,37.253500000000000,0.001332920000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001866670000000,0.998133000000000,214.415999999999000,202.663000000000000,149.975999999999000,63.069699999999900,37.095599999999900,6.930160000000000,0.428081000000000,1.583200000000000,8.569330000000000,54.580599999999900,137.811000000000000,211.763000000000000,0.000000000000000,13.738099999999900,16.021400000000000,18.304400000000000,20.931300000000000,24.357299999999900,27.463699999999900,28.472799999999900,28.899600000000000,28.289800000000000,24.960000000000000,18.178200000000000,13.678200000000000,0.000000000000000,3.528150000000000,4.638230000000000,5.546230000000000,6.475490000000000,8.564310000000000,10.704200000000000,11.392500000000000,11.225500000000000,10.558900000000000,8.494380000000000,5.737580000000000,3.405890000000000,0.000000000000000,0.987569000000000,1.081150000000000,0.914365000000000,0.888157000000000,0.852230000000000,0.749974000000000,0.512728000000000,0.984057000000000,0.694103000000000,1.020740000000000,1.001180000000000,0.988406000000000,0,3,Santa Rosa,2.164450599540000,0.152992640870000,87183,87184,18.000000000000000,14,1088.890000000000000,3
16597,1,16596,16596,87437,1,1,83.267390289299900,0.000000000000000,73.310737609900000,90.973762512199900,80.269996643100000,80.268056436699900,1813665.658980000000000,22595.111174900000000,0.000000000000000,0.000000000000000,80.269999999999900,0.000000000000000,225,3.227398944430000,0.056328737860000,0.056388389220000,0.000000000000000,22.239484332100000,346,152,511350,4258050,38.470697484500000,-122.869888996000000,0,0.000000000000000,0,433,4,0,0,0,0,0,0,0,0,29,434,0,0.000000000000000,0.000000000000000,1,28.887699999999900,11.200100000000000,22.086099999999900,0.000000000000000,1.351330000000000,1.351330000000000,2,0.501500000000000,0.205100000000000,0.587858000000000,0.016900000000000,0.016900000000000,0.016900000000000,0.140000000000000,15.000000000000000,68.799999999999900,28.000000000000000,0.000000000000000,15.660000000000000,1.000000000000000,0.224000000000000,2.240000000000000,0.224000000000000,2.240000000000000,42.692599999999900,0.000955778000000,0.000000000000000,0.000000000000000,0.000000000000000,0.021466700000000,0.978533000000000,214.008999999999000,201.778999999999000,150.127999999999000,62.952300000000000,36.941600000000000,7.011990000000000,0.424836000000000,1.600190000000000,8.562870000000000,54.596100000000000,137.752000000000000,212.131000000000000,0.000000000000000,13.734800000000000,16.028900000000000,18.302600000000000,20.816600000000000,24.328600000000000,27.440500000000000,28.491800000000000,28.887699999999900,28.266600000000000,24.939900000000000,18.183000000000000,13.683000000000000,0.000000000000000,3.507210000000000,4.621280000000000,5.522050000000000,6.450050000000000,8.536890000000000,10.668799999999900,11.369899999999900,11.200100000000000,10.520000000000000,8.449260000000000,5.695200000000000,3.372240000000000,0.000000000000000,0.985694000000000,1.076430000000000,0.915292000000000,0.886504000000000,0.848692000000000,0.758830000000000,0.508841000000000,0.994617000000000,0.693580000000000,1.021030000000000,1.000750000000000,0.990124000000000,0,3,Santa Rosa,2.164450599540000,0.152992640870000,87436,87437,18.000000000000000,14,1087.890000000000000,3
16345,1,16344,16344,87691,1,1,79.280584869400000,0.000000000000000,65.655586242699900,87.051063537600000,76.709999084499900,76.709750294599900,1582488.055950000000000,20629.555563300000000,0.000000000000000,0.000000000000000,76.709999999999900,0.000000000000000,225,4.019727858200000,0.070157486160000,0.070272819990000,0.000000000000000,22.239484332000000,347,153,511650,4257750,38.467989968600000,-122.866454933000000,0,0.000000000000000,0,433,4,0,0,0,0,0,0,0,0,29,434,0,0.000000000000000,0.000000000000000,1,28.885100000000000,11.191599999999900,22.086099999999900,0.000000000000000,1.193330000000000,1.193330000000000,2,0.544000000000000,0.236250000000000,0.534893000000000,0.019200000000000,0.019200000000000,0.019200000000000,0.140000000000000,15.000000000000000,68.799999999999900,28.000000000000000,0.000000000000000,18.480000000000000,1.000000000000000,0.252000000000000,2.520000000000000,0.252000000000000,2.520000000000000,42.067000000000000,0.001190080000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,213.256000000000000,200.287000000000000,150.002999999999000,62.875799999999900,36.695900000000000,7.078000000000000,0.421881000000000,1.598530000000000,8.531269999999990,54.586399999999900,137.622999999999000,212.086000000000000,0.000000000000000,13.731500000000000,16.032200000000000,18.298700000000000,20.744800000000000,24.318800000000000,27.432800000000000,28.507700000000000,28.885100000000000,28.262400000000000,24.933800000000000,18.185300000000000,13.685600000000000,0.000000000000000,3.500110000000000,4.617010000000000,5.511650000000000,6.441650000000000,8.523199999999990,10.649100000000000,11.358800000000000,11.191599999999900,10.503800000000000,8.431509999999990,5.678410000000000,3.360470000000000,0.000000000000000,0.982226000000000,1.068470000000000,0.914530000000000,0.885426000000000,0.843047000000000,0.765973000000000,0.505302000000000,0.993586000000000,0.691021000000000,1.020850000000000,0.999811000000000,0.989914000000000,0,3,Santa Rosa,2.164450599540000,0.152992640870000,87690,87691,18.000000000000000,14,1085.040000000000000,3
16093,1,16092,16092,87945,1,1,77.805084593000000,0.000000000000000,64.466461181599900,86.808647155800000,73.239997863799900,73.243813627799900,805909.820675000000000,11003.111126500000000,0.000000000000000,0.000000000000000,73.239999999999900,0.000000000000000,225,3.561471232570000,0.062159399220000,0.062239580120000,0.000000000000000,22.239484332100000,348,154,511950,4257450,38.465282351200000,-122.863021128000000,0,0.000000000000000,0,433,8,0,0,0,0,0,0,0,0,29,434,0,0.000000000000000,0.000000000000000,1,28.807200000000000,11.151300000000000,22.086099999999900,0.000000000000000,1.373560000000000,1.373560000000000,3,0.339000000000000,0.225350000000000,0.588078000000000,0.025300000000000,0.025300000000000,0.025300000000000,0.140000000000000,15.000000000000000,68.799999999999900,28.000000000000000,0.000000000000000,23.480000000000000,1.000000000000000,0.342222000000000,3.422220000000000,0.224000000000000,2.240000000000000,42.428800000000000,0.001054590000000,0.000000000000000,0.000000000000000,0.000000000000000,0.031055600000000,0.968944000000000,212.042000000000000,198.669000000000000,148.359000000000000,62.089500000000000,36.313000000000000,7.089660000000000,0.422712000000000,1.581030000000000,8.495120000000000,54.482599999999900,136.037000000000000,209.877999999999000,0.000000000000000,13.733300000000000,16.049199999999900,18.311199999999900,20.669400000000000,24.211700000000000,27.342900000000000,28.487200000000000,28.807200000000000,28.158999999999900,24.827999999999900,18.195900000000000,13.700300000000000,0.000000000000000,3.458910000000000,4.580570000000000,5.469640000000000,6.402230000000000,8.482960000000000,10.599299999999900,11.329000000000000,11.151300000000000,10.435800000000000,8.345620000000000,5.598220000000000,3.289770000000000,0.000000000000000,0.976635000000000,1.059840000000000,0.904507000000000,0.874353000000000,0.834250000000000,0.767235000000000,0.506297000000000,0.982708000000000,0.688092000000000,1.018910000000000,0.988289000000000,0.979608000000000,0,3,Santa Rosa,2.164450599540000,0.152992640870000,87944,87945,18.000000000000000,14,1075.460000000000000,3
15840,1,15839,15839,88198,1,1,67.150193489900000,0.000000000000000,49.422313690199900,76.673049926800000,62.090000152599900,62.089088425299900,1679351.173220000000000,27047.444499700000000,0.000000000000000,0.000000000000000,62.090000000000000,0.000000000000000,225,3.942064313760000,0.068802001600000,0.068910770590000,0.000000000000000,22.239484332000000,349,154,511950,4257150,38.462578703200000,-122.863026241000000,0,0.000000000000000,0,433,16,0,0,0,0,0,0,0,0,29,434,0,0.000000000000000,0.000000000000000,1,28.752800000000000,11.114800000000000,22.086099999999900,0.000000000000000,1.241330000000000,1.241330000000000,3,0.315500000000000,0.157550000000000,0.673988000000000,0.021300000000000,0.021300000000000,0.021300000000000,0.140000000000000,15.000000000000000,68.799999999999900,28.000000000000000,0.000000000000000,19.940000000000000,1.000000000000000,0.261333000000000,2.613330000000000,0.168000000000000,1.680000000000000,42.128300000000000,0.001167120000000,0.000000000000000,0.000000000000000,0.000000000000000,0.031666700000000,0.968333000000000,211.592000000000000,197.895000000000000,148.000000000000000,61.971800000000000,36.099499999999900,7.113500000000000,0.419462000000000,1.592820000000000,8.486840000000000,54.492699999999900,136.055000000000000,209.813999999999000,0.000000000000000,13.739800000000000,16.067299999999900,18.324600000000000,20.638900000000000,24.135600000000000,27.280200000000000,28.474399999999900,28.752800000000000,28.086200000000000,24.753399999999900,18.207500000000000,13.711900000000000,0.000000000000000,3.417740000000000,4.542640000000000,5.429880000000000,6.367550000000000,8.449690000000000,10.567500000000000,11.298999999999900,11.114800000000000,10.377599999999900,8.267540000000000,5.525200000000000,3.228320000000000,0.000000000000000,0.974562000000000,1.055710000000000,0.902318000000000,0.872696000000000,0.829345000000000,0.769815000000000,0.502404000000000,0.990036000000000,0.687422000000000,1.019100000000000,0.988420000000000,0.979309000000000,0,3,Santa Rosa,2.164450599540000,0.152992640870000,88197,88198,18.000000000000000,14,1073.530000000000000,3
15587,1,15586,15586,88451,1,1,61.199925181099900,0.000000000000000,50.744686126700000,71.273025512700000,58.099998474099900,58.095558888900000,1315819.220910000000000,22649.222179400000000,0.000000000000000,0.000000000000000,58.100000000000000,0.000000000000000,270,3.417676763390000,0.059649712290000,0.059720559440000,0.000000000000000,22.239484332000000,350,154,511950,4256850,38.459875053899900,-122.863031354000000,0,0.000000000000000,0,433,16,0,0,0,0,0,0,0,0,29,434,0,0.000000000000000,0.000000000000000,1,28.698399999999900,11.078300000000000,22.086099999999900,0.000000000000000,0.326000000000000,0.326000000000000,3,0.398500000000000,0.182550000000000,0.618018000000000,0.023100000000000,0.023100000000000,0.023100000000000,0.140000000000000,15.000000000000000,68.799999999999900,28.000000000000000,0.000000000000000,21.480000000000000,1.000000000000000,0.199111000000000,1.991110000000000,0.224000000000000,2.240000000000000,42.542299999999900,0.001012060000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010577800000000,0.989422000000000,211.140999999999000,197.121000000000000,147.639999999999000,61.853600000000000,35.885899999999900,7.137390000000000,0.416211000000000,1.604590000000000,8.478569999999990,54.502699999999900,136.073000000000000,209.747000000000000,0.000000000000000,13.746300000000000,16.085400000000000,18.338000000000000,20.608400000000000,24.059500000000000,27.217500000000000,28.461700000000000,28.698399999999900,28.013300000000000,24.678699999999900,18.219000000000000,13.723400000000000,0.000000000000000,3.376550000000000,4.504700000000000,5.390110000000000,6.332850000000000,8.416410000000000,10.535600000000000,11.268900000000000,11.078300000000000,10.319400000000000,8.189410000000000,5.452160000000000,3.166840000000000,0.000000000000000,0.972485000000000,1.051580000000000,0.900123000000000,0.871031000000000,0.824438000000000,0.772400000000000,0.498511000000000,0.997352000000000,0.686752000000000,1.019280000000000,0.988551000000000,0.978996000000000,0,3,Santa Rosa,2.164450599540000,0.152992640870000,88450,88451,18.000000000000000,14,1071.600000000000000,3
15334,1,15333,15333,88704,1,1,60.128973197900000,0.000000000000000,56.425289154100000,62.636142730700000,58.939998626700000,58.936886662799900,608110.797736000000000,10318.000019500000000,0.000000000000000,0.000000000000000,58.939999999999900,0.000000000000000,315,2.088090759830000,0.036444058840000,0.036460202040000,0.000000000000000,22.239484332000000,351,154,511950,4256550,38.457171403399900,-122.863036467000000,0,0.000000000000000,0,433,16,0,0,0,0,0,0,0,0,29,434,0,0.000000000000000,0.000000000000000,1,28.680000000000000,11.064000000000000,22.086099999999900,0.000000000000000,-0.244889000000000,-0.244889000000000,2,0.318500000000000,0.137250000000000,0.702665000000000,0.017700000000000,0.017700000000000,0.017700000000000,0.140000000000000,15.000000000000000,68.799999999999900,28.000000000000000,0.000000000000000,16.320000000000000,1.000000000000000,0.168000000000000,1.680000000000000,0.168000000000000,1.680000000000000,43.592199999999900,0.000618568000000,0.000000000000000,0.000000000000000,0.000000000000000,0.015433300000000,0.984567000000000,210.838999999999000,196.538999999999000,147.277999999999000,61.730400000000000,35.698300000000000,7.179820000000000,0.411565000000000,1.611470000000000,8.473250000000000,54.523699999999900,136.030000000000000,209.567000000000000,0.000000000000000,13.743000000000000,16.087299999999900,18.341500000000000,20.601400000000000,24.033100000000000,27.195100000000000,28.459800000000000,28.680000000000000,27.985700000000000,24.650300000000000,18.216500000000000,13.721600000000000,0.000000000000000,3.360050000000000,4.489440000000000,5.375980000000000,6.320830000000000,8.403969999999990,10.522600000000000,11.256300000000000,11.064000000000000,10.298299999999900,8.160560000000000,5.424810000000000,3.144520000000000,0.000000000000000,0.971094000000000,1.048480000000000,0.897916000000000,0.869297000000000,0.820128000000000,0.776992000000000,0.492946000000000,1.001630000000000,0.686321000000000,1.019680000000000,0.988238000000000,0.978156000000000,0,3,Santa Rosa,2.164450599540000,0.152992640870000,88703,88704,18.000000000000000,14,1069.880000000000000,3
15081,1,15080,15080,88957,1,1,61.524912533200000,0.000000000000000,52.732128143300000,70.704895019500000,57.439998626700000,57.443295242300000,840810.278539000000000,14637.222237900000000,0.000000000000000,0.000000000000000,57.439999999999900,0.000000000000000,270,3.827938002890000,0.066810121710000,0.066909703900000,0.000000000000000,22.239484332100000,352,154,511950,4256250,38.454467751599900,-122.863041578000000,0,0.000000000000000,0,433,16,0,0,0,0,0,0,0,0,29,434,0,0.000000000000000,0.000000000000000,1,28.709199999999900,11.079200000000000,22.086099999999900,0.000000000000000,-0.052666700000000,-0.052666700000000,3,0.337500000000000,0.170200000000000,0.648749000000000,0.022200000000000,0.022200000000000,0.022200000000000,0.140000000000000,18.422200000000000,63.577800000000000,22.878900000000000,0.000000000000000,20.820000000000000,1.000000000000000,0.227111000000000,2.271110000000000,0.224000000000000,2.240000000000000,34.496800000000000,0.000926090000000,0.000000000000000,0.000000000000000,0.000000000000000,0.009433330000000,0.990567000000000,210.734000000000000,196.210000000000000,146.917000000000000,61.601399999999900,35.545200000000000,7.246690000000000,0.405070000000000,1.611900000000000,8.471880000000000,54.559100000000000,135.908999999999000,209.240000000000000,0.000000000000000,13.726800000000000,16.067799999999900,18.331700000000000,20.625800000000000,24.072399999999900,27.226099999999900,28.472300000000000,28.709199999999900,28.018100000000000,24.683100000000000,18.195200000000000,13.702199999999900,0.000000000000000,3.376250000000000,4.504230000000000,5.395840000000000,6.338870000000000,8.419180000000000,10.534500000000000,11.266900000000000,11.079200000000000,10.326400000000000,8.197050000000000,5.458060000000000,3.174110000000000,0.000000000000000,0.970610000000000,1.046720000000000,0.895715000000000,0.867480000000000,0.816611000000000,0.784229000000000,0.485167000000000,1.001900000000000,0.686210000000000,1.020340000000000,0.987359000000000,0.976630000000000,0,3,Santa Rosa,2.164450599540000,0.152992640870000,88956,88957,18.000000000000000,14,1068.450000000000000,3
14828,1,14827,14827,89210,1,1,60.336713443299900,0.000000000000000,50.937442779500000,69.127449035599900,55.200000762899900,55.200393091499900,2187088.638960000000000,39620.888846500000000,0.000000000000000,0.000000000000000,55.200000000000000,0.000000000000000,270,5.144196548490000,0.089783167140000,0.090025195450000,0.000000000000000,22.239484332000000,353,154,511950,4255950,38.451764098600000,-122.863046689000000,0,0.000000000000000,0,433,32,0,0,0,0,0,0,0,0,29,434,0,0.000000000000000,0.000000000000000,1,28.738299999999900,11.094400000000000,22.086099999999900,0.000000000000000,-0.043555600000000,-0.043555600000000,2,0.265000000000000,0.151700000000000,0.697599000000000,0.020800000000000,0.020800000000000,0.020800000000000,0.140000000000000,15.000000000000000,68.799999999999900,28.000000000000000,0.000000000000000,19.180000000000000,1.000000000000000,0.298667000000000,2.986670000000000,0.140000000000000,1.400000000000000,41.179099999999900,0.001522190000000,0.000000000000000,0.000000000000000,0.000000000000000,0.049355600000000,0.950644000000000,210.627999999999000,195.881000000000000,146.555000000000000,61.472600000000000,35.392200000000000,7.313480000000000,0.398575000000000,1.612350000000000,8.470510000000000,54.594499999999900,135.788000000000000,208.913000000000000,0.000000000000000,13.710599999999900,16.048400000000000,18.321999999999900,20.650200000000000,24.111699999999900,27.257100000000000,28.484800000000000,28.738299999999900,28.050599999999900,24.715900000000000,18.173900000000000,13.682700000000000,0.000000000000000,3.392450000000000,4.519030000000000,5.415720000000000,6.356910000000000,8.434410000000000,10.546500000000000,11.277400000000000,11.094400000000000,10.354600000000000,8.233549999999990,5.491320000000000,3.203710000000000,0.000000000000000,0.970122000000000,1.044970000000000,0.893508000000000,0.865666000000000,0.813096000000000,0.791457000000000,0.477387000000000,1.002180000000000,0.686099000000000,1.021000000000000,0.986480000000000,0.975103000000000,0,3,Santa Rosa,2.164450599540000,0.152992640870000,89209,89210,18.000000000000000,14,1067.020000000000000,3
14575,1,14574,14574,89463,1,1,65.426664814399900,0.000000000000000,55.268836975100000,74.187576293899900,60.270000457800000,60.274651878000000,1020389.580920000000000,16928.999988000000000,0.000000000000000,0.000000000000000,60.270000000000000,0.000000000000000,45,4.611770114810000,0.080490572850000,0.080664850130000,0.000000000000000,22.239484332000000,354,154,511950,4255650,38.449060444300000,-122.863051799000000,0,0.000000000000000,0,433,32,0,0,0,0,0,0,0,0,29,434,0,0.000000000000000,0.000000000000000,1,28.758500000000000,11.104699999999900,22.086099999999900,0.000000000000000,-0.630000000000000,-0.630000000000000,2,0.313500000000000,0.143550000000000,0.685764000000000,0.018300000000000,0.018300000000000,0.018300000000000,0.140000000000000,15.000000000000000,68.799999999999900,28.000000000000000,0.000000000000000,17.820000000000000,1.000000000000000,0.345333000000000,3.453330000000000,0.252000000000000,2.520000000000000,41.599499999999900,0.001365000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.036433300000000,0.963567000000000,210.611999999999000,195.653999999999000,146.325999999999000,61.389800000000000,35.265999999999900,7.360070000000000,0.393209000000000,1.617460000000000,8.470129999999990,54.640300000000000,135.751000000000000,208.738000000000000,0.000000000000000,13.699999999999900,16.034700000000000,18.316500000000000,20.680800000000000,24.140499999999900,27.280600000000000,28.491199999999900,28.758500000000000,28.074500000000000,24.739599999999900,18.160100000000000,13.670299999999900,0.000000000000000,3.404180000000000,4.529850000000000,5.430340000000000,6.369360000000000,8.443740000000000,10.553000000000000,11.282600000000000,11.104699999999900,10.375000000000000,8.259690000000000,5.517120000000000,3.225500000000000,0.000000000000000,0.970048000000000,1.043760000000000,0.892112000000000,0.864500000000000,0.810197000000000,0.796499000000000,0.470960000000000,1.005350000000000,0.686068000000000,1.021860000000000,0.986211000000000,0.974287000000000,0,3,Santa Rosa,2.164450599540000,0.152992640870000,89462,89463,18.000000000000000,14,1066.220000000000000,3
14323,1,14322,14322,89717,1,1,72.385455822400000,0.000000000000000,65.804656982400000,80.585556030299900,68.730003356899900,68.728609647200000,2456711.784750000000000,35745.111058700000000,0.000000000000000,0.000000000000000,68.730000000000000,0.000000000000000,315,3.067787481940000,0.053542992310000,0.053594217670000,0.000000000000000,22.239484332100000,355,155,512250,4255350,38.446352720400000,-122.859619016000000,0,0.000000000000000,0,433,32,0,0,0,0,0,0,0,0,29,434,0,0.000000000000000,0.000000000000000,1,28.791000000000000,11.128000000000000,22.086099999999900,0.000000000000000,-0.451778000000000,-0.451778000000000,2,0.286500000000000,0.112850000000000,0.742971000000000,0.015800000000000,0.015800000000000,0.015800000000000,0.140000000000000,20.133299999999900,60.966700000000000,20.318300000000000,0.000000000000000,14.279999999999900,1.000000000000000,0.224000000000000,2.240000000000000,0.224000000000000,2.240000000000000,31.071500000000000,0.000659297000000,0.000000000000000,0.000000000000000,0.000000000000000,0.130956000000000,0.869044000000000,210.064999999999000,194.872000000000000,145.806999999999000,61.157499999999900,35.035299999999900,7.363820000000000,0.394079000000000,1.607630000000000,8.444500000000000,54.611100000000000,135.497000000000000,208.225999999999000,0.000000000000000,13.699999999999900,16.024100000000000,18.309200000000000,20.710300000000000,24.185800000000000,27.322800000000000,28.500299999999900,28.791000000000000,28.117500000000000,24.775400000000000,18.157000000000000,13.663900000000000,0.000000000000000,3.432530000000000,4.554080000000000,5.457780000000000,6.390370000000000,8.460570000000000,10.572900000000000,11.296200000000000,11.128000000000000,10.413000000000000,8.308149999999990,5.564750000000000,3.266670000000000,0.000000000000000,0.967529000000000,1.039580000000000,0.888948000000000,0.861229000000000,0.804897000000000,0.796905000000000,0.472002000000000,0.999242000000000,0.683992000000000,1.021310000000000,0.984366000000000,0.971897000000000,0,3,Santa Rosa,2.164450599540000,0.152992640870000,89716,89717,18.000000000000000,14,1063.080000000000000,4
