"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   2.13704620361E+02   3.37276397705E+02  HO_49       
   2.92603912354E+02   2.50395599365E+02  HO_50       
   2.50348739624E+02   2.37750106812E+02  HO_51       
   3.55556945801E+02   3.42960998535E+02  HO_52       
   1.47163436890E+02   1.40086105347E+02  HO_53       
   2.80112396240E+02   3.36102996826E+02  HO_54       
   1.50585403442E+02   1.47636001587E+02  HO_55       
   1.58852416992E+02   1.55513504028E+02  HO_56       
   1.62805206299E+02   1.62746398926E+02  HO_57       
   1.92347152710E+02   1.96154006958E+02  HO_58       
   2.42078765869E+02   3.15903900146E+02  HO_59       
   2.37824508667E+02   2.61981689453E+02  HO_60       
   2.55982757568E+02   2.66225311279E+02  HO_61       
   1.66087600708E+02   1.60181503296E+02  HO_62       
   1.66118957520E+02   1.61900604248E+02  HO_63       
   2.31443328857E+02   2.73722290039E+02  HO_64       
   1.79273483276E+02   1.76052505493E+02  HO_65       
   2.29635787964E+02   2.36408996582E+02  HO_66       
   2.17532012939E+02   2.22768295288E+02  HO_67       
   2.15330444336E+02   1.81576995850E+02  HO_68       
   2.38849349976E+02   2.45484405518E+02  HO_69       
   2.05610855103E+02   2.02239501953E+02  HO_70       
   2.25860336304E+02   2.29000793457E+02  HO_71       
   2.13433563232E+02   2.09319396973E+02  HO_72       
   2.37390090942E+02   2.39668395996E+02  HO_73       
   2.37018585205E+02   2.39430404663E+02  HO_74       
   2.08522277832E+02   2.12784896851E+02  HO_75       
   2.21079147339E+02   2.16193801880E+02  HO_76       
   2.37088821411E+02   2.35840301514E+02  HO_77       
   2.13708480835E+02   2.21047103882E+02  HO_78       
   2.11685195923E+02   2.40238296509E+02  HO_79       
   2.11745834351E+02   2.38408493042E+02  HO_80       
   2.32638824463E+02   2.43412002563E+02  HO_81       
   2.39235473633E+02   2.16590896606E+02  HO_82       
   2.42820556641E+02   2.46857498169E+02  HO_83       
   2.15345199585E+02   2.19979797363E+02  HO_84       
   2.15305572510E+02   2.35419296265E+02  HO_85       
   2.52366867065E+02   2.61614410400E+02  HO_86       
   2.48887939453E+02   2.58690185547E+02  HO_87       
   2.14723388672E+02   2.23727798462E+02  HO_88       
   2.15174667358E+02   2.16577194214E+02  HO_89       
   2.24710098267E+02   2.48271804810E+02  HO_90       
   2.26068389893E+02   2.50716293335E+02  HO_91       
   2.18951854706E+01   1.30243997574E+01  HO_92       
   2.09304656982E+01   1.64624004364E+01  HO_93       
   2.09359169006E+01   1.05620002747E+01  HO_94       
   2.09448947906E+01   9.68420028687E+00  HO_95       
   2.09743518829E+01   1.61963005066E+01  HO_96       
   2.28723430634E+01   1.81357002258E+01  HO_97       
   2.24677734375E+01   1.80524997711E+01  HO_98       
   2.65042400360E+01   2.11821994781E+01  HO_99       
   4.56887779236E+01   3.80299987793E+01  HO_100      
   4.64819259644E+01   6.24272003174E+01  HO_101      
   5.35955505371E+01   5.16167984009E+01  HO_102      
   5.47076721191E+01   5.56916007996E+01  HO_103      
   8.82345886230E+01   8.32608032227E+01  HO_104      
   8.49846572876E+01   8.57910003662E+01  HO_105      
   6.51621093750E+01   8.56306991577E+01  HO_106      
   2.75713806152E+02   2.74964508057E+02  HO_107      
   2.88674163818E+02   2.90532806396E+02  HO_108      
   2.89167510986E+02   2.90836791992E+02  HO_109      
   1.22688186646E+02   1.90375198364E+02  HO_110      
   5.58021087646E+01   9.10754013062E+01  HO_111      
   4.52797737122E+01   4.62756996155E+01  HO_112      
   4.00029830933E+01   5.20233001709E+01  HO_113      
   3.76849174500E+01   4.51889991760E+01  HO_114      
   3.41024627686E+01   5.16235008240E+01  HO_115      
   5.16213417053E+01   4.81335983276E+01  HO_116      
   5.57457046509E+01   4.88849983215E+01  HO_117      
   8.27353591919E+01   1.40851001740E+01  HO_118      
   4.99760169983E+01   3.42282981873E+01  HO_119      
   4.79374809265E+01   4.79482994080E+01  HO_120      
   5.28046379089E+01   5.00924987793E+01  HO_121      
   5.01101837158E+01   4.35927009583E+01  HO_122      
   5.33459663391E+01   4.59416007996E+01  HO_123      
   5.20756454468E+01   4.69295997620E+01  HO_124      
   5.29417533875E+01   4.70546989441E+01  HO_125      
   6.04668388367E+01   5.93316001892E+01  HO_126      
   5.78294181824E+01   5.90071983337E+01  HO_127      
   6.37795219421E+01   5.33847007751E+01  HO_128      
   8.25163192749E+01   7.25796966553E+01  HO_129      
   1.81246704102E+02   1.68796905518E+02  HO_130      
   1.82318984985E+02   1.67087005615E+02  HO_131      
   1.77146438599E+02   1.66071304321E+02  HO_132      
   1.79908721924E+02   1.69674102783E+02  HO_133      
   1.75774215698E+02   1.69792999268E+02  HO_134      
   1.77436447144E+02   1.70553894043E+02  HO_135      
   1.77869613647E+02   1.70136901855E+02  HO_136      
   1.76768234253E+02   1.69918502808E+02  HO_137      
   1.77673553467E+02   1.70337905884E+02  HO_138      
   1.81109970093E+02   1.68288192749E+02  HO_139      
   1.88878707886E+02   1.89688796997E+02  HO_140      
   1.86535980225E+02   1.83780700684E+02  HO_141      
   1.88181289673E+02   1.79217498779E+02  HO_142      
   1.88181289673E+02   1.76792297363E+02  HO_143      
   1.88181289673E+02   1.76562698364E+02  HO_144      
   1.88181289673E+02   1.76343200684E+02  HO_145      
   2.13677673340E+02   2.00438796997E+02  HO_146      
   2.13677673340E+02   1.86453598022E+02  HO_147      
   2.13677673340E+02   1.95751007080E+02  HO_148      
   2.95182708740E+02   2.95836608887E+02  HO_149      
   2.16923736572E+02   2.11716903687E+02  HO_150      
   2.11050918579E+02   2.18789306641E+02  HO_151      
   2.11175704956E+02   2.14981002808E+02  HO_152      
   2.27598709106E+02   2.31263702393E+02  HO_153      
   2.17203994751E+02   2.22464294434E+02  HO_154      
   2.55219482422E+02   2.70811096191E+02  HO_155      
   1.51071136475E+02   1.48449996948E+02  HO_156      
   1.49435821533E+02   1.43314697266E+02  HO_157      
   1.49435821533E+02   1.42523300171E+02  HO_158      
   1.60045394897E+02   1.61109405518E+02  HO_159      
   1.50623321533E+02   1.47622406006E+02  HO_160      
   1.30873012543E+00   1.10638999939E+01  HO_161      
   2.28667259216E+01   9.74600017071E-01  HO_162      
   8.53789520264E+00   5.41260004044E+00  HO_163      
   1.08648653030E+01   5.40499985218E-01  HO_164      
   2.24990806580E+01   1.24677000046E+01  HO_165      
   1.27302268982E+02   1.36587097168E+02  HO_166      
   1.33887756348E+02   1.25569099426E+02  HO_167      
   1.76916824341E+02   1.71442596436E+02  HO_168      
