  8.23   0.00   0.00
  8.25 2293.44   0.89
  8.27 4590.69   1.79
  8.30 6891.77   2.69
  8.32 9196.66   3.59
  8.34 11505.38   4.49
  8.36 13817.91   5.39
  8.39 16134.26   6.30
  8.41 18454.43   7.20
  8.43 20778.42   8.11
  8.45 23106.23   9.02
  8.48 25437.86   9.93
  8.50 27773.31  10.84
  8.52 30112.57  11.75
  8.54 32455.66  12.66
  8.56 34802.57  13.58
  8.59 37153.29  14.50
  8.61 39507.84  15.41
  8.63 41866.20  16.33
  8.65 44228.38  17.26
  8.68 46594.38  18.18
  8.70 48964.20  19.10
  8.72 51337.84  20.03
  8.74 53715.30  20.96
  8.77 56096.58  21.89
  8.79 58481.68  22.82
  8.81 60870.60  23.75
  8.83 63263.33  24.68
  8.86 65659.89  25.62
  8.88 68060.26  26.55
  8.90 70464.46  27.49
  8.92 72872.47  28.43
  8.94 75284.30  29.37
  8.97 77699.95  30.32
  8.99 80119.42  31.26
  9.01 82542.71  32.21
  9.03 84969.82  33.15
  9.06 87400.75  34.10
  9.08 89835.50  35.05
  9.10 92274.07  36.00
  9.12 94716.45  36.96
  9.15 97162.66  37.91
  9.17 99612.68  38.87
  9.19 102066.52  39.82
  9.21 104524.19  40.78
  9.24 106985.67  41.74
  9.26 109450.97  42.70
  9.28 111920.09  43.67
  9.30 114393.03  44.63
  9.32 116869.79  45.60
  9.35 119350.37  46.57
  9.37 121834.76  47.54
  9.39 124322.98  48.51
  9.41 126815.02  49.48
  9.44 129310.87  50.45
  9.46 131810.54  51.43
  9.48 134314.04  52.41
  9.50 136821.35  53.38
  9.53 139332.48  54.36
  9.55 141847.43  55.34
  9.57 144366.20  56.33
  9.59 146888.79  57.31
  9.62 149415.20  58.30
  9.64 151945.43  59.28
  9.66 154479.48  60.27
  9.68 157017.34  61.26
  9.70 159559.03  62.25
  9.73 162104.53  63.25
  9.75 164653.86  64.24
  9.77 167207.00  65.24
  9.79 169763.96  66.24
  9.82 172324.74  67.24
  9.84 174889.34  68.24
  9.86 177457.76  69.24
  9.88 180030.00  70.24
  9.91 182606.06  71.25
  9.93 185185.94  72.25
  9.95 187769.64  73.26
  9.97 190357.15  74.27
 10.00 192948.49  75.28
 10.02 195543.64  76.29
 10.04 198142.61  77.31
 10.06 200745.41  78.32
 10.08 203352.02  79.34
 10.11 205962.45  80.36
 10.13 208576.70  81.38
 10.15 211194.77  82.40
 10.17 213816.66  83.42
 10.20 216442.37  84.45
 10.22 219071.89  85.47
 10.24 221705.24  86.50
 10.26 224342.41  87.53
 10.29 226983.39  88.56
 10.31 229628.20  89.59
 10.33 232276.82  90.63
 10.35 234929.26  91.66
 10.38 237585.52  92.70
 10.40 240245.60  93.74
 10.42 242909.50  94.78
 10.44 245577.22  95.82
 10.46 248248.76  96.86
 10.49 250924.12  97.90
 10.51 253603.30  98.95
 10.53 256286.29  99.99
 10.55 258973.11 101.04
 10.58 261663.74 102.09
 10.60 264358.20 103.14
 10.62 267056.47 104.20
 10.64 269758.56 105.25
 10.67 272464.47 106.31
 10.69 275174.21 107.36
 10.71 277887.76 108.42
 10.73 280605.12 109.48
 10.76 283326.31 110.54
 10.78 286051.32 111.61
 10.80 288780.15 112.67
 10.82 291512.79 113.74
 10.84 294249.26 114.81
 10.87 296989.54 115.88
 10.89 299733.65 116.95
 10.91 302481.57 118.02
 10.93 305233.31 119.09
 10.96 307988.87 120.17
 10.98 310748.25 121.24
 11.00 313511.45 122.32
 11.02 316278.47 123.40
 11.05 319049.31 124.48
 11.07 321823.97 125.57
 11.09 324602.44 126.65
 11.11 327384.74 127.73
 11.14 330170.85 128.82
 11.16 332960.79 129.91
 11.18 335754.54 131.00
 11.20 338552.11 132.09
 11.22 341353.51 133.19
 11.25 344158.72 134.28
 11.27 346967.75 135.38
 11.29 349780.60 136.47
 11.31 352597.27 137.57
 11.34 355417.75 138.67
 11.36 358242.06 139.77
 11.38 361070.19 140.88
 11.40 363902.13 141.98
 11.43 366737.90 143.09
 11.45 369577.48 144.20
 11.47 372420.88 145.31
 11.49 375268.11 146.42
 11.52 378119.15 147.53
 11.54 380974.01 148.64
 11.56 383832.69 149.76
 11.58 386695.19 150.88
