segment,reach,Qaquifer,gaining_days,losing_days,no_exchange_days,count_days,agg_months
1,1,2125.2818381481484,116.44444444444444,0.25925925925925924,0.0,116.70370370370371,wet
1,2,3805.551856296296,116.33333333333333,0.37037037037037035,0.0,116.70370370370371,wet
1,3,5022.0222251851865,116.0,0.7037037037037037,0.0,116.70370370370371,wet
1,4,4508.245642222223,115.62962962962963,1.0740740740740742,0.0,116.70370370370371,wet
1,5,2446.878587351111,111.48148148148148,5.222222222222222,0.0,116.70370370370371,wet
1,6,2103.412487248148,107.66666666666667,9.037037037037036,0.0,116.70370370370371,wet
1,7,1705.5882311962962,102.33333333333333,14.37037037037037,0.0,116.70370370370371,wet
2,1,-585.5491814814814,0.0,116.70370370370371,0.0,116.70370370370371,wet
2,2,-513.3450407407406,0.0,116.70370370370371,0.0,116.70370370370371,wet
2,3,-433.6893185185186,0.0,116.70370370370371,0.0,116.70370370370371,wet
2,4,-440.69475185185195,0.0,116.70370370370371,0.0,116.70370370370371,wet
2,5,-446.9309629629629,0.0,116.70370370370371,0.0,116.70370370370371,wet
2,6,-546.1739333333334,0.0,116.70370370370371,0.0,116.70370370370371,wet
2,7,-552.563874074074,0.0,116.70370370370371,0.0,116.70370370370371,wet
2,8,-462.9052,0.0,116.70370370370371,0.0,116.70370370370371,wet
2,9,-564.2673481481481,0.0,116.70370370370371,0.0,116.70370370370371,wet
2,10,-569.6986481481481,0.0,116.70370370370371,0.0,116.70370370370371,wet
2,11,-476.44187037037034,0.0,116.70370370370371,0.0,116.70370370370371,wet
2,12,-579.9195444444443,0.0,116.70370370370371,0.0,116.70370370370371,wet
2,13,-584.7596481481481,0.0,116.70370370370371,0.0,116.70370370370371,wet
3,1,4055.7885017777776,116.4074074074074,0.2962962962962963,0.0,116.70370370370371,wet
3,2,2127.111426878889,112.29629629629629,4.407407407407407,0.0,116.70370370370371,wet
3,3,5959.861963703704,115.74074074074075,0.9629629629629629,0.0,116.70370370370371,wet
4,1,2389.4212463703707,87.62962962962963,29.074074074074073,0.0,116.70370370370371,wet
4,2,-711.6053462962963,46.888888888888886,69.81481481481481,0.0,116.70370370370371,wet
4,3,-16842.626888888888,0.0,116.70370370370371,0.0,116.70370370370371,wet
4,4,-10282.772688555553,0.1111111111111111,116.5925925925926,0.0,116.70370370370371,wet
4,5,-20185.35518518518,0.0,116.70370370370371,0.0,116.70370370370371,wet
4,6,-17222.589518518518,0.0,116.70370370370371,0.0,116.70370370370371,wet
5,1,-31197.196703703703,0.0,116.70370370370371,0.0,116.70370370370371,wet
5,2,4999.840686666668,69.14814814814815,47.55555555555556,0.0,116.70370370370371,wet
5,3,25345.602385407405,101.62962962962963,15.074074074074074,0.0,116.70370370370371,wet
5,4,31844.285136296294,106.29629629629629,10.407407407407407,0.0,116.70370370370371,wet
