segment,reach,Qaquifer,gaining_days,losing_days,no_exchange_days,count_days,agg_months
17,1,-457.56755229815377,0.0,61.0,0.0,61.0,dry_to_wet
17,2,-266.1450961443077,0.0,61.0,0.0,61.0,dry_to_wet
17,3,-265.6614749904616,0.0,61.0,0.0,61.0,dry_to_wet
18,1,1435.074576923077,61.0,0.0,0.0,61.0,dry_to_wet
18,2,-6485.165153846155,0.0,61.0,0.0,61.0,dry_to_wet
18,3,-7143.423361315384,0.0,61.0,0.0,61.0,dry_to_wet
18,4,-5887.944438238462,0.0,61.0,0.0,61.0,dry_to_wet
19,1,-108.22481569353846,0.0,61.0,0.0,61.0,dry_to_wet
19,2,-106.80732723200002,0.0,61.0,0.0,61.0,dry_to_wet
19,3,-105.58899646276924,0.0,61.0,0.0,61.0,dry_to_wet
19,4,-104.78962338584617,0.0,61.0,0.0,61.0,dry_to_wet
19,5,4.199392707692308,52.69230769230769,8.307692307692308,0.0,61.0,dry_to_wet
19,6,363.2398692307692,61.0,0.0,0.0,61.0,dry_to_wet
19,7,-211.66179230769228,0.0,61.0,0.0,61.0,dry_to_wet
20,1,110.3516096153847,34.30769230769231,26.692307692307693,0.0,61.0,dry_to_wet
21,1,-402.0025368998768,0.0,61.0,0.0,61.0,dry_to_wet
21,2,-338.6900292075692,0.0,61.0,0.0,61.0,dry_to_wet
21,3,-293.7816484383385,0.0,61.0,0.0,61.0,dry_to_wet
21,4,-293.9408061306462,0.0,61.0,0.0,61.0,dry_to_wet
21,5,-294.0991407460308,0.0,61.0,0.0,61.0,dry_to_wet
21,6,-294.2567445921846,0.0,61.0,0.0,61.0,dry_to_wet
21,7,-88.57867025756923,20.23076923076923,40.76923076923077,0.0,61.0,dry_to_wet
21,8,-49845.14048398449,9.576923076923077,51.42307692307692,0.0,61.0,dry_to_wet
21,9,-110886.39927497682,0.0,61.0,0.0,61.0,dry_to_wet
21,10,-73285.5644522845,0.0,61.0,0.0,61.0,dry_to_wet
21,11,493.93436192307695,60.76923076923077,0.23076923076923078,0.0,61.0,dry_to_wet
21,12,1387.7171538461541,61.0,0.0,0.0,61.0,dry_to_wet
21,13,681.7027846153846,61.0,0.0,0.0,61.0,dry_to_wet
21,14,715.8195192307692,61.0,0.0,0.0,61.0,dry_to_wet
21,15,1069.5890538461538,61.0,0.0,0.0,61.0,dry_to_wet
21,16,1242.3137692307694,61.0,0.0,0.0,61.0,dry_to_wet
21,17,1855.1741538461538,61.0,0.0,0.0,61.0,dry_to_wet
21,18,1840.2866538461535,61.0,0.0,0.0,61.0,dry_to_wet
21,19,1769.639846153846,61.0,0.0,0.0,61.0,dry_to_wet
21,20,864.0617500000002,61.0,0.0,0.0,61.0,dry_to_wet
22,1,13897.51668461538,59.96153846153846,1.0384615384615385,0.0,61.0,dry_to_wet
22,2,882.87099,39.84615384615385,21.153846153846153,0.0,61.0,dry_to_wet
23,1,1839.9256153846154,61.0,0.0,0.0,61.0,dry_to_wet
23,2,3487.7789230769226,61.0,0.0,0.0,61.0,dry_to_wet
23,3,1629.5707307692307,61.0,0.0,0.0,61.0,dry_to_wet
23,4,2645.1329230769234,61.0,0.0,0.0,61.0,dry_to_wet
23,5,962.5802576923076,61.0,0.0,0.0,61.0,dry_to_wet
23,6,1630.4431115384614,61.0,0.0,0.0,61.0,dry_to_wet
23,7,156.58035365384615,55.30769230769231,5.6923076923076925,0.0,61.0,dry_to_wet
23,8,-10.710024601153851,33.88461538461539,27.115384615384617,0.0,61.0,dry_to_wet
24,1,851.2711653846155,61.0,0.0,0.0,61.0,dry_to_wet
24,2,799.0842999999999,61.0,0.0,0.0,61.0,dry_to_wet
24,3,3643.0418076923083,61.0,0.0,0.0,61.0,dry_to_wet
24,4,1305.919326923077,61.0,0.0,0.0,61.0,dry_to_wet
24,5,-2640.4788846153847,0.0,61.0,0.0,61.0,dry_to_wet
24,6,-6243.1886923076945,0.0,61.0,0.0,61.0,dry_to_wet
24,7,-4707.626052527546,0.0,61.0,0.0,61.0,dry_to_wet
24,8,-3337.387954989084,0.0,61.0,0.0,61.0,dry_to_wet
24,9,-2632.8268396044687,0.0,61.0,0.0,61.0,dry_to_wet
24,10,13222.108106983076,51.61538461538461,9.384615384615385,0.0,61.0,dry_to_wet
24,11,49306.26115384616,61.0,0.0,0.0,61.0,dry_to_wet
24,12,2585.3767307692306,61.0,0.0,0.0,61.0,dry_to_wet
25,1,763.3216907692306,41.0,20.0,0.0,61.0,dry_to_wet
25,2,1132.7127061923081,43.30769230769231,17.692307692307693,0.0,61.0,dry_to_wet
25,3,1492.210993846154,44.84615384615385,16.153846153846153,0.0,61.0,dry_to_wet
25,4,2633.2491489230765,52.53846153846154,8.461538461538462,0.0,61.0,dry_to_wet
25,5,1474.6309892307693,44.19230769230769,16.807692307692307,0.0,61.0,dry_to_wet
25,6,2777.561695576923,54.5,6.5,0.0,61.0,dry_to_wet
25,7,571.434802038462,40.42307692307692,20.576923076923077,0.0,61.0,dry_to_wet
25,8,756.578110076923,41.42307692307692,19.576923076923077,0.0,61.0,dry_to_wet
25,9,877.8858346846154,42.69230769230769,18.307692307692307,0.0,61.0,dry_to_wet
26,1,-41.07198651046153,10.23076923076923,50.76923076923077,0.0,61.0,dry_to_wet
26,2,-53.86926188353846,0.19230769230769232,60.80769230769231,0.0,61.0,dry_to_wet
26,3,-67.8689178143077,0.0,61.0,0.0,61.0,dry_to_wet
26,4,-78.26877514123076,0.0,61.0,0.0,61.0,dry_to_wet
26,5,-77.16728152584615,0.0,61.0,0.0,61.0,dry_to_wet
26,6,-77.59760152584614,0.0,61.0,0.0,61.0,dry_to_wet
26,7,-77.42105537199998,0.0,61.0,0.0,61.0,dry_to_wet
26,8,-73.3184572950769,0.0,61.0,0.0,61.0,dry_to_wet
26,9,-77.18899652584614,0.0,61.0,0.0,61.0,dry_to_wet
26,10,-76.83254729507692,0.0,61.0,0.0,61.0,dry_to_wet
26,11,-72.37515229507693,0.0,61.0,0.0,61.0,dry_to_wet
26,12,-46.78465751815384,0.38461538461538464,60.61538461538461,0.0,61.0,dry_to_wet
26,13,-26.439676727000002,8.153846153846153,52.84615384615385,0.0,61.0,dry_to_wet
26,14,-279.15626966046153,0.0,61.0,0.0,61.0,dry_to_wet
